Vehicle Registration,Date Stolen,Date Recovered
RGH 272,2012/5/4,
PAM 241,2012/5/4,2012/6/2
MPJ 336,2012/5/4,2012/6/22
CXH 837,2012/5/4,2012/6/17
RDB 491,2012/5/4,
SYF 867,2012/5/4,2012/6/13
ESF 165,2012/5/4,
GKA 984,2012/5/4,2012/6/15
DVN 293,2012/5/4,2012/6/12
WFM 342,2012/5/4,2012/5/19
BSP 658,2012/5/4,2012/5/8
TAB 518,2012/5/4,2012/5/16
BHS 826,2012/5/4,2012/6/5
XTE 491,2012/5/4,2012/6/9
CPW 273,2012/5/4,2012/5/24
THK 923,2012/5/4,2012/5/27
AEF 145,2012/5/4,2012/5/15
BPS 767,2012/5/4,2012/5/18
GWK 411,2012/5/4,2012/6/1
YJB 826,2012/5/4,2012/6/13
GFJ 787,2012/5/4,2012/6/13
JJB 256,2012/5/4,
BTS 381,2012/5/4,2012/6/19
PJB 944,2012/5/4,2012/5/18
WBL 436,2012/5/4,2012/6/14
AVA 614,2012/5/4,2012/5/20
RAT 495,2012/5/4,2012/6/11
HLB 568,2012/5/4,2012/5/12
CSH 524,2012/5/4,2012/6/8
YCG 113,2012/5/4,2012/6/16
BVH 468,2012/5/4,2012/5/25
GFA 854,2012/5/4,2012/6/18
PBN 318,2012/5/4,2012/5/7
HGM 827,2012/5/4,
PWJ 857,2012/5/4,2012/5/21
GZD 948,2012/5/4,2012/6/20
EBK 976,2012/5/4,
TBB 346,2012/5/4,2012/5/12
AZF 691,2012/5/4,2012/6/9
SHA 272,2012/5/4,2012/6/15
HZP 133,2012/5/4,
TEC 471,2012/5/4,2012/6/15
VNY 463,2012/5/4,
HNF 459,2012/5/4,2012/5/26
FPZ 491,2012/5/4,2012/5/18
REX 794,2012/5/4,2012/5/12
LHH 224,2012/5/4,
JLT 719,2012/5/4,2012/5/29
VLD 115,2012/5/4,2012/6/8
GDT 448,2012/5/4,
KMY 273,2012/5/4,2012/5/25
TYA 546,2012/5/4,2012/6/10
SDZ 521,2012/5/4,
PPW 175,2012/5/4,2012/6/4
GTG 594,2012/5/4,2012/5/7
BHH 152,2012/5/4,2012/5/22
JZR 387,2012/5/4,2012/6/14
XYM 144,2012/5/4,2012/5/10
GKE 633,2012/5/4,2012/6/14
BLJ 886,2012/5/4,2012/5/31
FDP 784,2012/5/4,2012/6/8
XZP 189,2012/5/4,2012/5/5
FBV 197,2012/5/4,
DGD 431,2012/5/4,2012/5/30
JCW 374,2012/5/4,2012/5/23
SRS 368,2012/5/4,
LSN 785,2012/5/4,2012/5/25
SLM 624,2012/5/4,2012/5/16
KHP 727,2012/5/4,2012/6/19
SXG 412,2012/5/4,2012/5/27
SBX 658,2012/5/4,2012/5/28
SJP 398,2012/5/4,2012/6/8
JWW 329,2012/5/4,2012/6/19
VVA 931,2012/5/4,2012/5/24
AEX 256,2012/5/4,2012/5/24
WVZ 727,2012/5/4,2012/6/17
DYY 232,2012/5/4,2012/5/10
DEW 686,2012/5/4,2012/6/1
ZBF 796,2012/5/4,2012/6/19
KEL 492,2012/5/4,
XDT 422,2012/5/4,2012/5/14
BBZ 387,2012/5/4,2012/6/12
EJV 142,2012/5/4,2012/6/19
