Vehicle Registration,Date Stolen,Date Recovered
TEW 111,2011/8/18,
SRG 426,2011/8/18,
PCZ 391,2011/8/18,
WFW 996,2011/8/18,2011/9/17
WFF 928,2011/8/18,2011/10/5
RSB 646,2011/8/18,2011/8/20
PVC 991,2011/8/18,2011/8/27
ETF 835,2011/8/18,
BSL 841,2011/8/18,2011/9/30
DJP 294,2011/8/18,2011/9/21
EPH 257,2011/8/18,2011/9/22
BMR 462,2011/8/18,
NYM 712,2011/8/18,2011/10/1
YHT 559,2011/8/18,2011/9/26
BZN 629,2011/8/18,2011/9/20
ATV 845,2011/8/18,2011/8/27
CKP 181,2011/8/18,
SWF 292,2011/8/18,
TWH 666,2011/8/18,2011/8/19
FDR 441,2011/8/18,2011/8/22
DVJ 147,2011/8/18,
WNY 375,2011/8/18,2011/9/7
LSB 616,2011/8/18,2011/9/5
KZT 748,2011/8/18,2011/9/20
TTZ 282,2011/8/18,2011/9/22
XGT 177,2011/8/18,2011/9/30
TXX 695,2011/8/18,2011/9/5
KYR 413,2011/8/18,
XFN 963,2011/8/18,2011/10/5
ACR 883,2011/8/18,2011/9/25
CAY 591,2011/8/18,2011/9/21
JKS 963,2011/8/18,2011/10/5
NSD 429,2011/8/18,2011/8/25
YPP 886,2011/8/18,
DYF 933,2011/8/18,2011/8/23
NHN 261,2011/8/18,2011/9/20
DAE 223,2011/8/18,2011/9/13
XLM 348,2011/8/18,2011/9/4
VPT 619,2011/8/18,2011/9/4
PGX 831,2011/8/18,2011/9/30
YXS 845,2011/8/18,2011/10/3
KAC 878,2011/8/18,2011/9/9
ZTH 131,2011/8/18,
RXN 857,2011/8/18,2011/10/2
PRH 525,2011/8/18,2011/9/9
RXE 185,2011/8/18,2011/9/15
WCW 668,2011/8/18,2011/9/13
FME 591,2011/8/18,2011/9/6
CFE 159,2011/8/18,2011/9/18
GBH 486,2011/8/18,
GVA 383,2011/8/18,2011/8/28
CKF 639,2011/8/18,2011/9/7
MLY 635,2011/8/18,2011/9/4
MJG 651,2011/8/18,2011/8/21
EBE 111,2011/8/18,2011/9/30
ALZ 971,2011/8/18,2011/8/25
RTY 477,2011/8/18,2011/9/26
KCV 516,2011/8/18,
JPH 373,2011/8/18,2011/9/13
PCN 854,2011/8/18,2011/8/29
FYY 727,2011/8/18,2011/10/5
GHR 934,2011/8/18,2011/9/25
FYP 178,2011/8/18,2011/9/16
FLT 629,2011/8/18,
XHF 175,2011/8/18,2011/10/1
PXZ 466,2011/8/18,2011/8/27
HDR 672,2011/8/18,2011/9/25
HNM 694,2011/8/18,2011/9/3
ANB 917,2011/8/18,2011/9/24
AZL 882,2011/8/18,2011/9/23
GMF 937,2011/8/18,2011/9/5
NYT 193,2011/8/18,2011/9/21
MRJ 153,2011/8/18,2011/8/24
KXN 779,2011/8/18,
XWH 523,2011/8/18,2011/8/21
DHH 297,2011/8/18,2011/9/25
FFG 386,2011/8/18,
JNN 426,2011/8/18,2011/8/21
KME 283,2011/8/18,2011/8/21
NBY 299,2011/8/18,2011/9/21
CVM 472,2011/8/18,2011/9/7
SHB 676,2011/8/18,2011/8/26
FST 456,2011/8/18,
DBR 779,2011/8/18,2011/8/21
XWG 416,2011/8/18,2011/10/4
CZK 525,2011/8/18,2011/9/10
XHY 323,2011/8/18,2011/9/1
XLG 657,2011/8/18,2011/9/12
GPS 948,2011/8/18,2011/9/10
TLG 524,2011/8/18,2011/9/29
NTV 418,2011/8/18,2011/8/30
NWL 644,2011/8/18,2011/9/21
LSF 586,2011/8/18,
XHL 798,2011/8/18,2011/8/30
RPA 892,2011/8/18,2011/9/21
JBH 548,2011/8/18,2011/8/30
VWZ 523,2011/8/18,
ETM 735,2011/8/18,2011/9/17
NAY 739,2011/8/18,2011/9/13
AVD 729,2011/8/18,2011/9/22
BBX 287,2011/8/18,2011/9/2
SAP 261,2011/8/18,2011/8/24
LPZ 495,2011/8/18,2011/8/23
GPL 422,2011/8/18,2011/9/27
AMP 365,2011/8/18,2011/10/2
SNA 334,2011/8/18,2011/9/25
RHF 614,2011/8/18,2011/8/20
ZZW 239,2011/8/18,2011/8/30
EJC 148,2011/8/18,2011/8/25
SDP 458,2011/8/18,2011/9/18
WLT 792,2011/8/18,2011/8/28
LAG 767,2011/8/18,2011/9/14
HMC 937,2011/8/18,2011/9/16
EFX 877,2011/8/18,
HXH 725,2011/8/18,2011/9/17
EKN 465,2011/8/18,2011/9/4
PWA 977,2011/8/18,
YZN 634,2011/8/18,2011/10/2
XDH 748,2011/8/18,2011/9/16
YCS 822,2011/8/18,2011/8/26
XXE 962,2011/8/18,2011/9/8
FEW 399,2011/8/18,2011/9/20
MVN 426,2011/8/18,2011/9/18
FDA 618,2011/8/18,2011/8/19
VWT 429,2011/8/18,2011/8/25
TSL 294,2011/8/18,2011/10/4
KYG 367,2011/8/18,2011/9/16
GHS 528,2011/8/18,2011/9/17
DCK 123,2011/8/18,2011/9/18
RXS 425,2011/8/18,2011/10/3
FBD 157,2011/8/18,
FLD 837,2011/8/18,2011/9/11
CBZ 898,2011/8/18,
GTS 712,2011/8/18,2011/8/24
KWF 265,2011/8/18,2011/9/29
ZHV 718,2011/8/18,2011/8/29
JVG 152,2011/8/18,2011/10/2
FZW 814,2011/8/18,
HGJ 544,2011/8/18,2011/9/1
FMW 611,2011/8/18,2011/8/22
MSH 381,2011/8/18,2011/9/5
YXW 671,2011/8/18,2011/9/11
GTH 847,2011/8/18,
LSV 933,2011/8/18,
XHF 318,2011/8/18,2011/8/28
YBM 556,2011/8/18,
AEH 373,2011/8/18,2011/8/19
DHT 234,2011/8/18,2011/8/19
PRT 382,2011/8/18,2011/9/14
MCW 431,2011/8/18,2011/9/10
VRY 199,2011/8/18,2011/9/9
GMC 711,2011/8/18,2011/10/5
AXY 886,2011/8/18,2011/9/5
RXV 657,2011/8/18,
WXH 659,2011/8/18,2011/9/21
EDA 318,2011/8/18,2011/9/6
CGH 416,2011/8/18,2011/8/18
FDJ 128,2011/8/18,2011/8/24
AYX 274,2011/8/18,
EFR 762,2011/8/18,2011/9/22
LHL 242,2011/8/18,2011/8/21
WCJ 366,2011/8/18,2011/9/12
BJF 292,2011/8/18,2011/9/24
EFD 894,2011/8/18,
KNP 839,2011/8/18,2011/9/2
XPH 697,2011/8/18,2011/9/12
SFP 296,2011/8/18,2011/9/30
NSZ 193,2011/8/18,2011/9/1
KEX 117,2011/8/18,
BHG 482,2011/8/18,2011/9/26
TPC 775,2011/8/18,2011/8/30
SHF 693,2011/8/18,2011/10/2
HWE 785,2011/8/18,
EMC 535,2011/8/18,2011/9/10
YMH 416,2011/8/18,2011/9/27
ZAH 745,2011/8/18,2011/8/24
KPZ 991,2011/8/18,2011/9/14
ABM 247,2011/8/18,
WWS 495,2011/8/18,2011/9/14
BFV 828,2011/8/18,2011/9/18
JGC 655,2011/8/18,2011/9/10
ZBH 116,2011/8/18,2011/9/17
LDW 677,2011/8/18,2011/10/3
BFY 737,2011/8/18,
KTV 169,2011/8/18,2011/9/18
JWK 825,2011/8/18,2011/9/21
PMH 111,2011/8/18,2011/10/6
JEN 367,2011/8/18,2011/9/18
YEN 386,2011/8/18,2011/9/20
MLE 931,2011/8/18,2011/9/23
NLC 741,2011/8/18,2011/8/22
VCS 434,2011/8/18,2011/9/26
EDY 994,2011/8/18,
WTL 681,2011/8/18,2011/9/7
LAT 169,2011/8/18,2011/10/1
CEM 783,2011/8/18,
RNT 127,2011/8/18,
XBW 665,2011/8/18,2011/9/14
SJY 367,2011/8/18,2011/10/6
GBX 789,2011/8/18,2011/8/27
MGY 333,2011/8/18,2011/8/24
JNE 613,2011/8/18,2011/8/29
RTZ 549,2011/8/18,2011/9/15
PKW 188,2011/8/18,2011/9/1
WGC 363,2011/8/18,2011/9/9
FEY 154,2011/8/18,2011/8/30
WGC 197,2011/8/18,2011/8/28
TZR 851,2011/8/18,2011/9/28
GET 729,2011/8/18,2011/8/19
HNE 295,2011/8/18,
EWG 672,2011/8/18,
BMN 666,2011/8/18,2011/10/3
HKT 375,2011/8/18,2011/9/27
FTV 351,2011/8/18,2011/9/15
NLR 673,2011/8/18,
CPS 645,2011/8/18,2011/9/24
RZV 581,2011/8/18,2011/9/12
AJH 148,2011/8/18,
ZHZ 293,2011/8/18,
SPE 172,2011/8/18,2011/9/13
ABR 531,2011/8/18,2011/9/7
ZYR 487,2011/8/18,2011/9/23
ZSR 156,2011/8/18,2011/9/24
LSW 294,2011/8/18,2011/10/4
WNZ 321,2011/8/18,2011/9/26
YMD 162,2011/8/18,2011/8/30
XXC 155,2011/8/18,2011/9/3
GGB 523,2011/8/18,2011/9/15
ZVM 374,2011/8/18,2011/8/27
XSB 957,2011/8/18,2011/9/22
KWG 138,2011/8/18,2011/9/1
FPA 813,2011/8/18,2011/9/24
ZPC 869,2011/8/18,2011/8/29
SFE 844,2011/8/18,2011/10/3
NTC 496,2011/8/18,
MDB 243,2011/8/18,2011/9/30
YHZ 868,2011/8/18,2011/9/22
PVG 175,2011/8/18,2011/10/3
RJG 324,2011/8/18,2011/9/26
KAG 581,2011/8/18,2011/8/22
HMX 141,2011/8/18,2011/10/6
APT 232,2011/8/18,
EFL 116,2011/8/18,2011/9/13
NNJ 663,2011/8/18,2011/9/19
TYT 268,2011/8/18,2011/9/7
JPF 567,2011/8/18,2011/8/24
NFG 661,2011/8/18,2011/9/3
AHM 874,2011/8/18,2011/8/24
ZEJ 443,2011/8/18,2011/9/11
WYP 549,2011/8/18,2011/9/30
LBA 391,2011/8/18,2011/10/2
NZC 246,2011/8/18,
LLN 437,2011/8/18,2011/10/4
VYV 758,2011/8/18,
LPJ 648,2011/8/18,2011/9/29
GST 423,2011/8/18,2011/8/18
BPZ 844,2011/8/18,2011/9/15
CSM 132,2011/8/18,2011/8/26
MBT 722,2011/8/18,2011/9/18
PPC 695,2011/8/18,2011/8/23
YMP 896,2011/8/18,
BSM 638,2011/8/18,
MBX 153,2011/8/18,2011/8/20
ZHF 839,2011/8/18,2011/9/21
PAC 763,2011/8/18,2011/9/26
MSR 579,2011/8/18,2011/9/4
YAA 961,2011/8/18,2011/10/6
LTX 537,2011/8/18,
AYB 379,2011/8/18,2011/9/11
GXN 865,2011/8/18,
ZLW 397,2011/8/18,2011/10/3
AMF 843,2011/8/18,2011/9/20
YNM 791,2011/8/18,2011/8/21
