Vehicle Registration,Date Stolen,Date Recovered
NHS 716,2015/9/19,
JHE 382,2015/9/19,2015/9/22
WKP 792,2015/9/19,2015/10/18
MXW 486,2015/9/19,2015/10/28
GXG 683,2015/9/19,
FXG 552,2015/9/19,2015/10/16
HST 926,2015/9/19,2015/9/21
TYD 272,2015/9/19,2015/9/29
MMY 995,2015/9/19,2015/10/31
ELK 191,2015/9/19,2015/9/29
HBB 288,2015/9/19,2015/10/16
WYV 811,2015/9/19,
SLY 136,2015/9/19,2015/11/2
WDT 621,2015/9/19,2015/10/13
SWX 621,2015/9/19,2015/11/6
ZED 979,2015/9/19,
BKH 422,2015/9/19,2015/9/22
EEF 729,2015/9/19,2015/10/19
KCC 228,2015/9/19,2015/11/1
MFA 149,2015/9/19,2015/9/24
PMP 771,2015/9/19,2015/10/14
TCL 983,2015/9/19,
PHM 684,2015/9/19,2015/9/21
MTX 921,2015/9/19,2015/10/6
BJB 639,2015/9/19,2015/9/25
PPK 139,2015/9/19,2015/10/27
RZJ 145,2015/9/19,2015/9/20
LHD 926,2015/9/19,2015/10/8
TEX 529,2015/9/19,2015/10/28
EDZ 391,2015/9/19,2015/11/5
ZRF 263,2015/9/19,2015/10/31
HVC 972,2015/9/19,
ESF 213,2015/9/19,2015/9/20
ESW 358,2015/9/19,2015/10/7
JMY 532,2015/9/19,2015/9/22
HGC 498,2015/9/19,2015/11/7
YYA 288,2015/9/19,2015/10/17
RNZ 946,2015/9/19,2015/9/20
KRN 237,2015/9/19,
RTT 726,2015/9/19,2015/10/27
SWG 672,2015/9/19,2015/10/21
ZFX 721,2015/9/19,2015/9/21
GMZ 338,2015/9/19,2015/10/24
EAM 118,2015/9/19,
VPF 634,2015/9/19,2015/10/30
ABF 189,2015/9/19,2015/10/29
SAL 765,2015/9/19,2015/9/26
CBK 776,2015/9/19,
WWY 685,2015/9/19,2015/10/11
STF 267,2015/9/19,2015/10/9
EZH 147,2015/9/19,2015/10/8
LJK 391,2015/9/19,2015/10/15
PBE 913,2015/9/19,2015/10/24
NPZ 839,2015/9/19,2015/10/5
REN 734,2015/9/19,
KRC 513,2015/9/19,2015/11/2
FWN 554,2015/9/19,2015/9/28
FCL 775,2015/9/19,2015/9/19
BAN 858,2015/9/19,
FCM 423,2015/9/19,2015/9/27
SJR 448,2015/9/19,2015/11/3
ZPL 291,2015/9/19,2015/10/4
RPJ 161,2015/9/19,2015/9/23
TJE 498,2015/9/19,
ZDA 496,2015/9/19,2015/9/22
CJV 949,2015/9/19,
VPT 582,2015/9/19,2015/10/23
GES 165,2015/9/19,
VLE 719,2015/9/19,
NDY 332,2015/9/19,2015/9/21
CAP 313,2015/9/19,2015/9/26
LJB 781,2015/9/19,2015/10/19
BRD 985,2015/9/19,2015/9/24
PRZ 724,2015/9/19,
DYY 681,2015/9/19,2015/9/24
GHG 784,2015/9/19,2015/9/28
NHF 612,2015/9/19,2015/11/7
XTR 445,2015/9/19,
AYL 921,2015/9/19,
MRP 424,2015/9/19,2015/11/7
LKC 827,2015/9/19,
YGR 247,2015/9/19,2015/9/25
RFR 983,2015/9/19,2015/10/8
PFC 465,2015/9/19,2015/10/11
VKX 938,2015/9/19,2015/11/2
VLZ 846,2015/9/19,2015/10/20
NTT 981,2015/9/19,2015/10/7
BNF 968,2015/9/19,2015/10/12
WEH 982,2015/9/19,2015/10/15
HHD 436,2015/9/19,
PGV 885,2015/9/19,2015/10/23
BRW 769,2015/9/19,2015/10/24
ANY 237,2015/9/19,2015/11/6
EXN 589,2015/9/19,2015/11/6
JFG 316,2015/9/19,2015/10/19
MPX 247,2015/9/19,2015/10/4
PEJ 761,2015/9/19,2015/10/27
HKP 993,2015/9/19,
SJJ 374,2015/9/19,2015/11/6
ZPP 688,2015/9/19,2015/11/7
NEW 763,2015/9/19,2015/10/30
LJY 617,2015/9/19,2015/10/8
TVL 949,2015/9/19,
EAS 152,2015/9/19,2015/9/24
LDH 742,2015/9/19,2015/10/13
NBW 354,2015/9/19,2015/10/4
EGX 141,2015/9/19,2015/9/20
LRL 568,2015/9/19,2015/10/30
GKC 846,2015/9/19,2015/11/3
HBJ 424,2015/9/19,2015/10/25
SJV 231,2015/9/19,2015/9/28
CVG 779,2015/9/19,2015/10/27
EMA 134,2015/9/19,2015/11/6
JHS 377,2015/9/19,
YPW 297,2015/9/19,
FST 532,2015/9/19,2015/10/28
GPC 647,2015/9/19,2015/10/16
KET 949,2015/9/19,2015/10/25
HFW 216,2015/9/19,2015/10/28
LWV 674,2015/9/19,2015/10/3
NGY 168,2015/9/19,2015/10/21
BMT 892,2015/9/19,2015/10/26
