Vehicle Registration,Date Stolen,Date Recovered
TFV 736,2015/3/31,2015/5/8
RKC 678,2015/3/31,
DCW 186,2015/3/31,2015/5/14
YGK 126,2015/3/31,2015/4/7
NSM 474,2015/3/31,
XRE 215,2015/3/31,2015/5/4
BLB 669,2015/3/31,
HZT 927,2015/3/31,
FGA 133,2015/3/31,2015/4/25
HRD 247,2015/3/31,2015/5/8
PXZ 666,2015/3/31,2015/4/13
RJZ 768,2015/3/31,
ZEW 857,2015/3/31,2015/4/11
ZHE 978,2015/3/31,2015/5/8
EGG 371,2015/3/31,2015/4/22
AHH 938,2015/3/31,2015/4/4
TZD 299,2015/3/31,2015/4/2
RDS 344,2015/3/31,2015/5/14
PKM 456,2015/3/31,2015/4/23
TDT 143,2015/3/31,
FRD 876,2015/3/31,
FJS 632,2015/3/31,2015/4/14
KNH 837,2015/3/31,
LEK 739,2015/3/31,2015/4/29
MMA 721,2015/3/31,
THC 299,2015/3/31,2015/5/3
XBR 897,2015/3/31,2015/5/15
RBG 528,2015/3/31,2015/5/17
VHA 826,2015/3/31,2015/4/24
LHB 968,2015/3/31,2015/4/8
MXX 238,2015/3/31,2015/4/18
PMB 186,2015/3/31,2015/5/12
JWJ 688,2015/3/31,2015/4/17
NGH 679,2015/3/31,2015/5/16
XSZ 318,2015/3/31,2015/5/18
ZGD 754,2015/3/31,2015/4/28
LEM 756,2015/3/31,2015/5/5
MNN 157,2015/3/31,2015/4/2
NFE 166,2015/3/31,2015/5/13
XJP 677,2015/3/31,2015/5/8
SKD 542,2015/3/31,2015/4/14
AGT 429,2015/3/31,2015/4/24
EMC 325,2015/3/31,2015/4/14
GYW 192,2015/3/31,2015/5/19
VJG 165,2015/3/31,2015/4/10
ZYB 385,2015/3/31,2015/4/19
XJJ 265,2015/3/31,2015/4/1
CFE 532,2015/3/31,2015/4/16
HXP 865,2015/3/31,2015/5/4
GSG 341,2015/3/31,2015/4/6
NYE 678,2015/3/31,2015/4/14
HBY 337,2015/3/31,2015/4/3
NDY 985,2015/3/31,2015/4/13
SRW 837,2015/3/31,
CHY 497,2015/3/31,2015/4/7
PHM 654,2015/3/31,2015/4/18
RLR 312,2015/3/31,
STY 194,2015/3/31,2015/4/2
GVE 987,2015/3/31,2015/5/10
AKG 517,2015/3/31,2015/5/15
GFE 715,2015/3/31,2015/4/3
GYS 381,2015/3/31,2015/4/26
GYF 724,2015/3/31,2015/5/10
RWG 696,2015/3/31,2015/5/19
WPT 723,2015/3/31,2015/4/23
SGR 896,2015/3/31,2015/3/31
YBD 152,2015/3/31,2015/4/5
KFB 325,2015/3/31,2015/5/18
YSJ 248,2015/3/31,
LKA 979,2015/3/31,
WJS 849,2015/3/31,2015/4/27
LXG 922,2015/3/31,2015/4/30
HZX 328,2015/3/31,
BDN 122,2015/3/31,2015/4/6
GZK 872,2015/3/31,
DSS 551,2015/3/31,2015/5/10
VTN 817,2015/3/31,
VNV 335,2015/3/31,2015/4/28
TVR 277,2015/3/31,2015/4/26
RXC 512,2015/3/31,
HGE 464,2015/3/31,2015/4/22
CKB 249,2015/3/31,2015/5/5
DKS 746,2015/3/31,
FJC 264,2015/3/31,2015/5/16
ATZ 132,2015/3/31,2015/5/3
HBC 474,2015/3/31,2015/5/13
DLH 648,2015/3/31,2015/4/30
VDC 333,2015/3/31,2015/3/31
LJD 617,2015/3/31,2015/4/15
VGJ 352,2015/3/31,2015/4/16
MKA 113,2015/3/31,
DEE 214,2015/3/31,
BKX 423,2015/3/31,2015/5/3
DJX 143,2015/3/31,2015/4/13
VGS 839,2015/3/31,
CZJ 852,2015/3/31,2015/5/13
DHF 139,2015/3/31,2015/5/2
TNY 742,2015/3/31,2015/5/6
YNH 874,2015/3/31,
XRF 398,2015/3/31,
MMY 213,2015/3/31,2015/4/17
PMA 618,2015/3/31,2015/5/7
FMW 981,2015/3/31,2015/5/2
LCD 674,2015/3/31,2015/4/16
PXE 936,2015/3/31,2015/5/14
EMD 242,2015/3/31,
YHZ 491,2015/3/31,2015/4/12
XDP 917,2015/3/31,2015/4/2
ECA 268,2015/3/31,2015/5/3
PDS 395,2015/3/31,2015/4/21
ZDS 559,2015/3/31,2015/5/16
PVB 191,2015/3/31,2015/5/2
LYA 221,2015/3/31,
RGV 831,2015/3/31,2015/4/24
THY 916,2015/3/31,2015/5/7
EKL 886,2015/3/31,2015/5/4
LFT 943,2015/3/31,2015/4/8
VPV 221,2015/3/31,2015/4/16
GPH 617,2015/3/31,2015/4/23
ETZ 755,2015/3/31,
PDH 135,2015/3/31,2015/5/19
DZD 486,2015/3/31,
