Vehicle Registration,Date Stolen,Date Recovered
EXC 383,2011/3/14,2011/3/26
AZR 751,2011/3/14,2011/4/4
CYX 164,2011/3/14,2011/4/23
TNX 792,2011/3/14,
VWG 724,2011/3/14,2011/4/10
EMS 969,2011/3/14,2011/4/7
HMY 933,2011/3/14,2011/4/27
CFM 345,2011/3/14,2011/4/4
DPY 777,2011/3/14,2011/3/30
JRY 278,2011/3/14,2011/3/26
BAJ 438,2011/3/14,2011/4/21
YMN 983,2011/3/14,2011/4/26
BXW 918,2011/3/14,2011/3/19
DDP 647,2011/3/14,2011/3/17
ATF 319,2011/3/14,2011/4/10
WKT 324,2011/3/14,
VEB 893,2011/3/14,2011/4/18
YVF 222,2011/3/14,
KGY 115,2011/3/14,
HMD 618,2011/3/14,2011/4/5
FLV 273,2011/3/14,2011/3/27
AZK 374,2011/3/14,2011/3/17
FNV 858,2011/3/14,2011/3/19
PZL 511,2011/3/14,
HLW 741,2011/3/14,
AEB 123,2011/3/14,2011/3/30
LMJ 516,2011/3/14,2011/3/30
JNM 788,2011/3/14,2011/4/15
TJZ 364,2011/3/14,
APW 371,2011/3/14,2011/3/19
RNZ 677,2011/3/14,2011/5/1
CKH 858,2011/3/14,2011/4/3
MCH 731,2011/3/14,
EEK 571,2011/3/14,2011/4/17
KEA 381,2011/3/14,2011/3/25
JEC 295,2011/3/14,2011/4/14
EPS 674,2011/3/14,2011/3/14
EXJ 535,2011/3/14,
TAJ 472,2011/3/14,2011/4/1
XHJ 192,2011/3/14,2011/3/19
NEG 241,2011/3/14,
DLA 977,2011/3/14,2011/4/17
EBK 913,2011/3/14,
FET 499,2011/3/14,2011/4/15
TPX 128,2011/3/14,2011/4/17
KGD 324,2011/3/14,
RLX 882,2011/3/14,2011/4/17
VGX 232,2011/3/14,2011/3/20
VBE 186,2011/3/14,2011/4/17
JSM 812,2011/3/14,2011/4/26
KRT 518,2011/3/14,2011/3/23
YNG 996,2011/3/14,2011/4/3
DXM 127,2011/3/14,
TML 169,2011/3/14,2011/3/24
JAS 656,2011/3/14,
XPD 347,2011/3/14,2011/4/3
GFP 268,2011/3/14,2011/4/16
JTT 532,2011/3/14,
JRM 988,2011/3/14,2011/4/22
PME 659,2011/3/14,2011/4/16
CRT 439,2011/3/14,2011/3/14
HAF 787,2011/3/14,2011/4/16
RDX 735,2011/3/14,2011/5/2
