Vehicle Registration,Date Stolen,Date Recovered
FVT 545,2013/3/1,2013/4/2
KAY 141,2013/3/1,
LKR 146,2013/3/1,2013/3/14
SKP 543,2013/3/1,2013/3/17
CPN 322,2013/3/1,2013/4/17
BMB 341,2013/3/1,2013/3/10
MMG 868,2013/3/1,2013/3/11
MYW 992,2013/3/1,
RRY 858,2013/3/1,2013/4/15
MBY 951,2013/3/1,2013/3/23
FDY 895,2013/3/1,2013/4/6
JYT 239,2013/3/1,2013/4/2
KYN 714,2013/3/1,2013/4/16
RZG 593,2013/3/1,2013/3/5
LES 733,2013/3/1,
YRJ 617,2013/3/1,2013/3/2
KBL 657,2013/3/1,2013/3/28
EED 933,2013/3/1,
WGS 238,2013/3/1,
SKV 494,2013/3/1,2013/4/4
YVB 885,2013/3/1,2013/4/19
RWM 122,2013/3/1,2013/4/15
GHT 719,2013/3/1,2013/3/13
KGX 191,2013/3/1,2013/4/13
LFB 525,2013/3/1,2013/3/12
GZL 445,2013/3/1,2013/3/4
MCD 669,2013/3/1,
MMJ 669,2013/3/1,2013/4/9
ZRN 825,2013/3/1,2013/3/27
CHL 148,2013/3/1,2013/3/10
EJM 892,2013/3/1,2013/3/15
HAY 626,2013/3/1,2013/4/11
DYK 792,2013/3/1,
NJN 358,2013/3/1,2013/3/30
HLH 249,2013/3/1,2013/3/29
JAM 159,2013/3/1,2013/3/30
MCX 545,2013/3/1,
ALG 661,2013/3/1,2013/3/4
KEG 736,2013/3/1,2013/4/16
HRG 973,2013/3/1,2013/3/27
VCS 491,2013/3/1,2013/3/17
MGD 961,2013/3/1,2013/3/8
ZZR 469,2013/3/1,2013/3/7
ESD 721,2013/3/1,2013/3/19
YPT 537,2013/3/1,2013/4/1
WLD 959,2013/3/1,2013/3/29
LZY 762,2013/3/1,2013/3/3
ZWD 396,2013/3/1,2013/3/31
YJZ 136,2013/3/1,2013/3/2
HGL 282,2013/3/1,2013/3/19
CVF 317,2013/3/1,2013/3/7
NWM 564,2013/3/1,2013/3/23
WPB 195,2013/3/1,2013/3/5
YSH 379,2013/3/1,2013/3/6
LYC 234,2013/3/1,2013/3/22
GFL 425,2013/3/1,2013/4/2
WEF 213,2013/3/1,2013/3/12
SKG 448,2013/3/1,2013/3/4
TRA 733,2013/3/1,2013/4/17
EVW 717,2013/3/1,2013/4/5
BJL 569,2013/3/1,
SMJ 911,2013/3/1,2013/4/16
DWR 559,2013/3/1,2013/4/2
FVY 345,2013/3/1,
SXG 936,2013/3/1,2013/4/19
WWZ 891,2013/3/1,
WHP 313,2013/3/1,
TZE 815,2013/3/1,2013/4/7
