Vehicle Registration,Date Stolen,Date Recovered
SWG 248,2017/5/17,2017/5/17
GKT 383,2017/5/17,
NJL 843,2017/5/17,2017/6/1
YXJ 157,2017/5/17,2017/6/13
YZY 638,2017/5/17,2017/6/22
HMH 436,2017/5/17,2017/7/2
XMN 779,2017/5/17,2017/6/10
MXD 559,2017/5/17,2017/6/22
XYJ 844,2017/5/17,2017/6/27
RDM 899,2017/5/17,2017/5/21
ZAD 928,2017/5/17,2017/5/20
LLB 462,2017/5/17,2017/6/30
VVM 431,2017/5/17,2017/7/4
SVA 646,2017/5/17,2017/6/11
VXN 477,2017/5/17,
XKG 844,2017/5/17,2017/5/21
FCA 247,2017/5/17,2017/5/20
BRG 485,2017/5/17,2017/6/14
ZLP 865,2017/5/17,
KMM 882,2017/5/17,2017/5/22
SNH 364,2017/5/17,
VSJ 159,2017/5/17,2017/5/26
WLX 973,2017/5/17,2017/6/27
LZT 923,2017/5/17,2017/5/19
NYR 323,2017/5/17,2017/5/27
GMZ 915,2017/5/17,2017/6/14
GCZ 332,2017/5/17,2017/6/13
TMX 663,2017/5/17,2017/6/30
RKM 549,2017/5/17,2017/5/29
GEP 339,2017/5/17,2017/6/21
KGN 137,2017/5/17,2017/6/21
JFL 645,2017/5/17,
PKF 711,2017/5/17,2017/5/21
WHA 163,2017/5/17,2017/5/22
VZF 378,2017/5/17,2017/5/31
SEC 156,2017/5/17,2017/5/29
EPP 861,2017/5/17,2017/7/1
EEE 977,2017/5/17,
CRV 437,2017/5/17,2017/6/1
DHY 899,2017/5/17,2017/7/1
CGW 972,2017/5/17,2017/5/26
BXC 564,2017/5/17,
KBZ 888,2017/5/17,2017/6/7
GVS 311,2017/5/17,2017/6/8
GAW 487,2017/5/17,2017/6/4
KAH 468,2017/5/17,2017/5/27
CYJ 811,2017/5/17,2017/6/2
XHS 958,2017/5/17,2017/6/19
KXD 658,2017/5/17,2017/5/25
RBJ 851,2017/5/17,2017/6/29
PYE 276,2017/5/17,
SNL 515,2017/5/17,2017/6/6
HHZ 776,2017/5/17,2017/5/28
