Vehicle Registration,Date Stolen,Date Recovered
NMJ 591,2016/7/24,
TYZ 756,2016/7/24,2016/7/26
JHR 319,2016/7/24,2016/8/23
YKJ 239,2016/7/24,2016/9/1
APS 879,2016/7/24,
DKL 717,2016/7/24,
FAY 992,2016/7/24,2016/8/14
YPM 573,2016/7/24,2016/8/27
DGS 993,2016/7/24,2016/9/1
RLC 659,2016/7/24,
GEX 318,2016/7/24,2016/8/29
EBW 242,2016/7/24,2016/8/16
TRN 813,2016/7/24,2016/8/7
ELF 518,2016/7/24,
XHE 544,2016/7/24,2016/9/2
NVS 846,2016/7/24,2016/7/27
ZEY 838,2016/7/24,
YXB 562,2016/7/24,2016/9/4
XWF 199,2016/7/24,2016/8/19
WGF 355,2016/7/24,2016/8/22
JSM 884,2016/7/24,
DDP 543,2016/7/24,2016/8/27
ZGY 641,2016/7/24,
RPZ 169,2016/7/24,2016/8/21
GMD 879,2016/7/24,2016/8/20
CEX 741,2016/7/24,2016/9/11
PXF 259,2016/7/24,2016/7/30
BLE 346,2016/7/24,2016/8/11
NDE 828,2016/7/24,2016/8/25
TJL 319,2016/7/24,2016/8/29
PJK 764,2016/7/24,2016/9/8
JTV 373,2016/7/24,2016/7/31
WRD 282,2016/7/24,2016/8/15
FGK 259,2016/7/24,
TPR 926,2016/7/24,
EXL 494,2016/7/24,2016/8/3
FAJ 575,2016/7/24,2016/8/30
YPM 498,2016/7/24,2016/8/31
LRM 262,2016/7/24,2016/8/5
BZZ 971,2016/7/24,2016/9/3
BYX 558,2016/7/24,2016/8/15
WEB 623,2016/7/24,2016/8/4
CZX 481,2016/7/24,
TEJ 758,2016/7/24,2016/8/29
VRG 193,2016/7/24,2016/9/10
DGG 417,2016/7/24,2016/7/28
TNW 725,2016/7/24,
CVV 347,2016/7/24,
LEV 593,2016/7/24,2016/8/17
AFD 674,2016/7/24,
CNA 991,2016/7/24,2016/8/24
RFX 257,2016/7/24,2016/8/2
REY 996,2016/7/24,2016/9/4
BZS 944,2016/7/24,2016/8/7
VSD 877,2016/7/24,2016/7/31
NLV 734,2016/7/24,2016/8/12
ASY 551,2016/7/24,2016/8/1
SMX 936,2016/7/24,2016/9/10
YEH 753,2016/7/24,2016/9/1
BLH 482,2016/7/24,2016/8/2
PJY 657,2016/7/24,2016/8/4
MSD 282,2016/7/24,2016/8/2
MNV 216,2016/7/24,2016/9/2
XZK 177,2016/7/24,2016/8/25
GDH 973,2016/7/24,
ZPF 826,2016/7/24,2016/7/27
GLY 331,2016/7/24,2016/8/25
NFT 533,2016/7/24,2016/9/11
ANW 783,2016/7/24,
WRD 441,2016/7/24,2016/8/19
