Vehicle Registration,Date Stolen,Date Recovered
JXT 983,2011/8/11,2011/8/21
NHH 367,2011/8/11,2011/9/8
YMT 678,2011/8/11,2011/9/29
TDW 264,2011/8/11,
KFT 817,2011/8/11,2011/9/5
XXC 245,2011/8/11,2011/8/17
ZZK 955,2011/8/11,2011/9/14
XDF 751,2011/8/11,
KFV 397,2011/8/11,2011/8/30
AGS 878,2011/8/11,2011/8/20
AZD 611,2011/8/11,2011/9/10
MEY 958,2011/8/11,2011/9/28
BZT 278,2011/8/11,2011/9/25
NEX 289,2011/8/11,
ZBR 592,2011/8/11,2011/8/17
RYV 785,2011/8/11,2011/9/16
HXT 711,2011/8/11,2011/9/4
CYB 824,2011/8/11,2011/8/12
JWZ 425,2011/8/11,2011/9/22
WGM 812,2011/8/11,
LRX 921,2011/8/11,2011/8/11
NLJ 124,2011/8/11,2011/8/25
XCH 953,2011/8/11,2011/8/14
AWX 757,2011/8/11,2011/8/20
MZH 551,2011/8/11,2011/9/4
WAX 718,2011/8/11,2011/9/18
AFX 885,2011/8/11,
PAY 323,2011/8/11,2011/9/2
FLL 218,2011/8/11,2011/9/17
RAC 544,2011/8/11,
BJT 283,2011/8/11,
JDW 522,2011/8/11,2011/8/15
NAJ 646,2011/8/11,
MBF 841,2011/8/11,2011/9/15
FTF 853,2011/8/11,2011/8/13
KKV 893,2011/8/11,2011/9/15
ZMY 492,2011/8/11,2011/9/21
WNS 713,2011/8/11,2011/9/16
LPF 493,2011/8/11,2011/8/15
ZKD 987,2011/8/11,2011/8/21
JVW 823,2011/8/11,
YVZ 953,2011/8/11,
SMJ 414,2011/8/11,2011/9/6
KPL 518,2011/8/11,
HKJ 349,2011/8/11,
JEK 232,2011/8/11,2011/9/18
MAF 338,2011/8/11,
FCJ 687,2011/8/11,
DWP 196,2011/8/11,2011/9/18
KEZ 894,2011/8/11,2011/9/3
WVA 963,2011/8/11,2011/9/22
EHA 355,2011/8/11,2011/8/27
CJZ 456,2011/8/11,2011/9/14
FLX 184,2011/8/11,2011/8/15
RBS 171,2011/8/11,2011/9/1
ZBY 665,2011/8/11,2011/8/21
XFS 641,2011/8/11,
CCT 247,2011/8/11,2011/9/11
FDP 583,2011/8/11,
YCL 571,2011/8/11,2011/8/26
GZF 675,2011/8/11,2011/9/4
HMX 633,2011/8/11,2011/8/31
LDH 487,2011/8/11,2011/8/14
FRP 363,2011/8/11,
VZX 551,2011/8/11,2011/8/13
SZC 345,2011/8/11,2011/9/17
SFA 678,2011/8/11,2011/9/24
YRH 192,2011/8/11,
CWT 349,2011/8/11,2011/9/16
BPT 968,2011/8/11,2011/8/17
XZM 438,2011/8/11,2011/8/26
CHM 869,2011/8/11,2011/9/21
YAD 674,2011/8/11,2011/8/22
MNM 229,2011/8/11,
NND 977,2011/8/11,2011/9/21
MVF 149,2011/8/11,
VGZ 665,2011/8/11,2011/8/15
SVW 732,2011/8/11,
MKG 188,2011/8/11,2011/9/19
EWB 922,2011/8/11,2011/8/26
TKH 812,2011/8/11,
KRE 881,2011/8/11,2011/9/29
ADN 167,2011/8/11,2011/8/23
LTK 852,2011/8/11,2011/8/27
LFZ 889,2011/8/11,2011/8/14
YFR 269,2011/8/11,
XSX 163,2011/8/11,
DJH 377,2011/8/11,2011/9/5
HRJ 621,2011/8/11,
BFB 411,2011/8/11,2011/8/24
JHX 833,2011/8/11,
FYS 568,2011/8/11,2011/9/6
TJW 957,2011/8/11,2011/9/26
FWZ 436,2011/8/11,
CTX 487,2011/8/11,
TFJ 341,2011/8/11,2011/9/3
TVN 633,2011/8/11,2011/8/15
KCN 536,2011/8/11,2011/9/25
YPH 892,2011/8/11,
KVE 337,2011/8/11,2011/8/30
JRP 513,2011/8/11,2011/9/21
SEZ 625,2011/8/11,
HVG 776,2011/8/11,2011/8/29
HME 518,2011/8/11,2011/8/28
THC 694,2011/8/11,2011/9/7
