Vehicle Registration,Date Stolen,Date Recovered
HNE 561,2015/2/6,
VHC 677,2015/2/6,2015/3/27
EDH 356,2015/2/6,2015/3/18
LMH 875,2015/2/6,2015/2/6
FYZ 479,2015/2/6,
CLG 977,2015/2/6,
NTA 326,2015/2/6,2015/3/13
TPA 277,2015/2/6,2015/2/25
HRJ 776,2015/2/6,2015/2/17
HED 148,2015/2/6,2015/3/19
XHH 157,2015/2/6,2015/2/22
EGP 297,2015/2/6,2015/2/25
CAR 148,2015/2/6,2015/2/21
MVY 957,2015/2/6,2015/2/21
TFE 444,2015/2/6,2015/3/15
HSM 491,2015/2/6,2015/2/19
VVY 427,2015/2/6,
AJL 784,2015/2/6,2015/2/15
ZRJ 759,2015/2/6,2015/3/26
GBV 638,2015/2/6,2015/3/26
MFC 789,2015/2/6,
WEK 191,2015/2/6,2015/3/17
MAK 376,2015/2/6,2015/2/17
VEB 298,2015/2/6,
KAE 635,2015/2/6,
XHX 359,2015/2/6,2015/3/18
FWC 357,2015/2/6,2015/3/16
AGX 697,2015/2/6,
LGP 883,2015/2/6,
GJK 479,2015/2/6,2015/2/20
JVW 174,2015/2/6,2015/3/11
FFN 962,2015/2/6,2015/2/12
FWV 349,2015/2/6,
EBZ 134,2015/2/6,
ZBE 181,2015/2/6,
PWP 676,2015/2/6,
FEC 821,2015/2/6,2015/2/28
JWX 656,2015/2/6,2015/3/1
ZLZ 591,2015/2/6,2015/2/26
LTP 538,2015/2/6,2015/2/23
RVT 134,2015/2/6,2015/3/22
PTS 927,2015/2/6,2015/3/7
JVN 279,2015/2/6,2015/2/17
VXJ 449,2015/2/6,2015/2/12
LHZ 684,2015/2/6,2015/3/3
PAY 244,2015/2/6,2015/2/9
DRD 532,2015/2/6,2015/3/21
PNF 415,2015/2/6,2015/3/6
PDL 879,2015/2/6,2015/2/12
FZN 691,2015/2/6,2015/3/21
VNF 786,2015/2/6,2015/2/20
LEA 321,2015/2/6,
LFN 293,2015/2/6,
MEF 363,2015/2/6,2015/3/17
SXP 438,2015/2/6,
XDH 598,2015/2/6,
HLE 757,2015/2/6,2015/2/27
MBF 639,2015/2/6,2015/3/13
KLP 352,2015/2/6,2015/3/20
HMG 795,2015/2/6,2015/2/19
