Vehicle Registration,Date Stolen,Date Recovered
FBL 546,2011/10/11,2011/11/2
SSY 287,2011/10/11,2011/10/18
DFK 641,2011/10/11,
PJH 565,2011/10/11,2011/11/4
GMK 264,2011/10/11,2011/11/27
DFH 296,2011/10/11,2011/10/20
BVT 927,2011/10/11,
TLW 149,2011/10/11,
EAW 339,2011/10/11,2011/10/21
GXK 172,2011/10/11,2011/10/15
ERK 875,2011/10/11,2011/11/19
YFK 259,2011/10/11,
XCY 988,2011/10/11,
NYS 345,2011/10/11,2011/11/4
JWW 656,2011/10/11,2011/11/1
FHJ 151,2011/10/11,2011/10/24
PFE 632,2011/10/11,2011/10/19
HGE 885,2011/10/11,2011/10/20
TWV 716,2011/10/11,2011/11/13
SFR 553,2011/10/11,2011/11/8
RHP 139,2011/10/11,2011/10/29
SLH 246,2011/10/11,2011/11/23
DYH 736,2011/10/11,
NXW 957,2011/10/11,
TRD 591,2011/10/11,2011/10/18
LPZ 635,2011/10/11,
JZH 698,2011/10/11,
BNM 414,2011/10/11,
RGL 754,2011/10/11,
TMF 667,2011/10/11,
YTP 543,2011/10/11,2011/10/17
HBK 467,2011/10/11,
XZY 992,2011/10/11,2011/11/11
FGV 466,2011/10/11,2011/11/4
SJM 372,2011/10/11,2011/11/12
DPJ 494,2011/10/11,
VDT 678,2011/10/11,2011/10/17
CRF 147,2011/10/11,2011/10/24
NCR 224,2011/10/11,2011/10/26
HMW 482,2011/10/11,2011/10/11
WTP 598,2011/10/11,2011/11/8
FVD 296,2011/10/11,2011/11/27
HRW 873,2011/10/11,2011/11/21
WBG 317,2011/10/11,2011/11/24
PJE 728,2011/10/11,2011/11/19
MVX 432,2011/10/11,2011/11/17
NKB 242,2011/10/11,2011/10/18
YFP 863,2011/10/11,2011/11/20
XFM 543,2011/10/11,2011/10/24
XCH 944,2011/10/11,2011/10/16
GNR 677,2011/10/11,2011/11/6
FRT 939,2011/10/11,
ZJM 972,2011/10/11,2011/10/25
DNF 382,2011/10/11,2011/10/19
CYM 962,2011/10/11,
TAG 854,2011/10/11,2011/10/25
ZDZ 992,2011/10/11,
GJL 253,2011/10/11,
LFT 342,2011/10/11,2011/11/6
PHF 695,2011/10/11,2011/11/18
FHG 632,2011/10/11,
YKS 376,2011/10/11,2011/11/15
JFG 369,2011/10/11,2011/11/7
PDJ 584,2011/10/11,2011/10/19
PSX 299,2011/10/11,2011/11/20
PTH 953,2011/10/11,2011/10/13
PVF 725,2011/10/11,2011/10/20
VLA 181,2011/10/11,2011/10/19
GXR 176,2011/10/11,2011/11/4
KAS 866,2011/10/11,2011/10/27
CKY 115,2011/10/11,
MPH 597,2011/10/11,2011/11/2
NTR 661,2011/10/11,
GWF 274,2011/10/11,
DRY 422,2011/10/11,2011/11/5
GMM 239,2011/10/11,2011/11/2
NDF 997,2011/10/11,
EXT 334,2011/10/11,
ADH 381,2011/10/11,2011/10/28
EWG 151,2011/10/11,2011/11/19
JMN 617,2011/10/11,2011/10/22
WWD 343,2011/10/11,2011/11/8
CJC 162,2011/10/11,2011/11/25
WVS 157,2011/10/11,
BJW 788,2011/10/11,2011/10/14
YZL 991,2011/10/11,2011/10/13
GKY 197,2011/10/11,2011/11/15
PBT 392,2011/10/11,
EBF 148,2011/10/11,2011/11/29
GVD 679,2011/10/11,2011/11/10
TTV 185,2011/10/11,2011/10/18
SPB 818,2011/10/11,2011/10/26
BJT 881,2011/10/11,2011/11/7
KPV 251,2011/10/11,2011/11/7
KZN 348,2011/10/11,2011/10/20
YWG 882,2011/10/11,2011/10/23
LJN 328,2011/10/11,2011/11/27
EJP 379,2011/10/11,2011/11/21
AJJ 131,2011/10/11,2011/11/1
EBY 977,2011/10/11,2011/11/11
HFS 253,2011/10/11,2011/11/4
AXB 929,2011/10/11,2011/11/26
ARV 472,2011/10/11,2011/10/25
ZGB 289,2011/10/11,2011/11/26
THX 537,2011/10/11,2011/10/17
XTA 495,2011/10/11,2011/10/14
CZY 192,2011/10/11,
ZGD 224,2011/10/11,
YPE 815,2011/10/11,2011/11/14
NAM 929,2011/10/11,2011/10/31
FWZ 818,2011/10/11,2011/11/6
VSL 959,2011/10/11,2011/11/9
YZK 422,2011/10/11,2011/10/20
GPM 965,2011/10/11,
WPZ 449,2011/10/11,
BRA 497,2011/10/11,2011/11/18
KAA 251,2011/10/11,
RHN 536,2011/10/11,2011/11/24
SKC 993,2011/10/11,
ZHH 528,2011/10/11,2011/11/14
WXM 658,2011/10/11,2011/11/8
GZS 145,2011/10/11,2011/11/20
VVR 668,2011/10/11,
XAE 277,2011/10/11,2011/11/22
PZR 413,2011/10/11,2011/11/18
WGP 951,2011/10/11,2011/11/13
MWT 422,2011/10/11,2011/10/12
EHV 564,2011/10/11,2011/10/19
CXK 484,2011/10/11,2011/11/2
ATS 337,2011/10/11,2011/11/12
HTR 815,2011/10/11,2011/11/11
YRE 753,2011/10/11,2011/10/26
CBX 673,2011/10/11,
KEJ 547,2011/10/11,2011/11/17
SAC 874,2011/10/11,2011/11/6
FYL 227,2011/10/11,2011/10/16
KGE 281,2011/10/11,
CNJ 812,2011/10/11,
YVZ 425,2011/10/11,2011/11/14
NEJ 784,2011/10/11,2011/11/25
BSA 256,2011/10/11,2011/11/7
YAS 297,2011/10/11,
XGG 487,2011/10/11,2011/11/6
PLP 664,2011/10/11,2011/10/26
PTT 429,2011/10/11,2011/11/11
EFM 275,2011/10/11,2011/11/19
RGW 515,2011/10/11,2011/11/23
DBN 199,2011/10/11,2011/10/15
SZN 292,2011/10/11,2011/11/26
RZE 524,2011/10/11,
RTZ 358,2011/10/11,
XJF 145,2011/10/11,2011/10/28
DYK 796,2011/10/11,2011/11/28
JYW 134,2011/10/11,2011/10/22
WKK 398,2011/10/11,2011/10/13
GLG 598,2011/10/11,
PXJ 295,2011/10/11,
TMY 696,2011/10/11,2011/11/20
DLF 921,2011/10/11,2011/10/31
XNK 534,2011/10/11,2011/11/5
HTL 491,2011/10/11,2011/11/21
FHL 485,2011/10/11,2011/11/24
RTJ 566,2011/10/11,2011/11/28
LZG 417,2011/10/11,2011/11/19
AJF 314,2011/10/11,
RYS 761,2011/10/11,2011/11/7
RSV 511,2011/10/11,2011/11/28
TZZ 975,2011/10/11,2011/10/24
NCH 526,2011/10/11,2011/11/14
EFW 692,2011/10/11,2011/11/24
KXS 493,2011/10/11,2011/10/25
KPM 246,2011/10/11,
REE 571,2011/10/11,
AMH 823,2011/10/11,2011/11/15
BNM 879,2011/10/11,2011/11/5
WJA 626,2011/10/11,2011/11/24
WRZ 794,2011/10/11,2011/11/16
RRJ 595,2011/10/11,
XZB 816,2011/10/11,2011/10/31
SYR 316,2011/10/11,2011/11/26
PSZ 649,2011/10/11,2011/11/7
WED 251,2011/10/11,2011/10/28
RYS 251,2011/10/11,2011/11/7
EEA 175,2011/10/11,
SYW 352,2011/10/11,2011/11/17
JJA 853,2011/10/11,2011/10/23
NGR 298,2011/10/11,2011/11/26
DVH 295,2011/10/11,2011/11/24
XCK 621,2011/10/11,2011/11/22
DTT 217,2011/10/11,2011/11/17
YHM 582,2011/10/11,2011/10/16
ZGB 786,2011/10/11,2011/11/29
MPZ 386,2011/10/11,2011/11/3
KEZ 218,2011/10/11,2011/11/4
AKE 694,2011/10/11,2011/11/8
AMP 912,2011/10/11,2011/11/12
VVP 474,2011/10/11,2011/10/15
WBB 629,2011/10/11,
VMS 444,2011/10/11,
BEG 416,2011/10/11,2011/10/31
MJJ 321,2011/10/11,2011/11/20
HXT 849,2011/10/11,
PKC 543,2011/10/11,2011/10/23
VMJ 527,2011/10/11,2011/10/25
RTB 766,2011/10/11,2011/11/29
TCB 462,2011/10/11,
NFS 658,2011/10/11,2011/11/22
CZK 773,2011/10/11,2011/11/4
PKE 698,2011/10/11,2011/11/3
KHV 428,2011/10/11,2011/11/16
VGY 817,2011/10/11,2011/11/21
YVR 633,2011/10/11,2011/10/15
PLW 292,2011/10/11,2011/10/19
VTD 225,2011/10/11,2011/10/14
FSY 446,2011/10/11,2011/11/7
PKR 228,2011/10/11,
FHT 795,2011/10/11,2011/11/20
CEB 357,2011/10/11,2011/11/13
SHH 547,2011/10/11,2011/10/14
XXN 551,2011/10/11,2011/11/6
AAX 883,2011/10/11,2011/10/26
XGF 263,2011/10/11,2011/10/31
VFK 852,2011/10/11,2011/11/18
FTW 194,2011/10/11,
RCF 578,2011/10/11,2011/11/11
ARR 159,2011/10/11,2011/11/1
LPR 266,2011/10/11,2011/11/1
FJM 152,2011/10/11,2011/11/17
DDM 499,2011/10/11,2011/10/20
RBW 857,2011/10/11,2011/10/15
HEP 479,2011/10/11,
SKG 446,2011/10/11,2011/11/24
XCY 349,2011/10/11,2011/11/13
KTN 686,2011/10/11,2011/10/27
GDS 364,2011/10/11,2011/11/22
SMS 668,2011/10/11,
DAZ 478,2011/10/11,2011/11/29
MBX 949,2011/10/11,
BSC 286,2011/10/11,2011/10/22
FSN 831,2011/10/11,2011/11/27
EMJ 768,2011/10/11,2011/11/21
DJV 559,2011/10/11,2011/11/24
GNL 973,2011/10/11,2011/10/19
VLE 122,2011/10/11,2011/10/13
CFS 854,2011/10/11,
XPB 587,2011/10/11,2011/10/11
WVN 761,2011/10/11,2011/11/29
HWZ 278,2011/10/11,
HJK 321,2011/10/11,2011/10/24
AGA 137,2011/10/11,
LWD 454,2011/10/11,
FVK 754,2011/10/11,
JAD 437,2011/10/11,2011/10/17
MRS 319,2011/10/11,2011/11/12
AWS 868,2011/10/11,2011/11/4
NJA 466,2011/10/11,2011/11/1
VZR 354,2011/10/11,2011/11/21
TJX 865,2011/10/11,2011/10/13
DTR 677,2011/10/11,2011/10/30
MDW 977,2011/10/11,2011/10/17
FBM 134,2011/10/11,2011/10/19
AZC 396,2011/10/11,
HSF 898,2011/10/11,
PDS 459,2011/10/11,2011/11/29
FXP 691,2011/10/11,2011/11/29
NAN 762,2011/10/11,2011/11/7
WTN 953,2011/10/11,2011/10/14
DJK 278,2011/10/11,
ZCZ 117,2011/10/11,2011/10/17
TLG 932,2011/10/11,2011/11/8
PWM 849,2011/10/11,2011/11/4
VFK 668,2011/10/11,2011/10/14
XKV 525,2011/10/11,
PGF 112,2011/10/11,
VYN 833,2011/10/11,2011/11/18
PAG 745,2011/10/11,2011/11/14
KMA 842,2011/10/11,
YKE 175,2011/10/11,2011/11/29
CHT 732,2011/10/11,2011/11/3
RVW 222,2011/10/11,
NJP 523,2011/10/11,2011/11/15
NKY 817,2011/10/11,
ARR 971,2011/10/11,2011/11/10
AKD 533,2011/10/11,2011/11/29
SDL 485,2011/10/11,2011/11/3
RBC 836,2011/10/11,2011/11/4
MRC 557,2011/10/11,2011/10/25
TJL 722,2011/10/11,2011/10/31
KCC 939,2011/10/11,2011/10/25
EVH 787,2011/10/11,2011/11/25
ZDZ 625,2011/10/11,2011/10/27
WXN 517,2011/10/11,2011/11/14
RVK 255,2011/10/11,2011/11/16
JNG 646,2011/10/11,
LBT 928,2011/10/11,2011/10/19
TDB 438,2011/10/11,2011/11/4
CWB 137,2011/10/11,2011/11/24
KHE 627,2011/10/11,2011/11/6
DNZ 917,2011/10/11,2011/10/26
RMK 354,2011/10/11,2011/10/26
BXM 656,2011/10/11,2011/11/16
DHM 866,2011/10/11,
RVE 785,2011/10/11,2011/11/1
MEK 836,2011/10/11,
BRM 329,2011/10/11,2011/11/16
VEV 725,2011/10/11,
THR 625,2011/10/11,2011/11/15
