Vehicle Registration,Date Stolen,Date Recovered
XJL 347,2013/1/7,2013/2/24
PJY 376,2013/1/7,2013/2/12
AVN 714,2013/1/7,
PLY 548,2013/1/7,
JDT 481,2013/1/7,2013/2/1
EBE 974,2013/1/7,2013/1/29
FBZ 911,2013/1/7,2013/2/1
SJT 975,2013/1/7,2013/1/15
WVX 683,2013/1/7,2013/2/3
GEN 137,2013/1/7,2013/1/29
AJE 486,2013/1/7,2013/1/13
PGT 546,2013/1/7,2013/2/5
XJC 858,2013/1/7,2013/2/9
MAP 855,2013/1/7,2013/1/17
YLY 438,2013/1/7,2013/2/21
RNA 651,2013/1/7,2013/2/3
PWD 866,2013/1/7,
TFW 814,2013/1/7,
BVN 872,2013/1/7,
LXD 981,2013/1/7,2013/1/27
LXD 644,2013/1/7,2013/1/22
RTR 191,2013/1/7,2013/1/15
TXL 757,2013/1/7,2013/1/9
LBJ 749,2013/1/7,2013/1/24
WHH 222,2013/1/7,2013/2/15
LFE 963,2013/1/7,2013/1/11
TWD 966,2013/1/7,2013/1/8
VTD 316,2013/1/7,2013/2/22
JAE 671,2013/1/7,2013/1/15
BTG 252,2013/1/7,
ZZA 674,2013/1/7,
HMH 415,2013/1/7,2013/2/11
HKM 625,2013/1/7,2013/2/9
RPX 848,2013/1/7,2013/1/24
YZF 164,2013/1/7,
ZAG 277,2013/1/7,2013/1/30
BJX 163,2013/1/7,2013/1/8
GGX 252,2013/1/7,2013/2/17
DRL 137,2013/1/7,2013/1/22
KMN 125,2013/1/7,2013/1/9
DHT 994,2013/1/7,2013/1/12
ZST 358,2013/1/7,2013/2/1
DTA 134,2013/1/7,2013/1/21
CYN 179,2013/1/7,2013/1/25
FAZ 248,2013/1/7,2013/2/6
NWB 591,2013/1/7,2013/2/2
AVY 451,2013/1/7,2013/2/7
BJW 181,2013/1/7,
HYB 494,2013/1/7,2013/1/24
DEL 447,2013/1/7,
JZA 819,2013/1/7,2013/1/26
JFB 116,2013/1/7,2013/1/9
YBD 991,2013/1/7,2013/2/9
LPF 362,2013/1/7,2013/1/26
XTP 811,2013/1/7,2013/1/7
MWB 633,2013/1/7,2013/1/20
CZM 365,2013/1/7,2013/1/13
GJK 472,2013/1/7,
XTD 393,2013/1/7,2013/1/30
AVK 211,2013/1/7,
JSC 671,2013/1/7,2013/2/13
RGL 766,2013/1/7,2013/2/10
DWT 521,2013/1/7,2013/2/4
MRF 719,2013/1/7,2013/1/20
AFA 191,2013/1/7,2013/1/31
ATP 788,2013/1/7,2013/1/17
CAY 238,2013/1/7,2013/1/8
CFB 189,2013/1/7,2013/1/26
AER 467,2013/1/7,
HZM 448,2013/1/7,2013/1/11
LWR 111,2013/1/7,
ERX 795,2013/1/7,
HZR 628,2013/1/7,2013/2/14
PWV 336,2013/1/7,2013/2/24
DJN 134,2013/1/7,2013/2/5
ELE 987,2013/1/7,2013/1/13
BLA 425,2013/1/7,2013/2/5
BEJ 237,2013/1/7,2013/2/20
SPN 698,2013/1/7,2013/2/11
JSJ 668,2013/1/7,2013/2/8
SYF 866,2013/1/7,2013/1/9
TXZ 194,2013/1/7,2013/2/9
PPG 215,2013/1/7,2013/2/24
VAA 529,2013/1/7,2013/1/9
NLM 451,2013/1/7,
NYW 196,2013/1/7,
BWA 955,2013/1/7,
YAA 655,2013/1/7,2013/1/31
WSM 583,2013/1/7,2013/1/11
RDP 279,2013/1/7,
AAK 391,2013/1/7,
RHJ 414,2013/1/7,
LAD 215,2013/1/7,2013/1/14
TLH 387,2013/1/7,2013/1/31
SXM 512,2013/1/7,2013/2/19
XKW 596,2013/1/7,2013/1/30
PNR 682,2013/1/7,2013/1/8
WSN 575,2013/1/7,2013/1/18
WKS 281,2013/1/7,2013/2/22
DJG 766,2013/1/7,
AAS 318,2013/1/7,2013/1/15
WZS 464,2013/1/7,2013/1/9
EXR 593,2013/1/7,2013/1/28
PJL 584,2013/1/7,
XLK 779,2013/1/7,
FDJ 835,2013/1/7,2013/2/10
GWL 713,2013/1/7,2013/1/15
PCR 647,2013/1/7,2013/2/13
BMM 294,2013/1/7,2013/2/8
ZPF 885,2013/1/7,
SSC 982,2013/1/7,2013/1/15
GRC 733,2013/1/7,2013/2/8
JXV 816,2013/1/7,2013/2/13
EEV 414,2013/1/7,
VNY 668,2013/1/7,2013/2/7
HYW 439,2013/1/7,2013/1/9
ZSJ 975,2013/1/7,
ZDV 648,2013/1/7,2013/1/31
TBX 641,2013/1/7,2013/2/24
FXK 174,2013/1/7,2013/2/13
DCJ 498,2013/1/7,2013/1/21
MWR 419,2013/1/7,2013/2/2
KYN 224,2013/1/7,2013/1/22
SVT 919,2013/1/7,2013/1/27
KNL 341,2013/1/7,2013/2/22
TNC 536,2013/1/7,2013/2/5
HXR 885,2013/1/7,2013/1/11
VKR 224,2013/1/7,2013/1/18
KCA 553,2013/1/7,2013/1/13
ASK 538,2013/1/7,
ELN 236,2013/1/7,2013/2/12
LSL 947,2013/1/7,2013/2/12
HNB 252,2013/1/7,
TGV 225,2013/1/7,
VMZ 781,2013/1/7,2013/1/18
JDZ 882,2013/1/7,2013/2/21
ZBE 774,2013/1/7,
SMK 186,2013/1/7,2013/2/12
ELE 981,2013/1/7,2013/2/3
HFW 429,2013/1/7,2013/1/20
JMD 137,2013/1/7,2013/1/21
XXZ 362,2013/1/7,2013/2/24
KBP 399,2013/1/7,2013/1/30
MYJ 462,2013/1/7,2013/2/20
FVR 357,2013/1/7,2013/2/5
DWA 813,2013/1/7,
GBZ 239,2013/1/7,2013/2/8
AEM 448,2013/1/7,2013/2/14
ADB 856,2013/1/7,2013/1/21
KED 196,2013/1/7,2013/2/19
GED 527,2013/1/7,2013/2/2
DFG 322,2013/1/7,2013/1/8
BHX 928,2013/1/7,2013/2/8
VFR 185,2013/1/7,2013/1/29
HFB 273,2013/1/7,2013/1/30
PTR 341,2013/1/7,2013/2/6
DVA 679,2013/1/7,2013/1/12
NMS 915,2013/1/7,2013/2/1
VWY 828,2013/1/7,2013/2/8
XPG 424,2013/1/7,2013/1/20
RKY 958,2013/1/7,2013/2/11
CNP 265,2013/1/7,
FBK 517,2013/1/7,2013/1/12
DES 177,2013/1/7,
FYH 755,2013/1/7,2013/1/12
DNT 525,2013/1/7,2013/1/18
LCD 197,2013/1/7,2013/2/11
GPV 326,2013/1/7,2013/2/10
EKY 625,2013/1/7,2013/2/8
YLJ 596,2013/1/7,2013/1/12
ZHP 663,2013/1/7,2013/1/18
EJJ 978,2013/1/7,2013/2/17
XHG 756,2013/1/7,
LKD 543,2013/1/7,2013/2/22
LCG 792,2013/1/7,2013/2/18
EKK 817,2013/1/7,
RWN 634,2013/1/7,2013/1/16
DNB 228,2013/1/7,2013/1/13
LRK 651,2013/1/7,2013/2/2
LHM 124,2013/1/7,2013/2/24
KAT 563,2013/1/7,
YYN 417,2013/1/7,2013/2/17
GKG 434,2013/1/7,2013/2/7
GWE 982,2013/1/7,2013/1/16
NHS 216,2013/1/7,2013/1/24
EGR 651,2013/1/7,2013/2/12
MCT 716,2013/1/7,
JDE 815,2013/1/7,2013/1/23
TVW 717,2013/1/7,2013/1/27
BCE 971,2013/1/7,2013/1/15
CLJ 744,2013/1/7,
WRT 845,2013/1/7,2013/1/14
ZWW 631,2013/1/7,2013/2/10
SBS 946,2013/1/7,2013/1/21
ZAS 626,2013/1/7,2013/1/29
CWX 495,2013/1/7,2013/1/22
YNZ 825,2013/1/7,
VNZ 377,2013/1/7,2013/2/10
JJX 486,2013/1/7,2013/1/31
KMM 423,2013/1/7,
TEB 764,2013/1/7,2013/1/14
APV 662,2013/1/7,2013/2/7
DPA 679,2013/1/7,2013/2/11
BPK 796,2013/1/7,2013/2/24
SWN 569,2013/1/7,2013/2/9
FJH 278,2013/1/7,2013/2/10
XCF 533,2013/1/7,2013/1/30
LSR 995,2013/1/7,2013/2/2
RGX 861,2013/1/7,2013/2/15
ZBH 355,2013/1/7,2013/2/5
YDV 835,2013/1/7,2013/1/16
JTA 937,2013/1/7,2013/2/23
XXM 599,2013/1/7,2013/2/12
HAM 292,2013/1/7,2013/1/21
CLB 877,2013/1/7,
CLJ 818,2013/1/7,2013/2/24
CMK 612,2013/1/7,
KAM 399,2013/1/7,2013/2/1
KCV 862,2013/1/7,
TGH 559,2013/1/7,2013/2/11
AFB 476,2013/1/7,2013/2/22
EBJ 728,2013/1/7,
ZDJ 912,2013/1/7,2013/2/9
KFX 787,2013/1/7,2013/2/1
GAF 792,2013/1/7,2013/1/31
DWN 675,2013/1/7,2013/2/25
BEM 357,2013/1/7,2013/1/27
NCZ 572,2013/1/7,2013/1/16
MWJ 266,2013/1/7,2013/1/19
SNV 361,2013/1/7,2013/1/18
FZR 622,2013/1/7,2013/2/25
PJC 829,2013/1/7,2013/1/9
RCA 918,2013/1/7,2013/1/24
YSP 992,2013/1/7,2013/1/20
XZF 866,2013/1/7,2013/1/19
XWN 245,2013/1/7,2013/2/10
MWP 513,2013/1/7,2013/2/21
PDS 561,2013/1/7,2013/2/6
CRX 273,2013/1/7,
XSA 332,2013/1/7,2013/1/10
ZYK 268,2013/1/7,2013/1/26
BWD 487,2013/1/7,2013/2/14
ECA 765,2013/1/7,2013/2/23
KMP 437,2013/1/7,2013/1/13
CFM 665,2013/1/7,2013/2/17
GHC 911,2013/1/7,
YEA 223,2013/1/7,2013/2/20
ZDS 121,2013/1/7,2013/1/20
STG 622,2013/1/7,2013/1/18
GSL 341,2013/1/7,2013/1/14
HLK 179,2013/1/7,2013/1/18
HBP 487,2013/1/7,2013/1/12
BTE 475,2013/1/7,2013/2/22
ZGX 586,2013/1/7,2013/1/9
AFS 762,2013/1/7,2013/2/11
MMG 258,2013/1/7,2013/2/22
NED 788,2013/1/7,2013/2/12
NRC 417,2013/1/7,2013/2/23
ARJ 514,2013/1/7,2013/2/10
ALV 237,2013/1/7,
HHX 654,2013/1/7,
MXE 913,2013/1/7,2013/2/9
NPC 844,2013/1/7,
MGR 315,2013/1/7,2013/2/5
JYB 784,2013/1/7,2013/1/15
KEA 227,2013/1/7,2013/2/14
VAP 664,2013/1/7,2013/2/15
WSC 279,2013/1/7,2013/1/16
GKM 239,2013/1/7,2013/2/22
KMK 244,2013/1/7,2013/1/7
MYL 999,2013/1/7,
CCY 239,2013/1/7,2013/2/20
AAW 736,2013/1/7,2013/1/29
BJD 296,2013/1/7,2013/2/4
SHS 842,2013/1/7,2013/1/10
GLB 298,2013/1/7,2013/2/25
PXD 453,2013/1/7,2013/2/1
LNX 589,2013/1/7,2013/1/11
MLK 931,2013/1/7,2013/1/13
YML 753,2013/1/7,2013/2/23
JRM 153,2013/1/7,2013/2/22
WTG 835,2013/1/7,2013/1/31
JMR 541,2013/1/7,2013/1/18
VGJ 987,2013/1/7,
PPC 251,2013/1/7,2013/1/10
NZB 583,2013/1/7,2013/2/3
ADH 965,2013/1/7,2013/2/21
KZF 289,2013/1/7,
HCE 743,2013/1/7,2013/2/17
LHY 417,2013/1/7,2013/2/13
TAY 645,2013/1/7,
SWS 589,2013/1/7,2013/1/30
HZD 728,2013/1/7,2013/2/25
HAM 365,2013/1/7,2013/1/19
FVJ 891,2013/1/7,2013/2/10
NBZ 664,2013/1/7,2013/2/1
WGB 151,2013/1/7,2013/1/23
AFG 493,2013/1/7,
NZF 166,2013/1/7,2013/2/7
GGC 194,2013/1/7,2013/1/11
MAK 352,2013/1/7,
LLV 773,2013/1/7,2013/2/23
MVA 615,2013/1/7,2013/2/24
RVV 393,2013/1/7,2013/2/25
DHW 983,2013/1/7,2013/2/13
WCN 188,2013/1/7,2013/2/4
HTN 245,2013/1/7,
AFP 749,2013/1/7,
LEP 451,2013/1/7,2013/2/3
APV 198,2013/1/7,2013/1/24
EVX 278,2013/1/7,2013/1/18
LVX 561,2013/1/7,2013/2/24
YJP 632,2013/1/7,2013/2/3
EHC 778,2013/1/7,
XWL 619,2013/1/7,2013/1/30
ZYY 621,2013/1/7,2013/2/4
RWC 537,2013/1/7,
FNZ 475,2013/1/7,2013/2/25
RSR 864,2013/1/7,2013/2/22
YAR 339,2013/1/7,2013/1/17
TDC 876,2013/1/7,
GKJ 491,2013/1/7,2013/2/17
ZHZ 447,2013/1/7,2013/1/25
YCN 312,2013/1/7,2013/2/15
HVR 642,2013/1/7,2013/2/16
VLN 295,2013/1/7,2013/2/25
DDH 998,2013/1/7,
VVX 616,2013/1/7,
RAB 252,2013/1/7,2013/1/13
MAP 822,2013/1/7,2013/1/24
DTB 989,2013/1/7,2013/1/29
YPW 632,2013/1/7,
HLL 948,2013/1/7,2013/1/25
AMH 829,2013/1/7,2013/2/16
KKL 363,2013/1/7,2013/1/16
NMF 845,2013/1/7,2013/2/2
CKN 774,2013/1/7,2013/1/9
JBX 356,2013/1/7,2013/1/26
WGD 876,2013/1/7,
GTH 965,2013/1/7,2013/2/7
AZV 741,2013/1/7,
JDZ 548,2013/1/7,
CFZ 147,2013/1/7,2013/2/10
XLK 912,2013/1/7,2013/2/13
KKG 586,2013/1/7,2013/2/4
KCK 561,2013/1/7,2013/2/12
MHV 366,2013/1/7,2013/1/10
GFX 969,2013/1/7,2013/2/23
KDB 967,2013/1/7,2013/1/17
RFR 332,2013/1/7,2013/2/22
SAL 744,2013/1/7,2013/1/19
HZF 586,2013/1/7,2013/1/10
DEB 518,2013/1/7,2013/2/18
CHR 398,2013/1/7,
HBE 653,2013/1/7,
XDP 647,2013/1/7,
EDB 115,2013/1/7,2013/2/15
DPP 179,2013/1/7,2013/2/23
WDE 744,2013/1/7,2013/1/10
GBN 823,2013/1/7,2013/1/28
PNB 771,2013/1/7,2013/2/25
FGL 868,2013/1/7,2013/1/18
EBT 359,2013/1/7,2013/2/8
BCT 189,2013/1/7,2013/2/12
DDJ 282,2013/1/7,2013/2/16
DHK 193,2013/1/7,2013/1/23
WRP 252,2013/1/7,2013/1/7
YGS 649,2013/1/7,2013/2/25
NPR 551,2013/1/7,
FYB 155,2013/1/7,2013/2/19
VHD 236,2013/1/7,2013/1/24
DTF 652,2013/1/7,
HCM 368,2013/1/7,2013/2/22
PPX 619,2013/1/7,2013/1/13
KWV 187,2013/1/7,2013/1/8
GSH 784,2013/1/7,
MXT 416,2013/1/7,2013/1/21
JJN 777,2013/1/7,2013/2/19
PXD 644,2013/1/7,2013/1/26
CNA 852,2013/1/7,
BWB 227,2013/1/7,2013/1/25
NWR 423,2013/1/7,2013/1/22
WCC 938,2013/1/7,
MDH 554,2013/1/7,
JJP 876,2013/1/7,2013/1/11
MGC 679,2013/1/7,2013/1/27
FLB 411,2013/1/7,2013/2/22
EZS 149,2013/1/7,
HKA 875,2013/1/7,
AEK 971,2013/1/7,2013/1/24
TNE 141,2013/1/7,2013/1/11
LKP 791,2013/1/7,2013/2/1
ZZE 396,2013/1/7,2013/1/10
RXJ 969,2013/1/7,
PDG 873,2013/1/7,2013/2/15
JRH 392,2013/1/7,2013/1/18
RWA 881,2013/1/7,
LKJ 572,2013/1/7,2013/2/11
ZKC 787,2013/1/7,2013/2/18
DYY 338,2013/1/7,2013/2/18
RKE 896,2013/1/7,2013/1/22
PDH 393,2013/1/7,
ZVG 515,2013/1/7,
AHR 913,2013/1/7,2013/2/18
PXW 399,2013/1/7,2013/2/5
CND 635,2013/1/7,2013/2/15
HTH 554,2013/1/7,
GEV 694,2013/1/7,2013/1/31
GRS 154,2013/1/7,
EYH 535,2013/1/7,2013/2/10
MVN 394,2013/1/7,2013/1/18
JRY 721,2013/1/7,2013/1/25
BVJ 687,2013/1/7,2013/1/26
NGF 511,2013/1/7,2013/2/19
MHB 282,2013/1/7,2013/1/27
KLR 845,2013/1/7,2013/2/19
NPJ 521,2013/1/7,2013/2/5
JNT 627,2013/1/7,2013/1/15
VCE 892,2013/1/7,2013/2/20
JLF 415,2013/1/7,
KBY 564,2013/1/7,2013/2/10
TFW 348,2013/1/7,2013/2/15
HHB 331,2013/1/7,2013/1/19
SLD 673,2013/1/7,2013/2/9
ZSE 177,2013/1/7,2013/2/10
KSC 736,2013/1/7,2013/2/1
RMB 753,2013/1/7,2013/2/15
VMT 221,2013/1/7,2013/2/12
PZG 767,2013/1/7,2013/2/24
RPW 696,2013/1/7,
ZNZ 329,2013/1/7,2013/1/25
YWF 395,2013/1/7,2013/1/19
YNB 438,2013/1/7,2013/1/8
NKD 852,2013/1/7,2013/1/27
KRD 615,2013/1/7,2013/1/23
PRV 757,2013/1/7,
HJR 457,2013/1/7,
MBR 775,2013/1/7,2013/1/15
KAV 346,2013/1/7,2013/1/26
FJT 613,2013/1/7,2013/1/28
VBM 151,2013/1/7,2013/2/12
WYC 986,2013/1/7,
LBG 593,2013/1/7,2013/2/9
ZEC 192,2013/1/7,2013/1/16
PWY 791,2013/1/7,2013/1/15
GCL 554,2013/1/7,2013/2/7
LRD 999,2013/1/7,2013/2/21
JVB 496,2013/1/7,2013/2/11
TXH 962,2013/1/7,2013/1/14
XYE 882,2013/1/7,2013/1/18
NKR 413,2013/1/7,2013/1/20
YKH 298,2013/1/7,2013/1/28
JWS 616,2013/1/7,2013/2/25
LVA 171,2013/1/7,
NMV 594,2013/1/7,2013/2/8
PRB 289,2013/1/7,
MNK 156,2013/1/7,2013/2/1
KJW 223,2013/1/7,2013/2/24
VDR 519,2013/1/7,
DDA 468,2013/1/7,2013/1/24
