Vehicle Registration,Date Stolen,Date Recovered
KYG 247,2015/3/2,2015/3/24
HGH 772,2015/3/2,2015/4/20
AMJ 962,2015/3/2,
SJH 243,2015/3/2,2015/3/13
LNH 358,2015/3/2,2015/3/16
DAY 623,2015/3/2,2015/3/13
LVF 826,2015/3/2,2015/3/28
HFL 943,2015/3/2,
CYE 187,2015/3/2,
EVV 631,2015/3/2,2015/4/15
DZP 614,2015/3/2,2015/3/14
BBY 343,2015/3/2,2015/3/10
SYL 212,2015/3/2,2015/3/26
CCP 489,2015/3/2,2015/4/20
JAV 577,2015/3/2,2015/4/19
RJB 774,2015/3/2,2015/4/8
RYW 457,2015/3/2,
LWL 988,2015/3/2,
BRX 457,2015/3/2,2015/3/10
YVN 617,2015/3/2,2015/3/2
HST 916,2015/3/2,2015/4/9
NTZ 839,2015/3/2,2015/4/14
KZS 254,2015/3/2,2015/3/20
TYJ 728,2015/3/2,2015/4/20
WVP 121,2015/3/2,2015/4/20
XEV 773,2015/3/2,2015/4/2
YTE 118,2015/3/2,2015/3/8
HVD 231,2015/3/2,2015/3/30
TFZ 547,2015/3/2,2015/4/4
ZFF 456,2015/3/2,2015/3/12
GKV 468,2015/3/2,2015/4/5
RRT 388,2015/3/2,2015/3/9
PBA 541,2015/3/2,
BTC 868,2015/3/2,2015/3/23
NSX 832,2015/3/2,2015/3/8
NAX 714,2015/3/2,
CKT 567,2015/3/2,
WRG 879,2015/3/2,2015/3/20
FZT 293,2015/3/2,2015/3/31
YCY 339,2015/3/2,2015/3/9
DZS 219,2015/3/2,2015/3/10
PSA 693,2015/3/2,2015/3/8
PAL 165,2015/3/2,2015/3/13
WGM 588,2015/3/2,2015/4/18
MMS 822,2015/3/2,2015/4/11
WXM 231,2015/3/2,2015/3/28
ZGS 242,2015/3/2,2015/3/10
TYH 747,2015/3/2,2015/3/2
TCB 454,2015/3/2,2015/3/23
FEE 791,2015/3/2,2015/3/25
VWL 517,2015/3/2,2015/3/25
JAB 381,2015/3/2,
XSL 292,2015/3/2,2015/3/11
WFZ 395,2015/3/2,2015/4/7
KMZ 625,2015/3/2,2015/4/7
PRZ 532,2015/3/2,
GBV 353,2015/3/2,2015/4/13
RWS 883,2015/3/2,2015/3/24
GHW 413,2015/3/2,2015/4/16
ZMN 327,2015/3/2,2015/3/19
SVZ 975,2015/3/2,
RHX 479,2015/3/2,2015/3/9
FCD 932,2015/3/2,2015/3/6
CHG 176,2015/3/2,2015/3/25
LYC 135,2015/3/2,2015/3/13
