Vehicle Registration,Date Stolen,Date Recovered
HAW 633,2017/12/24,2018/1/15
PTF 928,2017/12/24,2018/1/20
EMG 453,2017/12/24,
XTP 985,2017/12/24,2018/1/24
JYY 284,2017/12/24,
NLS 148,2017/12/24,2018/1/29
EEG 253,2017/12/24,
STS 675,2017/12/24,
CYP 294,2017/12/24,2018/1/18
TGW 153,2017/12/24,
AXT 725,2017/12/24,
SXK 172,2017/12/24,
BNX 535,2017/12/24,2018/2/1
SMH 352,2017/12/24,2018/1/19
CRN 877,2017/12/24,2018/2/11
DNL 114,2017/12/24,2017/12/27
ZTZ 942,2017/12/24,2018/1/31
CAZ 625,2017/12/24,2018/1/22
HZZ 165,2017/12/24,2018/1/9
NFH 717,2017/12/24,2018/1/29
KVF 726,2017/12/24,2017/12/25
XCS 774,2017/12/24,2018/1/16
ZYS 151,2017/12/24,2018/2/9
KNJ 281,2017/12/24,2018/1/12
FTE 439,2017/12/24,2018/1/11
ZAD 586,2017/12/24,2018/1/28
VSS 217,2017/12/24,2018/2/2
WTG 628,2017/12/24,2018/1/1
SJK 922,2017/12/24,
NZB 484,2017/12/24,2018/1/28
XDH 143,2017/12/24,2018/1/7
YTM 568,2017/12/24,
WJV 427,2017/12/24,2017/12/27
JRP 164,2017/12/24,2018/1/22
BLS 151,2017/12/24,2018/1/14
BXA 468,2017/12/24,2018/1/15
KAN 563,2017/12/24,
BRS 762,2017/12/24,2018/2/8
DCK 215,2017/12/24,2018/1/19
YHH 377,2017/12/24,2017/12/27
EWR 682,2017/12/24,2018/2/1
VNA 847,2017/12/24,2018/2/4
YKE 543,2017/12/24,2018/1/26
LVM 394,2017/12/24,2018/1/12
PDM 863,2017/12/24,
GRH 546,2017/12/24,2018/1/11
LKH 356,2017/12/24,2017/12/31
DRD 965,2017/12/24,2018/2/2
DRG 321,2017/12/24,2018/1/9
RDE 792,2017/12/24,2018/1/20
KGW 511,2017/12/24,
APP 928,2017/12/24,2018/1/16
WXH 842,2017/12/24,2017/12/26
CSP 344,2017/12/24,
CHM 363,2017/12/24,
TFE 644,2017/12/24,2018/1/16
SHW 187,2017/12/24,2018/1/15
FKJ 356,2017/12/24,2018/1/25
SPV 832,2017/12/24,2018/1/2
MGB 295,2017/12/24,2018/2/10
FVP 168,2017/12/24,2018/1/3
XEA 291,2017/12/24,
PRX 866,2017/12/24,2018/1/22
DGN 573,2017/12/24,2018/1/14
LSC 796,2017/12/24,2017/12/24
JLY 121,2017/12/24,2018/1/25
SXM 362,2017/12/24,2017/12/27
EDX 347,2017/12/24,2018/1/25
VES 299,2017/12/24,
PBJ 275,2017/12/24,
RCV 882,2017/12/24,2018/1/2
PLL 877,2017/12/24,2018/1/15
VJG 934,2017/12/24,2018/1/16
SMR 579,2017/12/24,2018/2/6
WTP 398,2017/12/24,2018/1/31
AKP 544,2017/12/24,2018/1/7
PSH 323,2017/12/24,2018/2/5
RZC 357,2017/12/24,2018/1/20
PVY 913,2017/12/24,2018/1/30
PSZ 889,2017/12/24,2018/1/11
ETX 166,2017/12/24,2018/1/16
XKN 975,2017/12/24,2017/12/28
XXX 653,2017/12/24,2018/2/1
ZJT 541,2017/12/24,2018/1/11
PWB 885,2017/12/24,
HJC 768,2017/12/24,
