Vehicle Registration,Date Stolen,Date Recovered
DWD 534,2010/8/1,
TXT 415,2010/8/1,2010/8/13
DVL 144,2010/8/1,2010/8/21
EFH 462,2010/8/1,
PBG 192,2010/8/1,
FJN 344,2010/8/1,
TYH 365,2010/8/1,2010/8/6
KRG 195,2010/8/1,2010/8/23
MPS 923,2010/8/1,2010/8/17
VKW 181,2010/8/1,2010/8/8
ZDR 781,2010/8/1,
YMN 389,2010/8/1,2010/8/1
YBT 873,2010/8/1,2010/8/1
NHL 261,2010/8/1,2010/9/19
MLB 887,2010/8/1,2010/9/2
ANA 661,2010/8/1,2010/8/8
KDC 744,2010/8/1,2010/8/5
DCC 565,2010/8/1,2010/8/27
MFT 492,2010/8/1,
JGV 234,2010/8/1,2010/9/13
EPS 593,2010/8/1,
JKR 762,2010/8/1,2010/9/12
ACC 438,2010/8/1,2010/9/15
HYH 169,2010/8/1,2010/8/16
FNG 971,2010/8/1,2010/9/16
GPY 551,2010/8/1,2010/8/27
LFC 235,2010/8/1,2010/8/11
SLC 199,2010/8/1,2010/8/29
CXL 188,2010/8/1,2010/9/8
EWC 784,2010/8/1,2010/9/5
JBN 482,2010/8/1,2010/8/27
JXG 399,2010/8/1,2010/8/19
ALK 665,2010/8/1,2010/8/23
KDZ 435,2010/8/1,2010/8/28
TVP 842,2010/8/1,2010/9/3
HRS 965,2010/8/1,2010/8/1
LVR 491,2010/8/1,2010/9/5
PYX 622,2010/8/1,2010/8/25
HYN 235,2010/8/1,2010/9/16
VKH 985,2010/8/1,2010/8/3
DRY 582,2010/8/1,2010/8/18
CSE 531,2010/8/1,2010/9/11
DVN 698,2010/8/1,2010/8/3
XWP 578,2010/8/1,
XYK 529,2010/8/1,
NWA 535,2010/8/1,2010/8/27
PCT 994,2010/8/1,2010/8/4
PAR 968,2010/8/1,2010/9/18
PDN 464,2010/8/1,
TJA 185,2010/8/1,2010/8/31
GXX 612,2010/8/1,2010/8/6
WCW 241,2010/8/1,2010/9/1
XSY 292,2010/8/1,2010/8/6
BPF 641,2010/8/1,
KFR 794,2010/8/1,2010/8/15
ABN 558,2010/8/1,2010/9/11
TGD 254,2010/8/1,
TRN 485,2010/8/1,2010/8/4
RST 149,2010/8/1,2010/9/11
KLD 866,2010/8/1,
TPW 284,2010/8/1,2010/8/29
VLY 388,2010/8/1,2010/8/29
ATV 827,2010/8/1,2010/8/12
KRR 136,2010/8/1,
YHR 369,2010/8/1,2010/9/18
DTH 915,2010/8/1,2010/9/6
YPW 889,2010/8/1,
JBR 275,2010/8/1,
YVJ 423,2010/8/1,
TMR 443,2010/8/1,2010/9/8
YCD 677,2010/8/1,2010/8/16
GPY 637,2010/8/1,2010/8/31
ADA 323,2010/8/1,2010/8/21
TVC 337,2010/8/1,
GTG 641,2010/8/1,2010/8/21
LJD 643,2010/8/1,
XAH 335,2010/8/1,2010/9/6
SMX 961,2010/8/1,2010/9/5
YWG 551,2010/8/1,2010/8/14
TVT 828,2010/8/1,2010/8/13
BBJ 344,2010/8/1,2010/9/8
ARX 835,2010/8/1,2010/8/31
RMP 592,2010/8/1,2010/8/28
VKL 589,2010/8/1,2010/8/25
GJX 565,2010/8/1,2010/8/14
BMM 824,2010/8/1,2010/9/4
DFC 627,2010/8/1,2010/8/25
MMK 993,2010/8/1,
DBM 861,2010/8/1,
GCK 577,2010/8/1,2010/9/8
SEH 688,2010/8/1,2010/9/1
XZA 114,2010/8/1,2010/8/28
NJR 198,2010/8/1,
HYG 131,2010/8/1,2010/8/11
TCE 794,2010/8/1,2010/8/15
KZZ 618,2010/8/1,2010/8/8
NNX 317,2010/8/1,2010/8/22
LEF 965,2010/8/1,2010/8/13
VFH 928,2010/8/1,2010/9/15
CHP 982,2010/8/1,2010/8/3
TJM 729,2010/8/1,
RGG 724,2010/8/1,2010/9/5
SCV 852,2010/8/1,2010/9/9
RRE 715,2010/8/1,2010/9/19
DSC 215,2010/8/1,2010/9/5
NGF 852,2010/8/1,2010/8/4
RTE 733,2010/8/1,2010/8/3
PTA 579,2010/8/1,
HZN 435,2010/8/1,
KYG 299,2010/8/1,2010/8/16
PLB 432,2010/8/1,2010/8/1
RNN 353,2010/8/1,2010/8/8
HCM 566,2010/8/1,
WAJ 498,2010/8/1,2010/9/1
KNX 386,2010/8/1,
YPT 796,2010/8/1,
VRX 848,2010/8/1,2010/9/11
AYM 386,2010/8/1,2010/9/17
YYX 949,2010/8/1,2010/9/6
EJN 197,2010/8/1,2010/8/11
HEP 398,2010/8/1,2010/8/12
TYE 916,2010/8/1,2010/8/13
RYT 977,2010/8/1,2010/9/11
YDP 138,2010/8/1,2010/8/2
TEY 716,2010/8/1,
SFE 478,2010/8/1,2010/9/1
DFH 912,2010/8/1,2010/8/30
HTH 722,2010/8/1,2010/8/19
YZE 876,2010/8/1,
ANG 564,2010/8/1,
MBX 151,2010/8/1,2010/8/11
PJG 332,2010/8/1,2010/8/1
XFM 767,2010/8/1,2010/9/14
ZHZ 592,2010/8/1,2010/9/19
NEF 144,2010/8/1,2010/8/25
TSF 339,2010/8/1,2010/9/4
MWN 394,2010/8/1,2010/8/28
DGB 117,2010/8/1,2010/8/31
JJS 289,2010/8/1,2010/8/6
TPZ 956,2010/8/1,2010/8/14
RCY 167,2010/8/1,
RLY 134,2010/8/1,
BTY 935,2010/8/1,2010/8/1
SAN 356,2010/8/1,2010/8/13
ABK 985,2010/8/1,2010/9/15
HPL 491,2010/8/1,2010/8/12
VYW 764,2010/8/1,
BGH 617,2010/8/1,
FJA 398,2010/8/1,2010/8/14
WFM 716,2010/8/1,2010/9/3
VEL 685,2010/8/1,2010/9/17
JHX 523,2010/8/1,2010/8/31
YLD 619,2010/8/1,2010/8/21
RHX 481,2010/8/1,2010/8/3
RSV 831,2010/8/1,2010/8/11
KHW 698,2010/8/1,2010/8/17
PYT 651,2010/8/1,2010/8/28
VMY 566,2010/8/1,2010/9/10
GJW 557,2010/8/1,2010/8/19
FKD 728,2010/8/1,2010/9/18
ZHT 935,2010/8/1,2010/8/1
DZB 727,2010/8/1,2010/8/6
MLH 698,2010/8/1,2010/9/19
NWG 198,2010/8/1,
NBL 389,2010/8/1,2010/8/5
JFH 676,2010/8/1,2010/9/6
HGE 754,2010/8/1,
JXJ 429,2010/8/1,2010/9/2
HBE 138,2010/8/1,2010/8/4
JME 754,2010/8/1,2010/8/11
CVS 669,2010/8/1,
EGX 956,2010/8/1,2010/8/30
PAE 646,2010/8/1,2010/8/12
FNG 922,2010/8/1,2010/9/3
RKG 431,2010/8/1,2010/9/4
MAX 992,2010/8/1,2010/8/5
YVB 526,2010/8/1,2010/8/26
NFJ 176,2010/8/1,2010/8/1
RYF 142,2010/8/1,2010/8/8
HXC 473,2010/8/1,
LMZ 412,2010/8/1,
YWW 176,2010/8/1,2010/9/2
ZXH 199,2010/8/1,2010/8/21
RMD 451,2010/8/1,2010/9/7
TGP 266,2010/8/1,2010/9/14
EDD 542,2010/8/1,2010/9/13
EEK 894,2010/8/1,2010/8/8
CES 614,2010/8/1,2010/8/29
BMF 415,2010/8/1,2010/8/13
AXW 789,2010/8/1,2010/8/21
RKC 379,2010/8/1,2010/8/22
CCB 493,2010/8/1,2010/8/23
PHK 895,2010/8/1,2010/9/4
YBV 164,2010/8/1,2010/9/4
VEX 633,2010/8/1,
BYF 948,2010/8/1,2010/8/21
KAC 556,2010/8/1,2010/9/1
TJH 614,2010/8/1,2010/9/6
KXR 748,2010/8/1,2010/8/27
EGT 927,2010/8/1,
RCN 533,2010/8/1,2010/9/7
NSW 895,2010/8/1,2010/8/4
DNL 527,2010/8/1,2010/8/15
MVF 286,2010/8/1,2010/8/1
BEZ 982,2010/8/1,
CKD 716,2010/8/1,2010/8/21
EBV 638,2010/8/1,2010/9/18
WAA 596,2010/8/1,2010/8/20
SWV 761,2010/8/1,2010/9/12
CGK 756,2010/8/1,2010/8/27
JNZ 784,2010/8/1,2010/9/5
FZD 829,2010/8/1,2010/8/11
AEA 287,2010/8/1,
FVM 943,2010/8/1,2010/8/22
LEB 466,2010/8/1,2010/8/4
CML 691,2010/8/1,
BXS 354,2010/8/1,2010/8/1
KWM 187,2010/8/1,
NXH 988,2010/8/1,2010/9/17
DSB 325,2010/8/1,2010/8/12
ZHY 552,2010/8/1,
DHZ 821,2010/8/1,2010/8/24
PLA 178,2010/8/1,2010/8/16
YGD 837,2010/8/1,2010/8/27
PGB 584,2010/8/1,2010/8/24
DEV 582,2010/8/1,
FRS 752,2010/8/1,
APN 399,2010/8/1,2010/9/12
VBE 899,2010/8/1,
ANW 517,2010/8/1,2010/8/23
ABN 698,2010/8/1,2010/8/17
TZL 283,2010/8/1,2010/8/25
JGS 795,2010/8/1,2010/8/7
ALS 941,2010/8/1,2010/8/1
EVE 942,2010/8/1,2010/8/25
TVB 154,2010/8/1,2010/8/17
BNC 817,2010/8/1,2010/9/9
YFN 524,2010/8/1,2010/9/19
YEZ 116,2010/8/1,
VTZ 242,2010/8/1,2010/9/9
DYY 893,2010/8/1,2010/8/10
ARZ 169,2010/8/1,2010/9/11
VJB 343,2010/8/1,2010/9/8
SYZ 476,2010/8/1,2010/8/10
LZH 342,2010/8/1,2010/9/6
AMB 468,2010/8/1,2010/8/27
XPH 915,2010/8/1,2010/8/10
DKC 138,2010/8/1,2010/9/8
LEP 666,2010/8/1,2010/9/18
RHG 924,2010/8/1,2010/9/12
KDK 232,2010/8/1,2010/9/4
VKB 917,2010/8/1,
TSX 528,2010/8/1,2010/8/8
PTH 723,2010/8/1,2010/9/5
NFN 146,2010/8/1,2010/8/5
LRX 359,2010/8/1,2010/8/26
WDD 554,2010/8/1,2010/9/3
ACL 589,2010/8/1,2010/9/7
SHJ 824,2010/8/1,
PPZ 619,2010/8/1,2010/9/9
EJY 112,2010/8/1,
NAB 325,2010/8/1,2010/8/22
XHM 267,2010/8/1,2010/9/10
KBX 951,2010/8/1,
HWH 517,2010/8/1,2010/8/21
DFF 134,2010/8/1,
DJR 646,2010/8/1,2010/8/4
NLR 133,2010/8/1,2010/9/6
LZZ 329,2010/8/1,2010/8/28
YBZ 447,2010/8/1,
CWV 149,2010/8/1,2010/9/6
TVX 514,2010/8/1,2010/8/9
LVP 446,2010/8/1,
WLS 367,2010/8/1,2010/8/8
HPY 557,2010/8/1,2010/8/5
FGN 421,2010/8/1,2010/8/11
XBW 627,2010/8/1,2010/8/29
YPE 924,2010/8/1,
PAD 447,2010/8/1,2010/8/23
SAC 215,2010/8/1,2010/8/4
FDK 695,2010/8/1,2010/9/6
BKM 852,2010/8/1,2010/8/21
FMV 188,2010/8/1,2010/8/9
PAY 164,2010/8/1,2010/8/22
MJS 115,2010/8/1,
GNH 926,2010/8/1,2010/8/17
PGY 579,2010/8/1,2010/9/17
ZEZ 866,2010/8/1,2010/9/16
AAH 144,2010/8/1,2010/9/10
JSW 352,2010/8/1,
SHL 459,2010/8/1,2010/9/11
KFA 853,2010/8/1,2010/8/24
RSZ 133,2010/8/1,2010/8/7
LCC 927,2010/8/1,2010/9/17
CYD 325,2010/8/1,
ETR 241,2010/8/1,
EEP 839,2010/8/1,2010/9/9
EFX 488,2010/8/1,2010/8/22
GFR 622,2010/8/1,
NXX 559,2010/8/1,2010/9/13
WAT 912,2010/8/1,
CSB 967,2010/8/1,2010/8/16
HYX 147,2010/8/1,
TLF 413,2010/8/1,2010/9/15
JKM 715,2010/8/1,
SMK 425,2010/8/1,2010/8/24
NMD 618,2010/8/1,
ATE 692,2010/8/1,2010/8/4
VVM 236,2010/8/1,2010/8/15
FTJ 836,2010/8/1,
ALV 623,2010/8/1,2010/8/10
GJT 431,2010/8/1,2010/8/12
KPR 313,2010/8/1,
FHH 343,2010/8/1,2010/9/11
WZM 545,2010/8/1,2010/9/3
PYY 889,2010/8/1,
MXJ 796,2010/8/1,2010/8/9
YVH 898,2010/8/1,
NFM 467,2010/8/1,2010/8/6
YES 247,2010/8/1,2010/8/9
WEV 592,2010/8/1,2010/8/28
VTM 628,2010/8/1,2010/8/26
SXF 642,2010/8/1,2010/8/31
TLT 781,2010/8/1,2010/8/22
PAA 717,2010/8/1,2010/8/7
SFM 835,2010/8/1,
RYJ 546,2010/8/1,2010/9/13
NBV 448,2010/8/1,2010/8/21
HGZ 287,2010/8/1,
TWW 268,2010/8/1,2010/8/27
SRB 969,2010/8/1,
DHE 997,2010/8/1,2010/8/2
WTL 966,2010/8/1,2010/8/12
FHR 686,2010/8/1,2010/8/1
MMS 775,2010/8/1,2010/8/6
MZZ 557,2010/8/1,
VYJ 946,2010/8/1,
LCR 332,2010/8/1,2010/8/12
HKL 493,2010/8/1,2010/8/7
RCJ 667,2010/8/1,2010/8/20
ENV 831,2010/8/1,2010/8/23
XPF 688,2010/8/1,2010/8/2
TLD 238,2010/8/1,2010/8/6
VAF 221,2010/8/1,2010/8/26
TDB 744,2010/8/1,2010/8/11
ZML 415,2010/8/1,2010/8/28
CBX 253,2010/8/1,2010/8/14
LHA 383,2010/8/1,2010/9/5
CMX 673,2010/8/1,2010/9/18
GYD 737,2010/8/1,2010/8/20
LKC 224,2010/8/1,2010/8/10
XRF 149,2010/8/1,2010/8/20
WRF 668,2010/8/1,2010/8/5
BMW 615,2010/8/1,2010/8/6
ZSV 425,2010/8/1,2010/9/1
GKV 119,2010/8/1,2010/8/1
MKX 758,2010/8/1,2010/9/6
HGB 656,2010/8/1,2010/8/21
NNB 629,2010/8/1,2010/8/30
AMF 219,2010/8/1,
MLC 674,2010/8/1,
ZEB 859,2010/8/1,2010/8/9
AKM 594,2010/8/1,2010/8/11
WNR 165,2010/8/1,2010/8/25
LZD 157,2010/8/1,
JYP 997,2010/8/1,
HMD 653,2010/8/1,
FMV 182,2010/8/1,2010/8/30
SSJ 581,2010/8/1,2010/8/15
VKC 973,2010/8/1,
TPR 148,2010/8/1,2010/9/14
SAV 995,2010/8/1,2010/8/17
HDE 244,2010/8/1,2010/8/11
EYW 123,2010/8/1,2010/8/18
XRJ 255,2010/8/1,2010/8/5
VDV 834,2010/8/1,2010/8/15
CYR 615,2010/8/1,2010/9/10
KKW 598,2010/8/1,2010/8/4
RWA 322,2010/8/1,2010/9/5
BGJ 264,2010/8/1,2010/9/16
PNY 367,2010/8/1,2010/9/14
