Vehicle Registration,Date Stolen,Date Recovered
XMJ 268,2013/8/11,2013/9/5
CLK 323,2013/8/11,2013/9/3
YHA 558,2013/8/11,2013/9/23
RYV 722,2013/8/11,2013/9/23
CNG 411,2013/8/11,2013/9/20
DWZ 292,2013/8/11,2013/9/22
VPD 725,2013/8/11,2013/8/24
RCM 618,2013/8/11,2013/9/1
NLC 692,2013/8/11,2013/8/24
MKJ 796,2013/8/11,2013/8/25
BXX 512,2013/8/11,2013/9/17
GGS 962,2013/8/11,2013/9/6
KBP 513,2013/8/11,2013/9/27
JHE 716,2013/8/11,
WBN 299,2013/8/11,2013/9/24
TLF 644,2013/8/11,2013/8/22
XAG 818,2013/8/11,2013/9/1
YFD 799,2013/8/11,2013/9/7
ERC 564,2013/8/11,2013/9/1
EET 613,2013/8/11,
CWW 133,2013/8/11,
PTF 772,2013/8/11,2013/9/4
XMK 737,2013/8/11,2013/9/17
PTR 818,2013/8/11,2013/9/17
ZCN 225,2013/8/11,2013/8/31
RBX 827,2013/8/11,2013/9/16
SAS 585,2013/8/11,2013/9/19
BGL 562,2013/8/11,2013/8/11
APR 664,2013/8/11,2013/9/10
CLC 288,2013/8/11,2013/8/31
ARD 123,2013/8/11,2013/9/19
HDB 818,2013/8/11,2013/8/26
BCW 511,2013/8/11,2013/8/28
JGJ 446,2013/8/11,2013/9/8
YRM 919,2013/8/11,2013/9/11
VDG 538,2013/8/11,2013/8/30
EPC 718,2013/8/11,2013/9/16
GWP 884,2013/8/11,2013/8/16
PWX 444,2013/8/11,
LBT 979,2013/8/11,2013/9/29
XCD 858,2013/8/11,
YNR 248,2013/8/11,2013/9/27
BNW 599,2013/8/11,2013/9/25
EBE 928,2013/8/11,2013/8/20
WAY 733,2013/8/11,2013/8/24
RWL 872,2013/8/11,2013/9/14
CJX 215,2013/8/11,2013/9/14
FGN 463,2013/8/11,
HFJ 383,2013/8/11,2013/8/15
HCW 151,2013/8/11,2013/8/19
HMW 791,2013/8/11,2013/8/28
HAL 978,2013/8/11,2013/8/14
YHK 484,2013/8/11,2013/9/23
GDX 966,2013/8/11,
DPB 242,2013/8/11,2013/8/21
XAZ 882,2013/8/11,2013/9/29
BKB 267,2013/8/11,2013/8/18
RZL 724,2013/8/11,2013/9/14
RHW 289,2013/8/11,2013/8/11
CCM 841,2013/8/11,
DJW 362,2013/8/11,2013/9/3
KBM 475,2013/8/11,2013/8/22
HGC 538,2013/8/11,
JGB 633,2013/8/11,2013/9/11
ZGP 764,2013/8/11,2013/8/16
WKS 746,2013/8/11,2013/8/17
XAL 196,2013/8/11,2013/9/23
SSW 329,2013/8/11,
KZK 485,2013/8/11,2013/9/25
ERP 829,2013/8/11,2013/9/18
DJS 286,2013/8/11,2013/9/10
KFA 868,2013/8/11,2013/8/26
GNG 427,2013/8/11,2013/9/21
DPW 391,2013/8/11,2013/8/21
YBD 839,2013/8/11,2013/8/26
HBY 651,2013/8/11,2013/8/26
JRM 563,2013/8/11,2013/9/9
MGB 374,2013/8/11,2013/9/1
BFY 565,2013/8/11,2013/9/15
FKB 283,2013/8/11,
GKX 356,2013/8/11,2013/8/16
LTF 981,2013/8/11,
PMM 218,2013/8/11,2013/9/18
ZDG 335,2013/8/11,2013/9/8
HZY 342,2013/8/11,2013/9/27
DGA 937,2013/8/11,
FBM 377,2013/8/11,2013/9/29
RAH 448,2013/8/11,
DYP 928,2013/8/11,2013/9/8
NDA 878,2013/8/11,
PCY 293,2013/8/11,2013/9/9
ZLP 486,2013/8/11,2013/8/12
YAS 326,2013/8/11,2013/8/14
LAT 672,2013/8/11,2013/9/15
LDS 392,2013/8/11,2013/8/15
JAY 632,2013/8/11,2013/9/14
CTW 723,2013/8/11,2013/8/11
ANR 951,2013/8/11,2013/9/21
VWY 687,2013/8/11,2013/8/28
YVZ 274,2013/8/11,2013/8/17
HVK 149,2013/8/11,2013/9/10
CTF 452,2013/8/11,2013/8/31
EDW 431,2013/8/11,2013/8/14
JCW 438,2013/8/11,2013/8/26
KHN 768,2013/8/11,2013/9/1
ESM 259,2013/8/11,2013/8/21
JPZ 567,2013/8/11,2013/8/15
SBP 213,2013/8/11,2013/9/26
KRZ 267,2013/8/11,2013/9/19
TAE 559,2013/8/11,2013/9/23
YBZ 798,2013/8/11,2013/8/12
FFZ 522,2013/8/11,2013/9/17
VFS 811,2013/8/11,2013/8/17
VPT 556,2013/8/11,2013/9/19
EEG 133,2013/8/11,2013/8/29
PFX 473,2013/8/11,2013/8/19
GFT 329,2013/8/11,2013/8/30
YGX 315,2013/8/11,2013/8/21
LEG 997,2013/8/11,2013/9/16
XCF 728,2013/8/11,2013/9/29
