Vehicle Registration,Date Stolen,Date Recovered
RXP 991,2012/12/2,
RSE 366,2012/12/2,2013/1/11
YAN 146,2012/12/2,
LVG 364,2012/12/2,2013/1/4
DVF 171,2012/12/2,2013/1/10
VVL 538,2012/12/2,2012/12/19
WDA 998,2012/12/2,
JNM 285,2012/12/2,2012/12/30
AWB 747,2012/12/2,2013/1/10
EAG 529,2012/12/2,2013/1/9
KKK 447,2012/12/2,2012/12/24
DFS 256,2012/12/2,2013/1/9
EFM 576,2012/12/2,
JDT 961,2012/12/2,2013/1/14
VVT 412,2012/12/2,2013/1/13
JVP 216,2012/12/2,2012/12/18
EYG 953,2012/12/2,2012/12/2
ZHB 395,2012/12/2,
HHJ 784,2012/12/2,
JEC 993,2012/12/2,2012/12/6
VCS 679,2012/12/2,2013/1/16
VXJ 716,2012/12/2,2012/12/18
BLV 736,2012/12/2,2013/1/8
PFL 321,2012/12/2,2013/1/15
FGK 881,2012/12/2,2012/12/19
JXY 916,2012/12/2,2012/12/3
XEX 554,2012/12/2,2012/12/28
JYA 556,2012/12/2,2012/12/18
ZTK 725,2012/12/2,2012/12/4
DKG 467,2012/12/2,2013/1/8
ESJ 924,2012/12/2,2012/12/8
VEL 918,2012/12/2,2013/1/16
NFZ 323,2012/12/2,2013/1/2
DYH 112,2012/12/2,2012/12/30
DAH 834,2012/12/2,2012/12/26
PNZ 912,2012/12/2,2013/1/14
MMV 485,2012/12/2,2013/1/9
BAV 311,2012/12/2,2013/1/9
PXT 152,2012/12/2,
TJR 636,2012/12/2,
BAN 642,2012/12/2,2013/1/12
FJS 362,2012/12/2,2012/12/28
VJH 248,2012/12/2,2013/1/12
APR 472,2012/12/2,2013/1/3
PVF 142,2012/12/2,2012/12/12
BAV 243,2012/12/2,2013/1/2
WBW 933,2012/12/2,2012/12/31
EEN 754,2012/12/2,
TGP 795,2012/12/2,2012/12/9
DXB 417,2012/12/2,2013/1/20
ZCN 737,2012/12/2,2012/12/6
EZW 365,2012/12/2,2013/1/17
BRJ 268,2012/12/2,2012/12/30
YET 522,2012/12/2,2012/12/11
EVV 483,2012/12/2,2013/1/11
