Vehicle Registration,Date Stolen,Date Recovered
NBL 818,2015/10/10,
EBW 142,2015/10/10,2015/11/26
WPZ 999,2015/10/10,2015/10/26
SWH 598,2015/10/10,2015/11/26
CFZ 167,2015/10/10,2015/10/22
WRW 333,2015/10/10,2015/10/14
DAB 476,2015/10/10,2015/10/31
TVC 251,2015/10/10,2015/10/14
DAZ 229,2015/10/10,
JHC 311,2015/10/10,2015/11/1
TAK 985,2015/10/10,2015/10/15
VHH 861,2015/10/10,2015/10/17
NMB 239,2015/10/10,2015/10/18
YZA 351,2015/10/10,2015/11/8
JRK 462,2015/10/10,2015/11/5
YLH 863,2015/10/10,2015/11/2
EGT 613,2015/10/10,2015/10/17
WDA 858,2015/10/10,2015/10/11
TRJ 967,2015/10/10,2015/10/21
ZLG 864,2015/10/10,2015/11/13
MSC 241,2015/10/10,
MRN 527,2015/10/10,
KPB 995,2015/10/10,2015/11/15
BGP 593,2015/10/10,2015/10/17
LKG 868,2015/10/10,2015/10/28
BGK 927,2015/10/10,2015/10/25
KDJ 138,2015/10/10,
ZRC 141,2015/10/10,2015/10/18
MBZ 743,2015/10/10,2015/11/2
FGW 618,2015/10/10,2015/10/23
AGC 892,2015/10/10,2015/10/17
SGX 973,2015/10/10,2015/10/26
CFJ 286,2015/10/10,
RWT 191,2015/10/10,
KWA 194,2015/10/10,2015/10/24
XGZ 145,2015/10/10,2015/11/22
ZXM 842,2015/10/10,2015/11/3
JYD 142,2015/10/10,2015/11/15
HTN 833,2015/10/10,2015/11/27
YAE 568,2015/10/10,
YWB 152,2015/10/10,2015/11/15
HPS 122,2015/10/10,2015/10/10
NHT 691,2015/10/10,2015/11/10
XTW 499,2015/10/10,2015/11/19
CZD 516,2015/10/10,
AGM 759,2015/10/10,2015/11/7
AKY 312,2015/10/10,2015/10/22
EGE 834,2015/10/10,2015/10/27
VCZ 215,2015/10/10,2015/11/13
EPR 659,2015/10/10,
DCJ 515,2015/10/10,2015/11/5
TFH 743,2015/10/10,2015/11/23
YDX 494,2015/10/10,2015/11/16
TAB 556,2015/10/10,2015/10/31
BDP 298,2015/10/10,2015/10/26
NZL 829,2015/10/10,2015/11/3
SZS 418,2015/10/10,2015/10/14
HVT 151,2015/10/10,
VBR 377,2015/10/10,
WNV 989,2015/10/10,2015/11/1
MCT 581,2015/10/10,2015/10/19
CWW 223,2015/10/10,2015/11/19
MHZ 133,2015/10/10,
GRM 512,2015/10/10,2015/11/24
HYM 449,2015/10/10,2015/10/22
XKD 885,2015/10/10,2015/11/25
VGK 594,2015/10/10,2015/11/8
XSF 357,2015/10/10,2015/10/22
XLV 285,2015/10/10,2015/10/17
BFC 814,2015/10/10,2015/10/20
SAS 774,2015/10/10,2015/10/28
HEK 671,2015/10/10,
DEZ 477,2015/10/10,2015/11/15
DVL 737,2015/10/10,2015/10/21
MMM 515,2015/10/10,2015/10/22
CXX 615,2015/10/10,
AYR 848,2015/10/10,
GKN 996,2015/10/10,2015/11/11
ZYD 256,2015/10/10,2015/10/19
ZKE 882,2015/10/10,2015/10/23
XJT 424,2015/10/10,2015/10/14
MMF 694,2015/10/10,2015/11/10
EGP 147,2015/10/10,2015/11/6
TZX 162,2015/10/10,
DYA 583,2015/10/10,2015/11/1
WMP 146,2015/10/10,2015/11/14
VSR 552,2015/10/10,
WHP 251,2015/10/10,2015/10/10
HCK 132,2015/10/10,2015/11/11
WAF 825,2015/10/10,
GFE 956,2015/10/10,2015/11/11
SXR 573,2015/10/10,2015/10/16
MER 327,2015/10/10,2015/10/25
BTR 594,2015/10/10,2015/11/27
GKW 281,2015/10/10,2015/11/26
LLH 451,2015/10/10,2015/10/20
XLJ 987,2015/10/10,2015/11/28
ZNW 792,2015/10/10,2015/10/12
YHE 359,2015/10/10,2015/11/25
GZV 748,2015/10/10,2015/10/19
MDP 511,2015/10/10,2015/10/31
LFF 332,2015/10/10,2015/11/15
KAL 299,2015/10/10,2015/10/11
MYR 893,2015/10/10,
JXE 856,2015/10/10,2015/10/24
YRV 366,2015/10/10,
FLF 441,2015/10/10,2015/10/13
DPY 145,2015/10/10,
BDY 419,2015/10/10,2015/11/17
TNE 328,2015/10/10,2015/10/26
TPP 518,2015/10/10,2015/11/12
WPR 962,2015/10/10,2015/11/6
ARD 578,2015/10/10,2015/10/11
SKP 888,2015/10/10,2015/10/28
GAH 792,2015/10/10,2015/10/14
MPM 438,2015/10/10,2015/10/20
AWE 568,2015/10/10,2015/10/19
NFT 628,2015/10/10,2015/11/1
FGP 697,2015/10/10,2015/10/31
NZZ 146,2015/10/10,2015/10/14
ECV 168,2015/10/10,2015/11/14
WKE 744,2015/10/10,2015/11/28
DMC 936,2015/10/10,2015/11/10
KGZ 681,2015/10/10,2015/11/5
DWK 214,2015/10/10,2015/10/28
PDT 567,2015/10/10,
ZGY 852,2015/10/10,2015/11/10
LNN 381,2015/10/10,2015/11/7
XFL 618,2015/10/10,2015/11/10
DRH 182,2015/10/10,2015/11/12
WXS 627,2015/10/10,
FWR 581,2015/10/10,2015/11/10
NZN 339,2015/10/10,
SFS 885,2015/10/10,2015/11/17
XXL 949,2015/10/10,2015/11/12
WLH 222,2015/10/10,
BVM 864,2015/10/10,2015/10/31
VNX 896,2015/10/10,2015/10/21
AJP 967,2015/10/10,2015/10/18
GHL 869,2015/10/10,2015/11/24
JPV 919,2015/10/10,2015/11/12
LMD 817,2015/10/10,2015/10/20
FPD 859,2015/10/10,2015/11/5
PYN 386,2015/10/10,2015/10/27
SHM 483,2015/10/10,
SBL 154,2015/10/10,2015/11/2
DFN 971,2015/10/10,2015/11/28
BKH 144,2015/10/10,2015/11/12
EGC 738,2015/10/10,2015/10/31
XAC 545,2015/10/10,2015/11/21
LAC 614,2015/10/10,2015/10/14
HAH 496,2015/10/10,2015/11/18
JRW 237,2015/10/10,2015/10/23
VNB 795,2015/10/10,2015/10/12
NCP 331,2015/10/10,2015/11/14
ELK 251,2015/10/10,2015/10/14
EVB 776,2015/10/10,2015/11/25
TVV 533,2015/10/10,2015/11/12
ZVV 715,2015/10/10,2015/10/12
ZAZ 831,2015/10/10,2015/11/22
LVN 243,2015/10/10,2015/11/22
EWN 532,2015/10/10,2015/11/2
VNE 633,2015/10/10,2015/10/20
TTV 661,2015/10/10,2015/11/2
YBB 575,2015/10/10,2015/10/31
YWN 296,2015/10/10,2015/10/16
NCA 782,2015/10/10,
PVJ 752,2015/10/10,
HXM 219,2015/10/10,2015/10/15
DMS 479,2015/10/10,
PZB 517,2015/10/10,2015/11/21
NXY 927,2015/10/10,2015/10/19
MMW 119,2015/10/10,2015/11/15
ZSN 351,2015/10/10,2015/11/1
YEB 628,2015/10/10,2015/11/28
AVN 212,2015/10/10,2015/10/16
HZX 228,2015/10/10,2015/10/15
FKM 425,2015/10/10,2015/10/20
KHA 966,2015/10/10,2015/11/8
MFZ 345,2015/10/10,2015/11/8
PCZ 523,2015/10/10,
CLH 736,2015/10/10,2015/10/29
NAT 712,2015/10/10,2015/11/18
JDR 988,2015/10/10,2015/10/21
WRV 157,2015/10/10,2015/10/27
XYW 238,2015/10/10,2015/11/3
XLR 489,2015/10/10,2015/11/16
HGC 165,2015/10/10,2015/10/22
FRW 683,2015/10/10,2015/11/26
SMW 246,2015/10/10,2015/10/30
RTA 428,2015/10/10,2015/11/23
YJT 363,2015/10/10,2015/11/10
RNZ 619,2015/10/10,2015/10/14
MVS 316,2015/10/10,2015/10/13
XPJ 858,2015/10/10,2015/10/14
TXR 557,2015/10/10,2015/10/25
XLM 767,2015/10/10,2015/11/3
RLW 426,2015/10/10,2015/11/22
GZJ 998,2015/10/10,2015/11/20
LNX 236,2015/10/10,2015/10/10
LGJ 613,2015/10/10,
CPD 117,2015/10/10,
AGD 633,2015/10/10,
RSF 184,2015/10/10,
KAY 833,2015/10/10,2015/10/25
XGX 368,2015/10/10,2015/11/18
JVC 955,2015/10/10,
XGY 411,2015/10/10,2015/10/21
CDN 974,2015/10/10,2015/11/21
ZDS 142,2015/10/10,2015/10/30
XKR 136,2015/10/10,2015/11/5
MTZ 949,2015/10/10,2015/11/24
ACD 538,2015/10/10,
YJY 375,2015/10/10,2015/11/16
XBL 642,2015/10/10,2015/11/4
PNK 148,2015/10/10,
FXA 399,2015/10/10,
KPD 863,2015/10/10,
ZEC 353,2015/10/10,2015/10/29
PPX 641,2015/10/10,
ZXA 845,2015/10/10,2015/11/18
LJE 896,2015/10/10,2015/11/25
HHA 272,2015/10/10,2015/11/7
LCS 419,2015/10/10,2015/11/13
ZCX 724,2015/10/10,2015/11/11
KCV 216,2015/10/10,2015/11/25
RMG 195,2015/10/10,2015/10/24
HBJ 474,2015/10/10,2015/11/27
RVW 872,2015/10/10,
SMT 635,2015/10/10,2015/11/22
DSR 576,2015/10/10,2015/11/1
WBK 293,2015/10/10,2015/11/16
DGK 381,2015/10/10,2015/10/21
HGH 586,2015/10/10,2015/11/6
ELD 175,2015/10/10,
HJB 771,2015/10/10,2015/10/11
TTM 915,2015/10/10,
LEC 439,2015/10/10,
MNY 527,2015/10/10,2015/10/22
MJZ 495,2015/10/10,2015/11/15
FZS 125,2015/10/10,2015/11/21
KAN 644,2015/10/10,2015/11/15
SXD 216,2015/10/10,
LWL 666,2015/10/10,2015/10/17
LWC 336,2015/10/10,2015/10/13
SGB 227,2015/10/10,
RRS 245,2015/10/10,2015/10/20
TRN 313,2015/10/10,2015/10/13
XPB 534,2015/10/10,
VEL 852,2015/10/10,2015/11/23
NKY 991,2015/10/10,2015/11/9
PKN 618,2015/10/10,2015/11/24
EGF 567,2015/10/10,2015/11/15
NRG 214,2015/10/10,2015/10/19
TTS 632,2015/10/10,2015/11/19
ZDY 984,2015/10/10,
GAP 284,2015/10/10,2015/10/20
SRH 375,2015/10/10,2015/11/25
FXW 313,2015/10/10,
MJN 588,2015/10/10,
PGW 179,2015/10/10,2015/11/17
MYX 685,2015/10/10,2015/10/16
ESR 967,2015/10/10,2015/11/25
WNS 587,2015/10/10,2015/11/27
FER 469,2015/10/10,2015/11/1
DKT 245,2015/10/10,2015/10/23
FAF 225,2015/10/10,2015/11/7
JWD 333,2015/10/10,2015/11/10
ZAJ 687,2015/10/10,2015/11/24
FKV 297,2015/10/10,2015/11/8
GSF 758,2015/10/10,2015/11/16
PTA 872,2015/10/10,2015/11/26
VZE 427,2015/10/10,2015/10/15
CZW 764,2015/10/10,2015/11/27
FWY 618,2015/10/10,
GNZ 272,2015/10/10,
LYJ 962,2015/10/10,2015/10/16
PRR 511,2015/10/10,2015/10/19
VJM 934,2015/10/10,2015/11/21
SBC 671,2015/10/10,2015/11/22
LVF 719,2015/10/10,
SHZ 427,2015/10/10,2015/10/14
JTH 366,2015/10/10,
BLG 525,2015/10/10,2015/11/22
VRB 385,2015/10/10,2015/10/18
HME 945,2015/10/10,2015/11/13
ZWF 966,2015/10/10,2015/10/29
ACP 676,2015/10/10,2015/11/24
LJN 568,2015/10/10,2015/11/1
NNY 148,2015/10/10,2015/11/13
VGL 339,2015/10/10,2015/11/25
FEE 786,2015/10/10,2015/10/13
PZK 192,2015/10/10,
JJJ 163,2015/10/10,
KAV 416,2015/10/10,2015/11/26
KHG 567,2015/10/10,2015/10/10
LDL 446,2015/10/10,2015/11/12
AHX 858,2015/10/10,2015/11/6
SCE 887,2015/10/10,2015/11/12
AXP 688,2015/10/10,2015/11/3
HJP 581,2015/10/10,2015/11/13
HDJ 771,2015/10/10,2015/10/10
VHT 552,2015/10/10,2015/10/17
LLJ 611,2015/10/10,
XFM 231,2015/10/10,2015/10/14
JKL 739,2015/10/10,2015/10/20
XAV 519,2015/10/10,
FVZ 472,2015/10/10,2015/11/16
HEW 568,2015/10/10,2015/10/28
FCD 275,2015/10/10,2015/11/5
FKS 133,2015/10/10,2015/10/16
DHX 417,2015/10/10,2015/11/26
RFH 117,2015/10/10,2015/10/29
PBF 979,2015/10/10,2015/11/5
FKC 357,2015/10/10,
BXJ 399,2015/10/10,2015/11/9
DXL 424,2015/10/10,2015/11/1
BSK 312,2015/10/10,
VBE 767,2015/10/10,2015/11/19
GGA 232,2015/10/10,2015/10/10
LRV 851,2015/10/10,2015/11/13
ZMD 737,2015/10/10,2015/11/26
SEK 979,2015/10/10,2015/11/25
CMC 843,2015/10/10,2015/10/24
SSV 443,2015/10/10,2015/11/14
JJS 151,2015/10/10,2015/11/11
HDL 271,2015/10/10,2015/11/26
THT 998,2015/10/10,2015/10/31
FFB 686,2015/10/10,2015/11/5
LSM 428,2015/10/10,
XLK 372,2015/10/10,2015/10/20
VFR 157,2015/10/10,2015/11/15
YAW 391,2015/10/10,2015/11/17
PCP 956,2015/10/10,2015/10/27
LSC 542,2015/10/10,
BLV 695,2015/10/10,2015/11/20
ZBK 296,2015/10/10,2015/10/14
SRP 753,2015/10/10,2015/10/13
XTM 863,2015/10/10,2015/10/12
CVE 532,2015/10/10,
FXZ 512,2015/10/10,2015/11/23
PGV 853,2015/10/10,2015/11/5
JNT 299,2015/10/10,2015/10/15
ZSB 246,2015/10/10,2015/11/6
VNK 636,2015/10/10,2015/10/15
WSE 453,2015/10/10,2015/10/19
FJB 747,2015/10/10,2015/10/14
TFL 427,2015/10/10,
TEA 988,2015/10/10,2015/11/9
LAG 387,2015/10/10,2015/10/25
MEZ 158,2015/10/10,
LDX 917,2015/10/10,
FEP 332,2015/10/10,2015/10/11
VFE 457,2015/10/10,2015/11/2
YTX 975,2015/10/10,2015/11/5
BZM 696,2015/10/10,2015/11/15
KCB 621,2015/10/10,2015/11/1
EPE 377,2015/10/10,2015/11/7
