Vehicle Registration,Date Stolen,Date Recovered
LLH 395,2016/3/16,2016/4/8
SFH 254,2016/3/16,2016/4/26
MKM 269,2016/3/16,
GGS 969,2016/3/16,2016/4/15
YCF 753,2016/3/16,
RNF 958,2016/3/16,
SSM 527,2016/3/16,2016/4/17
JDA 676,2016/3/16,2016/4/28
RZG 421,2016/3/16,2016/3/19
XHN 172,2016/3/16,2016/4/16
ZME 951,2016/3/16,2016/3/24
KSJ 338,2016/3/16,
SMF 569,2016/3/16,2016/3/18
PFR 826,2016/3/16,2016/4/26
MPS 349,2016/3/16,2016/3/30
WBX 477,2016/3/16,
YLH 291,2016/3/16,2016/4/25
LNG 243,2016/3/16,2016/3/21
XCV 622,2016/3/16,2016/4/20
ESS 516,2016/3/16,2016/5/3
FPY 636,2016/3/16,2016/4/2
VSV 871,2016/3/16,2016/3/23
YCM 594,2016/3/16,2016/4/28
TPZ 243,2016/3/16,2016/5/1
NKY 845,2016/3/16,2016/4/9
VHV 448,2016/3/16,
NEN 914,2016/3/16,2016/4/27
TDX 762,2016/3/16,2016/3/19
VZF 324,2016/3/16,2016/3/21
PFT 664,2016/3/16,2016/4/4
PXR 279,2016/3/16,
NBA 368,2016/3/16,2016/4/18
GFP 467,2016/3/16,
CCJ 872,2016/3/16,2016/3/29
TZB 759,2016/3/16,2016/4/28
FCS 138,2016/3/16,2016/4/30
NCJ 389,2016/3/16,2016/3/28
YKA 668,2016/3/16,2016/4/8
VSL 679,2016/3/16,2016/3/23
JVD 598,2016/3/16,2016/4/28
ENG 689,2016/3/16,2016/4/10
TEV 183,2016/3/16,2016/3/28
PHG 644,2016/3/16,2016/3/20
ZAY 187,2016/3/16,
NVJ 169,2016/3/16,2016/4/12
ESW 521,2016/3/16,
MVY 653,2016/3/16,2016/4/27
LRP 815,2016/3/16,
GRL 193,2016/3/16,2016/4/24
VLK 756,2016/3/16,2016/4/9
MVM 183,2016/3/16,2016/4/14
YMN 937,2016/3/16,2016/4/25
TVF 564,2016/3/16,2016/3/26
AEW 182,2016/3/16,2016/4/1
DSG 399,2016/3/16,
BCD 468,2016/3/16,
RSY 741,2016/3/16,
NEZ 645,2016/3/16,2016/4/11
ERT 646,2016/3/16,2016/4/23
MEJ 538,2016/3/16,
VTJ 226,2016/3/16,
LER 797,2016/3/16,2016/4/14
PHD 928,2016/3/16,
YBE 267,2016/3/16,2016/4/27
NWV 624,2016/3/16,2016/4/14
CNC 399,2016/3/16,2016/5/1
PWY 976,2016/3/16,2016/5/4
CGE 244,2016/3/16,2016/4/10
HYE 189,2016/3/16,2016/4/4
TPW 674,2016/3/16,2016/3/25
DHM 889,2016/3/16,2016/3/19
WWN 825,2016/3/16,2016/3/24
BJX 978,2016/3/16,2016/5/3
LSE 184,2016/3/16,2016/3/26
BGZ 197,2016/3/16,2016/4/28
WHE 145,2016/3/16,2016/3/17
KDL 452,2016/3/16,2016/3/24
JWH 279,2016/3/16,2016/3/21
PWV 852,2016/3/16,2016/4/23
MLC 479,2016/3/16,2016/3/30
SXR 698,2016/3/16,2016/3/25
CSS 147,2016/3/16,2016/4/19
ETK 572,2016/3/16,2016/4/25
JCW 117,2016/3/16,2016/4/15
MJK 835,2016/3/16,2016/4/8
RYV 847,2016/3/16,2016/5/4
VFE 957,2016/3/16,2016/3/27
BHF 892,2016/3/16,2016/4/23
BFN 938,2016/3/16,2016/4/12
GRX 841,2016/3/16,2016/4/29
CCF 857,2016/3/16,2016/5/3
DXT 926,2016/3/16,2016/4/23
DJS 211,2016/3/16,2016/4/7
SLP 884,2016/3/16,
LMS 999,2016/3/16,2016/4/27
FVW 426,2016/3/16,2016/4/11
WJR 937,2016/3/16,
RHD 111,2016/3/16,2016/4/30
TRM 798,2016/3/16,2016/4/14
NHY 321,2016/3/16,
YYZ 572,2016/3/16,2016/4/22
XPF 678,2016/3/16,
XBR 418,2016/3/16,2016/4/23
VKK 974,2016/3/16,2016/5/2
NBD 224,2016/3/16,2016/3/17
YSV 361,2016/3/16,2016/4/11
BTJ 144,2016/3/16,
DAR 378,2016/3/16,2016/3/17
RRA 761,2016/3/16,2016/3/18
ACM 415,2016/3/16,2016/4/2
XRX 998,2016/3/16,2016/3/26
ZBA 177,2016/3/16,
SFR 918,2016/3/16,
SXB 387,2016/3/16,2016/3/16
RXK 291,2016/3/16,2016/4/13
KVR 619,2016/3/16,2016/4/21
JJR 884,2016/3/16,
MXG 179,2016/3/16,2016/4/3
BGK 836,2016/3/16,2016/3/27
RWM 226,2016/3/16,2016/5/2
DTX 512,2016/3/16,2016/5/1
CJP 175,2016/3/16,2016/3/18
KJL 758,2016/3/16,2016/3/16
DZD 986,2016/3/16,2016/4/27
YMZ 119,2016/3/16,2016/3/26
JDT 912,2016/3/16,2016/5/1
VAT 712,2016/3/16,2016/3/29
TDG 199,2016/3/16,2016/4/5
MRB 351,2016/3/16,2016/4/7
EPJ 321,2016/3/16,2016/4/19
BZC 881,2016/3/16,2016/4/28
FSF 962,2016/3/16,2016/4/30
TDK 427,2016/3/16,2016/4/19
NFN 579,2016/3/16,2016/3/22
KJB 186,2016/3/16,2016/4/23
TGA 875,2016/3/16,
SAN 963,2016/3/16,2016/4/24
FHG 654,2016/3/16,2016/3/16
NNL 218,2016/3/16,2016/4/10
JZP 878,2016/3/16,
GMV 742,2016/3/16,
PRT 532,2016/3/16,2016/5/2
GSF 217,2016/3/16,2016/3/16
MJN 769,2016/3/16,2016/4/19
HFF 963,2016/3/16,2016/5/1
NHN 411,2016/3/16,
AFM 968,2016/3/16,2016/5/4
MZE 954,2016/3/16,2016/4/9
ZJD 199,2016/3/16,
TWP 726,2016/3/16,2016/4/20
KJR 447,2016/3/16,2016/4/23
FRL 619,2016/3/16,2016/4/29
WYJ 788,2016/3/16,
KLE 823,2016/3/16,2016/4/8
FSN 271,2016/3/16,2016/3/27
PPV 352,2016/3/16,2016/5/4
YKX 229,2016/3/16,2016/4/18
EPZ 959,2016/3/16,2016/4/2
ENH 447,2016/3/16,2016/4/11
SDC 219,2016/3/16,2016/4/12
LHW 743,2016/3/16,2016/4/19
AZZ 113,2016/3/16,2016/4/20
GWC 986,2016/3/16,
XCM 185,2016/3/16,2016/4/8
BTL 216,2016/3/16,2016/4/12
XBH 485,2016/3/16,2016/4/18
KLY 386,2016/3/16,2016/4/4
YRX 376,2016/3/16,2016/4/5
MRA 485,2016/3/16,2016/4/11
GEB 731,2016/3/16,2016/4/4
KBP 453,2016/3/16,2016/4/9
HPF 473,2016/3/16,2016/3/25
RVX 243,2016/3/16,2016/4/16
YEY 666,2016/3/16,2016/4/12
FKW 611,2016/3/16,2016/3/16
EPA 231,2016/3/16,
AWC 523,2016/3/16,
LRK 339,2016/3/16,2016/4/28
BJD 345,2016/3/16,2016/3/25
TNY 835,2016/3/16,2016/4/17
FXP 751,2016/3/16,2016/4/19
KTE 467,2016/3/16,2016/5/4
SFC 997,2016/3/16,2016/4/17
RKT 642,2016/3/16,
APB 432,2016/3/16,
SDW 738,2016/3/16,
PRC 147,2016/3/16,2016/4/30
FCC 131,2016/3/16,2016/4/16
YEH 966,2016/3/16,2016/5/3
BBE 799,2016/3/16,2016/3/23
HRZ 717,2016/3/16,2016/4/17
SND 212,2016/3/16,2016/4/21
MNT 252,2016/3/16,
RMZ 352,2016/3/16,2016/4/16
YGT 629,2016/3/16,
MAF 148,2016/3/16,2016/4/11
HPE 431,2016/3/16,
FYA 574,2016/3/16,2016/4/22
YXF 741,2016/3/16,2016/4/7
GMP 594,2016/3/16,2016/4/14
AAY 993,2016/3/16,2016/3/17
YMJ 297,2016/3/16,
GSC 657,2016/3/16,2016/4/13
DPA 748,2016/3/16,2016/3/30
HDM 748,2016/3/16,2016/4/14
WGW 873,2016/3/16,2016/4/19
CKD 231,2016/3/16,2016/4/2
LST 434,2016/3/16,
FNW 737,2016/3/16,2016/4/20
CLT 297,2016/3/16,2016/4/12
XLP 971,2016/3/16,2016/4/14
VFF 713,2016/3/16,2016/4/5
WTN 249,2016/3/16,2016/4/1
SRC 832,2016/3/16,2016/3/30
CWK 775,2016/3/16,
ZMZ 959,2016/3/16,2016/4/6
AFJ 224,2016/3/16,2016/4/9
DDG 198,2016/3/16,2016/3/17
ZMP 286,2016/3/16,2016/4/22
JKD 994,2016/3/16,2016/5/3
FFT 171,2016/3/16,2016/4/15
HLP 633,2016/3/16,
LHZ 942,2016/3/16,2016/3/17
LBV 736,2016/3/16,2016/3/17
EMV 719,2016/3/16,2016/4/30
XXW 412,2016/3/16,
GZK 641,2016/3/16,
EHN 639,2016/3/16,2016/4/10
KWH 754,2016/3/16,2016/3/24
KBB 547,2016/3/16,2016/4/4
ASK 324,2016/3/16,2016/4/4
CTM 643,2016/3/16,2016/4/15
JBY 284,2016/3/16,2016/4/13
VYE 399,2016/3/16,2016/4/19
ZFR 653,2016/3/16,
LDP 785,2016/3/16,
LBB 373,2016/3/16,2016/4/7
DNK 231,2016/3/16,
BAS 261,2016/3/16,
JYR 778,2016/3/16,2016/5/4
VAW 994,2016/3/16,2016/4/23
VAK 985,2016/3/16,2016/4/24
XMS 889,2016/3/16,2016/4/11
NZX 857,2016/3/16,2016/4/29
NCJ 224,2016/3/16,2016/3/26
FYH 666,2016/3/16,2016/3/28
CGV 312,2016/3/16,2016/4/8
MKG 959,2016/3/16,
DBH 716,2016/3/16,2016/3/24
GBP 869,2016/3/16,
SYS 396,2016/3/16,2016/3/29
RMR 713,2016/3/16,2016/3/22
TGL 525,2016/3/16,2016/4/29
CFZ 156,2016/3/16,2016/3/28
RGF 639,2016/3/16,2016/3/20
VYB 594,2016/3/16,
YGC 353,2016/3/16,
BED 773,2016/3/16,
GBC 715,2016/3/16,2016/3/19
EZT 354,2016/3/16,2016/4/14
SYB 359,2016/3/16,2016/3/22
LBM 174,2016/3/16,2016/4/26
BAF 838,2016/3/16,2016/5/4
FGC 555,2016/3/16,2016/4/20
PLA 726,2016/3/16,2016/4/14
ZSF 911,2016/3/16,2016/3/21
DDE 427,2016/3/16,2016/4/5
YRZ 286,2016/3/16,2016/4/29
JVK 341,2016/3/16,2016/4/2
KXX 651,2016/3/16,
DHH 443,2016/3/16,2016/4/13
BCV 674,2016/3/16,2016/4/12
VGN 268,2016/3/16,
WVA 388,2016/3/16,2016/4/3
FVA 536,2016/3/16,
FMD 338,2016/3/16,
HMV 352,2016/3/16,2016/4/12
XGM 534,2016/3/16,2016/3/16
TXG 841,2016/3/16,2016/3/19
RLZ 172,2016/3/16,
BZX 311,2016/3/16,
FTP 911,2016/3/16,2016/4/27
MYM 458,2016/3/16,2016/4/19
LMP 924,2016/3/16,2016/4/15
LLL 357,2016/3/16,2016/3/24
KDN 651,2016/3/16,2016/3/26
PBN 764,2016/3/16,
FPW 555,2016/3/16,2016/5/1
DYL 666,2016/3/16,2016/4/6
TXY 331,2016/3/16,2016/4/24
HAH 188,2016/3/16,
XGA 886,2016/3/16,2016/3/23
FTL 566,2016/3/16,
RTZ 753,2016/3/16,
WKE 428,2016/3/16,2016/5/3
XJS 356,2016/3/16,
TAB 563,2016/3/16,2016/4/25
BGK 283,2016/3/16,2016/4/16
JWA 447,2016/3/16,2016/4/23
VER 296,2016/3/16,
TXA 424,2016/3/16,2016/4/14
PMH 848,2016/3/16,2016/4/6
TBY 756,2016/3/16,
FRT 466,2016/3/16,2016/4/25
TJH 922,2016/3/16,
FKV 948,2016/3/16,2016/3/17
TZK 878,2016/3/16,2016/4/10
DAE 562,2016/3/16,2016/5/4
SXC 154,2016/3/16,2016/4/6
RXL 277,2016/3/16,2016/4/17
PVR 639,2016/3/16,2016/4/23
WCV 298,2016/3/16,
KVE 571,2016/3/16,2016/4/7
NWD 834,2016/3/16,2016/4/6
HWY 854,2016/3/16,2016/4/23
CDD 462,2016/3/16,2016/4/14
LJR 962,2016/3/16,2016/4/15
HHA 489,2016/3/16,2016/4/16
SKW 296,2016/3/16,
AMH 681,2016/3/16,2016/4/20
FHG 975,2016/3/16,
FGL 244,2016/3/16,
MSR 245,2016/3/16,2016/4/27
WPY 181,2016/3/16,2016/4/23
RSD 577,2016/3/16,2016/4/20
NRY 614,2016/3/16,2016/4/19
PEA 245,2016/3/16,2016/5/3
LKC 258,2016/3/16,
MFM 724,2016/3/16,2016/4/8
ZKP 752,2016/3/16,2016/4/24
YFK 696,2016/3/16,
SJZ 366,2016/3/16,2016/4/19
HSC 891,2016/3/16,2016/4/8
SFD 983,2016/3/16,2016/3/28
PSE 346,2016/3/16,2016/3/26
LHY 842,2016/3/16,2016/3/25
TWH 819,2016/3/16,2016/4/8
VDY 758,2016/3/16,2016/3/30
CSP 944,2016/3/16,2016/4/6
MEJ 616,2016/3/16,2016/4/28
AVF 195,2016/3/16,2016/3/26
EHL 275,2016/3/16,2016/4/7
BMS 763,2016/3/16,2016/3/16
KRG 869,2016/3/16,
GKS 763,2016/3/16,2016/4/11
LZS 193,2016/3/16,
VSL 692,2016/3/16,2016/5/1
TXP 324,2016/3/16,2016/3/19
MHX 377,2016/3/16,2016/3/20
ZAE 659,2016/3/16,
REB 943,2016/3/16,
LYY 673,2016/3/16,
XJN 647,2016/3/16,
PSN 993,2016/3/16,2016/3/27
LKP 932,2016/3/16,2016/4/28
DSV 884,2016/3/16,2016/3/21
MCT 248,2016/3/16,2016/4/23
XBG 773,2016/3/16,
SCE 365,2016/3/16,2016/4/25
MGK 695,2016/3/16,
PWJ 861,2016/3/16,2016/4/6
RRB 392,2016/3/16,2016/4/14
MPC 738,2016/3/16,
GAP 141,2016/3/16,2016/3/18
WCC 884,2016/3/16,2016/4/15
RNN 956,2016/3/16,2016/4/26
SLC 344,2016/3/16,2016/5/1
