Vehicle Registration,Date Stolen,Date Recovered
GVV 852,2010/6/20,2010/8/3
CZK 344,2010/6/20,
XJJ 562,2010/6/20,2010/7/18
AZM 122,2010/6/20,2010/7/23
HSR 753,2010/6/20,
KXL 125,2010/6/20,2010/7/8
TVG 268,2010/6/20,
ECW 668,2010/6/20,2010/6/21
GEY 679,2010/6/20,2010/7/16
YGC 776,2010/6/20,2010/7/12
NDF 495,2010/6/20,2010/7/24
TLM 448,2010/6/20,2010/7/14
WMS 167,2010/6/20,2010/7/22
FRE 372,2010/6/20,2010/7/12
RHZ 466,2010/6/20,2010/6/20
LKY 342,2010/6/20,
VMX 285,2010/6/20,2010/8/7
LLC 334,2010/6/20,2010/7/28
BXS 191,2010/6/20,2010/8/8
MYM 284,2010/6/20,
LEK 333,2010/6/20,2010/7/29
JCY 257,2010/6/20,
RHE 651,2010/6/20,2010/6/26
MRR 998,2010/6/20,
BAV 295,2010/6/20,2010/7/2
BLT 828,2010/6/20,2010/7/23
LKL 528,2010/6/20,2010/7/19
BSS 669,2010/6/20,2010/7/4
ZWA 594,2010/6/20,
CKL 143,2010/6/20,2010/7/21
ZXJ 546,2010/6/20,2010/8/5
KJB 386,2010/6/20,
DEV 382,2010/6/20,
JHH 736,2010/6/20,2010/6/22
BBR 758,2010/6/20,2010/6/29
XTB 638,2010/6/20,2010/7/6
GGW 254,2010/6/20,2010/7/30
BFC 132,2010/6/20,2010/8/7
HGF 794,2010/6/20,2010/7/24
ZLJ 122,2010/6/20,2010/8/2
AWL 978,2010/6/20,2010/7/2
FWS 372,2010/6/20,2010/6/21
VDF 956,2010/6/20,2010/7/19
PLD 197,2010/6/20,2010/7/24
JMZ 579,2010/6/20,2010/6/28
BML 174,2010/6/20,2010/7/25
KRG 998,2010/6/20,2010/6/22
FNJ 272,2010/6/20,2010/7/28
DWX 226,2010/6/20,2010/6/21
ZVY 125,2010/6/20,
VHP 357,2010/6/20,2010/8/4
LNF 269,2010/6/20,2010/7/26
VZX 866,2010/6/20,2010/7/21
RKY 291,2010/6/20,2010/7/4
HDK 465,2010/6/20,2010/6/22
YJR 638,2010/6/20,
BBE 264,2010/6/20,2010/7/21
STP 187,2010/6/20,2010/7/16
GNV 454,2010/6/20,2010/7/3
XLY 291,2010/6/20,2010/7/17
