Vehicle Registration,Date Stolen,Date Recovered
YWP 861,2015/11/5,2015/12/13
DZS 553,2015/11/5,2015/12/15
YTT 359,2015/11/5,2015/11/24
NLB 893,2015/11/5,2015/12/23
FBR 384,2015/11/5,2015/11/11
CDG 527,2015/11/5,2015/11/9
WHM 666,2015/11/5,
KVF 299,2015/11/5,2015/12/18
ABE 465,2015/11/5,2015/12/1
PWD 469,2015/11/5,2015/12/5
JNA 674,2015/11/5,2015/11/6
DRX 129,2015/11/5,
GJL 257,2015/11/5,2015/12/20
VZZ 756,2015/11/5,2015/11/25
EHV 493,2015/11/5,2015/11/15
ANF 965,2015/11/5,2015/11/26
YZB 355,2015/11/5,2015/11/26
RST 743,2015/11/5,2015/11/14
FHX 725,2015/11/5,2015/11/18
EWC 859,2015/11/5,2015/12/8
NGW 552,2015/11/5,2015/11/7
YCS 265,2015/11/5,2015/11/16
JRS 366,2015/11/5,2015/12/2
TCA 646,2015/11/5,2015/11/16
AJD 147,2015/11/5,
GCW 981,2015/11/5,2015/11/25
PHL 834,2015/11/5,2015/12/13
TJS 424,2015/11/5,2015/11/24
XBD 242,2015/11/5,2015/11/21
PRA 586,2015/11/5,2015/12/5
SHA 114,2015/11/5,2015/11/22
PFH 116,2015/11/5,2015/12/19
TLC 793,2015/11/5,2015/11/23
AWE 743,2015/11/5,
VAT 844,2015/11/5,2015/11/19
SMM 183,2015/11/5,2015/12/5
TDS 458,2015/11/5,2015/12/13
ZNA 237,2015/11/5,2015/11/19
DDF 991,2015/11/5,2015/11/26
DPB 473,2015/11/5,2015/12/9
FEY 267,2015/11/5,2015/12/11
GGW 841,2015/11/5,
EEY 616,2015/11/5,2015/11/8
SJD 884,2015/11/5,2015/12/10
WGZ 171,2015/11/5,2015/12/12
KHS 636,2015/11/5,
HAD 531,2015/11/5,2015/12/9
DFL 268,2015/11/5,2015/11/10
PCA 123,2015/11/5,
KMD 795,2015/11/5,
JBM 822,2015/11/5,2015/11/25
PHW 565,2015/11/5,2015/12/17
FWZ 268,2015/11/5,
TAB 891,2015/11/5,2015/12/11
WHW 543,2015/11/5,2015/12/8
SFL 847,2015/11/5,2015/12/2
SPK 153,2015/11/5,2015/12/4
CJA 216,2015/11/5,2015/12/19
PEP 374,2015/11/5,2015/11/14
DNL 342,2015/11/5,2015/12/10
LDB 366,2015/11/5,2015/11/12
TGJ 935,2015/11/5,
HXD 223,2015/11/5,2015/11/16
KLY 983,2015/11/5,2015/11/11
SBS 956,2015/11/5,2015/11/6
AAL 493,2015/11/5,2015/12/8
EJZ 515,2015/11/5,
YTW 172,2015/11/5,2015/12/17
EKF 285,2015/11/5,2015/12/2
XED 288,2015/11/5,
WFT 436,2015/11/5,
FMZ 879,2015/11/5,2015/11/18
DAE 595,2015/11/5,2015/12/19
WFP 847,2015/11/5,
JRF 444,2015/11/5,2015/11/15
MBZ 357,2015/11/5,2015/12/24
YHZ 868,2015/11/5,2015/11/16
JAN 111,2015/11/5,2015/12/17
DWJ 178,2015/11/5,2015/11/24
VPA 856,2015/11/5,
FSY 175,2015/11/5,2015/11/27
KWA 482,2015/11/5,2015/12/1
EKB 649,2015/11/5,
YFA 184,2015/11/5,2015/12/21
VLV 328,2015/11/5,2015/12/15
JWR 889,2015/11/5,2015/12/17
CNR 166,2015/11/5,2015/12/11
LWB 554,2015/11/5,
