Vehicle Registration,Date Stolen,Date Recovered
NCM 789,2016/3/28,2016/4/4
YTV 523,2016/3/28,2016/4/26
KCW 774,2016/3/28,2016/5/3
EXT 542,2016/3/28,2016/4/6
NZY 381,2016/3/28,
STM 871,2016/3/28,2016/5/2
DLT 313,2016/3/28,2016/4/17
JYL 926,2016/3/28,2016/5/12
NCY 233,2016/3/28,2016/4/29
VWB 988,2016/3/28,
EBH 849,2016/3/28,2016/4/27
NSY 953,2016/3/28,
WVG 626,2016/3/28,2016/4/15
WHL 234,2016/3/28,2016/4/18
AJV 131,2016/3/28,2016/4/11
LRN 637,2016/3/28,2016/5/11
ZZD 963,2016/3/28,2016/5/15
SKA 154,2016/3/28,
FLX 258,2016/3/28,2016/5/5
MRC 517,2016/3/28,
LZE 334,2016/3/28,2016/5/11
KDJ 892,2016/3/28,
PJJ 887,2016/3/28,
FJL 925,2016/3/28,2016/4/27
WYP 528,2016/3/28,2016/5/14
NDS 449,2016/3/28,2016/5/6
NAX 647,2016/3/28,2016/4/9
ZAA 899,2016/3/28,2016/4/24
MKB 166,2016/3/28,2016/5/11
KNF 716,2016/3/28,2016/5/4
PDJ 269,2016/3/28,
SXM 281,2016/3/28,2016/5/9
PVW 187,2016/3/28,2016/5/2
DBE 856,2016/3/28,2016/4/30
FRF 864,2016/3/28,2016/4/12
WAJ 717,2016/3/28,2016/3/28
SPB 387,2016/3/28,2016/4/22
KKZ 677,2016/3/28,
FCX 281,2016/3/28,2016/3/28
LFD 841,2016/3/28,2016/5/8
AXC 954,2016/3/28,2016/4/27
DHH 247,2016/3/28,
LFK 988,2016/3/28,2016/4/19
PWT 566,2016/3/28,2016/4/23
PNM 866,2016/3/28,2016/4/27
MHZ 578,2016/3/28,2016/5/5
KAH 268,2016/3/28,
KLG 761,2016/3/28,2016/5/14
VYN 839,2016/3/28,2016/4/24
RPK 599,2016/3/28,2016/5/16
BAC 634,2016/3/28,2016/5/9
AHK 249,2016/3/28,2016/4/6
JLS 739,2016/3/28,2016/4/21
LLL 941,2016/3/28,2016/4/10
LMN 694,2016/3/28,2016/4/6
BWW 954,2016/3/28,2016/4/23
JZB 423,2016/3/28,
MNC 898,2016/3/28,2016/4/11
BYP 846,2016/3/28,
GGS 516,2016/3/28,
ZTN 598,2016/3/28,2016/4/13
CJB 434,2016/3/28,
MYV 687,2016/3/28,2016/4/14
LBC 859,2016/3/28,2016/4/2
NBW 238,2016/3/28,2016/5/13
NJS 951,2016/3/28,2016/5/3
WMY 285,2016/3/28,2016/4/8
JTZ 975,2016/3/28,
GCW 353,2016/3/28,2016/5/10
ZNA 414,2016/3/28,2016/4/10
HDA 119,2016/3/28,
WPV 681,2016/3/28,
RMR 435,2016/3/28,2016/4/18
RFD 358,2016/3/28,2016/4/6
LNP 647,2016/3/28,2016/4/3
ZTJ 953,2016/3/28,2016/5/10
BXV 578,2016/3/28,2016/4/4
TLJ 889,2016/3/28,
KVB 349,2016/3/28,2016/4/30
JHK 525,2016/3/28,2016/3/31
JDD 617,2016/3/28,2016/4/8
KTW 934,2016/3/28,
BJL 726,2016/3/28,
EWC 446,2016/3/28,2016/5/2
JAK 771,2016/3/28,2016/5/16
NLW 617,2016/3/28,
XGK 714,2016/3/28,2016/4/4
NZH 268,2016/3/28,2016/4/6
BPN 398,2016/3/28,
JVD 779,2016/3/28,2016/4/2
DBM 229,2016/3/28,
XPC 877,2016/3/28,2016/4/2
GAP 524,2016/3/28,
ZKH 324,2016/3/28,2016/3/29
XWB 631,2016/3/28,
JMJ 376,2016/3/28,2016/4/10
RJL 746,2016/3/28,2016/4/16
YKD 869,2016/3/28,2016/5/9
PKY 876,2016/3/28,2016/4/20
KMB 618,2016/3/28,2016/4/17
DSN 894,2016/3/28,2016/4/12
LGP 898,2016/3/28,2016/4/18
SXS 364,2016/3/28,
YFF 868,2016/3/28,
ATP 941,2016/3/28,2016/4/24
DSK 596,2016/3/28,2016/4/13
CRX 212,2016/3/28,2016/5/5
VLX 715,2016/3/28,2016/4/29
MLV 225,2016/3/28,2016/5/16
HKC 995,2016/3/28,2016/4/5
XRS 996,2016/3/28,2016/3/30
ZWC 928,2016/3/28,2016/4/6
BTY 582,2016/3/28,2016/4/18
RFW 618,2016/3/28,2016/5/7
GPV 487,2016/3/28,2016/5/5
JYD 441,2016/3/28,2016/4/22
FLX 257,2016/3/28,2016/4/18
FCF 674,2016/3/28,
AVR 518,2016/3/28,2016/5/9
ZAB 991,2016/3/28,2016/4/8
