Vehicle Registration,Date Stolen,Date Recovered
TEZ 591,2017/11/9,2017/12/25
MRA 415,2017/11/9,2017/12/26
VEE 918,2017/11/9,2017/11/15
JEC 758,2017/11/9,2017/12/14
TNJ 781,2017/11/9,2017/11/21
WVC 844,2017/11/9,2017/12/17
YFR 512,2017/11/9,2017/12/24
BBB 892,2017/11/9,2017/12/25
ZJR 513,2017/11/9,2017/11/28
ZTB 373,2017/11/9,2017/12/5
KLV 222,2017/11/9,2017/12/8
RMR 715,2017/11/9,2017/12/6
XJY 973,2017/11/9,2017/12/6
XYM 326,2017/11/9,2017/11/14
NBJ 447,2017/11/9,2017/12/4
VCW 666,2017/11/9,2017/12/11
EJJ 445,2017/11/9,
YBH 363,2017/11/9,
JWE 912,2017/11/9,
XDD 649,2017/11/9,2017/11/15
GBB 737,2017/11/9,
WEL 343,2017/11/9,2017/11/14
SVE 747,2017/11/9,
BEL 246,2017/11/9,2017/12/15
YBZ 626,2017/11/9,2017/12/18
JEC 961,2017/11/9,2017/12/18
ARY 674,2017/11/9,2017/12/23
RAR 133,2017/11/9,2017/12/13
LLH 335,2017/11/9,
ANH 265,2017/11/9,
KWD 772,2017/11/9,2017/11/21
DJY 297,2017/11/9,
MWK 275,2017/11/9,2017/11/26
HWN 217,2017/11/9,
NPP 519,2017/11/9,2017/12/8
FTD 961,2017/11/9,2017/11/12
EDS 713,2017/11/9,2017/11/26
LRH 861,2017/11/9,2017/12/4
JVP 429,2017/11/9,2017/11/13
FCY 934,2017/11/9,2017/12/26
VGZ 892,2017/11/9,2017/11/14
FPZ 477,2017/11/9,
FRM 857,2017/11/9,2017/11/15
BEM 934,2017/11/9,
SBA 316,2017/11/9,
RGD 597,2017/11/9,2017/12/20
HTR 692,2017/11/9,
DRV 872,2017/11/9,2017/11/9
YYS 675,2017/11/9,2017/11/11
DHC 256,2017/11/9,2017/11/29
HAP 571,2017/11/9,2017/11/16
EYC 587,2017/11/9,2017/12/3
GHP 992,2017/11/9,2017/12/17
SBL 617,2017/11/9,2017/12/7
FKK 755,2017/11/9,2017/11/12
TDJ 846,2017/11/9,2017/12/20
WPW 294,2017/11/9,
FVW 766,2017/11/9,2017/12/5
HME 438,2017/11/9,2017/12/27
FTE 889,2017/11/9,
EBS 484,2017/11/9,2017/12/9
ZGK 764,2017/11/9,
RXK 944,2017/11/9,
RZZ 326,2017/11/9,2017/11/26
JSL 582,2017/11/9,2017/12/14
YJJ 943,2017/11/9,2017/11/21
KAC 955,2017/11/9,2017/12/16
XRT 844,2017/11/9,2017/12/9
ZDH 998,2017/11/9,2017/11/23
DLZ 912,2017/11/9,2017/12/11
TCV 254,2017/11/9,2017/12/17
YSP 248,2017/11/9,2017/12/9
VBZ 394,2017/11/9,2017/12/27
TNV 158,2017/11/9,2017/12/16
AJC 365,2017/11/9,2017/12/18
JKY 221,2017/11/9,2017/11/17
WKD 924,2017/11/9,2017/12/1
CDJ 967,2017/11/9,
YYD 173,2017/11/9,2017/12/26
GKX 547,2017/11/9,2017/12/1
KLE 268,2017/11/9,2017/12/2
YSD 418,2017/11/9,2017/12/25
CVF 392,2017/11/9,2017/12/7
LWR 759,2017/11/9,2017/12/28
STM 252,2017/11/9,
LMB 125,2017/11/9,2017/11/23
MEJ 653,2017/11/9,2017/12/16
XRR 727,2017/11/9,2017/11/16
TTT 337,2017/11/9,2017/11/16
FCT 416,2017/11/9,2017/11/26
NEF 354,2017/11/9,2017/12/23
ZFG 868,2017/11/9,2017/11/10
JBG 479,2017/11/9,2017/11/16
BLJ 454,2017/11/9,2017/11/18
GRE 948,2017/11/9,2017/12/1
XGG 153,2017/11/9,2017/11/25
BZA 939,2017/11/9,2017/11/18
BLE 195,2017/11/9,2017/12/28
BZM 962,2017/11/9,2017/11/26
RXM 571,2017/11/9,2017/11/22
DYG 532,2017/11/9,2017/11/10
LPX 964,2017/11/9,2017/11/28
GRZ 574,2017/11/9,2017/12/23
PMH 447,2017/11/9,2017/12/24
EKX 125,2017/11/9,2017/11/27
YEK 934,2017/11/9,2017/12/21
MDE 127,2017/11/9,2017/11/9
AHX 786,2017/11/9,2017/12/24
SYT 354,2017/11/9,2017/11/18
GBN 619,2017/11/9,2017/12/15
RCX 358,2017/11/9,2017/12/19
JCA 866,2017/11/9,2017/11/11
FRE 366,2017/11/9,
ZKT 124,2017/11/9,
PPB 776,2017/11/9,2017/11/20
CGW 444,2017/11/9,2017/11/16
AFG 474,2017/11/9,
JSH 127,2017/11/9,2017/11/22
JYE 153,2017/11/9,2017/12/5
KJD 484,2017/11/9,2017/12/20
FBA 924,2017/11/9,2017/11/25
AAH 132,2017/11/9,2017/12/13
AWA 422,2017/11/9,2017/11/16
TRY 432,2017/11/9,
WSW 174,2017/11/9,2017/12/21
NAZ 595,2017/11/9,2017/11/26
RVH 934,2017/11/9,
YGD 559,2017/11/9,2017/12/26
VGE 636,2017/11/9,2017/12/10
AAW 226,2017/11/9,2017/12/15
HRS 583,2017/11/9,2017/12/14
FSC 424,2017/11/9,2017/12/5
BDS 638,2017/11/9,
DRY 364,2017/11/9,2017/12/27
NXC 835,2017/11/9,2017/12/26
PVH 652,2017/11/9,2017/12/4
MEA 191,2017/11/9,2017/11/10
RRG 244,2017/11/9,2017/12/21
SWX 337,2017/11/9,2017/11/27
EFB 554,2017/11/9,2017/12/7
DGV 439,2017/11/9,2017/11/27
XPD 627,2017/11/9,
YLX 633,2017/11/9,2017/11/26
WKW 716,2017/11/9,2017/11/12
BGB 165,2017/11/9,2017/12/5
LJJ 758,2017/11/9,2017/11/29
DXM 159,2017/11/9,2017/12/13
ZZM 827,2017/11/9,2017/12/2
MYM 871,2017/11/9,2017/12/5
YCD 987,2017/11/9,
BJM 211,2017/11/9,
PEC 696,2017/11/9,2017/12/9
YBD 635,2017/11/9,
HBB 477,2017/11/9,2017/11/9
TLW 724,2017/11/9,2017/11/21
DHF 599,2017/11/9,2017/12/3
MJA 856,2017/11/9,2017/12/18
NJT 994,2017/11/9,2017/11/29
DWX 588,2017/11/9,2017/12/10
WSL 933,2017/11/9,2017/11/20
PWX 472,2017/11/9,
SGD 863,2017/11/9,2017/12/3
YJG 111,2017/11/9,2017/11/30
TKZ 828,2017/11/9,2017/11/23
CGH 251,2017/11/9,2017/11/14
BSV 578,2017/11/9,2017/12/28
EPZ 892,2017/11/9,2017/12/1
JFR 339,2017/11/9,2017/11/9
AXR 393,2017/11/9,2017/11/28
GHZ 329,2017/11/9,2017/12/27
KKR 584,2017/11/9,2017/11/23
XTV 247,2017/11/9,
SZM 827,2017/11/9,2017/12/9
FBM 722,2017/11/9,2017/11/28
FSX 835,2017/11/9,2017/12/25
PSJ 252,2017/11/9,2017/12/6
PWP 342,2017/11/9,2017/12/18
VTG 896,2017/11/9,2017/12/20
JGZ 689,2017/11/9,
BZD 534,2017/11/9,
MAB 452,2017/11/9,
YDA 521,2017/11/9,2017/12/12
XRV 328,2017/11/9,2017/12/11
XJD 414,2017/11/9,2017/11/28
KEG 965,2017/11/9,2017/11/18
DXT 784,2017/11/9,2017/12/28
GDN 661,2017/11/9,2017/12/21
HHK 297,2017/11/9,2017/11/11
VRB 188,2017/11/9,2017/11/30
LNB 329,2017/11/9,2017/12/20
KFC 877,2017/11/9,2017/12/15
HRM 211,2017/11/9,2017/11/20
WDY 349,2017/11/9,2017/11/15
TED 195,2017/11/9,2017/12/3
MZS 762,2017/11/9,
YSR 233,2017/11/9,2017/11/26
HPL 916,2017/11/9,2017/11/13
CPC 667,2017/11/9,2017/11/27
DCR 135,2017/11/9,2017/12/23
HXG 739,2017/11/9,2017/11/22
WSS 415,2017/11/9,2017/11/27
XGP 912,2017/11/9,2017/11/30
GWZ 263,2017/11/9,2017/11/15
SWR 234,2017/11/9,
HPT 999,2017/11/9,2017/12/15
TSE 188,2017/11/9,
KBJ 592,2017/11/9,2017/12/25
NWR 382,2017/11/9,2017/12/13
DLR 555,2017/11/9,2017/11/22
CHH 811,2017/11/9,2017/12/28
FMS 216,2017/11/9,
RDJ 235,2017/11/9,2017/12/19
ATX 431,2017/11/9,2017/12/11
VBJ 681,2017/11/9,2017/12/5
XWZ 455,2017/11/9,2017/12/1
HLW 322,2017/11/9,2017/12/28
MVW 426,2017/11/9,2017/12/9
WVJ 935,2017/11/9,2017/11/27
PYF 555,2017/11/9,2017/11/12
FJA 723,2017/11/9,2017/12/18
BTD 132,2017/11/9,2017/11/21
ETM 725,2017/11/9,2017/11/21
CFS 395,2017/11/9,
SHB 868,2017/11/9,2017/11/11
ZSX 543,2017/11/9,2017/11/26
RZG 794,2017/11/9,2017/11/29
CEP 965,2017/11/9,2017/12/17
PBH 924,2017/11/9,2017/12/14
SZS 467,2017/11/9,2017/12/3
XFN 924,2017/11/9,2017/11/14
YGS 432,2017/11/9,2017/12/23
ZFY 315,2017/11/9,2017/11/25
GYA 961,2017/11/9,2017/11/14
SVA 498,2017/11/9,
ZZZ 874,2017/11/9,2017/11/12
BFK 472,2017/11/9,2017/12/18
YGP 342,2017/11/9,2017/12/13
