Vehicle Registration,Date Stolen,Date Recovered
AGP 983,2017/8/9,2017/9/27
RAV 475,2017/8/9,2017/8/29
CVL 599,2017/8/9,2017/8/17
FGV 656,2017/8/9,2017/8/31
CLA 949,2017/8/9,
EBA 916,2017/8/9,2017/9/21
YWW 926,2017/8/9,
CGR 653,2017/8/9,
NLH 355,2017/8/9,
SKG 882,2017/8/9,2017/8/18
KVS 785,2017/8/9,2017/8/16
FYV 235,2017/8/9,2017/9/3
SAJ 636,2017/8/9,2017/9/1
HSE 744,2017/8/9,2017/8/21
CAD 767,2017/8/9,
HWB 674,2017/8/9,2017/9/21
YJE 876,2017/8/9,2017/8/28
HFG 234,2017/8/9,2017/8/16
RWA 337,2017/8/9,2017/8/23
VHF 558,2017/8/9,
WZW 924,2017/8/9,2017/8/18
PHJ 441,2017/8/9,2017/9/14
SDY 846,2017/8/9,
CEB 449,2017/8/9,2017/8/23
MGG 462,2017/8/9,2017/9/13
RMR 149,2017/8/9,2017/9/8
PGT 499,2017/8/9,2017/9/11
BSW 937,2017/8/9,2017/8/17
AXW 184,2017/8/9,2017/8/28
LPE 899,2017/8/9,
NJW 129,2017/8/9,2017/9/3
RAH 847,2017/8/9,2017/9/26
HYZ 516,2017/8/9,2017/9/21
XGX 478,2017/8/9,
ZRJ 992,2017/8/9,
JFK 815,2017/8/9,2017/8/15
RHL 993,2017/8/9,
MND 812,2017/8/9,2017/9/24
TDX 741,2017/8/9,2017/9/25
KYC 821,2017/8/9,2017/8/17
DDR 443,2017/8/9,2017/8/21
PJK 496,2017/8/9,2017/8/9
GPA 864,2017/8/9,2017/8/28
JFN 912,2017/8/9,2017/9/21
KVS 956,2017/8/9,2017/8/31
YDB 966,2017/8/9,2017/8/21
XYN 513,2017/8/9,2017/9/13
TAZ 273,2017/8/9,2017/9/9
LAY 291,2017/8/9,2017/9/13
DNZ 544,2017/8/9,2017/8/12
ZVB 263,2017/8/9,
BAD 563,2017/8/9,2017/9/13
MSL 571,2017/8/9,2017/9/20
EVJ 533,2017/8/9,2017/8/26
YEC 924,2017/8/9,
SVD 993,2017/8/9,2017/8/17
XGY 695,2017/8/9,2017/8/13
YFZ 898,2017/8/9,2017/9/18
RWM 427,2017/8/9,
ZGW 899,2017/8/9,2017/9/21
RNN 137,2017/8/9,2017/8/29
DDA 958,2017/8/9,2017/8/20
AGF 278,2017/8/9,
WWR 672,2017/8/9,
JZE 438,2017/8/9,2017/9/5
KCE 175,2017/8/9,
CAW 667,2017/8/9,2017/8/22
YLD 418,2017/8/9,2017/9/12
CAM 568,2017/8/9,2017/9/4
THS 666,2017/8/9,2017/8/28
EMM 744,2017/8/9,2017/8/25
TJL 862,2017/8/9,2017/9/22
KGX 712,2017/8/9,2017/9/2
LRW 416,2017/8/9,2017/8/20
BXE 531,2017/8/9,2017/9/6
RXT 347,2017/8/9,2017/9/7
KBE 377,2017/8/9,
AGE 769,2017/8/9,
DCT 794,2017/8/9,2017/8/28
SEA 243,2017/8/9,2017/9/21
AEY 959,2017/8/9,2017/9/8
PCL 988,2017/8/9,2017/8/13
GRC 398,2017/8/9,
RVP 561,2017/8/9,2017/9/10
KKR 416,2017/8/9,2017/9/7
MHC 894,2017/8/9,2017/9/7
CHX 726,2017/8/9,
MWH 731,2017/8/9,2017/9/16
LRN 427,2017/8/9,2017/9/7
CWT 678,2017/8/9,2017/8/17
DVJ 329,2017/8/9,2017/9/11
RLW 338,2017/8/9,2017/8/9
NNG 283,2017/8/9,2017/9/9
TER 382,2017/8/9,2017/8/30
SAM 575,2017/8/9,2017/8/26
AVT 784,2017/8/9,2017/8/30
VGB 269,2017/8/9,2017/8/31
DZM 134,2017/8/9,2017/9/23
BEM 345,2017/8/9,
ESE 159,2017/8/9,2017/9/7
TKL 623,2017/8/9,2017/8/12
PNG 794,2017/8/9,2017/8/26
WFR 682,2017/8/9,2017/9/20
NYZ 874,2017/8/9,2017/8/31
JCF 883,2017/8/9,2017/8/26
DVP 839,2017/8/9,2017/8/15
JNE 339,2017/8/9,2017/9/5
PEZ 233,2017/8/9,2017/9/27
CBH 815,2017/8/9,2017/9/16
XXL 161,2017/8/9,2017/8/10
WCL 222,2017/8/9,2017/8/9
NSE 642,2017/8/9,2017/9/5
VKS 263,2017/8/9,2017/9/16
VRH 455,2017/8/9,2017/9/27
EJH 278,2017/8/9,2017/8/9
BYF 432,2017/8/9,2017/8/18
GNF 248,2017/8/9,2017/8/9
HPJ 586,2017/8/9,
SRL 984,2017/8/9,
KVC 614,2017/8/9,2017/9/4
LPB 938,2017/8/9,2017/8/18
JWT 245,2017/8/9,2017/8/11
AER 662,2017/8/9,2017/9/22
JFS 674,2017/8/9,2017/9/3
CTB 351,2017/8/9,2017/9/18
LCP 171,2017/8/9,2017/9/8
SSP 879,2017/8/9,2017/8/9
TEM 126,2017/8/9,
GVA 648,2017/8/9,
JVD 568,2017/8/9,2017/8/18
PTW 177,2017/8/9,
SVM 458,2017/8/9,2017/9/15
LNS 819,2017/8/9,2017/9/4
VPK 975,2017/8/9,2017/9/9
ADJ 476,2017/8/9,2017/8/24
MWY 635,2017/8/9,2017/9/4
AFB 123,2017/8/9,2017/8/24
EYE 134,2017/8/9,2017/8/30
DRH 344,2017/8/9,2017/8/16
FBH 219,2017/8/9,2017/9/8
BWX 546,2017/8/9,2017/9/11
WSD 842,2017/8/9,
JSK 622,2017/8/9,2017/8/17
CEV 191,2017/8/9,2017/9/10
HZA 559,2017/8/9,2017/9/19
ZPL 724,2017/8/9,
TDW 359,2017/8/9,2017/8/11
REK 286,2017/8/9,2017/9/15
BWL 428,2017/8/9,2017/9/15
WXS 674,2017/8/9,2017/8/30
SSH 833,2017/8/9,2017/9/19
YCV 356,2017/8/9,2017/9/16
WTR 491,2017/8/9,2017/9/21
KHL 634,2017/8/9,2017/8/18
VRL 139,2017/8/9,2017/8/31
ABL 115,2017/8/9,2017/9/25
CGT 971,2017/8/9,2017/9/19
WLJ 983,2017/8/9,2017/8/14
YNK 827,2017/8/9,2017/8/17
GYH 868,2017/8/9,2017/9/17
KFL 973,2017/8/9,2017/8/31
WXF 765,2017/8/9,2017/9/20
ZAC 511,2017/8/9,2017/8/13
CWR 871,2017/8/9,
SLM 672,2017/8/9,2017/9/16
CTZ 354,2017/8/9,2017/8/24
BMW 673,2017/8/9,2017/9/19
DBW 866,2017/8/9,2017/9/26
VEA 192,2017/8/9,2017/8/11
FJJ 428,2017/8/9,2017/9/25
MWT 225,2017/8/9,2017/8/25
REM 739,2017/8/9,2017/8/15
VDL 342,2017/8/9,2017/9/17
LZH 395,2017/8/9,2017/8/18
CDH 787,2017/8/9,2017/9/10
XPL 874,2017/8/9,2017/9/6
FXN 947,2017/8/9,2017/8/24
BXS 221,2017/8/9,
ADN 254,2017/8/9,
LDJ 771,2017/8/9,
JZB 193,2017/8/9,2017/9/26
