Vehicle Registration,Date Stolen,Date Recovered
VSJ 781,2014/11/24,2014/11/30
HAN 874,2014/11/24,2014/12/2
DER 236,2014/11/24,2014/12/17
VVV 854,2014/11/24,2015/1/12
ESL 123,2014/11/24,
VLW 645,2014/11/24,2014/12/4
GWB 297,2014/11/24,
FMZ 133,2014/11/24,2015/1/4
ACR 182,2014/11/24,2014/12/19
SNH 888,2014/11/24,2014/12/21
NFN 648,2014/11/24,2014/12/21
RGV 634,2014/11/24,2015/1/2
RZP 382,2014/11/24,
HEL 432,2014/11/24,2014/12/13
YSL 172,2014/11/24,2014/12/20
NDK 648,2014/11/24,2014/12/23
TVE 823,2014/11/24,2014/12/15
PJF 242,2014/11/24,2014/12/2
YJR 697,2014/11/24,2015/1/7
KJR 771,2014/11/24,2015/1/2
PDP 596,2014/11/24,2014/12/4
FAK 394,2014/11/24,2015/1/5
ZYR 129,2014/11/24,
XVJ 877,2014/11/24,2014/12/29
PVN 256,2014/11/24,2014/12/18
DBH 836,2014/11/24,
NFS 848,2014/11/24,2014/12/5
TPR 224,2014/11/24,2015/1/10
HYR 286,2014/11/24,2015/1/6
LGW 265,2014/11/24,2014/12/30
GHF 419,2014/11/24,2014/11/30
NYK 993,2014/11/24,2014/12/4
CWN 494,2014/11/24,2014/12/7
JJG 191,2014/11/24,2014/11/25
XJY 825,2014/11/24,2014/12/20
VWN 829,2014/11/24,
CBB 894,2014/11/24,2014/12/8
BHA 661,2014/11/24,2015/1/6
YEA 644,2014/11/24,2014/12/25
GDP 284,2014/11/24,2014/12/31
ACA 813,2014/11/24,2014/12/8
CZT 859,2014/11/24,2015/1/1
ZBY 998,2014/11/24,2015/1/4
KLL 872,2014/11/24,2014/11/30
NNP 519,2014/11/24,2014/12/18
XLL 478,2014/11/24,2014/11/25
JWD 757,2014/11/24,
GHK 575,2014/11/24,2015/1/2
WBF 933,2014/11/24,2014/12/30
NGC 545,2014/11/24,2014/11/24
KCK 914,2014/11/24,2014/11/30
BKE 769,2014/11/24,2015/1/7
RMM 651,2014/11/24,
CDE 361,2014/11/24,2015/1/5
GVB 618,2014/11/24,2015/1/10
YKY 811,2014/11/24,2014/12/14
JSV 894,2014/11/24,2014/11/28
AHV 829,2014/11/24,
NHJ 883,2014/11/24,2014/12/11
NAR 223,2014/11/24,
TNW 931,2014/11/24,2015/1/7
RSP 722,2014/11/24,
FYG 766,2014/11/24,
HAF 989,2014/11/24,2014/12/6
GRB 613,2014/11/24,2015/1/2
LMC 266,2014/11/24,2014/12/27
TPX 293,2014/11/24,
VSP 279,2014/11/24,2014/11/29
KWK 416,2014/11/24,
CSF 256,2014/11/24,2014/12/19
HWD 211,2014/11/24,
EXV 466,2014/11/24,2015/1/3
JJS 723,2014/11/24,
PWC 313,2014/11/24,2014/12/26
EXX 989,2014/11/24,2014/12/24
BJE 286,2014/11/24,2014/12/14
YVT 187,2014/11/24,
KBN 396,2014/11/24,2015/1/12
FNC 778,2014/11/24,2014/12/26
VGS 813,2014/11/24,2014/12/5
KMH 365,2014/11/24,2014/12/11
JVL 744,2014/11/24,2014/12/17
JGX 357,2014/11/24,
DGH 617,2014/11/24,
WPV 437,2014/11/24,2014/12/12
FSG 949,2014/11/24,2014/11/29
WFK 749,2014/11/24,2014/12/16
RGC 327,2014/11/24,2014/12/13
SGX 761,2014/11/24,2014/12/5
YDA 849,2014/11/24,2014/12/25
DYT 834,2014/11/24,2015/1/5
DAS 971,2014/11/24,2014/12/19
GNE 114,2014/11/24,2015/1/2
ZVV 296,2014/11/24,2014/12/11
RXC 316,2014/11/24,2014/12/15
KAP 643,2014/11/24,2015/1/11
RNM 875,2014/11/24,2014/12/3
DAW 566,2014/11/24,2015/1/9
RAG 893,2014/11/24,2014/12/15
DWR 172,2014/11/24,2014/12/12
VYM 425,2014/11/24,
SHD 179,2014/11/24,2015/1/1
BCX 492,2014/11/24,2015/1/8
CVR 982,2014/11/24,2014/11/27
PCS 625,2014/11/24,
BEC 614,2014/11/24,2015/1/11
BXY 631,2014/11/24,2014/12/31
ACF 381,2014/11/24,2014/12/6
FEJ 632,2014/11/24,2014/12/26
STF 713,2014/11/24,2014/12/9
WKW 934,2014/11/24,2014/12/25
HAP 931,2014/11/24,
YPH 813,2014/11/24,2015/1/12
FJX 579,2014/11/24,2014/12/24
WNL 423,2014/11/24,2014/12/7
NVG 257,2014/11/24,2014/12/6
LEW 494,2014/11/24,2014/12/27
LXT 851,2014/11/24,2015/1/4
KXD 768,2014/11/24,2015/1/5
HMG 398,2014/11/24,2014/12/13
DFB 622,2014/11/24,2015/1/2
XYZ 354,2014/11/24,2014/12/7
YZT 655,2014/11/24,2014/11/24
HDC 424,2014/11/24,2014/12/21
LES 313,2014/11/24,2014/12/3
BVW 786,2014/11/24,2014/12/2
FVG 117,2014/11/24,2014/11/26
FKE 114,2014/11/24,2014/12/5
JGV 379,2014/11/24,2014/12/17
TMN 763,2014/11/24,2014/12/31
ZED 415,2014/11/24,2014/12/25
DAA 612,2014/11/24,2014/12/3
NJH 678,2014/11/24,2014/12/1
HPF 523,2014/11/24,2014/11/24
SKB 838,2014/11/24,2014/12/12
RAD 798,2014/11/24,2014/12/24
GXE 392,2014/11/24,
BXA 531,2014/11/24,2014/12/23
ACX 624,2014/11/24,2014/12/15
AKY 774,2014/11/24,2014/12/9
ARE 327,2014/11/24,2015/1/10
JYV 489,2014/11/24,2014/12/26
KGS 899,2014/11/24,2014/12/18
LMF 523,2014/11/24,2014/12/14
NPK 683,2014/11/24,2014/12/29
DHF 261,2014/11/24,
VJG 475,2014/11/24,
DFV 654,2014/11/24,
MCV 351,2014/11/24,
PLS 673,2014/11/24,2014/12/14
SDT 811,2014/11/24,
CKK 651,2014/11/24,2014/12/31
ACR 436,2014/11/24,2014/12/25
SDV 378,2014/11/24,2014/12/8
WJX 465,2014/11/24,2014/11/28
DSC 161,2014/11/24,2014/12/24
SZN 679,2014/11/24,
MAC 837,2014/11/24,2014/12/11
CNT 224,2014/11/24,2014/11/28
ADF 546,2014/11/24,2014/11/28
MGM 737,2014/11/24,2014/12/2
FTW 642,2014/11/24,2014/12/7
HWY 135,2014/11/24,2014/12/10
XAN 576,2014/11/24,2014/12/29
YLH 926,2014/11/24,2014/11/25
JXX 465,2014/11/24,2014/12/2
XWE 671,2014/11/24,
ZEW 226,2014/11/24,2014/12/2
AXS 883,2014/11/24,2014/12/5
VLR 468,2014/11/24,2014/12/31
XTR 942,2014/11/24,2014/12/6
CGA 178,2014/11/24,2014/12/9
TFJ 773,2014/11/24,2015/1/10
PLV 249,2014/11/24,
KJH 413,2014/11/24,2014/12/5
PVV 632,2014/11/24,2015/1/12
DYR 451,2014/11/24,2014/12/28
VBG 941,2014/11/24,
WYN 459,2014/11/24,2014/12/30
ALB 953,2014/11/24,2014/12/6
LVA 431,2014/11/24,2014/12/22
SVN 993,2014/11/24,2014/12/23
ERV 466,2014/11/24,2014/12/20
EEH 197,2014/11/24,2014/11/27
WXL 512,2014/11/24,2015/1/3
HEP 748,2014/11/24,2014/12/18
XLT 858,2014/11/24,2015/1/3
FVF 276,2014/11/24,2014/12/14
SCC 181,2014/11/24,
WBA 418,2014/11/24,2015/1/6
SPC 592,2014/11/24,2015/1/9
BSG 397,2014/11/24,2015/1/12
VPZ 374,2014/11/24,2015/1/10
ASA 584,2014/11/24,2015/1/2
YWJ 259,2014/11/24,2014/11/25
DDZ 172,2014/11/24,
BFP 486,2014/11/24,2014/12/28
RFL 325,2014/11/24,2014/11/28
XXJ 138,2014/11/24,2014/12/10
PKB 548,2014/11/24,2014/11/29
MXK 674,2014/11/24,2014/12/20
DBK 247,2014/11/24,2014/12/10
BGE 881,2014/11/24,
YTV 452,2014/11/24,2015/1/8
DST 315,2014/11/24,2015/1/9
HBX 242,2014/11/24,2014/12/17
CHL 273,2014/11/24,2015/1/11
AES 161,2014/11/24,
ERB 711,2014/11/24,2014/12/29
HRM 726,2014/11/24,2014/12/31
FZG 278,2014/11/24,2014/12/1
SHG 879,2014/11/24,2015/1/8
FXA 817,2014/11/24,
RXT 972,2014/11/24,2014/12/5
LXT 686,2014/11/24,2014/12/10
LDZ 779,2014/11/24,2015/1/3
TGM 369,2014/11/24,2014/12/31
CEM 812,2014/11/24,2014/12/3
CYH 823,2014/11/24,2014/12/16
NPG 872,2014/11/24,2014/12/12
BHF 479,2014/11/24,2014/12/30
DFM 625,2014/11/24,2014/12/12
ZLN 869,2014/11/24,2014/12/8
WXT 178,2014/11/24,2014/12/30
WTS 797,2014/11/24,
EWS 878,2014/11/24,
FYX 366,2014/11/24,
ATN 727,2014/11/24,2015/1/4
