Vehicle Registration,Date Stolen,Date Recovered
PYS 492,2011/9/3,2011/9/24
MNL 664,2011/9/3,2011/9/4
JVX 446,2011/9/3,2011/10/22
ZHS 472,2011/9/3,2011/10/14
DGH 284,2011/9/3,2011/9/21
JVK 124,2011/9/3,2011/10/13
XMH 939,2011/9/3,
ZHK 651,2011/9/3,2011/9/14
TEL 318,2011/9/3,2011/9/5
KKZ 629,2011/9/3,2011/9/13
MWN 288,2011/9/3,
CGE 597,2011/9/3,2011/10/19
MBG 995,2011/9/3,2011/10/13
LJM 816,2011/9/3,
CWB 651,2011/9/3,2011/9/30
EGD 776,2011/9/3,2011/10/21
LNB 173,2011/9/3,
BNS 442,2011/9/3,2011/9/10
KEH 273,2011/9/3,2011/10/19
LJS 641,2011/9/3,2011/9/17
KWH 558,2011/9/3,2011/9/19
CAP 842,2011/9/3,2011/9/30
CPG 538,2011/9/3,2011/10/21
RNP 361,2011/9/3,2011/10/6
GVA 597,2011/9/3,2011/9/5
WMA 661,2011/9/3,2011/9/9
WTM 787,2011/9/3,2011/10/4
XCV 921,2011/9/3,
JRP 511,2011/9/3,2011/9/8
MSR 773,2011/9/3,2011/10/1
KFL 869,2011/9/3,2011/9/11
DKR 891,2011/9/3,2011/9/24
FZG 956,2011/9/3,2011/9/16
PCE 128,2011/9/3,2011/10/15
MEM 954,2011/9/3,2011/9/27
LCJ 743,2011/9/3,2011/9/29
FWM 716,2011/9/3,2011/9/9
ZSE 571,2011/9/3,2011/9/21
NBF 665,2011/9/3,2011/9/17
MWM 426,2011/9/3,2011/9/20
NVV 341,2011/9/3,2011/9/30
CSA 831,2011/9/3,2011/10/9
SCC 418,2011/9/3,2011/10/15
MSF 217,2011/9/3,2011/10/5
HXX 931,2011/9/3,2011/10/18
MFN 955,2011/9/3,2011/10/1
CCP 151,2011/9/3,2011/9/15
YAV 784,2011/9/3,2011/10/19
APL 428,2011/9/3,2011/9/8
ERV 839,2011/9/3,
CVA 926,2011/9/3,2011/10/18
PDA 333,2011/9/3,
HFX 892,2011/9/3,2011/9/20
AZX 825,2011/9/3,2011/9/24
RSN 141,2011/9/3,2011/9/11
SCT 978,2011/9/3,2011/9/20
