Vehicle Registration,Date Stolen,Date Recovered
HVB 679,2016/2/9,2016/2/27
YAF 644,2016/2/9,2016/2/16
HMG 324,2016/2/9,
FGB 863,2016/2/9,2016/3/6
BRN 497,2016/2/9,2016/2/24
FAX 619,2016/2/9,2016/3/16
JEV 946,2016/2/9,2016/2/25
HBJ 595,2016/2/9,2016/2/19
LYN 777,2016/2/9,2016/3/8
EWZ 158,2016/2/9,2016/3/29
NFL 446,2016/2/9,2016/3/23
HRA 848,2016/2/9,2016/3/6
WED 139,2016/2/9,2016/2/11
PET 663,2016/2/9,2016/2/26
BAX 618,2016/2/9,2016/2/24
BBK 177,2016/2/9,2016/2/21
HGF 469,2016/2/9,2016/2/10
EVT 283,2016/2/9,
GLV 398,2016/2/9,2016/3/13
XFZ 359,2016/2/9,2016/3/27
ZJF 311,2016/2/9,
AFK 311,2016/2/9,2016/2/10
EHV 299,2016/2/9,2016/2/26
PFL 497,2016/2/9,2016/2/12
WWE 515,2016/2/9,2016/2/13
PRG 744,2016/2/9,2016/3/25
EEB 227,2016/2/9,
AVS 755,2016/2/9,2016/2/20
DDJ 395,2016/2/9,2016/3/18
FLP 366,2016/2/9,
HSD 778,2016/2/9,
WDL 284,2016/2/9,
JAN 316,2016/2/9,2016/3/23
KJY 717,2016/2/9,2016/2/29
VMJ 835,2016/2/9,2016/3/6
BFJ 715,2016/2/9,2016/3/21
SMX 617,2016/2/9,2016/2/15
WMG 394,2016/2/9,
TBK 399,2016/2/9,2016/3/19
MFE 832,2016/2/9,2016/3/9
NAZ 688,2016/2/9,
JSA 832,2016/2/9,2016/2/27
FFZ 125,2016/2/9,2016/3/29
SZC 854,2016/2/9,2016/3/2
YJV 944,2016/2/9,2016/2/25
SHX 399,2016/2/9,2016/3/12
XNM 126,2016/2/9,2016/3/17
AEX 876,2016/2/9,
FHX 845,2016/2/9,2016/2/20
YAG 877,2016/2/9,2016/3/22
HVX 984,2016/2/9,2016/3/5
RVX 265,2016/2/9,
TWA 628,2016/2/9,2016/3/23
HTC 239,2016/2/9,2016/2/25
JDM 966,2016/2/9,2016/2/21
WND 651,2016/2/9,2016/2/21
TCA 873,2016/2/9,2016/3/10
YLN 134,2016/2/9,2016/2/9
KPW 493,2016/2/9,
PET 662,2016/2/9,2016/3/24
LRJ 295,2016/2/9,
MAZ 212,2016/2/9,2016/3/4
MLE 928,2016/2/9,2016/3/4
PYF 551,2016/2/9,2016/3/22
NGP 698,2016/2/9,2016/3/19
ATX 933,2016/2/9,2016/2/11
TFA 219,2016/2/9,2016/2/13
DZP 931,2016/2/9,2016/3/6
DGP 868,2016/2/9,2016/3/7
SFY 596,2016/2/9,2016/2/14
XVT 317,2016/2/9,2016/3/15
EZL 938,2016/2/9,2016/3/16
EJT 173,2016/2/9,2016/3/23
SGL 796,2016/2/9,2016/3/13
WHC 433,2016/2/9,2016/3/3
NYP 636,2016/2/9,2016/3/4
MBF 681,2016/2/9,2016/3/7
YWP 729,2016/2/9,2016/3/13
GXC 973,2016/2/9,2016/3/8
YGL 863,2016/2/9,
VPF 941,2016/2/9,2016/3/20
VLL 567,2016/2/9,2016/2/25
GBG 456,2016/2/9,2016/2/19
LFR 567,2016/2/9,2016/3/28
GLY 677,2016/2/9,
BGC 281,2016/2/9,
YWM 692,2016/2/9,2016/3/13
KAK 253,2016/2/9,
MWE 287,2016/2/9,2016/3/28
XCJ 251,2016/2/9,2016/2/29
WLN 734,2016/2/9,
VSD 639,2016/2/9,2016/3/17
BCR 993,2016/2/9,
WZS 875,2016/2/9,2016/3/17
PBG 975,2016/2/9,
DBH 263,2016/2/9,2016/2/21
HPB 444,2016/2/9,2016/3/4
CJX 368,2016/2/9,2016/2/28
ZTA 277,2016/2/9,2016/2/10
HLW 883,2016/2/9,2016/3/9
SVM 254,2016/2/9,
NRW 465,2016/2/9,2016/3/5
RCD 831,2016/2/9,2016/2/20
NKZ 866,2016/2/9,2016/3/17
VJM 833,2016/2/9,2016/3/19
RWP 197,2016/2/9,2016/2/11
ZLE 817,2016/2/9,2016/2/20
NYN 143,2016/2/9,2016/3/7
