Vehicle Registration,Date Stolen,Date Recovered
SHA 482,2010/4/1,2010/5/1
TKL 917,2010/4/1,2010/4/10
ZRE 935,2010/4/1,2010/4/23
VGV 348,2010/4/1,2010/5/17
HZX 831,2010/4/1,2010/4/14
XDV 518,2010/4/1,2010/5/5
HBK 313,2010/4/1,2010/4/27
YMP 543,2010/4/1,2010/5/16
LRN 183,2010/4/1,2010/4/8
JEA 279,2010/4/1,2010/4/23
PHY 346,2010/4/1,
KSZ 757,2010/4/1,2010/4/30
EXA 436,2010/4/1,
YNX 834,2010/4/1,2010/4/24
BSY 146,2010/4/1,2010/4/25
WLP 145,2010/4/1,2010/4/22
PJY 891,2010/4/1,2010/5/4
SYH 879,2010/4/1,
EAP 775,2010/4/1,2010/4/13
JCL 816,2010/4/1,2010/5/5
CEE 856,2010/4/1,2010/4/2
AYJ 436,2010/4/1,2010/4/9
NNX 487,2010/4/1,
CJK 868,2010/4/1,
EWS 581,2010/4/1,2010/5/1
ZPS 828,2010/4/1,2010/4/13
YPE 563,2010/4/1,2010/5/2
GCS 122,2010/4/1,
ZFE 597,2010/4/1,2010/4/4
YGJ 391,2010/4/1,2010/5/17
CSX 965,2010/4/1,2010/4/24
FFE 745,2010/4/1,2010/4/20
FMW 967,2010/4/1,2010/5/9
NSM 494,2010/4/1,2010/4/23
DJZ 544,2010/4/1,2010/4/26
VGF 754,2010/4/1,2010/4/8
YPZ 431,2010/4/1,2010/5/6
YPK 911,2010/4/1,2010/5/18
WZM 968,2010/4/1,2010/4/21
AKD 351,2010/4/1,
MCK 341,2010/4/1,
SPN 795,2010/4/1,2010/4/21
HJX 582,2010/4/1,
EDJ 884,2010/4/1,2010/5/11
WFK 976,2010/4/1,2010/4/21
AHG 937,2010/4/1,2010/5/14
ALY 223,2010/4/1,2010/4/16
FJC 362,2010/4/1,2010/4/17
VSY 715,2010/4/1,2010/5/20
ZBL 589,2010/4/1,2010/5/7
FXV 456,2010/4/1,2010/5/2
YCS 352,2010/4/1,2010/4/11
AAC 672,2010/4/1,2010/4/23
LED 278,2010/4/1,2010/4/24
RNA 739,2010/4/1,
BHV 987,2010/4/1,2010/4/11
WPM 882,2010/4/1,
KFX 355,2010/4/1,
PJR 915,2010/4/1,
EZM 445,2010/4/1,2010/5/8
ZGG 236,2010/4/1,2010/4/26
VXG 115,2010/4/1,2010/5/3
MPH 413,2010/4/1,2010/5/8
AKR 864,2010/4/1,2010/5/9
MBF 326,2010/4/1,
WCE 325,2010/4/1,2010/4/1
GXY 723,2010/4/1,2010/5/10
MYC 897,2010/4/1,2010/5/15
CJN 134,2010/4/1,2010/4/23
THN 915,2010/4/1,2010/4/12
KZM 751,2010/4/1,
GMS 351,2010/4/1,
FTC 891,2010/4/1,2010/4/20
KBZ 879,2010/4/1,2010/5/5
SNK 922,2010/4/1,
NJS 773,2010/4/1,2010/4/16
GJR 344,2010/4/1,2010/5/2
PRG 411,2010/4/1,2010/4/22
WSM 961,2010/4/1,
VAF 636,2010/4/1,2010/4/8
TEL 434,2010/4/1,2010/4/28
YAJ 586,2010/4/1,2010/4/2
YHY 174,2010/4/1,2010/4/11
HMM 421,2010/4/1,2010/4/8
MBR 851,2010/4/1,2010/4/8
DFB 566,2010/4/1,2010/4/13
ZSP 972,2010/4/1,2010/4/26
AFA 782,2010/4/1,2010/4/4
XKY 892,2010/4/1,2010/5/20
ELW 536,2010/4/1,2010/4/29
GGK 552,2010/4/1,2010/4/13
NFW 314,2010/4/1,
DDR 365,2010/4/1,2010/4/15
STT 331,2010/4/1,2010/4/7
SGJ 676,2010/4/1,2010/4/21
DNE 737,2010/4/1,2010/5/13
XVG 194,2010/4/1,2010/4/4
ZPV 751,2010/4/1,2010/4/5
CMN 719,2010/4/1,2010/4/18
TAB 136,2010/4/1,2010/4/26
XZH 571,2010/4/1,2010/4/19
ENP 187,2010/4/1,
LRN 822,2010/4/1,2010/5/6
KTH 939,2010/4/1,2010/4/30
CVW 576,2010/4/1,
DEM 543,2010/4/1,
VXP 617,2010/4/1,2010/5/12
GKA 974,2010/4/1,2010/4/5
ZEY 987,2010/4/1,2010/4/24
WLR 963,2010/4/1,
ZFD 441,2010/4/1,2010/4/20
ZBE 368,2010/4/1,2010/4/21
DFM 248,2010/4/1,
KVT 519,2010/4/1,
XXA 437,2010/4/1,2010/5/15
VMA 852,2010/4/1,
BYV 474,2010/4/1,
ACY 638,2010/4/1,
YDJ 789,2010/4/1,2010/4/25
HNK 874,2010/4/1,2010/4/25
MSL 217,2010/4/1,2010/4/17
CWJ 284,2010/4/1,2010/5/5
DYW 486,2010/4/1,
KJA 299,2010/4/1,2010/4/21
PSB 642,2010/4/1,
VWP 964,2010/4/1,
XLR 861,2010/4/1,2010/4/21
MJS 772,2010/4/1,
LVM 132,2010/4/1,2010/4/26
ZSP 993,2010/4/1,
SZG 436,2010/4/1,2010/4/3
GCB 152,2010/4/1,2010/4/20
ELL 886,2010/4/1,2010/5/7
ZSW 854,2010/4/1,2010/5/20
XRA 882,2010/4/1,2010/5/15
TZV 215,2010/4/1,2010/4/22
GZV 577,2010/4/1,
FNK 572,2010/4/1,2010/4/3
CVD 826,2010/4/1,
NPB 985,2010/4/1,2010/5/3
GBN 565,2010/4/1,
LWM 374,2010/4/1,2010/4/7
YXB 336,2010/4/1,2010/4/28
EVY 263,2010/4/1,2010/4/19
XYF 665,2010/4/1,2010/4/15
HZJ 414,2010/4/1,
LLZ 954,2010/4/1,2010/4/11
MXG 863,2010/4/1,
LWK 825,2010/4/1,2010/5/19
PLX 322,2010/4/1,2010/5/3
MTR 235,2010/4/1,2010/4/13
SND 735,2010/4/1,
KEW 215,2010/4/1,
MNG 959,2010/4/1,2010/4/26
ELG 864,2010/4/1,
PYB 633,2010/4/1,
KWW 944,2010/4/1,
RPP 723,2010/4/1,2010/4/2
AWM 723,2010/4/1,
JWP 145,2010/4/1,2010/5/7
KEN 615,2010/4/1,2010/5/17
SED 181,2010/4/1,2010/5/15
XFM 574,2010/4/1,
KVP 587,2010/4/1,
XHG 974,2010/4/1,2010/5/8
XSB 914,2010/4/1,2010/4/13
YGE 293,2010/4/1,
FHE 394,2010/4/1,
MZC 589,2010/4/1,2010/5/2
MAN 139,2010/4/1,
NHP 556,2010/4/1,2010/4/10
VFR 425,2010/4/1,2010/5/1
TBL 238,2010/4/1,
RSP 975,2010/4/1,2010/5/7
FDS 675,2010/4/1,2010/4/26
VKR 533,2010/4/1,
KBF 359,2010/4/1,2010/5/8
XPX 893,2010/4/1,2010/5/20
MHB 181,2010/4/1,2010/5/8
MMG 829,2010/4/1,2010/5/8
KPM 635,2010/4/1,2010/5/13
JYS 267,2010/4/1,2010/5/20
LKZ 923,2010/4/1,2010/4/10
GZT 969,2010/4/1,2010/5/1
XLH 474,2010/4/1,
LVR 946,2010/4/1,2010/5/5
MTJ 798,2010/4/1,
JDG 379,2010/4/1,2010/5/2
GVG 146,2010/4/1,
LXK 463,2010/4/1,2010/4/1
GYK 958,2010/4/1,
GDZ 516,2010/4/1,2010/4/19
DDN 636,2010/4/1,2010/4/22
XGF 147,2010/4/1,
DNA 857,2010/4/1,2010/5/19
WFV 264,2010/4/1,2010/4/1
MVF 575,2010/4/1,2010/4/24
LLA 368,2010/4/1,2010/5/2
PWJ 566,2010/4/1,2010/4/7
EDS 173,2010/4/1,2010/4/14
GJM 651,2010/4/1,2010/4/19
BGG 967,2010/4/1,2010/5/10
RFN 895,2010/4/1,2010/4/12
STG 675,2010/4/1,2010/5/18
EMY 331,2010/4/1,2010/5/20
LSK 432,2010/4/1,2010/5/10
HTJ 575,2010/4/1,2010/4/29
DPX 788,2010/4/1,2010/5/19
HBT 285,2010/4/1,2010/5/4
FBH 319,2010/4/1,2010/5/4
ZWE 914,2010/4/1,2010/4/29
ZCC 723,2010/4/1,2010/5/6
SVA 246,2010/4/1,2010/5/3
BTF 623,2010/4/1,2010/5/9
YHV 969,2010/4/1,2010/4/27
MAD 749,2010/4/1,
HRM 395,2010/4/1,2010/4/11
EJY 429,2010/4/1,2010/4/30
HWV 847,2010/4/1,2010/4/6
GCS 459,2010/4/1,
FEG 575,2010/4/1,2010/4/19
DLV 212,2010/4/1,2010/5/7
