Vehicle Registration,Date Stolen,Date Recovered
MDA 254,2013/1/30,2013/3/1
FRL 778,2013/1/30,2013/2/5
VLW 972,2013/1/30,2013/2/26
SDD 228,2013/1/30,2013/2/13
NYN 847,2013/1/30,2013/2/15
KZY 873,2013/1/30,
NEV 892,2013/1/30,2013/3/10
PTL 335,2013/1/30,2013/2/7
JSD 834,2013/1/30,
CJM 727,2013/1/30,2013/2/24
DDN 914,2013/1/30,2013/3/14
CED 631,2013/1/30,2013/2/9
VLL 112,2013/1/30,2013/3/7
JSS 561,2013/1/30,2013/2/8
FAD 193,2013/1/30,2013/2/19
VTR 122,2013/1/30,
DNZ 724,2013/1/30,2013/2/19
KHM 374,2013/1/30,
ZEJ 292,2013/1/30,2013/2/2
BMF 356,2013/1/30,
XRH 115,2013/1/30,2013/3/10
PDR 572,2013/1/30,2013/2/10
ZNC 176,2013/1/30,
LLP 621,2013/1/30,2013/2/21
HHK 117,2013/1/30,2013/2/2
JPN 745,2013/1/30,2013/3/11
GVH 951,2013/1/30,2013/2/19
KFP 682,2013/1/30,2013/3/2
SXE 472,2013/1/30,2013/2/20
LPP 215,2013/1/30,2013/3/1
RRH 475,2013/1/30,2013/2/13
YDP 715,2013/1/30,2013/3/3
ZBA 644,2013/1/30,
JBL 943,2013/1/30,
RRY 283,2013/1/30,2013/3/9
PWK 557,2013/1/30,2013/2/9
ZHE 941,2013/1/30,2013/2/27
JDZ 714,2013/1/30,2013/3/17
ZPC 465,2013/1/30,2013/2/23
GVZ 517,2013/1/30,2013/3/4
WLY 113,2013/1/30,2013/2/27
CSV 631,2013/1/30,2013/2/9
XTN 868,2013/1/30,2013/2/20
WLS 611,2013/1/30,2013/2/9
LGW 548,2013/1/30,2013/3/3
BLG 878,2013/1/30,
PTP 328,2013/1/30,
BLF 559,2013/1/30,
MCD 937,2013/1/30,
CVW 156,2013/1/30,2013/3/10
BLA 349,2013/1/30,2013/2/22
DVK 962,2013/1/30,
ZFG 675,2013/1/30,2013/3/18
AND 491,2013/1/30,2013/2/25
RFL 192,2013/1/30,2013/3/2
RKV 438,2013/1/30,2013/2/19
PTC 332,2013/1/30,2013/2/13
MCG 871,2013/1/30,
FZG 462,2013/1/30,2013/2/7
PTY 365,2013/1/30,2013/3/3
DEV 393,2013/1/30,2013/2/9
YXM 898,2013/1/30,2013/3/12
SRD 351,2013/1/30,2013/2/16
NHR 531,2013/1/30,
LCS 635,2013/1/30,
TWK 764,2013/1/30,2013/3/13
XHN 144,2013/1/30,
WGR 666,2013/1/30,2013/2/8
ZLH 813,2013/1/30,2013/2/12
KDM 666,2013/1/30,2013/3/11
LWP 959,2013/1/30,
JNS 986,2013/1/30,
RMV 211,2013/1/30,2013/3/8
CHN 281,2013/1/30,2013/2/27
MKB 713,2013/1/30,
VEK 553,2013/1/30,2013/2/17
TKA 186,2013/1/30,2013/2/7
CZW 245,2013/1/30,2013/2/12
ALL 467,2013/1/30,2013/2/2
BTH 863,2013/1/30,2013/2/5
ZVK 415,2013/1/30,2013/2/21
FPP 143,2013/1/30,2013/3/4
YCM 189,2013/1/30,
HPZ 134,2013/1/30,2013/3/11
WZD 628,2013/1/30,2013/2/11
ARC 911,2013/1/30,2013/3/18
CBX 571,2013/1/30,2013/2/1
NHB 464,2013/1/30,2013/2/24
VSE 421,2013/1/30,
WAB 283,2013/1/30,2013/3/18
RDY 353,2013/1/30,2013/2/7
YEA 788,2013/1/30,2013/3/17
CED 485,2013/1/30,
YTR 719,2013/1/30,2013/2/4
JSV 453,2013/1/30,2013/2/20
MJL 914,2013/1/30,
CKZ 616,2013/1/30,
MXH 765,2013/1/30,
BSH 115,2013/1/30,2013/2/5
VRW 417,2013/1/30,2013/3/20
