Vehicle Registration,Date Stolen,Date Recovered
VLF 517,2016/6/30,2016/8/14
ZJL 796,2016/6/30,2016/7/24
YLX 342,2016/6/30,2016/7/7
JWR 486,2016/6/30,2016/8/9
JGA 438,2016/6/30,2016/7/14
NXZ 867,2016/6/30,2016/7/19
PNG 846,2016/6/30,2016/7/19
GHC 216,2016/6/30,2016/7/1
NPG 651,2016/6/30,
EES 534,2016/6/30,2016/7/15
LYS 341,2016/6/30,2016/7/25
XJC 971,2016/6/30,2016/8/1
WPF 957,2016/6/30,2016/7/9
BCP 299,2016/6/30,2016/7/19
ALT 188,2016/6/30,2016/6/30
CMS 295,2016/6/30,
MSP 623,2016/6/30,2016/7/8
TDD 244,2016/6/30,2016/8/9
ADY 236,2016/6/30,
PRX 911,2016/6/30,2016/7/31
RLP 337,2016/6/30,2016/8/11
HAH 768,2016/6/30,2016/7/5
TTC 763,2016/6/30,2016/8/8
NMA 443,2016/6/30,2016/8/3
MRN 976,2016/6/30,2016/8/2
HEW 334,2016/6/30,2016/7/23
NCE 398,2016/6/30,2016/8/14
SPR 774,2016/6/30,
HRD 932,2016/6/30,
BWK 445,2016/6/30,
BEX 314,2016/6/30,2016/8/3
TEF 199,2016/6/30,2016/7/26
YVY 635,2016/6/30,2016/7/29
BAF 245,2016/6/30,
XLS 559,2016/6/30,2016/6/30
ZMF 199,2016/6/30,
GML 662,2016/6/30,2016/8/14
PLF 125,2016/6/30,2016/7/12
GCE 529,2016/6/30,
VZP 736,2016/6/30,
VBW 913,2016/6/30,2016/7/29
NCY 179,2016/6/30,2016/8/9
FAT 877,2016/6/30,2016/8/16
CLX 662,2016/6/30,
ZBE 173,2016/6/30,
MMX 113,2016/6/30,2016/7/14
EEL 387,2016/6/30,
CMV 641,2016/6/30,2016/7/5
WXB 677,2016/6/30,2016/8/4
XSG 289,2016/6/30,2016/7/14
DBJ 471,2016/6/30,2016/7/10
PEY 255,2016/6/30,2016/7/31
JLF 237,2016/6/30,2016/7/2
LNJ 243,2016/6/30,2016/7/7
FAK 367,2016/6/30,2016/8/5
SVA 685,2016/6/30,2016/7/21
BVV 462,2016/6/30,2016/7/26
AYY 271,2016/6/30,2016/8/12
ASY 513,2016/6/30,2016/8/13
TLK 565,2016/6/30,2016/8/1
CAA 657,2016/6/30,
