Vehicle Registration,Date Stolen,Date Recovered
TMT 996,2016/10/24,
NYT 434,2016/10/24,2016/10/24
VGX 742,2016/10/24,2016/11/12
NWP 137,2016/10/24,
SRF 489,2016/10/24,2016/11/14
LYR 997,2016/10/24,2016/12/9
PNL 361,2016/10/24,2016/10/27
DJK 115,2016/10/24,2016/12/8
LRR 627,2016/10/24,2016/12/3
XRG 554,2016/10/24,2016/11/13
YSJ 732,2016/10/24,2016/11/15
NPE 453,2016/10/24,
AXM 323,2016/10/24,2016/11/29
TRJ 176,2016/10/24,2016/11/2
ZPD 313,2016/10/24,2016/11/19
EZA 554,2016/10/24,2016/11/6
JGK 691,2016/10/24,2016/11/26
AKY 674,2016/10/24,2016/12/10
KLL 929,2016/10/24,2016/12/9
HEC 232,2016/10/24,2016/11/17
JWP 426,2016/10/24,2016/12/5
YMF 739,2016/10/24,2016/11/19
ABB 193,2016/10/24,2016/11/13
HRF 795,2016/10/24,2016/11/11
YNE 985,2016/10/24,2016/12/2
PPZ 673,2016/10/24,2016/11/16
RJD 215,2016/10/24,
KDB 542,2016/10/24,2016/12/5
DLT 776,2016/10/24,2016/12/8
FFJ 347,2016/10/24,
EVA 642,2016/10/24,2016/11/28
CCM 643,2016/10/24,2016/11/15
TNL 357,2016/10/24,
KRY 822,2016/10/24,2016/11/30
KZH 623,2016/10/24,2016/10/25
THP 613,2016/10/24,2016/10/26
VXN 735,2016/10/24,2016/11/24
CZD 738,2016/10/24,
JWE 599,2016/10/24,2016/11/10
NML 211,2016/10/24,
NYB 269,2016/10/24,2016/11/11
HXK 213,2016/10/24,2016/11/30
BPF 316,2016/10/24,2016/10/27
NAE 715,2016/10/24,
ZZD 371,2016/10/24,2016/11/15
LFD 142,2016/10/24,2016/11/16
TNB 587,2016/10/24,
XDR 576,2016/10/24,2016/12/9
MKD 125,2016/10/24,2016/10/31
DWT 751,2016/10/24,2016/11/16
NYA 548,2016/10/24,2016/11/3
WDK 649,2016/10/24,2016/11/23
HGM 114,2016/10/24,2016/10/30
JBH 994,2016/10/24,2016/11/20
SHZ 865,2016/10/24,2016/11/14
EXF 915,2016/10/24,2016/11/22
FWK 254,2016/10/24,
VSB 452,2016/10/24,2016/11/6
PPX 198,2016/10/24,2016/11/7
XWW 222,2016/10/24,2016/11/6
MCT 294,2016/10/24,2016/11/8
BVA 841,2016/10/24,2016/11/1
PVJ 465,2016/10/24,2016/11/4
NNG 762,2016/10/24,2016/12/11
KEW 452,2016/10/24,
GPA 274,2016/10/24,2016/11/15
