Vehicle Registration,Date Stolen,Date Recovered
ZTS 311,2016/5/6,2016/5/25
ZKC 636,2016/5/6,2016/5/27
ZAJ 579,2016/5/6,
VJR 164,2016/5/6,2016/5/25
XJF 453,2016/5/6,2016/5/16
JAJ 699,2016/5/6,2016/6/4
SSA 171,2016/5/6,
MML 644,2016/5/6,2016/6/14
BFR 841,2016/5/6,2016/5/11
VCB 756,2016/5/6,2016/5/18
VSH 934,2016/5/6,2016/5/13
DDW 186,2016/5/6,
FVN 737,2016/5/6,2016/6/4
PJF 695,2016/5/6,2016/6/2
FPV 718,2016/5/6,2016/5/20
BVS 231,2016/5/6,2016/6/18
FAK 716,2016/5/6,
CSH 915,2016/5/6,2016/6/18
PZT 282,2016/5/6,2016/6/24
MWP 494,2016/5/6,2016/5/25
MAJ 918,2016/5/6,2016/6/13
ARP 454,2016/5/6,2016/6/6
YBN 337,2016/5/6,
ABE 392,2016/5/6,2016/5/11
GVK 129,2016/5/6,2016/6/4
EBC 256,2016/5/6,
ECL 982,2016/5/6,2016/5/15
RFY 965,2016/5/6,2016/6/13
NXA 796,2016/5/6,
LVB 363,2016/5/6,2016/6/6
EAB 862,2016/5/6,
PRJ 996,2016/5/6,2016/5/11
GFN 662,2016/5/6,2016/5/18
TLL 119,2016/5/6,2016/5/16
PMV 659,2016/5/6,2016/5/15
ZWB 324,2016/5/6,2016/5/8
SJZ 379,2016/5/6,
VKC 279,2016/5/6,2016/5/11
KAH 485,2016/5/6,2016/5/16
BER 719,2016/5/6,2016/5/26
KPH 798,2016/5/6,2016/6/10
VSX 189,2016/5/6,
TJW 216,2016/5/6,2016/5/9
DPF 531,2016/5/6,2016/5/8
ATV 164,2016/5/6,2016/6/13
GTR 262,2016/5/6,
LPZ 723,2016/5/6,2016/5/19
MCM 362,2016/5/6,2016/5/19
RBZ 126,2016/5/6,2016/5/30
PFX 399,2016/5/6,2016/6/6
ADA 714,2016/5/6,2016/6/8
LZN 584,2016/5/6,
LXL 535,2016/5/6,2016/6/19
CRB 849,2016/5/6,2016/6/17
LNG 526,2016/5/6,2016/6/12
JDN 211,2016/5/6,
JVW 151,2016/5/6,2016/6/11
