Vehicle Registration,Date Stolen,Date Recovered
WMB 392,2010/6/25,2010/8/3
SSF 345,2010/6/25,2010/8/5
LWC 183,2010/6/25,2010/8/6
VLL 574,2010/6/25,2010/8/10
YYK 741,2010/6/25,2010/8/9
YTR 339,2010/6/25,2010/7/25
TAA 684,2010/6/25,2010/7/26
RLL 563,2010/6/25,2010/8/4
VSG 412,2010/6/25,2010/7/5
YMD 165,2010/6/25,2010/7/11
WYS 743,2010/6/25,2010/7/28
GVA 954,2010/6/25,2010/8/9
YHM 562,2010/6/25,2010/7/20
WMS 335,2010/6/25,
DRR 761,2010/6/25,2010/8/9
AVD 323,2010/6/25,2010/8/10
PND 218,2010/6/25,2010/7/4
KCX 864,2010/6/25,2010/7/8
TYV 972,2010/6/25,2010/6/26
KAL 813,2010/6/25,2010/7/17
PDS 748,2010/6/25,2010/6/29
KZG 521,2010/6/25,2010/8/11
MKM 341,2010/6/25,2010/8/1
MGT 934,2010/6/25,
RGF 466,2010/6/25,2010/7/11
WKK 896,2010/6/25,2010/7/26
BVG 673,2010/6/25,2010/7/2
KGC 211,2010/6/25,
HBV 986,2010/6/25,2010/6/28
BPJ 969,2010/6/25,2010/7/19
RJY 511,2010/6/25,2010/7/18
DPZ 452,2010/6/25,2010/8/6
JHL 887,2010/6/25,2010/7/23
TJM 282,2010/6/25,2010/6/26
VDL 726,2010/6/25,2010/6/30
PHV 267,2010/6/25,2010/7/19
TSP 356,2010/6/25,2010/7/3
VLT 654,2010/6/25,2010/7/25
PLM 372,2010/6/25,2010/7/22
EDE 594,2010/6/25,
XPH 258,2010/6/25,
ZMX 785,2010/6/25,2010/8/4
TVN 222,2010/6/25,2010/7/3
CWA 357,2010/6/25,2010/6/26
PTT 815,2010/6/25,2010/7/17
LJG 238,2010/6/25,2010/8/11
HYS 287,2010/6/25,2010/8/5
LTA 777,2010/6/25,2010/7/29
MKC 179,2010/6/25,2010/7/8
HTP 889,2010/6/25,2010/7/11
XFZ 519,2010/6/25,2010/7/27
XBJ 357,2010/6/25,2010/6/28
SBS 878,2010/6/25,2010/6/29
RKT 111,2010/6/25,2010/8/3
JTW 572,2010/6/25,2010/7/6
VFE 651,2010/6/25,2010/8/4
SWB 835,2010/6/25,
DMX 626,2010/6/25,2010/8/1
GXX 795,2010/6/25,2010/6/29
WCA 565,2010/6/25,2010/8/7
PDG 399,2010/6/25,2010/7/5
EVH 237,2010/6/25,
MJG 621,2010/6/25,
SNZ 251,2010/6/25,2010/7/14
REY 935,2010/6/25,2010/8/7
SZM 229,2010/6/25,
RWZ 322,2010/6/25,2010/7/20
LDN 491,2010/6/25,
KSL 175,2010/6/25,
MZZ 266,2010/6/25,2010/8/12
JWM 712,2010/6/25,2010/7/18
SJM 285,2010/6/25,2010/7/11
NHS 541,2010/6/25,2010/7/15
YYT 234,2010/6/25,2010/8/12
ETA 257,2010/6/25,2010/6/30
FAJ 497,2010/6/25,
RGN 385,2010/6/25,2010/7/13
KHT 243,2010/6/25,2010/7/5
KRZ 242,2010/6/25,2010/7/1
FKF 471,2010/6/25,2010/7/9
TSN 987,2010/6/25,2010/6/25
JVS 299,2010/6/25,2010/8/9
WAY 381,2010/6/25,2010/7/27
DSZ 539,2010/6/25,2010/7/22
AMK 773,2010/6/25,2010/7/23
RFT 659,2010/6/25,2010/8/7
MFN 721,2010/6/25,2010/7/16
ABT 176,2010/6/25,2010/7/17
FHD 552,2010/6/25,2010/7/9
KFP 531,2010/6/25,2010/8/13
WSY 948,2010/6/25,2010/7/7
CSR 655,2010/6/25,
VGJ 274,2010/6/25,2010/8/1
ZZF 949,2010/6/25,
CMF 165,2010/6/25,2010/8/13
CDJ 857,2010/6/25,2010/6/29
GMS 168,2010/6/25,2010/7/18
YPA 464,2010/6/25,2010/7/23
HRM 938,2010/6/25,2010/7/18
GAB 619,2010/6/25,2010/8/2
XGP 924,2010/6/25,2010/7/14
BVD 946,2010/6/25,2010/8/2
PDL 922,2010/6/25,2010/7/30
BJS 678,2010/6/25,2010/7/15
WTM 377,2010/6/25,2010/6/27
FFX 575,2010/6/25,2010/8/10
EGZ 858,2010/6/25,2010/7/1
NDW 867,2010/6/25,2010/7/19
JDD 615,2010/6/25,2010/6/25
CLR 833,2010/6/25,2010/7/30
KYJ 585,2010/6/25,2010/7/20
PTT 683,2010/6/25,2010/7/11
VRB 633,2010/6/25,2010/7/30
GBT 123,2010/6/25,2010/7/21
LFH 741,2010/6/25,2010/7/11
PDB 374,2010/6/25,2010/6/28
DDC 622,2010/6/25,
FPD 885,2010/6/25,2010/8/1
FKC 696,2010/6/25,2010/7/1
HFY 225,2010/6/25,2010/6/28
ZXX 129,2010/6/25,2010/7/2
ZDL 785,2010/6/25,
KSA 335,2010/6/25,2010/8/11
AHE 921,2010/6/25,2010/8/11
NGV 867,2010/6/25,2010/7/5
FVP 724,2010/6/25,2010/8/8
DWT 548,2010/6/25,2010/7/22
YHA 872,2010/6/25,2010/7/2
ESD 672,2010/6/25,2010/7/19
LTA 582,2010/6/25,2010/7/15
LJT 444,2010/6/25,2010/7/13
TGY 374,2010/6/25,
PTN 434,2010/6/25,
HAB 781,2010/6/25,2010/7/29
YJH 458,2010/6/25,2010/7/20
HJV 432,2010/6/25,
EZY 169,2010/6/25,
FTA 447,2010/6/25,2010/8/12
PEJ 312,2010/6/25,2010/7/24
FTC 857,2010/6/25,
ZAK 816,2010/6/25,2010/6/29
ZEC 772,2010/6/25,2010/7/16
KBV 187,2010/6/25,
JCW 986,2010/6/25,2010/7/24
ZWH 432,2010/6/25,
BKH 918,2010/6/25,
HLJ 497,2010/6/25,2010/7/13
CJL 972,2010/6/25,2010/6/29
PNT 981,2010/6/25,2010/7/14
KVZ 441,2010/6/25,2010/6/25
BTN 422,2010/6/25,2010/7/27
LBF 877,2010/6/25,2010/7/7
HZG 522,2010/6/25,2010/7/9
BBA 179,2010/6/25,
JYY 967,2010/6/25,2010/7/4
XMK 785,2010/6/25,2010/7/27
MBB 475,2010/6/25,2010/7/14
LGG 225,2010/6/25,2010/7/18
BEL 773,2010/6/25,2010/7/5
VWP 675,2010/6/25,2010/7/15
KFN 796,2010/6/25,2010/7/9
NAM 441,2010/6/25,2010/7/10
AYR 619,2010/6/25,2010/6/25
WKN 988,2010/6/25,2010/7/5
XTS 997,2010/6/25,2010/7/24
XNE 778,2010/6/25,2010/7/7
MGN 887,2010/6/25,2010/7/19
FGW 514,2010/6/25,2010/6/26
VNL 644,2010/6/25,2010/7/12
HDT 573,2010/6/25,
EWK 624,2010/6/25,
GDR 792,2010/6/25,2010/7/17
MKZ 246,2010/6/25,
YGK 799,2010/6/25,2010/8/3
TWG 294,2010/6/25,2010/7/22
MHH 276,2010/6/25,2010/7/12
TEZ 334,2010/6/25,2010/7/25
LGR 994,2010/6/25,2010/7/3
JSZ 183,2010/6/25,
XPR 132,2010/6/25,2010/7/15
ZEZ 895,2010/6/25,2010/7/29
ESS 686,2010/6/25,
DAW 173,2010/6/25,2010/7/14
NXK 775,2010/6/25,2010/7/7
XHY 744,2010/6/25,2010/7/10
APX 251,2010/6/25,2010/7/10
FMY 344,2010/6/25,2010/7/25
WLE 219,2010/6/25,2010/7/24
LJS 476,2010/6/25,2010/7/31
SYZ 143,2010/6/25,2010/8/10
NEL 369,2010/6/25,2010/8/13
TFY 922,2010/6/25,
AER 238,2010/6/25,2010/7/21
VDN 445,2010/6/25,2010/7/12
MSM 854,2010/6/25,2010/6/27
JER 578,2010/6/25,2010/7/25
CZB 267,2010/6/25,2010/7/5
SWL 546,2010/6/25,
XJJ 579,2010/6/25,2010/7/19
DDV 121,2010/6/25,2010/8/11
MBG 552,2010/6/25,2010/8/9
LWD 786,2010/6/25,2010/6/30
DLN 342,2010/6/25,
LJA 591,2010/6/25,2010/7/19
XLZ 336,2010/6/25,2010/7/29
LPZ 888,2010/6/25,2010/8/2
AZY 757,2010/6/25,2010/7/24
FEZ 224,2010/6/25,2010/8/3
HNV 468,2010/6/25,2010/7/20
VWV 829,2010/6/25,2010/7/8
PKK 128,2010/6/25,2010/6/28
XPB 166,2010/6/25,
WNM 394,2010/6/25,2010/6/25
LJY 798,2010/6/25,2010/7/2
YGM 797,2010/6/25,2010/7/5
LPM 974,2010/6/25,2010/8/8
GSY 659,2010/6/25,2010/7/30
JFN 784,2010/6/25,
KVD 418,2010/6/25,
JZV 481,2010/6/25,
MSK 285,2010/6/25,2010/8/3
NFH 724,2010/6/25,
GLM 935,2010/6/25,2010/7/4
NXF 524,2010/6/25,2010/7/15
TMF 291,2010/6/25,2010/7/5
ZET 844,2010/6/25,2010/8/6
FRB 455,2010/6/25,2010/8/1
MYP 933,2010/6/25,2010/8/2
WZZ 725,2010/6/25,2010/7/3
FPZ 184,2010/6/25,2010/6/27
AHF 531,2010/6/25,2010/8/7
VGR 153,2010/6/25,2010/7/27
KMY 542,2010/6/25,2010/8/1
LWC 857,2010/6/25,
WKY 913,2010/6/25,2010/8/12
CRX 882,2010/6/25,
ZFR 356,2010/6/25,2010/8/3
PMA 499,2010/6/25,
CND 137,2010/6/25,
NDH 738,2010/6/25,2010/8/6
BCY 319,2010/6/25,2010/7/27
PCH 525,2010/6/25,
XVT 397,2010/6/25,2010/7/30
MLR 331,2010/6/25,2010/7/23
RSH 815,2010/6/25,2010/6/29
XYJ 243,2010/6/25,
FEW 525,2010/6/25,2010/7/14
KRS 633,2010/6/25,2010/8/12
MPV 521,2010/6/25,2010/6/28
SMK 145,2010/6/25,2010/8/8
LRB 121,2010/6/25,
GAJ 485,2010/6/25,2010/8/12
YWR 745,2010/6/25,2010/8/7
DLW 614,2010/6/25,2010/8/13
VKC 639,2010/6/25,2010/7/13
ARE 276,2010/6/25,
NWB 582,2010/6/25,
TWY 739,2010/6/25,2010/6/28
ALP 444,2010/6/25,
LES 737,2010/6/25,2010/7/21
XRB 335,2010/6/25,2010/6/30
MBW 496,2010/6/25,
PGC 212,2010/6/25,
MAB 642,2010/6/25,
GKW 698,2010/6/25,2010/7/26
HZW 459,2010/6/25,2010/6/26
YRD 963,2010/6/25,2010/7/16
YXT 345,2010/6/25,2010/7/7
HVC 577,2010/6/25,2010/7/4
RMW 144,2010/6/25,2010/7/28
ZFS 798,2010/6/25,2010/7/15
