Vehicle Registration,Date Stolen,Date Recovered
EAT 427,2010/1/19,2010/3/7
GSF 228,2010/1/19,2010/2/21
GHV 345,2010/1/19,2010/3/7
SLA 727,2010/1/19,
LWG 553,2010/1/19,2010/2/4
RRA 316,2010/1/19,2010/3/5
AED 696,2010/1/19,2010/2/19
BJR 773,2010/1/19,2010/2/1
VES 362,2010/1/19,2010/1/23
ACN 746,2010/1/19,
NSS 963,2010/1/19,2010/1/24
EMJ 266,2010/1/19,2010/3/4
JLL 996,2010/1/19,2010/2/24
CDP 899,2010/1/19,2010/2/5
BPC 164,2010/1/19,2010/3/7
CWB 189,2010/1/19,2010/2/5
FEG 924,2010/1/19,2010/1/25
ZXW 463,2010/1/19,2010/3/6
EZB 158,2010/1/19,
NXV 156,2010/1/19,
VEP 764,2010/1/19,2010/1/30
LDC 755,2010/1/19,2010/3/7
XWX 894,2010/1/19,2010/3/7
JFJ 361,2010/1/19,2010/2/10
YSP 462,2010/1/19,2010/2/17
TJM 372,2010/1/19,
ZZE 781,2010/1/19,2010/1/31
FDJ 419,2010/1/19,2010/1/22
SWT 885,2010/1/19,2010/1/27
FCD 586,2010/1/19,2010/2/24
THH 687,2010/1/19,2010/2/13
KDD 582,2010/1/19,2010/2/23
GCP 847,2010/1/19,2010/1/26
VLK 797,2010/1/19,2010/2/21
KCR 764,2010/1/19,2010/2/17
GWJ 747,2010/1/19,
JHE 718,2010/1/19,
DXW 448,2010/1/19,2010/3/7
LNB 759,2010/1/19,2010/1/27
MRN 544,2010/1/19,
MHG 659,2010/1/19,2010/2/17
GRN 762,2010/1/19,2010/2/18
YRF 863,2010/1/19,2010/2/16
EGD 333,2010/1/19,2010/2/22
VTX 954,2010/1/19,2010/1/27
ZLJ 844,2010/1/19,2010/2/2
BBP 723,2010/1/19,2010/2/11
TYJ 383,2010/1/19,
ZVY 846,2010/1/19,2010/3/8
LVV 297,2010/1/19,2010/3/7
AXF 361,2010/1/19,2010/2/17
FPE 699,2010/1/19,2010/2/21
FHX 654,2010/1/19,2010/3/8
BCE 453,2010/1/19,
ZPE 911,2010/1/19,2010/2/6
ELN 744,2010/1/19,2010/2/15
CCY 583,2010/1/19,2010/2/2
XVD 583,2010/1/19,2010/3/9
FDP 477,2010/1/19,2010/2/22
ZYK 183,2010/1/19,2010/1/22
NRF 448,2010/1/19,2010/1/30
HPA 388,2010/1/19,2010/1/25
LPL 372,2010/1/19,2010/2/28
KSN 883,2010/1/19,2010/2/24
SLA 216,2010/1/19,2010/2/14
YYB 275,2010/1/19,
VLM 378,2010/1/19,2010/3/6
WWY 734,2010/1/19,
XJM 489,2010/1/19,2010/3/8
CBG 817,2010/1/19,2010/2/23
GJB 485,2010/1/19,2010/3/5
MPH 268,2010/1/19,2010/1/26
DAF 399,2010/1/19,2010/2/4
LPC 751,2010/1/19,
CZJ 834,2010/1/19,2010/2/1
LRX 268,2010/1/19,2010/1/30
XTR 144,2010/1/19,2010/1/21
BEY 243,2010/1/19,2010/2/4
HDB 743,2010/1/19,2010/1/31
TXW 322,2010/1/19,2010/1/31
JWV 852,2010/1/19,2010/2/25
XBV 241,2010/1/19,2010/1/19
GKW 475,2010/1/19,2010/3/2
LWH 567,2010/1/19,2010/1/30
YFV 545,2010/1/19,
KHV 451,2010/1/19,2010/2/7
XPZ 738,2010/1/19,2010/3/8
AEG 683,2010/1/19,
WXE 235,2010/1/19,2010/2/28
LSA 475,2010/1/19,2010/1/24
KSR 975,2010/1/19,
FYM 334,2010/1/19,
ERM 692,2010/1/19,2010/2/4
VFE 686,2010/1/19,2010/1/24
BXD 262,2010/1/19,2010/2/7
FCY 495,2010/1/19,
JWD 195,2010/1/19,2010/2/12
JGC 541,2010/1/19,2010/2/2
VAD 422,2010/1/19,
FFH 839,2010/1/19,2010/2/6
SBE 941,2010/1/19,2010/2/14
KYV 318,2010/1/19,2010/3/6
VFN 942,2010/1/19,
ECW 727,2010/1/19,2010/3/7
YXW 383,2010/1/19,2010/1/30
LPY 344,2010/1/19,2010/3/7
GCZ 144,2010/1/19,2010/3/4
CAV 327,2010/1/19,2010/2/9
ZHH 216,2010/1/19,2010/2/9
AVM 837,2010/1/19,2010/2/27
DKK 179,2010/1/19,2010/1/21
ZGD 759,2010/1/19,2010/2/17
DDG 117,2010/1/19,2010/2/7
SLA 691,2010/1/19,2010/2/1
FZC 834,2010/1/19,
GWE 756,2010/1/19,
EVP 147,2010/1/19,2010/3/1
AVH 395,2010/1/19,2010/2/19
ATM 588,2010/1/19,2010/2/7
DFT 256,2010/1/19,
LXK 152,2010/1/19,2010/3/9
CST 518,2010/1/19,2010/1/24
EHT 725,2010/1/19,2010/2/4
JWY 216,2010/1/19,2010/3/2
PHT 115,2010/1/19,2010/2/8
TBK 118,2010/1/19,2010/2/25
CXA 395,2010/1/19,
NAS 638,2010/1/19,2010/2/10
XJX 711,2010/1/19,2010/3/1
YYZ 113,2010/1/19,2010/2/4
BPB 266,2010/1/19,
JTL 187,2010/1/19,2010/2/15
PYE 791,2010/1/19,
BJH 158,2010/1/19,2010/3/9
SEN 673,2010/1/19,2010/3/4
YTG 368,2010/1/19,
HAK 216,2010/1/19,
GAC 335,2010/1/19,2010/2/22
TDG 629,2010/1/19,2010/1/30
AZT 379,2010/1/19,2010/2/8
NDR 548,2010/1/19,
RNH 726,2010/1/19,2010/3/7
BTN 552,2010/1/19,2010/1/20
VCB 193,2010/1/19,2010/2/3
PXS 283,2010/1/19,2010/1/23
XFZ 655,2010/1/19,2010/1/22
AGD 959,2010/1/19,2010/2/23
CDR 382,2010/1/19,2010/1/25
FAB 498,2010/1/19,2010/2/20
RRP 324,2010/1/19,2010/3/6
BSC 624,2010/1/19,2010/3/3
DHA 668,2010/1/19,2010/1/23
DRJ 557,2010/1/19,2010/2/11
PHG 745,2010/1/19,2010/1/26
FJF 115,2010/1/19,2010/1/28
DJE 671,2010/1/19,2010/1/30
NXC 614,2010/1/19,2010/3/1
EXA 811,2010/1/19,2010/2/5
EHJ 359,2010/1/19,2010/2/21
KMH 159,2010/1/19,2010/2/11
CJE 536,2010/1/19,2010/2/20
MYX 254,2010/1/19,
ALJ 469,2010/1/19,2010/2/5
ELC 517,2010/1/19,2010/2/26
KJR 798,2010/1/19,2010/2/7
RNR 615,2010/1/19,
SGA 151,2010/1/19,
BNG 852,2010/1/19,2010/2/27
DPT 171,2010/1/19,
BTT 137,2010/1/19,2010/2/15
GBW 777,2010/1/19,2010/2/27
JMP 465,2010/1/19,2010/1/26
TXK 571,2010/1/19,2010/2/1
DWA 739,2010/1/19,2010/2/28
ANN 431,2010/1/19,2010/1/19
VJT 358,2010/1/19,2010/2/16
PEG 431,2010/1/19,2010/3/9
VEP 971,2010/1/19,2010/1/24
SHH 198,2010/1/19,2010/1/31
XZR 331,2010/1/19,2010/1/25
GLD 174,2010/1/19,2010/3/9
NGN 141,2010/1/19,2010/2/27
GHM 255,2010/1/19,2010/2/16
YMM 347,2010/1/19,2010/3/7
CFR 281,2010/1/19,2010/2/25
HJL 732,2010/1/19,2010/2/4
DXA 959,2010/1/19,2010/3/5
XHC 287,2010/1/19,2010/2/13
HVZ 256,2010/1/19,2010/3/5
NEV 118,2010/1/19,2010/2/17
ETD 569,2010/1/19,
HXG 596,2010/1/19,2010/2/10
XNJ 522,2010/1/19,2010/2/3
ZTJ 328,2010/1/19,
TJY 159,2010/1/19,2010/2/1
MXV 634,2010/1/19,2010/2/6
TCD 552,2010/1/19,
KNN 869,2010/1/19,2010/3/5
FFV 574,2010/1/19,2010/1/26
GAY 347,2010/1/19,2010/2/4
JKM 172,2010/1/19,2010/2/15
VYR 944,2010/1/19,2010/2/25
ZGH 958,2010/1/19,2010/2/3
ZFF 423,2010/1/19,2010/2/18
EYL 248,2010/1/19,
SES 772,2010/1/19,2010/2/11
GHH 143,2010/1/19,2010/1/22
CCB 492,2010/1/19,2010/2/7
GYT 596,2010/1/19,
LFG 426,2010/1/19,2010/2/23
VHD 885,2010/1/19,2010/2/2
XXB 384,2010/1/19,2010/1/28
VDK 749,2010/1/19,2010/3/7
FFP 217,2010/1/19,2010/2/10
JGR 695,2010/1/19,2010/2/22
RXP 158,2010/1/19,
ASM 929,2010/1/19,2010/2/5
JKP 692,2010/1/19,
KMY 576,2010/1/19,2010/2/19
LPC 649,2010/1/19,2010/1/31
ZLC 425,2010/1/19,2010/2/7
YWE 691,2010/1/19,2010/3/4
ALP 988,2010/1/19,2010/2/7
BFL 588,2010/1/19,2010/2/11
DDR 495,2010/1/19,2010/3/9
DLN 841,2010/1/19,2010/2/7
TNM 833,2010/1/19,
CSG 919,2010/1/19,
HSJ 745,2010/1/19,2010/2/14
LSV 435,2010/1/19,
XCT 336,2010/1/19,2010/1/31
NLG 321,2010/1/19,2010/3/5
XKM 776,2010/1/19,2010/3/7
BZJ 553,2010/1/19,2010/3/5
SGA 924,2010/1/19,2010/3/4
KME 923,2010/1/19,2010/2/6
VML 893,2010/1/19,2010/2/4
DLE 337,2010/1/19,2010/2/6
PSP 811,2010/1/19,2010/1/25
MTG 251,2010/1/19,2010/1/23
PYT 971,2010/1/19,2010/2/18
ZVT 626,2010/1/19,2010/2/14
CWH 565,2010/1/19,2010/2/8
KZG 292,2010/1/19,
KJR 394,2010/1/19,2010/2/18
CDY 235,2010/1/19,2010/2/6
FNA 676,2010/1/19,
MZN 774,2010/1/19,2010/2/11
ANE 793,2010/1/19,2010/2/27
FVH 562,2010/1/19,2010/2/13
PKZ 422,2010/1/19,2010/2/12
FNT 988,2010/1/19,2010/2/26
SCE 736,2010/1/19,
TGH 836,2010/1/19,2010/2/14
LRD 341,2010/1/19,2010/2/21
CLM 458,2010/1/19,2010/3/4
BNV 518,2010/1/19,2010/2/21
MZR 886,2010/1/19,2010/2/10
AKM 274,2010/1/19,2010/2/3
LJN 815,2010/1/19,2010/2/14
JYV 781,2010/1/19,2010/2/3
ZDV 548,2010/1/19,2010/3/8
AZK 137,2010/1/19,2010/2/24
FDZ 638,2010/1/19,
KSK 987,2010/1/19,2010/2/24
CXF 568,2010/1/19,2010/1/30
KCV 115,2010/1/19,2010/2/19
EEL 717,2010/1/19,
FSA 741,2010/1/19,2010/2/20
FLX 452,2010/1/19,2010/3/9
YJE 218,2010/1/19,2010/1/20
BSS 631,2010/1/19,2010/3/2
LCG 985,2010/1/19,2010/1/30
KMX 562,2010/1/19,
EBT 753,2010/1/19,2010/1/21
SBP 731,2010/1/19,
RLZ 491,2010/1/19,2010/2/15
DWS 595,2010/1/19,2010/2/4
KSK 232,2010/1/19,2010/3/8
BXE 795,2010/1/19,2010/1/21
MRX 239,2010/1/19,
MJN 665,2010/1/19,
TSF 668,2010/1/19,2010/3/5
LTF 188,2010/1/19,2010/2/9
VFA 362,2010/1/19,2010/2/20
PGS 963,2010/1/19,2010/2/20
JAZ 334,2010/1/19,2010/3/2
VJR 561,2010/1/19,2010/2/1
YYW 352,2010/1/19,2010/2/16
BTA 319,2010/1/19,
CSR 882,2010/1/19,2010/2/4
JHL 352,2010/1/19,2010/3/2
AZZ 654,2010/1/19,
LJD 646,2010/1/19,2010/2/19
KLJ 945,2010/1/19,2010/3/6
PMX 273,2010/1/19,2010/1/22
XLE 193,2010/1/19,2010/2/22
PKH 417,2010/1/19,2010/3/7
SSW 189,2010/1/19,2010/1/26
BFZ 949,2010/1/19,
HFR 945,2010/1/19,
VNH 926,2010/1/19,2010/2/24
NCK 151,2010/1/19,2010/1/24
