Vehicle Registration,Date Stolen,Date Recovered
XKY 463,2012/6/21,2012/8/6
ELC 135,2012/6/21,
ECD 981,2012/6/21,
NYA 741,2012/6/21,2012/7/5
FJJ 819,2012/6/21,2012/8/1
GNT 599,2012/6/21,2012/6/28
WAA 486,2012/6/21,2012/7/1
RTT 632,2012/6/21,
ECV 925,2012/6/21,2012/6/25
GDR 333,2012/6/21,2012/7/2
VLX 418,2012/6/21,2012/6/27
EMD 322,2012/6/21,
RNH 823,2012/6/21,2012/7/10
YVC 799,2012/6/21,2012/7/20
MCX 736,2012/6/21,2012/6/29
ZDS 638,2012/6/21,
KMP 794,2012/6/21,2012/7/17
BMJ 274,2012/6/21,2012/7/25
XST 139,2012/6/21,
JAX 957,2012/6/21,
TAG 448,2012/6/21,
NHS 829,2012/6/21,2012/7/17
LLT 619,2012/6/21,2012/8/1
SMG 855,2012/6/21,2012/8/8
KFL 713,2012/6/21,
DPM 931,2012/6/21,2012/8/6
MGM 115,2012/6/21,2012/6/24
DWS 866,2012/6/21,
JHJ 857,2012/6/21,2012/7/15
PSK 548,2012/6/21,2012/6/30
NWJ 319,2012/6/21,2012/7/6
ERN 351,2012/6/21,2012/7/12
ZLN 971,2012/6/21,2012/8/8
VGK 316,2012/6/21,2012/7/9
RBF 734,2012/6/21,2012/8/9
BLS 823,2012/6/21,2012/7/25
GXL 933,2012/6/21,2012/8/9
XPK 751,2012/6/21,2012/8/1
GGN 577,2012/6/21,2012/7/3
LCW 242,2012/6/21,2012/7/19
PWA 224,2012/6/21,2012/8/9
BSW 692,2012/6/21,
PCM 872,2012/6/21,2012/8/1
RYL 247,2012/6/21,2012/6/29
BXD 616,2012/6/21,2012/7/12
GDJ 186,2012/6/21,2012/7/18
CWN 367,2012/6/21,2012/8/3
AKN 298,2012/6/21,2012/8/9
NCN 114,2012/6/21,
SPN 587,2012/6/21,
JFB 629,2012/6/21,2012/6/24
AVN 613,2012/6/21,2012/6/21
EBM 715,2012/6/21,2012/7/1
VNM 124,2012/6/21,2012/7/18
TMV 674,2012/6/21,2012/6/27
BEB 385,2012/6/21,2012/8/7
PBG 739,2012/6/21,2012/6/22
AHV 641,2012/6/21,2012/7/3
EGW 554,2012/6/21,2012/7/29
YXS 849,2012/6/21,2012/8/6
PBK 118,2012/6/21,2012/8/9
LWP 465,2012/6/21,2012/6/29
YJB 564,2012/6/21,2012/8/8
GMV 432,2012/6/21,
JLZ 362,2012/6/21,2012/7/20
HAB 674,2012/6/21,2012/6/30
TSX 185,2012/6/21,
CDT 516,2012/6/21,2012/7/16
HMA 158,2012/6/21,2012/7/9
VRD 644,2012/6/21,2012/7/16
HJP 645,2012/6/21,2012/7/2
WVE 441,2012/6/21,2012/7/10
MVG 241,2012/6/21,2012/8/4
GCE 331,2012/6/21,2012/8/1
RWE 699,2012/6/21,2012/8/5
GBG 769,2012/6/21,2012/7/6
FKB 613,2012/6/21,2012/7/18
LTF 339,2012/6/21,2012/7/23
ZKV 687,2012/6/21,2012/7/27
XLY 382,2012/6/21,2012/7/4
VKZ 893,2012/6/21,2012/7/26
GZD 377,2012/6/21,2012/7/15
JMT 227,2012/6/21,2012/8/5
SLS 643,2012/6/21,2012/7/12
LXK 918,2012/6/21,2012/7/30
TKG 965,2012/6/21,
ZRX 341,2012/6/21,
MMC 551,2012/6/21,
MWV 836,2012/6/21,2012/7/4
TAK 741,2012/6/21,2012/8/2
NMP 742,2012/6/21,2012/8/4
RHJ 573,2012/6/21,2012/7/1
KFJ 872,2012/6/21,2012/8/6
JGN 465,2012/6/21,2012/7/23
RXX 153,2012/6/21,2012/7/24
YKD 928,2012/6/21,2012/8/5
VWG 261,2012/6/21,2012/7/18
NFH 165,2012/6/21,
SXW 742,2012/6/21,
PZX 391,2012/6/21,2012/6/30
JDP 825,2012/6/21,2012/8/3
HKK 396,2012/6/21,2012/7/30
RZE 392,2012/6/21,2012/8/9
RCN 623,2012/6/21,2012/7/15
BTS 489,2012/6/21,2012/8/7
AEK 989,2012/6/21,2012/7/5
EKN 988,2012/6/21,2012/7/22
DAC 183,2012/6/21,
YWD 294,2012/6/21,2012/7/19
AZG 771,2012/6/21,2012/7/30
VPK 775,2012/6/21,
DKG 888,2012/6/21,2012/7/8
VHB 972,2012/6/21,2012/6/24
XWZ 868,2012/6/21,
FJG 387,2012/6/21,2012/7/10
CAZ 517,2012/6/21,
PMZ 498,2012/6/21,2012/6/21
MNX 858,2012/6/21,2012/7/20
YDP 461,2012/6/21,
ZPW 726,2012/6/21,
XVF 192,2012/6/21,2012/6/30
HRV 385,2012/6/21,2012/8/4
KSM 915,2012/6/21,2012/7/19
MWK 313,2012/6/21,2012/7/13
VSZ 765,2012/6/21,2012/7/7
ZEB 937,2012/6/21,2012/7/6
TNH 518,2012/6/21,2012/6/23
FRM 178,2012/6/21,
EXK 152,2012/6/21,2012/7/22
JTY 956,2012/6/21,2012/7/6
MZN 499,2012/6/21,2012/8/2
RRL 993,2012/6/21,
VZT 433,2012/6/21,2012/8/4
YKC 492,2012/6/21,2012/8/1
HTM 739,2012/6/21,2012/6/26
AMJ 876,2012/6/21,
RWC 599,2012/6/21,2012/7/14
CAL 585,2012/6/21,2012/8/9
WXP 374,2012/6/21,2012/7/31
XLJ 881,2012/6/21,2012/8/3
MZS 113,2012/6/21,2012/7/24
GER 356,2012/6/21,2012/7/9
MXB 817,2012/6/21,2012/7/9
BFP 456,2012/6/21,
DEA 989,2012/6/21,2012/7/14
EDY 575,2012/6/21,2012/7/8
CWG 991,2012/6/21,2012/7/4
PJA 873,2012/6/21,2012/8/5
TMC 355,2012/6/21,2012/7/26
KMN 878,2012/6/21,2012/7/21
YGG 745,2012/6/21,
YEG 497,2012/6/21,2012/8/1
FGV 241,2012/6/21,2012/7/30
DSM 454,2012/6/21,2012/6/23
VLX 493,2012/6/21,
JBJ 323,2012/6/21,2012/7/23
SPP 515,2012/6/21,2012/6/26
MRM 717,2012/6/21,2012/7/17
DMR 485,2012/6/21,
BPT 475,2012/6/21,2012/7/13
BVS 986,2012/6/21,2012/7/26
JAW 376,2012/6/21,2012/6/29
MWC 762,2012/6/21,2012/8/4
NNJ 477,2012/6/21,
ERP 216,2012/6/21,2012/7/27
VHB 867,2012/6/21,2012/7/7
KBV 847,2012/6/21,2012/7/4
YLH 223,2012/6/21,2012/7/23
WWB 199,2012/6/21,2012/7/24
DNX 321,2012/6/21,2012/7/22
FXZ 694,2012/6/21,2012/7/24
JTG 535,2012/6/21,2012/7/8
SKZ 873,2012/6/21,2012/7/17
KXR 891,2012/6/21,2012/7/26
WLY 331,2012/6/21,2012/7/24
DPR 262,2012/6/21,2012/7/23
FHN 718,2012/6/21,2012/6/29
HLE 179,2012/6/21,2012/7/18
ALR 861,2012/6/21,2012/7/1
TMR 163,2012/6/21,2012/8/1
FAM 549,2012/6/21,
HZZ 886,2012/6/21,2012/7/30
BGD 258,2012/6/21,2012/6/24
DYZ 621,2012/6/21,
RYW 641,2012/6/21,
TRL 614,2012/6/21,
TJA 326,2012/6/21,2012/7/30
ZHJ 512,2012/6/21,2012/8/1
PYD 972,2012/6/21,
HCK 845,2012/6/21,2012/6/28
DTW 711,2012/6/21,
CLR 165,2012/6/21,2012/6/22
VFZ 238,2012/6/21,2012/7/13
MZZ 129,2012/6/21,2012/8/9
DRG 331,2012/6/21,2012/6/28
BDW 358,2012/6/21,2012/7/12
BWA 251,2012/6/21,2012/7/15
GFF 118,2012/6/21,
LDW 927,2012/6/21,2012/7/5
BKB 212,2012/6/21,2012/6/27
NDZ 498,2012/6/21,
DZY 181,2012/6/21,2012/7/16
HRT 315,2012/6/21,2012/7/24
NGB 194,2012/6/21,
CPM 985,2012/6/21,2012/7/2
EST 283,2012/6/21,
YWV 358,2012/6/21,
LRV 689,2012/6/21,2012/7/1
RWX 256,2012/6/21,2012/7/9
KCB 375,2012/6/21,2012/7/16
HAD 169,2012/6/21,2012/7/23
ZLK 276,2012/6/21,2012/8/3
LYL 947,2012/6/21,2012/7/15
LXX 374,2012/6/21,2012/7/8
CLG 772,2012/6/21,2012/7/2
EPE 122,2012/6/21,2012/7/1
FVV 715,2012/6/21,2012/8/6
MWP 713,2012/6/21,2012/7/16
CLB 232,2012/6/21,2012/7/19
SVV 754,2012/6/21,2012/6/29
SAB 956,2012/6/21,2012/8/7
NSE 855,2012/6/21,2012/7/20
CPY 611,2012/6/21,
FKA 272,2012/6/21,
SGZ 135,2012/6/21,2012/6/25
MMR 697,2012/6/21,
EYR 955,2012/6/21,2012/7/3
LZT 167,2012/6/21,2012/7/31
RCD 355,2012/6/21,2012/7/21
MKC 649,2012/6/21,2012/6/30
PWZ 852,2012/6/21,
AGP 389,2012/6/21,2012/8/7
SFY 856,2012/6/21,2012/7/22
GBK 147,2012/6/21,2012/7/6
TEL 779,2012/6/21,2012/8/2
LAE 393,2012/6/21,2012/7/27
LHW 214,2012/6/21,
FGM 576,2012/6/21,2012/7/28
ADM 653,2012/6/21,2012/6/21
JJH 544,2012/6/21,2012/7/28
HXN 182,2012/6/21,2012/7/10
ELL 544,2012/6/21,2012/7/30
FWE 882,2012/6/21,2012/6/23
GCS 615,2012/6/21,2012/7/21
NNC 817,2012/6/21,2012/7/17
TDJ 976,2012/6/21,
PJF 629,2012/6/21,2012/6/29
WGV 757,2012/6/21,2012/7/7
XRX 839,2012/6/21,2012/8/6
GJA 671,2012/6/21,2012/7/15
WSB 721,2012/6/21,2012/7/22
JWA 798,2012/6/21,
WRC 274,2012/6/21,2012/7/26
LRF 895,2012/6/21,2012/7/17
VAX 876,2012/6/21,2012/7/17
AFL 592,2012/6/21,2012/7/25
BAW 194,2012/6/21,2012/6/23
ZJE 588,2012/6/21,2012/7/26
HEY 895,2012/6/21,
DGB 493,2012/6/21,2012/7/25
ZVS 965,2012/6/21,2012/8/1
ZLV 349,2012/6/21,
MPC 738,2012/6/21,2012/7/15
RRX 636,2012/6/21,2012/7/15
SZN 928,2012/6/21,2012/7/1
JMX 571,2012/6/21,
FXX 329,2012/6/21,
GDE 962,2012/6/21,2012/6/27
ZBN 541,2012/6/21,2012/6/23
KFH 899,2012/6/21,2012/7/30
YTJ 472,2012/6/21,2012/7/21
ZKS 962,2012/6/21,2012/7/4
JMM 753,2012/6/21,2012/7/28
WEX 862,2012/6/21,2012/6/30
JPA 887,2012/6/21,2012/7/23
KVL 941,2012/6/21,
ZDJ 441,2012/6/21,2012/6/24
ZCM 537,2012/6/21,2012/6/27
FHP 924,2012/6/21,2012/7/10
WTF 777,2012/6/21,2012/8/5
BRX 587,2012/6/21,2012/8/5
NHX 722,2012/6/21,2012/7/13
RST 952,2012/6/21,2012/6/21
TTN 784,2012/6/21,
ETL 686,2012/6/21,2012/6/21
KGK 867,2012/6/21,2012/7/13
GPB 119,2012/6/21,2012/7/5
RGS 123,2012/6/21,2012/7/13
JRL 578,2012/6/21,
RFN 272,2012/6/21,
GXJ 338,2012/6/21,2012/6/29
KMZ 699,2012/6/21,2012/7/8
WEL 839,2012/6/21,2012/6/23
VBJ 842,2012/6/21,2012/6/29
GRT 383,2012/6/21,2012/8/5
MDA 283,2012/6/21,2012/6/24
XJG 572,2012/6/21,2012/7/31
VXK 354,2012/6/21,2012/8/7
HLF 321,2012/6/21,2012/7/7
GZJ 199,2012/6/21,2012/7/25
ZRY 986,2012/6/21,
WKL 987,2012/6/21,
EST 398,2012/6/21,2012/7/16
ARF 777,2012/6/21,2012/7/8
EWF 849,2012/6/21,2012/7/16
SBJ 764,2012/6/21,2012/8/1
AEW 324,2012/6/21,
DCY 242,2012/6/21,
BNV 942,2012/6/21,2012/7/27
DBR 947,2012/6/21,2012/6/30
WPS 581,2012/6/21,2012/7/27
FCR 314,2012/6/21,2012/7/7
PGS 158,2012/6/21,2012/7/1
LPC 177,2012/6/21,2012/7/28
YGG 749,2012/6/21,2012/7/2
WZT 354,2012/6/21,2012/6/30
SBH 212,2012/6/21,
KWA 396,2012/6/21,2012/6/26
HEH 716,2012/6/21,2012/6/26
BSD 619,2012/6/21,
KGJ 646,2012/6/21,2012/7/11
DFH 689,2012/6/21,2012/8/9
WEZ 314,2012/6/21,
ZPB 315,2012/6/21,2012/8/6
NZV 735,2012/6/21,2012/6/30
VPP 835,2012/6/21,
TYT 899,2012/6/21,2012/8/9
PFR 751,2012/6/21,2012/7/27
HVA 923,2012/6/21,2012/8/9
AFM 588,2012/6/21,2012/8/4
WAN 181,2012/6/21,2012/7/21
ZVB 985,2012/6/21,2012/7/1
XZM 458,2012/6/21,2012/8/5
YHX 755,2012/6/21,2012/6/28
HFX 556,2012/6/21,2012/8/1
ELY 421,2012/6/21,2012/7/21
AVN 835,2012/6/21,2012/8/7
CDC 529,2012/6/21,2012/6/24
RGP 567,2012/6/21,2012/7/1
CFF 196,2012/6/21,2012/7/2
TGR 793,2012/6/21,2012/7/14
GYK 454,2012/6/21,2012/6/26
JLR 941,2012/6/21,2012/8/9
NHT 139,2012/6/21,2012/8/9
YES 834,2012/6/21,2012/7/14
WSF 638,2012/6/21,2012/7/26
CYP 583,2012/6/21,2012/7/16
HHC 654,2012/6/21,2012/7/25
ZXL 373,2012/6/21,
AGB 784,2012/6/21,2012/6/22
RAY 335,2012/6/21,2012/7/22
SAM 938,2012/6/21,2012/8/5
AXR 444,2012/6/21,2012/6/24
XPL 628,2012/6/21,2012/8/3
GKZ 554,2012/6/21,2012/6/24
FWN 672,2012/6/21,
HRS 976,2012/6/21,2012/7/7
ZBJ 711,2012/6/21,2012/7/9
DNN 884,2012/6/21,2012/8/8
VED 584,2012/6/21,2012/6/29
VGF 629,2012/6/21,2012/7/3
BTM 414,2012/6/21,2012/7/10
LRM 269,2012/6/21,2012/7/4
RBC 558,2012/6/21,2012/7/11
XRY 778,2012/6/21,
HXT 296,2012/6/21,2012/7/22
VYB 291,2012/6/21,2012/6/30
BHX 187,2012/6/21,2012/6/30
HZM 446,2012/6/21,2012/7/13
WGW 622,2012/6/21,
KPS 673,2012/6/21,2012/7/23
LBS 497,2012/6/21,2012/7/8
SLW 913,2012/6/21,
LJG 625,2012/6/21,2012/7/23
HVP 216,2012/6/21,
GRX 491,2012/6/21,
ZFY 731,2012/6/21,
NNC 491,2012/6/21,2012/7/24
KTC 222,2012/6/21,
XVR 447,2012/6/21,2012/6/28
RDP 969,2012/6/21,2012/7/23
TLP 452,2012/6/21,2012/6/24
ZYY 396,2012/6/21,2012/8/9
PWW 546,2012/6/21,2012/7/28
KRR 857,2012/6/21,2012/7/8
CVJ 652,2012/6/21,2012/7/21
SLK 579,2012/6/21,
EVH 712,2012/6/21,
