Vehicle Registration,Date Stolen,Date Recovered
RFF 114,2010/12/26,2011/2/12
WSG 438,2010/12/26,2010/12/27
XLJ 174,2010/12/26,2011/1/2
JXN 489,2010/12/26,2011/2/10
PHL 176,2010/12/26,2011/2/3
KDJ 718,2010/12/26,2011/2/12
MWK 767,2010/12/26,2011/2/5
CMP 286,2010/12/26,2011/1/26
TMS 941,2010/12/26,2011/1/6
RLN 594,2010/12/26,2011/1/27
YAX 152,2010/12/26,2011/1/5
MDX 296,2010/12/26,2010/12/29
MLA 621,2010/12/26,2011/1/2
PCB 123,2010/12/26,2011/1/13
XCG 876,2010/12/26,2011/1/18
GWK 321,2010/12/26,
JSA 541,2010/12/26,2011/1/13
XJK 321,2010/12/26,2011/1/31
VEH 833,2010/12/26,2011/1/4
ZKF 369,2010/12/26,2011/1/13
TZS 539,2010/12/26,2011/1/9
TKY 322,2010/12/26,2011/1/15
CEK 975,2010/12/26,
MBL 981,2010/12/26,2011/1/6
AWN 243,2010/12/26,2011/2/11
XMB 839,2010/12/26,2011/2/4
AAF 555,2010/12/26,2011/2/10
ENY 244,2010/12/26,2011/2/10
EZF 363,2010/12/26,2011/2/5
FNA 259,2010/12/26,2011/2/5
FRY 888,2010/12/26,2011/1/18
XJZ 847,2010/12/26,2011/1/19
PJR 365,2010/12/26,2011/1/9
EKE 948,2010/12/26,2011/2/1
THY 741,2010/12/26,2011/2/8
MSJ 239,2010/12/26,2011/1/18
BKM 135,2010/12/26,2011/2/12
JDP 466,2010/12/26,
PSC 187,2010/12/26,2011/1/1
MFV 911,2010/12/26,2011/1/18
YSW 937,2010/12/26,2011/2/13
JDJ 355,2010/12/26,2011/2/6
NGN 685,2010/12/26,2011/1/28
GAN 171,2010/12/26,2011/1/27
SJL 872,2010/12/26,2011/2/6
SXP 648,2010/12/26,
JWJ 858,2010/12/26,2011/1/12
AMR 329,2010/12/26,2011/1/20
MCN 119,2010/12/26,2011/1/5
KNX 981,2010/12/26,2011/2/12
AMP 868,2010/12/26,2011/1/30
BZX 356,2010/12/26,2011/2/5
JFD 339,2010/12/26,2010/12/27
RZJ 994,2010/12/26,2011/1/26
MEE 646,2010/12/26,2011/1/31
JTA 119,2010/12/26,2011/2/11
TCN 687,2010/12/26,
LEE 747,2010/12/26,2011/2/4
JXS 343,2010/12/26,2011/1/15
MLW 591,2010/12/26,2011/1/12
ANE 881,2010/12/26,2011/1/1
BCC 241,2010/12/26,2011/1/6
YHR 337,2010/12/26,2011/1/14
SWA 486,2010/12/26,2011/1/2
WNR 859,2010/12/26,2011/2/7
TXD 323,2010/12/26,2011/1/10
FEP 642,2010/12/26,2011/1/13
ESD 917,2010/12/26,2011/2/10
ZPG 844,2010/12/26,
LHL 451,2010/12/26,2011/1/14
NND 716,2010/12/26,2011/1/1
EHR 879,2010/12/26,
YSG 594,2010/12/26,2010/12/30
BNC 169,2010/12/26,
GTJ 463,2010/12/26,2011/1/16
LNR 173,2010/12/26,2011/1/6
ALL 888,2010/12/26,
LGP 451,2010/12/26,2010/12/30
NNN 158,2010/12/26,2011/1/16
FXB 471,2010/12/26,2010/12/31
HMA 259,2010/12/26,2011/1/10
GGZ 361,2010/12/26,2011/2/11
LKK 272,2010/12/26,
BVN 981,2010/12/26,2011/1/13
EVB 919,2010/12/26,2011/2/4
FCT 392,2010/12/26,2010/12/29
YSY 469,2010/12/26,
LXB 644,2010/12/26,2011/1/27
YNC 899,2010/12/26,2011/1/7
PWY 658,2010/12/26,2011/1/6
SGZ 121,2010/12/26,2011/2/2
SYL 382,2010/12/26,2011/1/5
LMG 413,2010/12/26,2011/1/12
KJS 895,2010/12/26,2011/1/28
RDY 245,2010/12/26,2010/12/28
VWC 951,2010/12/26,2011/1/27
PBB 959,2010/12/26,2011/2/7
YAR 739,2010/12/26,
FWN 731,2010/12/26,2011/1/17
LJM 224,2010/12/26,2011/1/15
TGE 957,2010/12/26,2010/12/31
GLE 493,2010/12/26,2011/1/25
NZS 749,2010/12/26,2011/1/4
RDK 246,2010/12/26,2011/1/9
PEA 174,2010/12/26,2011/1/28
TWK 881,2010/12/26,
VRR 267,2010/12/26,2011/2/12
CRF 339,2010/12/26,2011/1/13
DPT 736,2010/12/26,
HEZ 654,2010/12/26,2011/1/28
DFH 712,2010/12/26,2011/2/9
FEY 224,2010/12/26,2011/1/5
LVP 334,2010/12/26,2011/2/9
PKW 474,2010/12/26,2011/1/10
ZRD 167,2010/12/26,
SWK 179,2010/12/26,2010/12/29
ZEC 774,2010/12/26,2011/1/7
HDC 635,2010/12/26,2011/1/2
YED 522,2010/12/26,2011/1/1
DNM 598,2010/12/26,2011/1/21
JXK 636,2010/12/26,2011/2/10
KJR 561,2010/12/26,2011/2/2
SND 586,2010/12/26,2011/2/2
BHN 297,2010/12/26,2011/2/9
PLE 416,2010/12/26,2011/1/24
GPA 856,2010/12/26,
VGT 371,2010/12/26,2011/2/3
CPL 917,2010/12/26,2011/1/26
LDW 284,2010/12/26,
ZVE 369,2010/12/26,2011/1/10
CKJ 616,2010/12/26,2011/2/2
SKG 416,2010/12/26,2011/1/11
ZHH 481,2010/12/26,2011/1/8
BRH 986,2010/12/26,
HBW 639,2010/12/26,2011/1/27
JGK 418,2010/12/26,2010/12/27
LRF 369,2010/12/26,
DZM 438,2010/12/26,
GCB 187,2010/12/26,2011/1/6
SLY 578,2010/12/26,2011/1/12
PZK 339,2010/12/26,2011/1/23
LWJ 453,2010/12/26,2011/1/26
PGC 971,2010/12/26,2011/1/21
JFM 112,2010/12/26,2011/1/12
PFT 345,2010/12/26,2011/2/5
NSM 948,2010/12/26,2011/1/21
XJX 474,2010/12/26,2011/1/22
LSW 145,2010/12/26,2011/1/11
LBT 254,2010/12/26,
LSJ 156,2010/12/26,2011/1/14
TBF 629,2010/12/26,2011/1/23
SDV 767,2010/12/26,
JEM 323,2010/12/26,2011/2/9
FVY 115,2010/12/26,2010/12/31
HGH 337,2010/12/26,2011/1/1
MMM 465,2010/12/26,2011/1/17
SGP 311,2010/12/26,2011/1/14
ETJ 415,2010/12/26,
BXH 457,2010/12/26,2011/2/6
BZT 685,2010/12/26,2011/2/10
HFH 798,2010/12/26,2011/2/6
XYC 537,2010/12/26,2011/1/21
HHG 711,2010/12/26,2011/1/6
LYF 148,2010/12/26,2011/1/24
VPC 725,2010/12/26,2011/1/6
BCL 564,2010/12/26,2011/1/15
KVG 533,2010/12/26,2011/1/29
AHF 167,2010/12/26,
HLS 767,2010/12/26,2011/2/1
CBP 967,2010/12/26,
LXP 551,2010/12/26,2011/1/16
YXT 832,2010/12/26,2011/1/28
FHE 267,2010/12/26,2011/2/2
BKH 267,2010/12/26,2011/1/25
ZCM 724,2010/12/26,2011/1/25
ACV 718,2010/12/26,2011/1/23
JHT 352,2010/12/26,2011/1/18
CYL 173,2010/12/26,2011/2/10
FKX 279,2010/12/26,2011/1/2
TZC 591,2010/12/26,
XKT 393,2010/12/26,2011/2/4
RTP 285,2010/12/26,2011/1/18
ENL 695,2010/12/26,2011/1/7
EWN 519,2010/12/26,
GGE 356,2010/12/26,2011/1/8
PCL 949,2010/12/26,
LHH 461,2010/12/26,2011/1/5
EGC 173,2010/12/26,2011/1/29
YNX 542,2010/12/26,2011/1/7
GLZ 893,2010/12/26,2010/12/31
VJA 764,2010/12/26,2011/1/17
CTD 252,2010/12/26,2011/1/5
KTA 715,2010/12/26,2011/2/4
CVC 114,2010/12/26,2011/1/17
EXG 439,2010/12/26,2011/1/1
CSK 611,2010/12/26,
GRJ 333,2010/12/26,2011/1/2
NSP 834,2010/12/26,2010/12/31
GGZ 688,2010/12/26,2010/12/27
PMR 422,2010/12/26,
TAV 492,2010/12/26,2011/1/22
TBV 643,2010/12/26,2011/1/3
NRG 714,2010/12/26,2011/1/7
RXR 878,2010/12/26,2011/1/1
HNB 357,2010/12/26,
SCX 815,2010/12/26,2011/1/2
HXV 496,2010/12/26,2011/2/13
TJT 157,2010/12/26,2011/1/4
YLF 738,2010/12/26,2011/1/6
YDA 955,2010/12/26,
TJK 897,2010/12/26,2011/1/16
NRN 296,2010/12/26,2011/1/24
YYX 624,2010/12/26,2010/12/26
RYM 761,2010/12/26,2011/2/7
ZNH 234,2010/12/26,2011/2/13
ALE 631,2010/12/26,2011/2/10
NBA 668,2010/12/26,2011/2/12
JZC 127,2010/12/26,2011/1/3
VGD 435,2010/12/26,2011/1/26
YPN 724,2010/12/26,2011/1/4
ZED 513,2010/12/26,
PAT 439,2010/12/26,2010/12/27
GRV 996,2010/12/26,
KLR 933,2010/12/26,2011/1/4
TMB 957,2010/12/26,2011/1/18
PYT 373,2010/12/26,
PEK 562,2010/12/26,2011/1/27
EAB 567,2010/12/26,2011/2/11
WWP 781,2010/12/26,2011/2/4
EFJ 987,2010/12/26,
GPJ 187,2010/12/26,2011/1/9
XRV 569,2010/12/26,2011/2/6
AJL 875,2010/12/26,2011/1/3
KVG 487,2010/12/26,2011/1/24
PXF 139,2010/12/26,
MAX 234,2010/12/26,2010/12/27
KLZ 436,2010/12/26,2011/1/20
LWP 149,2010/12/26,
BGX 768,2010/12/26,
XHG 669,2010/12/26,
TAZ 472,2010/12/26,
JKN 535,2010/12/26,2011/2/2
GSD 953,2010/12/26,2011/1/26
XXN 938,2010/12/26,2011/1/8
PMG 494,2010/12/26,2011/1/18
CWH 232,2010/12/26,2011/2/1
NSH 883,2010/12/26,2011/1/25
JJM 863,2010/12/26,2011/2/1
DBX 824,2010/12/26,2011/1/28
FFX 694,2010/12/26,2011/1/9
DDJ 654,2010/12/26,2011/1/28
YVZ 686,2010/12/26,2011/1/7
CWA 339,2010/12/26,
AJP 541,2010/12/26,2011/1/19
CTR 582,2010/12/26,2011/2/12
JNX 442,2010/12/26,2010/12/31
ABM 241,2010/12/26,2011/1/21
ZEN 282,2010/12/26,2011/2/9
HAK 118,2010/12/26,2011/2/11
WFW 618,2010/12/26,2011/2/1
FAM 454,2010/12/26,
EKL 668,2010/12/26,2011/2/10
RZB 471,2010/12/26,2011/1/23
CNG 228,2010/12/26,
LPX 866,2010/12/26,2011/1/15
LJX 633,2010/12/26,
HNZ 174,2010/12/26,2011/1/7
KGF 914,2010/12/26,2011/2/6
GGD 992,2010/12/26,
NCY 329,2010/12/26,2011/2/9
GFV 691,2010/12/26,
JRH 345,2010/12/26,
MMG 123,2010/12/26,2011/1/2
XXM 659,2010/12/26,2010/12/31
JKR 862,2010/12/26,2011/1/16
VBP 374,2010/12/26,
EWT 678,2010/12/26,2011/1/29
CNT 958,2010/12/26,2011/1/27
MXX 981,2010/12/26,2011/1/16
CCE 179,2010/12/26,2011/1/17
DKK 625,2010/12/26,2011/2/3
TSS 144,2010/12/26,2011/1/27
KDS 858,2010/12/26,
KKL 666,2010/12/26,2011/1/7
CGW 141,2010/12/26,
CHD 244,2010/12/26,2011/2/8
KFP 526,2010/12/26,2011/2/9
EHD 712,2010/12/26,
KMY 265,2010/12/26,2011/1/22
XSV 371,2010/12/26,
NWC 417,2010/12/26,2010/12/27
JMX 185,2010/12/26,2010/12/26
KAS 847,2010/12/26,2010/12/29
SFR 577,2010/12/26,
RCE 215,2010/12/26,2010/12/31
LJT 165,2010/12/26,2011/1/20
SXV 648,2010/12/26,2011/1/26
TER 716,2010/12/26,2011/2/3
WVJ 738,2010/12/26,2011/2/4
YZJ 199,2010/12/26,2011/1/8
TGV 891,2010/12/26,2011/2/1
LJK 884,2010/12/26,2011/1/29
NBF 817,2010/12/26,2010/12/28
BWS 456,2010/12/26,2011/2/6
YLA 789,2010/12/26,2011/2/3
ANG 949,2010/12/26,2010/12/31
GLL 974,2010/12/26,
FYV 134,2010/12/26,2011/1/12
MPX 449,2010/12/26,2011/1/1
GJW 551,2010/12/26,
TDB 919,2010/12/26,2010/12/28
JAM 827,2010/12/26,2011/1/21
EHK 817,2010/12/26,2011/1/5
HWP 466,2010/12/26,
MSG 234,2010/12/26,2011/2/6
NHZ 443,2010/12/26,2011/1/21
WEG 266,2010/12/26,2010/12/28
YRR 337,2010/12/26,2011/2/10
LJH 444,2010/12/26,2011/1/10
MWF 778,2010/12/26,
GBL 434,2010/12/26,2011/1/20
RGE 676,2010/12/26,2011/1/8
KEX 991,2010/12/26,2011/1/2
XKP 844,2010/12/26,
RPY 335,2010/12/26,
XKV 126,2010/12/26,2011/1/1
NJG 591,2010/12/26,
YAM 887,2010/12/26,2011/1/20
BCA 261,2010/12/26,2011/1/25
SVC 531,2010/12/26,2011/1/9
HSE 917,2010/12/26,2010/12/30
LTH 397,2010/12/26,
YLA 169,2010/12/26,2011/1/7
VJW 296,2010/12/26,2011/2/9
