Vehicle Registration,Date Stolen,Date Recovered
HVW 344,2013/8/4,2013/8/19
XTH 956,2013/8/4,2013/9/11
AFG 889,2013/8/4,2013/9/2
DLX 737,2013/8/4,2013/8/6
NJJ 394,2013/8/4,2013/9/5
REW 148,2013/8/4,2013/9/3
TKB 248,2013/8/4,2013/8/22
EWC 956,2013/8/4,
SAJ 225,2013/8/4,2013/9/18
NRC 615,2013/8/4,2013/9/1
WAZ 879,2013/8/4,2013/9/20
AYB 137,2013/8/4,
SSH 454,2013/8/4,2013/9/3
MLN 777,2013/8/4,2013/8/21
GVC 567,2013/8/4,2013/8/25
BRD 358,2013/8/4,2013/8/16
PBZ 422,2013/8/4,2013/9/12
KSG 243,2013/8/4,2013/9/22
NJW 566,2013/8/4,
GMG 834,2013/8/4,2013/9/11
FRB 671,2013/8/4,
ASB 942,2013/8/4,2013/8/27
RXS 197,2013/8/4,
RZA 699,2013/8/4,
YNZ 723,2013/8/4,2013/8/30
XTL 855,2013/8/4,
BLD 467,2013/8/4,2013/9/11
HBZ 898,2013/8/4,
NAZ 838,2013/8/4,2013/9/3
HCE 334,2013/8/4,
HYN 487,2013/8/4,2013/8/25
VLH 237,2013/8/4,
NKH 558,2013/8/4,2013/9/15
XVB 555,2013/8/4,2013/8/16
MWL 138,2013/8/4,2013/8/16
NSA 755,2013/8/4,2013/8/5
LER 811,2013/8/4,2013/9/6
BGM 178,2013/8/4,2013/9/12
EJP 536,2013/8/4,2013/9/8
EMY 871,2013/8/4,2013/9/14
TKB 385,2013/8/4,2013/9/14
DYY 133,2013/8/4,2013/8/9
YVM 185,2013/8/4,2013/8/20
LYP 628,2013/8/4,2013/9/10
LCF 385,2013/8/4,2013/8/23
NDH 367,2013/8/4,2013/8/28
JFW 957,2013/8/4,2013/9/2
CDT 983,2013/8/4,2013/8/21
EYN 218,2013/8/4,2013/9/15
JTL 729,2013/8/4,2013/8/16
KRD 917,2013/8/4,2013/8/26
MZD 775,2013/8/4,2013/9/19
VBD 723,2013/8/4,2013/9/20
JKP 839,2013/8/4,
