Vehicle Registration,Date Stolen,Date Recovered
LJR 275,2017/11/1,2017/12/18
EGS 212,2017/11/1,
BWY 892,2017/11/1,2017/11/27
WMB 474,2017/11/1,2017/11/21
RLG 385,2017/11/1,2017/12/18
CAZ 349,2017/11/1,2017/12/8
GNL 784,2017/11/1,2017/12/1
XKG 255,2017/11/1,2017/11/10
XEM 591,2017/11/1,2017/11/15
YPT 923,2017/11/1,2017/12/11
VED 286,2017/11/1,2017/12/7
WYJ 327,2017/11/1,2017/12/12
VDH 242,2017/11/1,2017/12/18
GXW 267,2017/11/1,2017/11/11
PJK 341,2017/11/1,2017/12/19
LFS 969,2017/11/1,
VDC 996,2017/11/1,2017/11/26
GXX 986,2017/11/1,
TWS 736,2017/11/1,2017/11/14
DCT 259,2017/11/1,2017/12/2
LRJ 463,2017/11/1,
XWZ 421,2017/11/1,2017/11/22
MME 837,2017/11/1,2017/12/14
XGV 884,2017/11/1,2017/11/5
GNL 223,2017/11/1,2017/11/28
ERW 568,2017/11/1,
SVP 988,2017/11/1,2017/11/3
VDN 348,2017/11/1,2017/11/7
TRD 553,2017/11/1,2017/12/7
ZSN 684,2017/11/1,
RPD 172,2017/11/1,2017/11/26
MSH 173,2017/11/1,2017/11/5
MGT 972,2017/11/1,2017/12/3
BHZ 135,2017/11/1,2017/12/18
NLR 761,2017/11/1,2017/12/11
DSZ 897,2017/11/1,2017/11/29
PCB 566,2017/11/1,2017/11/20
ZSZ 424,2017/11/1,
TYL 263,2017/11/1,2017/12/11
LDV 928,2017/11/1,2017/11/26
TFL 244,2017/11/1,2017/12/11
CCV 914,2017/11/1,2017/11/23
MXB 924,2017/11/1,2017/11/6
HNA 584,2017/11/1,
ENP 991,2017/11/1,2017/12/5
DNC 558,2017/11/1,
SBK 375,2017/11/1,2017/11/12
CEV 844,2017/11/1,2017/11/5
TRT 585,2017/11/1,2017/12/12
ETW 636,2017/11/1,2017/12/8
EYT 892,2017/11/1,2017/11/19
HEV 738,2017/11/1,2017/12/18
LJT 828,2017/11/1,
EYA 176,2017/11/1,2017/11/9
LHP 463,2017/11/1,2017/12/7
FBE 672,2017/11/1,2017/11/13
VAC 898,2017/11/1,2017/11/16
RPN 124,2017/11/1,2017/12/16
AGF 835,2017/11/1,
RDP 177,2017/11/1,
SSF 753,2017/11/1,2017/11/30
AFV 977,2017/11/1,2017/11/23
DKM 584,2017/11/1,2017/11/4
VYD 733,2017/11/1,2017/12/4
FLH 512,2017/11/1,2017/11/14
SRW 173,2017/11/1,2017/11/24
SRX 229,2017/11/1,2017/11/12
PZX 528,2017/11/1,2017/11/17
NXT 349,2017/11/1,2017/12/14
EWT 351,2017/11/1,2017/11/29
LDA 645,2017/11/1,2017/12/7
FAW 137,2017/11/1,2017/11/28
GBK 852,2017/11/1,2017/12/2
VXA 429,2017/11/1,2017/12/11
KGB 987,2017/11/1,
DKA 327,2017/11/1,2017/12/4
GYY 467,2017/11/1,2017/11/5
MGV 544,2017/11/1,2017/11/9
EGR 966,2017/11/1,2017/12/20
SGR 123,2017/11/1,
ENB 214,2017/11/1,2017/12/16
EVK 699,2017/11/1,2017/12/6
FVC 817,2017/11/1,2017/12/10
YJT 411,2017/11/1,2017/11/4
STF 839,2017/11/1,2017/11/10
JZT 824,2017/11/1,2017/11/30
NYV 427,2017/11/1,2017/12/17
VJF 765,2017/11/1,
TEW 268,2017/11/1,2017/11/23
PFL 299,2017/11/1,2017/11/28
VZW 236,2017/11/1,
WSB 975,2017/11/1,2017/11/13
JPC 964,2017/11/1,2017/11/7
LLV 928,2017/11/1,2017/12/2
WTX 675,2017/11/1,
EWJ 985,2017/11/1,
ZPT 386,2017/11/1,2017/12/19
WDS 881,2017/11/1,
BEC 966,2017/11/1,2017/11/8
RAT 712,2017/11/1,2017/12/13
WSA 613,2017/11/1,2017/12/20
VLV 672,2017/11/1,
BHW 647,2017/11/1,2017/11/25
LVP 883,2017/11/1,2017/11/21
GTZ 212,2017/11/1,2017/12/18
EXD 286,2017/11/1,2017/11/8
VPR 643,2017/11/1,
ERC 372,2017/11/1,2017/11/20
BDF 121,2017/11/1,2017/11/7
KCJ 564,2017/11/1,2017/11/28
RBB 367,2017/11/1,
EWZ 417,2017/11/1,
LPB 632,2017/11/1,2017/11/20
LVE 389,2017/11/1,2017/11/28
CEP 612,2017/11/1,2017/12/18
WEW 317,2017/11/1,2017/12/8
BHB 938,2017/11/1,2017/12/1
SGV 851,2017/11/1,2017/11/12
GCG 915,2017/11/1,2017/12/18
RSV 131,2017/11/1,2017/12/5
ALD 596,2017/11/1,2017/11/28
NCX 842,2017/11/1,2017/12/10
ZPA 948,2017/11/1,2017/12/4
JSG 615,2017/11/1,2017/11/12
PBT 197,2017/11/1,2017/11/15
NBH 952,2017/11/1,2017/11/1
YAC 717,2017/11/1,
WMC 239,2017/11/1,
WFE 347,2017/11/1,2017/12/14
GGJ 457,2017/11/1,2017/11/4
SVR 146,2017/11/1,2017/11/29
TNE 461,2017/11/1,2017/11/20
ZFC 397,2017/11/1,
DWH 739,2017/11/1,
LWM 541,2017/11/1,2017/12/5
