Vehicle Registration,Date Stolen,Date Recovered
WHZ 983,2016/11/9,2016/12/23
DPB 374,2016/11/9,2016/12/16
LFA 663,2016/11/9,
VAW 684,2016/11/9,
GEG 992,2016/11/9,2016/11/18
WFR 356,2016/11/9,
TFK 945,2016/11/9,2016/12/19
JYC 753,2016/11/9,2016/12/6
ZZZ 517,2016/11/9,2016/12/19
AHW 467,2016/11/9,2016/12/9
FTX 697,2016/11/9,2016/12/16
JTP 114,2016/11/9,2016/11/18
RXG 563,2016/11/9,2016/11/9
KCY 965,2016/11/9,2016/12/24
HXM 749,2016/11/9,2016/12/20
EEB 328,2016/11/9,2016/11/21
DFR 742,2016/11/9,2016/12/10
TXE 877,2016/11/9,2016/11/15
WXS 295,2016/11/9,2016/11/19
BZG 437,2016/11/9,2016/12/20
WGW 482,2016/11/9,2016/11/26
FMZ 579,2016/11/9,2016/12/6
BCL 311,2016/11/9,2016/12/13
AYS 483,2016/11/9,
BNZ 597,2016/11/9,2016/11/16
MMX 457,2016/11/9,
KWH 135,2016/11/9,2016/12/6
PDK 849,2016/11/9,
VYK 211,2016/11/9,2016/12/5
ZVV 623,2016/11/9,2016/11/17
YRY 986,2016/11/9,2016/12/18
AEW 833,2016/11/9,2016/11/21
CXP 638,2016/11/9,2016/11/10
GAC 579,2016/11/9,2016/12/7
ZCX 814,2016/11/9,
DXD 837,2016/11/9,2016/11/11
MFK 376,2016/11/9,
PNR 853,2016/11/9,
PMV 245,2016/11/9,2016/12/2
SLL 462,2016/11/9,2016/11/13
ZJY 553,2016/11/9,2016/12/11
DTD 573,2016/11/9,2016/12/7
CDE 798,2016/11/9,
VTN 215,2016/11/9,2016/12/5
LBX 243,2016/11/9,2016/12/3
WJZ 639,2016/11/9,2016/12/28
YPH 593,2016/11/9,
CWS 875,2016/11/9,2016/11/24
FSA 644,2016/11/9,2016/12/3
RXX 597,2016/11/9,2016/12/19
TDF 521,2016/11/9,
KVB 567,2016/11/9,2016/12/12
BHK 693,2016/11/9,2016/11/9
DNW 142,2016/11/9,2016/11/17
BXB 528,2016/11/9,
EWF 649,2016/11/9,2016/11/18
EML 633,2016/11/9,2016/12/21
DTH 624,2016/11/9,2016/12/16
PPK 762,2016/11/9,2016/11/17
XEH 214,2016/11/9,
HXW 966,2016/11/9,2016/11/17
APH 558,2016/11/9,2016/12/27
CYZ 755,2016/11/9,
HES 197,2016/11/9,2016/11/25
PEG 468,2016/11/9,
KRS 187,2016/11/9,
FNA 244,2016/11/9,2016/12/9
MVN 492,2016/11/9,2016/12/23
GPW 356,2016/11/9,2016/11/19
GZG 883,2016/11/9,2016/11/22
LRV 372,2016/11/9,2016/11/25
NJV 832,2016/11/9,2016/11/13
TJS 284,2016/11/9,2016/12/3
JVW 517,2016/11/9,2016/11/14
MXY 346,2016/11/9,
GPT 284,2016/11/9,
WZC 461,2016/11/9,
DDZ 938,2016/11/9,2016/11/16
GNG 438,2016/11/9,
TPY 373,2016/11/9,2016/12/20
WTP 167,2016/11/9,2016/12/10
CXC 367,2016/11/9,2016/12/18
LYX 325,2016/11/9,
BYS 925,2016/11/9,2016/11/28
GAB 631,2016/11/9,2016/11/19
YWG 477,2016/11/9,2016/12/7
VLV 756,2016/11/9,2016/12/19
XPA 796,2016/11/9,2016/11/21
LFY 673,2016/11/9,2016/11/19
SFG 335,2016/11/9,2016/11/23
JSE 776,2016/11/9,2016/11/28
EVR 615,2016/11/9,2016/12/9
NTX 589,2016/11/9,2016/11/24
FJA 235,2016/11/9,2016/11/10
GSG 346,2016/11/9,2016/12/17
XEK 966,2016/11/9,
RZS 568,2016/11/9,2016/12/5
JRK 462,2016/11/9,2016/11/28
TFH 433,2016/11/9,
ZAP 654,2016/11/9,2016/12/27
AXM 485,2016/11/9,2016/12/18
DYX 824,2016/11/9,2016/11/21
WTD 431,2016/11/9,2016/12/26
CRM 639,2016/11/9,2016/12/21
RTJ 771,2016/11/9,
LWE 341,2016/11/9,2016/12/24
TYV 826,2016/11/9,2016/11/30
YDF 212,2016/11/9,2016/11/21
BXC 495,2016/11/9,2016/11/9
XZX 486,2016/11/9,
TYW 321,2016/11/9,
GJV 587,2016/11/9,2016/11/18
PYF 595,2016/11/9,2016/12/9
XAX 371,2016/11/9,2016/11/16
EFJ 139,2016/11/9,
CBB 675,2016/11/9,2016/12/28
VPV 845,2016/11/9,2016/11/10
GPK 225,2016/11/9,2016/11/24
FMG 531,2016/11/9,2016/12/27
XEJ 951,2016/11/9,2016/12/5
ASK 233,2016/11/9,2016/12/23
EDV 759,2016/11/9,2016/12/23
TVH 224,2016/11/9,2016/12/22
PCA 212,2016/11/9,2016/12/17
CAC 412,2016/11/9,2016/11/9
RMH 233,2016/11/9,2016/11/17
GVD 764,2016/11/9,2016/11/18
WTM 237,2016/11/9,
JLN 585,2016/11/9,2016/12/4
VJM 717,2016/11/9,2016/11/27
YBW 391,2016/11/9,2016/12/10
WMP 368,2016/11/9,2016/12/14
VFV 876,2016/11/9,2016/11/16
GNX 385,2016/11/9,
JED 284,2016/11/9,2016/11/15
WWR 382,2016/11/9,2016/12/26
SPX 885,2016/11/9,2016/12/9
XZA 424,2016/11/9,2016/12/25
ALY 575,2016/11/9,2016/11/12
CMZ 818,2016/11/9,
PAN 367,2016/11/9,2016/11/21
NXG 847,2016/11/9,2016/11/14
XGF 435,2016/11/9,
MLT 457,2016/11/9,
ZYW 277,2016/11/9,2016/12/19
EBX 823,2016/11/9,2016/11/10
JLZ 767,2016/11/9,
VJS 198,2016/11/9,2016/11/25
PGX 589,2016/11/9,2016/12/15
LXC 264,2016/11/9,2016/12/28
LHZ 176,2016/11/9,2016/11/27
BTJ 497,2016/11/9,2016/11/30
TBE 946,2016/11/9,2016/12/4
TVE 757,2016/11/9,2016/12/4
JKP 693,2016/11/9,
YNK 264,2016/11/9,2016/11/19
LVJ 521,2016/11/9,2016/12/26
WMG 946,2016/11/9,2016/12/17
FYZ 628,2016/11/9,2016/12/1
ZDZ 724,2016/11/9,2016/12/24
NLG 739,2016/11/9,2016/11/21
LST 492,2016/11/9,2016/12/12
VBY 646,2016/11/9,2016/12/8
HYN 112,2016/11/9,2016/12/15
PXJ 931,2016/11/9,2016/11/10
RPC 411,2016/11/9,2016/12/3
MSZ 143,2016/11/9,2016/12/28
