Vehicle Registration,Date Stolen,Date Recovered
JRN 887,2013/2/9,2013/3/24
MWH 784,2013/2/9,2013/3/26
WZK 863,2013/2/9,2013/3/19
BYJ 154,2013/2/9,2013/3/26
TTP 893,2013/2/9,2013/3/7
NHF 181,2013/2/9,2013/2/19
TKR 889,2013/2/9,
XCT 948,2013/2/9,
YLZ 181,2013/2/9,2013/3/19
LNF 317,2013/2/9,2013/3/11
TCH 171,2013/2/9,2013/2/12
NMY 856,2013/2/9,2013/3/6
MCC 421,2013/2/9,2013/3/5
RCJ 379,2013/2/9,
LTE 357,2013/2/9,2013/3/3
JCM 329,2013/2/9,2013/2/9
BKT 963,2013/2/9,2013/3/24
PRK 678,2013/2/9,2013/2/17
JTH 843,2013/2/9,2013/2/24
RFZ 162,2013/2/9,2013/3/7
CMD 222,2013/2/9,2013/3/8
XNR 838,2013/2/9,2013/2/16
YXX 462,2013/2/9,2013/3/5
DZF 438,2013/2/9,2013/2/12
CSM 269,2013/2/9,
EBY 865,2013/2/9,2013/3/3
CKB 742,2013/2/9,2013/2/12
AHB 292,2013/2/9,
MFS 649,2013/2/9,2013/3/26
JRD 637,2013/2/9,2013/2/20
MKF 874,2013/2/9,2013/2/10
RPD 383,2013/2/9,
BYG 388,2013/2/9,
LCG 795,2013/2/9,2013/3/13
CKR 592,2013/2/9,
ESY 786,2013/2/9,
KDM 449,2013/2/9,2013/3/22
ZBH 714,2013/2/9,
ZWE 467,2013/2/9,2013/2/9
SDC 197,2013/2/9,2013/2/25
ADF 813,2013/2/9,
PAM 986,2013/2/9,2013/2/10
SVV 946,2013/2/9,2013/3/5
DPR 287,2013/2/9,2013/3/17
TKR 922,2013/2/9,2013/2/14
WZW 622,2013/2/9,
DFJ 294,2013/2/9,2013/3/4
SMS 468,2013/2/9,2013/2/27
GGD 491,2013/2/9,2013/3/17
SCC 488,2013/2/9,
NMA 646,2013/2/9,2013/2/24
ZGE 657,2013/2/9,
PYH 996,2013/2/9,
MVK 831,2013/2/9,2013/3/7
ZRV 278,2013/2/9,2013/3/7
ZTJ 681,2013/2/9,2013/2/13
DAV 856,2013/2/9,2013/2/11
GAB 525,2013/2/9,2013/2/15
VJR 898,2013/2/9,2013/2/25
KRY 236,2013/2/9,2013/2/16
SLR 226,2013/2/9,2013/2/25
PXW 779,2013/2/9,2013/3/7
PKV 543,2013/2/9,2013/2/10
SZL 878,2013/2/9,2013/3/13
WRW 689,2013/2/9,
BHE 196,2013/2/9,2013/2/14
CLN 886,2013/2/9,2013/3/29
LJL 325,2013/2/9,2013/3/12
FEX 128,2013/2/9,2013/3/13
SRK 119,2013/2/9,
XAT 238,2013/2/9,
SJE 445,2013/2/9,2013/3/29
SJV 771,2013/2/9,2013/2/22
WXC 238,2013/2/9,2013/2/25
BJH 274,2013/2/9,2013/3/8
KSG 762,2013/2/9,2013/2/22
RWJ 726,2013/2/9,2013/2/28
VLJ 476,2013/2/9,2013/3/29
BTJ 128,2013/2/9,2013/3/24
WJH 185,2013/2/9,2013/3/10
PXM 456,2013/2/9,2013/2/22
