Vehicle Registration,Date Stolen,Date Recovered
TTT 474,2011/12/2,2011/12/17
VRB 834,2011/12/2,2011/12/3
TCS 435,2011/12/2,2011/12/10
NXM 337,2011/12/2,2012/1/10
WVM 486,2011/12/2,2011/12/15
HBX 394,2011/12/2,2012/1/6
RAT 894,2011/12/2,2012/1/4
PZW 899,2011/12/2,
WNZ 586,2011/12/2,
WSB 269,2011/12/2,2012/1/11
DNP 399,2011/12/2,2011/12/31
CGW 885,2011/12/2,2011/12/6
XWJ 442,2011/12/2,
BSA 245,2011/12/2,2012/1/1
DPR 449,2011/12/2,2011/12/7
ZNK 672,2011/12/2,2011/12/14
PTG 864,2011/12/2,
LND 384,2011/12/2,2011/12/4
SDP 287,2011/12/2,2012/1/18
SKK 875,2011/12/2,2011/12/17
KPN 628,2011/12/2,2011/12/6
VRX 878,2011/12/2,2011/12/4
MVX 651,2011/12/2,2012/1/1
VHC 291,2011/12/2,2011/12/14
FGV 385,2011/12/2,2011/12/22
BWJ 282,2011/12/2,2011/12/12
JWF 967,2011/12/2,2011/12/19
ASW 879,2011/12/2,2012/1/10
JYN 518,2011/12/2,
JAM 765,2011/12/2,2011/12/3
CFS 273,2011/12/2,2011/12/18
YJF 265,2011/12/2,
BPT 967,2011/12/2,2012/1/11
CEM 627,2011/12/2,2012/1/10
RDT 436,2011/12/2,
PBN 666,2011/12/2,2011/12/24
WKP 971,2011/12/2,2011/12/6
KCA 687,2011/12/2,2011/12/16
PRL 577,2011/12/2,2012/1/12
PSH 522,2011/12/2,2011/12/3
TSV 818,2011/12/2,2012/1/15
BJA 265,2011/12/2,2011/12/16
VGA 929,2011/12/2,
NEJ 976,2011/12/2,2011/12/11
CNW 195,2011/12/2,2011/12/12
TYJ 477,2011/12/2,
KKS 822,2011/12/2,2011/12/16
PSE 849,2011/12/2,2012/1/9
ETA 162,2011/12/2,2012/1/20
CFC 367,2011/12/2,2011/12/19
KEM 493,2011/12/2,2011/12/7
GBL 234,2011/12/2,2011/12/19
CXD 967,2011/12/2,2011/12/29
KKT 911,2011/12/2,2011/12/7
JHJ 344,2011/12/2,2011/12/30
RBT 578,2011/12/2,2011/12/2
XGC 754,2011/12/2,2011/12/13
RGY 552,2011/12/2,2012/1/17
ZNV 991,2011/12/2,2011/12/25
HGH 619,2011/12/2,2011/12/27
JAB 794,2011/12/2,
CSP 151,2011/12/2,2011/12/18
DLN 291,2011/12/2,2012/1/8
VKJ 396,2011/12/2,2012/1/4
VGC 522,2011/12/2,2011/12/18
DVW 354,2011/12/2,2011/12/10
YXK 543,2011/12/2,2012/1/2
GGY 592,2011/12/2,2011/12/3
BYF 398,2011/12/2,2011/12/17
DZA 225,2011/12/2,2011/12/14
FDG 122,2011/12/2,2011/12/13
RTE 838,2011/12/2,2011/12/31
TJE 629,2011/12/2,
PLH 434,2011/12/2,2011/12/7
AMF 889,2011/12/2,2011/12/14
STP 265,2011/12/2,2012/1/4
JAL 837,2011/12/2,2011/12/14
WDL 788,2011/12/2,2011/12/11
RLW 767,2011/12/2,2011/12/7
CGW 431,2011/12/2,
WAA 393,2011/12/2,2011/12/23
FZZ 755,2011/12/2,2011/12/5
NJN 269,2011/12/2,2012/1/9
YRS 188,2011/12/2,2012/1/19
PHX 889,2011/12/2,2011/12/16
ALL 674,2011/12/2,2011/12/20
FYV 954,2011/12/2,2011/12/28
FHH 364,2011/12/2,2011/12/27
ZEB 163,2011/12/2,2011/12/7
BEC 252,2011/12/2,2012/1/16
GCT 911,2011/12/2,2011/12/15
VZM 461,2011/12/2,2012/1/10
ZBP 533,2011/12/2,2012/1/17
WDX 334,2011/12/2,
