Vehicle Registration,Date Stolen,Date Recovered
CDH 133,2010/6/12,2010/6/29
DMB 731,2010/6/12,2010/6/22
BCY 996,2010/6/12,2010/7/26
CCG 436,2010/6/12,2010/7/12
YND 995,2010/6/12,2010/6/29
JZF 349,2010/6/12,2010/7/28
KKN 256,2010/6/12,2010/7/11
FSZ 291,2010/6/12,2010/7/30
YGT 783,2010/6/12,2010/7/20
TRN 146,2010/6/12,
DKX 914,2010/6/12,2010/6/24
ZTR 353,2010/6/12,2010/6/29
ASG 132,2010/6/12,
RYK 816,2010/6/12,2010/6/14
JXY 521,2010/6/12,2010/7/5
BKV 265,2010/6/12,2010/6/18
GDZ 733,2010/6/12,
LSF 214,2010/6/12,2010/6/26
SBX 638,2010/6/12,2010/6/25
FWZ 848,2010/6/12,
VXN 964,2010/6/12,
AYA 484,2010/6/12,2010/7/5
CJK 565,2010/6/12,2010/6/23
XAK 531,2010/6/12,2010/7/12
CCG 284,2010/6/12,2010/7/21
TSP 488,2010/6/12,2010/6/18
HGS 941,2010/6/12,2010/7/8
RCZ 698,2010/6/12,2010/7/26
GHH 714,2010/6/12,2010/7/28
PCV 998,2010/6/12,
XND 946,2010/6/12,
NAK 642,2010/6/12,2010/7/3
WPA 554,2010/6/12,
JZH 336,2010/6/12,2010/7/1
LYR 469,2010/6/12,2010/7/14
BGD 193,2010/6/12,2010/6/28
RVB 382,2010/6/12,2010/7/9
SDP 431,2010/6/12,2010/7/19
PPD 551,2010/6/12,2010/6/28
ZHJ 338,2010/6/12,
PYP 561,2010/6/12,2010/7/31
JER 533,2010/6/12,
MFK 318,2010/6/12,2010/7/26
LDH 573,2010/6/12,2010/6/25
BMT 343,2010/6/12,2010/6/29
PWC 448,2010/6/12,2010/7/10
YHS 948,2010/6/12,2010/7/31
BZZ 475,2010/6/12,
YVK 851,2010/6/12,2010/7/15
YXR 375,2010/6/12,2010/6/22
PRM 463,2010/6/12,2010/7/5
MZF 439,2010/6/12,
GBK 647,2010/6/12,2010/6/19
RLB 527,2010/6/12,2010/6/14
VHV 111,2010/6/12,2010/7/4
HEG 683,2010/6/12,2010/7/27
DMZ 726,2010/6/12,2010/6/25
LRV 239,2010/6/12,2010/6/16
XTP 126,2010/6/12,
PVG 246,2010/6/12,2010/6/14
NCH 674,2010/6/12,
BYP 433,2010/6/12,2010/7/2
CMR 169,2010/6/12,2010/7/23
KTB 431,2010/6/12,2010/7/3
NJN 265,2010/6/12,2010/6/13
HKY 217,2010/6/12,2010/7/25
JYB 999,2010/6/12,2010/7/21
FWE 931,2010/6/12,2010/7/26
LST 983,2010/6/12,2010/7/16
MCT 296,2010/6/12,2010/7/5
XVZ 415,2010/6/12,2010/7/31
NXX 831,2010/6/12,2010/6/23
NZS 499,2010/6/12,
FKJ 836,2010/6/12,2010/7/16
JNC 515,2010/6/12,2010/7/30
SDJ 849,2010/6/12,2010/7/1
XKR 992,2010/6/12,2010/7/14
HXC 622,2010/6/12,2010/6/30
EFK 797,2010/6/12,
ATP 856,2010/6/12,2010/7/15
AYX 897,2010/6/12,2010/7/17
XCD 244,2010/6/12,2010/7/23
VJS 257,2010/6/12,
EPZ 258,2010/6/12,2010/7/3
FTN 235,2010/6/12,2010/6/13
MEV 861,2010/6/12,2010/7/13
YCA 295,2010/6/12,2010/7/27
JSP 475,2010/6/12,
SKY 686,2010/6/12,2010/6/21
JEP 387,2010/6/12,
ZHF 483,2010/6/12,2010/7/22
WFV 696,2010/6/12,2010/7/18
LTC 229,2010/6/12,2010/7/24
