Vehicle Registration,Date Stolen,Date Recovered
DMJ 711,2017/4/7,2017/4/18
XJY 431,2017/4/7,
RFL 876,2017/4/7,
KYT 595,2017/4/7,2017/5/14
GLX 115,2017/4/7,2017/5/14
CTL 374,2017/4/7,2017/5/25
WNX 557,2017/4/7,2017/5/11
HHG 237,2017/4/7,2017/5/10
PAB 824,2017/4/7,
MWR 928,2017/4/7,
ZBP 462,2017/4/7,2017/4/29
THS 736,2017/4/7,2017/4/27
BBS 732,2017/4/7,2017/4/30
PVA 617,2017/4/7,2017/4/27
AFE 223,2017/4/7,2017/5/17
NLB 872,2017/4/7,2017/5/19
KGX 126,2017/4/7,2017/5/11
NET 828,2017/4/7,
YES 943,2017/4/7,2017/4/19
FGD 816,2017/4/7,2017/5/12
ZBE 783,2017/4/7,2017/4/24
NJN 961,2017/4/7,2017/4/18
YBY 558,2017/4/7,2017/5/5
ADW 848,2017/4/7,2017/5/16
LJW 168,2017/4/7,2017/4/15
WFK 963,2017/4/7,2017/4/15
AKX 162,2017/4/7,
MZT 755,2017/4/7,2017/4/11
PPK 222,2017/4/7,
XHR 346,2017/4/7,2017/5/5
ZNW 998,2017/4/7,2017/4/23
LTN 615,2017/4/7,2017/4/11
DSJ 189,2017/4/7,2017/4/9
HSC 356,2017/4/7,2017/5/10
KAS 962,2017/4/7,2017/5/14
GCT 565,2017/4/7,2017/4/12
FGC 725,2017/4/7,
MYR 361,2017/4/7,2017/5/17
BRE 182,2017/4/7,
YNT 736,2017/4/7,2017/4/23
PTB 259,2017/4/7,2017/5/12
DRJ 755,2017/4/7,2017/4/14
HYJ 831,2017/4/7,
NCV 671,2017/4/7,2017/5/16
PVP 996,2017/4/7,
ZGW 281,2017/4/7,2017/5/2
KMK 325,2017/4/7,2017/5/5
DAR 421,2017/4/7,
XKB 783,2017/4/7,2017/4/22
RFY 934,2017/4/7,2017/4/20
NJD 375,2017/4/7,
ECS 998,2017/4/7,2017/4/7
EVG 498,2017/4/7,
ESR 956,2017/4/7,2017/4/21
TDW 798,2017/4/7,2017/4/26
SYL 754,2017/4/7,2017/5/15
EBT 429,2017/4/7,2017/5/4
WZB 987,2017/4/7,2017/5/8
WZE 893,2017/4/7,2017/5/22
JXP 147,2017/4/7,2017/5/9
YXT 588,2017/4/7,2017/5/7
PCY 974,2017/4/7,2017/5/8
GWY 629,2017/4/7,2017/5/17
DKB 335,2017/4/7,
HGB 992,2017/4/7,2017/5/15
HJE 939,2017/4/7,2017/5/6
FRS 581,2017/4/7,2017/5/9
BWG 483,2017/4/7,
SXP 547,2017/4/7,
BZE 879,2017/4/7,
WBB 688,2017/4/7,2017/4/18
RCW 294,2017/4/7,
WCE 542,2017/4/7,2017/5/9
PNK 888,2017/4/7,
EBN 739,2017/4/7,2017/4/20
RHW 389,2017/4/7,2017/4/18
VEY 672,2017/4/7,2017/5/18
JMA 254,2017/4/7,2017/4/26
