Vehicle Registration,Date Stolen,Date Recovered
LCN 958,2010/11/2,2010/11/9
EFF 713,2010/11/2,2010/11/18
XAE 341,2010/11/2,2010/11/19
CMD 565,2010/11/2,2010/12/13
EWC 433,2010/11/2,2010/11/7
RBF 163,2010/11/2,2010/11/6
NXN 577,2010/11/2,2010/12/9
VAX 966,2010/11/2,2010/11/3
KTN 229,2010/11/2,2010/11/14
XAP 373,2010/11/2,2010/12/21
KJY 794,2010/11/2,2010/12/8
BRR 342,2010/11/2,
BNR 878,2010/11/2,2010/12/3
RYN 714,2010/11/2,2010/12/5
ABM 274,2010/11/2,
AAC 539,2010/11/2,2010/11/11
KNF 262,2010/11/2,2010/11/2
VGB 189,2010/11/2,2010/11/25
ZCF 464,2010/11/2,2010/11/15
VNT 772,2010/11/2,2010/11/21
TVG 525,2010/11/2,2010/12/17
BZK 537,2010/11/2,
MMM 278,2010/11/2,
GMJ 143,2010/11/2,2010/12/11
XJF 969,2010/11/2,2010/11/23
EJG 698,2010/11/2,
FSF 363,2010/11/2,2010/12/20
SEE 718,2010/11/2,2010/11/23
EVN 953,2010/11/2,2010/11/22
BZY 355,2010/11/2,2010/11/10
BHV 795,2010/11/2,2010/11/2
JGF 477,2010/11/2,2010/11/24
ZLL 235,2010/11/2,2010/11/30
GSD 637,2010/11/2,2010/11/21
BSR 717,2010/11/2,2010/12/12
VYM 219,2010/11/2,2010/12/11
NNH 191,2010/11/2,2010/11/14
VWK 344,2010/11/2,2010/11/19
YAJ 117,2010/11/2,2010/11/14
SWH 394,2010/11/2,2010/12/16
XWC 744,2010/11/2,
KCY 335,2010/11/2,2010/11/16
NVF 167,2010/11/2,2010/11/15
HBH 279,2010/11/2,2010/11/28
ZCK 536,2010/11/2,2010/11/20
THP 981,2010/11/2,
MXS 228,2010/11/2,
NGJ 312,2010/11/2,2010/11/18
NMG 217,2010/11/2,2010/11/10
KSG 313,2010/11/2,2010/11/2
BDP 834,2010/11/2,
KFZ 931,2010/11/2,2010/11/29
ACJ 378,2010/11/2,2010/11/7
TTT 464,2010/11/2,2010/11/5
FBE 855,2010/11/2,2010/11/15
FDS 882,2010/11/2,2010/12/7
DRF 997,2010/11/2,
BXB 569,2010/11/2,2010/11/29
DST 287,2010/11/2,2010/11/8
WDA 623,2010/11/2,2010/12/19
AKF 921,2010/11/2,2010/11/20
LBV 648,2010/11/2,2010/12/4
PSR 245,2010/11/2,2010/11/25
MTD 779,2010/11/2,2010/11/2
YMK 266,2010/11/2,
HER 895,2010/11/2,
MSY 568,2010/11/2,2010/11/8
ZTJ 496,2010/11/2,2010/12/12
AAS 945,2010/11/2,2010/12/6
XNV 286,2010/11/2,
SDF 115,2010/11/2,
JYD 934,2010/11/2,2010/11/11
KEV 872,2010/11/2,2010/12/3
AZP 119,2010/11/2,2010/12/3
EHS 748,2010/11/2,2010/11/24
WPM 548,2010/11/2,2010/12/7
JBV 787,2010/11/2,2010/11/15
MFZ 192,2010/11/2,2010/11/5
GWS 974,2010/11/2,2010/11/18
TFB 262,2010/11/2,2010/12/3
FCR 929,2010/11/2,2010/11/24
BDF 284,2010/11/2,2010/12/1
MAD 517,2010/11/2,2010/12/11
TDY 661,2010/11/2,2010/12/19
PVV 852,2010/11/2,2010/11/19
JDX 522,2010/11/2,2010/12/14
RJP 692,2010/11/2,2010/11/7
GSE 918,2010/11/2,2010/12/16
EYM 167,2010/11/2,2010/11/9
SWC 983,2010/11/2,2010/12/11
GNY 354,2010/11/2,2010/11/19
RGM 894,2010/11/2,2010/11/16
GYH 378,2010/11/2,2010/12/12
FEX 212,2010/11/2,
XPR 596,2010/11/2,2010/11/24
NAH 333,2010/11/2,2010/11/25
NNR 996,2010/11/2,2010/12/15
TAA 352,2010/11/2,2010/11/25
RKY 378,2010/11/2,2010/12/3
LLR 656,2010/11/2,2010/12/3
TNN 457,2010/11/2,2010/11/7
TDS 862,2010/11/2,2010/11/19
NWN 842,2010/11/2,2010/12/1
ZAK 492,2010/11/2,2010/11/2
JBN 961,2010/11/2,2010/12/20
HPN 527,2010/11/2,2010/11/2
DGC 698,2010/11/2,2010/11/30
ZWL 537,2010/11/2,2010/11/23
DML 565,2010/11/2,2010/12/8
XRL 761,2010/11/2,2010/12/2
ZBG 624,2010/11/2,2010/11/13
MZX 855,2010/11/2,2010/12/2
EAJ 635,2010/11/2,2010/12/7
NNS 348,2010/11/2,2010/11/2
FFM 348,2010/11/2,2010/11/22
GXA 659,2010/11/2,2010/12/21
BWN 569,2010/11/2,2010/12/18
JNB 669,2010/11/2,2010/11/13
ZYN 394,2010/11/2,2010/11/15
PPH 451,2010/11/2,2010/11/9
NGF 535,2010/11/2,2010/11/16
HZW 878,2010/11/2,2010/11/8
RGS 647,2010/11/2,2010/11/25
NDX 166,2010/11/2,2010/11/3
