Vehicle Registration,Date Stolen,Date Recovered
VED 648,2013/2/1,2013/2/2
NFP 578,2013/2/1,2013/2/17
WZH 727,2013/2/1,
EGZ 766,2013/2/1,2013/2/17
ZSL 674,2013/2/1,2013/2/7
TGZ 798,2013/2/1,2013/3/3
YEL 551,2013/2/1,
NCJ 183,2013/2/1,2013/3/21
YBM 147,2013/2/1,2013/3/16
WMA 879,2013/2/1,2013/2/4
SLV 428,2013/2/1,2013/2/3
VJA 611,2013/2/1,2013/3/20
HAV 936,2013/2/1,2013/2/6
HBR 191,2013/2/1,2013/2/15
BAJ 455,2013/2/1,
AMF 173,2013/2/1,2013/2/20
NNM 722,2013/2/1,
HPB 121,2013/2/1,2013/3/22
CJM 175,2013/2/1,2013/3/21
ESY 841,2013/2/1,
RXL 455,2013/2/1,2013/2/26
YFB 857,2013/2/1,2013/3/20
MLX 474,2013/2/1,
PSN 433,2013/2/1,2013/3/12
CAJ 366,2013/2/1,2013/2/12
XPB 451,2013/2/1,2013/2/18
TYF 822,2013/2/1,2013/2/17
VKV 891,2013/2/1,2013/3/7
KVV 447,2013/2/1,2013/2/21
FHL 236,2013/2/1,2013/2/27
JDS 399,2013/2/1,2013/2/4
SCL 284,2013/2/1,2013/3/2
YJZ 739,2013/2/1,
MHP 872,2013/2/1,
YFK 844,2013/2/1,2013/3/7
TWT 323,2013/2/1,2013/2/6
TRE 878,2013/2/1,2013/2/12
BPV 632,2013/2/1,2013/2/13
BJE 697,2013/2/1,2013/2/23
SLZ 528,2013/2/1,2013/3/18
FTC 192,2013/2/1,
AZT 761,2013/2/1,2013/2/10
NFE 815,2013/2/1,2013/3/16
ERD 287,2013/2/1,2013/2/16
SNK 612,2013/2/1,2013/2/28
YCM 117,2013/2/1,2013/3/20
GKX 961,2013/2/1,2013/2/8
XCW 393,2013/2/1,2013/2/11
RKB 166,2013/2/1,2013/2/21
SGX 918,2013/2/1,2013/3/20
SMY 484,2013/2/1,2013/3/9
KSR 933,2013/2/1,2013/3/18
YGJ 669,2013/2/1,2013/2/1
BME 333,2013/2/1,
DHN 548,2013/2/1,2013/2/20
SLN 994,2013/2/1,2013/2/3
JEA 754,2013/2/1,2013/3/19
MFJ 425,2013/2/1,
BRV 975,2013/2/1,
XCX 241,2013/2/1,2013/3/8
LVW 129,2013/2/1,2013/2/27
KVY 141,2013/2/1,2013/2/3
CJX 361,2013/2/1,2013/3/9
XXW 458,2013/2/1,2013/2/20
NTX 464,2013/2/1,
CZN 953,2013/2/1,2013/3/6
BPA 934,2013/2/1,2013/2/1
BXD 312,2013/2/1,2013/2/18
JMM 726,2013/2/1,2013/3/5
JTE 658,2013/2/1,2013/2/24
FAG 884,2013/2/1,
TLH 727,2013/2/1,2013/2/1
PZM 979,2013/2/1,2013/3/6
ZEN 524,2013/2/1,2013/3/19
KMB 185,2013/2/1,
HJZ 739,2013/2/1,2013/3/3
TFA 535,2013/2/1,2013/3/18
HXW 687,2013/2/1,2013/3/21
MCF 669,2013/2/1,
DLP 399,2013/2/1,
PWS 944,2013/2/1,2013/3/20
PVS 973,2013/2/1,2013/2/11
KPD 279,2013/2/1,2013/2/6
DXJ 886,2013/2/1,2013/2/15
TVZ 911,2013/2/1,
DHZ 832,2013/2/1,2013/2/22
GAY 489,2013/2/1,2013/2/20
TYV 412,2013/2/1,
LHE 833,2013/2/1,2013/3/3
NBA 493,2013/2/1,
LLM 869,2013/2/1,2013/3/1
KHE 136,2013/2/1,2013/2/4
FYH 996,2013/2/1,
KMV 791,2013/2/1,2013/3/5
JTZ 663,2013/2/1,2013/2/20
TJL 915,2013/2/1,2013/2/6
ZAB 196,2013/2/1,2013/2/6
VLJ 218,2013/2/1,2013/3/19
STS 565,2013/2/1,
NTC 517,2013/2/1,2013/3/21
KWT 896,2013/2/1,2013/2/25
PBT 283,2013/2/1,2013/2/26
KBE 386,2013/2/1,2013/2/20
SBL 256,2013/2/1,
LMR 311,2013/2/1,
FZX 572,2013/2/1,2013/2/10
EEB 167,2013/2/1,2013/2/4
KFD 923,2013/2/1,
GSR 363,2013/2/1,2013/3/15
SBA 878,2013/2/1,2013/3/10
XEA 357,2013/2/1,2013/2/24
KWW 895,2013/2/1,
VWF 158,2013/2/1,2013/3/7
JTH 562,2013/2/1,2013/2/8
MPA 938,2013/2/1,2013/3/1
FXX 741,2013/2/1,
DAB 867,2013/2/1,
MBY 759,2013/2/1,2013/2/8
RFH 351,2013/2/1,2013/3/9
FTV 699,2013/2/1,2013/2/26
HDH 623,2013/2/1,2013/3/21
NZK 298,2013/2/1,2013/2/3
SRC 271,2013/2/1,
GDP 894,2013/2/1,2013/2/4
