Vehicle Registration,Date Stolen,Date Recovered
TXV 482,2015/7/2,
KGH 916,2015/7/2,2015/8/12
CHN 936,2015/7/2,2015/8/10
ZNX 581,2015/7/2,2015/8/13
ZDB 414,2015/7/2,2015/7/4
FEM 215,2015/7/2,2015/7/26
YFM 118,2015/7/2,
BKH 332,2015/7/2,2015/7/13
KVY 964,2015/7/2,2015/7/9
GFS 116,2015/7/2,2015/7/14
BLN 657,2015/7/2,
TYG 618,2015/7/2,
ZCS 356,2015/7/2,2015/8/13
BVV 814,2015/7/2,2015/7/4
EWE 866,2015/7/2,2015/8/13
HTD 625,2015/7/2,2015/8/2
FRC 999,2015/7/2,2015/8/19
PBM 796,2015/7/2,2015/7/5
XWK 362,2015/7/2,2015/7/20
GAY 752,2015/7/2,2015/7/20
EGM 521,2015/7/2,2015/7/28
XSE 612,2015/7/2,2015/8/8
SSV 324,2015/7/2,
FTS 912,2015/7/2,2015/7/2
SZM 626,2015/7/2,2015/7/11
HDH 897,2015/7/2,
FFB 741,2015/7/2,2015/7/24
JKE 546,2015/7/2,2015/7/12
SVY 161,2015/7/2,
MZY 911,2015/7/2,2015/7/7
LNR 823,2015/7/2,2015/8/18
NTG 747,2015/7/2,2015/7/23
ZRE 282,2015/7/2,
SZE 525,2015/7/2,2015/8/8
HSZ 894,2015/7/2,2015/7/29
WHM 888,2015/7/2,2015/8/5
NEZ 489,2015/7/2,2015/8/4
AMC 215,2015/7/2,
ZZH 776,2015/7/2,2015/8/10
CTG 577,2015/7/2,2015/7/19
GKX 954,2015/7/2,2015/7/25
AST 434,2015/7/2,2015/7/19
XLX 859,2015/7/2,2015/7/2
KJF 162,2015/7/2,2015/7/29
DGX 665,2015/7/2,2015/7/27
LYS 184,2015/7/2,2015/7/14
JZP 285,2015/7/2,2015/7/15
KZL 224,2015/7/2,2015/8/9
DKF 157,2015/7/2,2015/8/8
ZFJ 639,2015/7/2,
DNS 754,2015/7/2,2015/7/29
ANE 614,2015/7/2,
EWX 523,2015/7/2,2015/7/10
EGF 527,2015/7/2,2015/7/4
YKZ 671,2015/7/2,2015/7/19
WNZ 952,2015/7/2,2015/7/16
VFJ 416,2015/7/2,2015/8/18
JZL 311,2015/7/2,2015/7/28
MVS 649,2015/7/2,
LBN 532,2015/7/2,
APT 836,2015/7/2,2015/7/19
LBE 762,2015/7/2,2015/8/7
BRL 746,2015/7/2,2015/7/14
WGY 114,2015/7/2,
VHE 537,2015/7/2,2015/7/3
KJD 377,2015/7/2,2015/7/25
HTL 675,2015/7/2,2015/8/5
JXA 963,2015/7/2,
KAY 393,2015/7/2,2015/7/31
PMG 159,2015/7/2,
WPS 391,2015/7/2,2015/7/24
RWC 461,2015/7/2,
BDX 782,2015/7/2,
DCY 226,2015/7/2,2015/8/15
TWD 161,2015/7/2,2015/7/6
NRP 123,2015/7/2,2015/8/7
GEY 315,2015/7/2,2015/7/20
CRC 823,2015/7/2,
ZRP 892,2015/7/2,
AND 264,2015/7/2,2015/8/18
JHX 176,2015/7/2,2015/7/20
LMY 993,2015/7/2,2015/7/11
NNB 569,2015/7/2,
SXG 533,2015/7/2,2015/7/3
SEL 741,2015/7/2,2015/7/18
GGH 435,2015/7/2,2015/7/10
HWN 145,2015/7/2,2015/7/17
RVH 838,2015/7/2,2015/7/2
LEF 774,2015/7/2,2015/8/18
FRD 363,2015/7/2,
SLD 569,2015/7/2,2015/7/20
XAC 575,2015/7/2,2015/7/7
GCX 135,2015/7/2,2015/7/3
XCV 749,2015/7/2,2015/8/14
ZEC 875,2015/7/2,2015/7/31
WAW 744,2015/7/2,2015/8/8
NSA 548,2015/7/2,2015/8/13
KEN 627,2015/7/2,2015/8/14
DTN 543,2015/7/2,2015/8/7
MJE 363,2015/7/2,2015/7/31
HBC 694,2015/7/2,
HWJ 591,2015/7/2,
DYN 682,2015/7/2,2015/7/17
ZGZ 166,2015/7/2,
RBE 162,2015/7/2,2015/8/18
VJE 693,2015/7/2,2015/8/7
AAC 779,2015/7/2,
TWS 648,2015/7/2,2015/7/30
EFW 983,2015/7/2,2015/7/30
ZVV 517,2015/7/2,2015/7/19
NLA 659,2015/7/2,2015/7/22
JCH 753,2015/7/2,2015/7/19
WKH 748,2015/7/2,2015/8/5
LDT 922,2015/7/2,
LZB 989,2015/7/2,2015/7/16
VEN 798,2015/7/2,2015/7/23
KXP 646,2015/7/2,2015/7/17
VED 425,2015/7/2,
AGG 534,2015/7/2,2015/7/5
DAX 239,2015/7/2,2015/8/15
SCL 365,2015/7/2,2015/8/2
RGC 689,2015/7/2,2015/7/9
TJS 658,2015/7/2,
VTL 472,2015/7/2,2015/7/28
HLP 112,2015/7/2,2015/7/30
RKX 934,2015/7/2,
XNK 833,2015/7/2,2015/7/8
SKM 813,2015/7/2,2015/7/6
VGG 431,2015/7/2,2015/7/15
WDY 115,2015/7/2,2015/8/5
SFL 277,2015/7/2,
HVJ 667,2015/7/2,2015/7/26
HHD 127,2015/7/2,2015/8/14
GWA 141,2015/7/2,2015/8/12
TCC 789,2015/7/2,
TFZ 577,2015/7/2,
SMT 736,2015/7/2,
JRX 874,2015/7/2,2015/8/6
YDW 567,2015/7/2,2015/7/31
