Vehicle Registration,Date Stolen,Date Recovered
RAS 812,2016/9/24,2016/10/16
DNK 672,2016/9/24,2016/10/3
LKF 993,2016/9/24,
ZGH 696,2016/9/24,2016/11/3
PAL 552,2016/9/24,
YLF 112,2016/9/24,2016/11/8
RBT 241,2016/9/24,2016/10/22
SRY 888,2016/9/24,2016/10/9
TPA 767,2016/9/24,2016/10/1
EEB 513,2016/9/24,2016/9/24
KKY 887,2016/9/24,2016/10/17
LCT 834,2016/9/24,
ESG 422,2016/9/24,2016/10/6
YKY 211,2016/9/24,2016/10/11
RDJ 495,2016/9/24,
CLF 593,2016/9/24,2016/9/27
AZG 396,2016/9/24,2016/10/21
EZY 474,2016/9/24,2016/10/17
TGE 118,2016/9/24,2016/10/1
YEG 797,2016/9/24,2016/11/10
JDB 181,2016/9/24,
PDD 954,2016/9/24,2016/10/9
AXT 719,2016/9/24,2016/10/30
WNJ 738,2016/9/24,2016/10/6
AGA 634,2016/9/24,2016/10/21
VDL 962,2016/9/24,2016/10/3
YMS 193,2016/9/24,2016/10/21
JWF 367,2016/9/24,2016/11/1
YSY 337,2016/9/24,2016/10/20
HAY 958,2016/9/24,2016/10/25
JWW 822,2016/9/24,2016/10/19
SRE 423,2016/9/24,
JSZ 939,2016/9/24,2016/10/6
ZCT 936,2016/9/24,2016/11/8
EPX 899,2016/9/24,2016/10/26
ECM 752,2016/9/24,
XXN 887,2016/9/24,2016/10/12
NPW 145,2016/9/24,
TRE 543,2016/9/24,2016/9/30
BFS 246,2016/9/24,2016/11/1
RTB 412,2016/9/24,2016/10/28
FKF 326,2016/9/24,2016/10/9
RKY 899,2016/9/24,2016/10/22
TDT 692,2016/9/24,2016/9/27
WZJ 751,2016/9/24,2016/9/28
ZTF 918,2016/9/24,2016/10/7
YBL 969,2016/9/24,2016/11/9
DLS 841,2016/9/24,
JFL 236,2016/9/24,2016/10/3
GHW 266,2016/9/24,2016/10/20
YGS 971,2016/9/24,2016/10/12
