Vehicle Registration,Date Stolen,Date Recovered
SPG 331,2012/3/7,
LPV 873,2012/3/7,
LGG 942,2012/3/7,2012/4/18
JMX 497,2012/3/7,2012/3/13
YAT 492,2012/3/7,
EHT 352,2012/3/7,2012/4/11
XBD 222,2012/3/7,2012/4/3
TNY 724,2012/3/7,2012/3/14
LKY 659,2012/3/7,2012/3/17
EGT 146,2012/3/7,2012/3/15
WFN 869,2012/3/7,2012/3/17
LFR 434,2012/3/7,2012/4/19
DBT 131,2012/3/7,2012/3/12
WXZ 845,2012/3/7,
KSY 883,2012/3/7,2012/3/11
FED 338,2012/3/7,2012/4/25
KAX 481,2012/3/7,2012/4/23
CPA 714,2012/3/7,2012/3/22
CMZ 659,2012/3/7,2012/4/19
ZFW 198,2012/3/7,
XDK 467,2012/3/7,2012/3/22
TDT 334,2012/3/7,2012/3/31
XEC 784,2012/3/7,2012/3/24
DAJ 628,2012/3/7,2012/4/19
YZW 899,2012/3/7,2012/3/25
ERV 336,2012/3/7,2012/4/5
TZE 779,2012/3/7,2012/3/16
VZF 647,2012/3/7,2012/3/13
GLG 366,2012/3/7,2012/4/24
WTM 261,2012/3/7,2012/3/17
KVW 372,2012/3/7,
VHB 968,2012/3/7,2012/3/7
MYA 733,2012/3/7,
AFX 941,2012/3/7,2012/4/18
VTD 699,2012/3/7,
YGL 261,2012/3/7,
TAR 715,2012/3/7,
TSE 536,2012/3/7,2012/4/5
LGC 964,2012/3/7,2012/4/5
TYV 988,2012/3/7,2012/4/3
XWE 432,2012/3/7,2012/4/13
LBX 277,2012/3/7,2012/4/15
SSS 394,2012/3/7,2012/3/28
KBY 173,2012/3/7,2012/3/22
DFN 542,2012/3/7,2012/3/30
MVK 554,2012/3/7,
DKG 223,2012/3/7,2012/3/10
JXY 337,2012/3/7,
TZB 423,2012/3/7,2012/4/25
EJT 199,2012/3/7,
CXY 292,2012/3/7,2012/4/13
DBB 532,2012/3/7,2012/3/8
DFV 535,2012/3/7,2012/4/18
LVX 759,2012/3/7,2012/3/31
AXD 484,2012/3/7,2012/3/17
FEF 125,2012/3/7,
JXY 723,2012/3/7,2012/4/14
ABT 231,2012/3/7,
NPK 416,2012/3/7,2012/3/9
AEG 237,2012/3/7,2012/4/7
NXJ 617,2012/3/7,2012/3/25
CNH 779,2012/3/7,2012/3/19
WAM 618,2012/3/7,2012/4/23
WES 996,2012/3/7,2012/3/21
KVR 467,2012/3/7,2012/3/14
FSG 534,2012/3/7,
ZBF 331,2012/3/7,2012/4/21
YRV 815,2012/3/7,2012/4/14
GBG 848,2012/3/7,
XSJ 465,2012/3/7,2012/3/29
DRY 941,2012/3/7,2012/3/9
XZL 984,2012/3/7,2012/4/16
YWE 212,2012/3/7,
LBJ 566,2012/3/7,2012/3/13
EGR 458,2012/3/7,2012/3/9
AWZ 446,2012/3/7,2012/3/21
XPK 723,2012/3/7,2012/3/29
ZWK 365,2012/3/7,2012/4/15
WZV 675,2012/3/7,
VZD 223,2012/3/7,2012/4/13
VWR 124,2012/3/7,2012/3/20
WRJ 757,2012/3/7,2012/4/4
BPN 487,2012/3/7,2012/4/17
JHY 313,2012/3/7,2012/4/14
BMM 888,2012/3/7,2012/3/16
SXS 115,2012/3/7,
JRC 674,2012/3/7,
AFP 851,2012/3/7,2012/4/18
WSR 927,2012/3/7,2012/4/9
KDS 917,2012/3/7,2012/3/23
TXW 422,2012/3/7,2012/4/20
KLV 624,2012/3/7,2012/4/24
ACE 487,2012/3/7,2012/4/18
ZWD 672,2012/3/7,2012/3/9
YTB 525,2012/3/7,2012/3/30
WYM 791,2012/3/7,
DAX 969,2012/3/7,
BEK 313,2012/3/7,2012/3/8
