Vehicle Registration,Date Stolen,Date Recovered
LLS 495,2015/5/6,2015/6/6
ECW 451,2015/5/6,
LYT 967,2015/5/6,2015/6/14
DEL 673,2015/5/6,2015/5/16
DRM 128,2015/5/6,2015/6/15
NKT 459,2015/5/6,2015/6/6
NCY 811,2015/5/6,2015/5/26
STE 711,2015/5/6,2015/5/13
XMG 853,2015/5/6,2015/5/6
CLJ 215,2015/5/6,2015/5/28
NXA 634,2015/5/6,
GWJ 461,2015/5/6,2015/5/17
GVK 167,2015/5/6,2015/5/9
BGS 562,2015/5/6,2015/6/8
GZD 295,2015/5/6,2015/6/6
DCN 686,2015/5/6,
FXX 214,2015/5/6,2015/6/3
VSM 178,2015/5/6,
EDC 691,2015/5/6,2015/6/1
EYW 524,2015/5/6,2015/5/28
GRG 735,2015/5/6,2015/5/16
JHH 316,2015/5/6,2015/6/13
NMK 754,2015/5/6,
HDA 161,2015/5/6,2015/6/5
GAS 158,2015/5/6,2015/6/12
YFF 673,2015/5/6,2015/6/9
DLZ 797,2015/5/6,2015/6/24
MDJ 252,2015/5/6,2015/5/18
TZZ 197,2015/5/6,2015/6/18
VSV 326,2015/5/6,
LKX 219,2015/5/6,2015/5/25
ATN 456,2015/5/6,2015/5/19
AXW 837,2015/5/6,2015/6/8
PGX 397,2015/5/6,2015/6/16
TGR 132,2015/5/6,2015/5/21
NKZ 225,2015/5/6,
KZE 376,2015/5/6,2015/6/16
TJM 712,2015/5/6,2015/6/4
YPP 293,2015/5/6,2015/6/3
NAF 875,2015/5/6,
ATV 956,2015/5/6,
KXF 865,2015/5/6,2015/6/14
WSE 581,2015/5/6,
JHS 741,2015/5/6,2015/5/8
AKT 336,2015/5/6,2015/6/12
JLT 117,2015/5/6,
FVY 138,2015/5/6,2015/5/17
MPN 295,2015/5/6,2015/6/15
WAV 285,2015/5/6,2015/5/11
YWD 432,2015/5/6,2015/5/15
ARL 511,2015/5/6,
EVV 715,2015/5/6,2015/5/29
RHF 992,2015/5/6,2015/5/17
SSC 578,2015/5/6,2015/6/5
KYD 213,2015/5/6,2015/5/22
BPZ 974,2015/5/6,2015/5/14
HGV 992,2015/5/6,2015/6/9
KTW 494,2015/5/6,2015/5/29
EKF 243,2015/5/6,2015/6/14
AKY 423,2015/5/6,2015/5/6
NSC 416,2015/5/6,2015/5/26
FGT 359,2015/5/6,2015/6/21
