Vehicle Registration,Date Stolen,Date Recovered
RKL 699,2015/11/6,2015/12/11
EKF 952,2015/11/6,
KGC 198,2015/11/6,2015/12/16
ZAZ 722,2015/11/6,
NEM 697,2015/11/6,2015/12/8
KBV 579,2015/11/6,2015/11/13
XDE 363,2015/11/6,2015/12/21
PSS 911,2015/11/6,
YCJ 369,2015/11/6,2015/11/16
PKP 913,2015/11/6,
XVV 193,2015/11/6,2015/12/1
GTA 217,2015/11/6,2015/12/10
SSP 558,2015/11/6,2015/12/3
ZMP 269,2015/11/6,2015/12/12
RRC 223,2015/11/6,2015/11/14
PBA 991,2015/11/6,2015/12/8
TEE 475,2015/11/6,
EXB 473,2015/11/6,2015/12/8
ARN 465,2015/11/6,2015/11/15
MYY 586,2015/11/6,2015/12/23
XRL 574,2015/11/6,
CBZ 338,2015/11/6,2015/12/25
KSW 353,2015/11/6,2015/11/23
AVV 761,2015/11/6,2015/11/16
ZCM 182,2015/11/6,2015/12/3
ZKG 559,2015/11/6,2015/11/14
YRA 186,2015/11/6,2015/11/30
GEK 969,2015/11/6,
WKH 239,2015/11/6,2015/11/29
DEH 198,2015/11/6,
RBV 911,2015/11/6,2015/12/13
PXT 676,2015/11/6,
YER 161,2015/11/6,2015/11/28
DWY 635,2015/11/6,2015/12/8
JHG 526,2015/11/6,2015/11/7
RAM 428,2015/11/6,2015/11/28
CGC 728,2015/11/6,2015/12/3
PVT 222,2015/11/6,
FGE 436,2015/11/6,2015/12/22
EYH 651,2015/11/6,2015/12/15
JJL 138,2015/11/6,2015/11/20
VSY 388,2015/11/6,2015/12/4
ZJD 961,2015/11/6,2015/11/20
JVN 349,2015/11/6,2015/11/11
AKV 871,2015/11/6,2015/12/17
APR 666,2015/11/6,2015/12/1
JWN 289,2015/11/6,2015/12/11
BXR 531,2015/11/6,2015/11/15
NJG 417,2015/11/6,2015/12/17
MVX 147,2015/11/6,2015/12/22
GEW 649,2015/11/6,
SJS 843,2015/11/6,2015/11/8
JWA 332,2015/11/6,2015/11/20
APP 197,2015/11/6,2015/11/8
ZXF 126,2015/11/6,2015/11/25
SDR 611,2015/11/6,2015/12/5
TYP 577,2015/11/6,
YGP 846,2015/11/6,
HHV 519,2015/11/6,2015/12/12
LKM 256,2015/11/6,2015/12/2
AHG 115,2015/11/6,2015/12/9
LBD 916,2015/11/6,
ARG 721,2015/11/6,2015/11/15
EVA 323,2015/11/6,2015/12/12
TPT 131,2015/11/6,2015/12/24
RMA 978,2015/11/6,2015/12/16
EJC 848,2015/11/6,2015/12/13
DLW 354,2015/11/6,
HXD 482,2015/11/6,2015/12/18
RLB 712,2015/11/6,2015/11/8
ADB 729,2015/11/6,2015/12/21
WWX 837,2015/11/6,2015/11/20
HWP 864,2015/11/6,
NCC 971,2015/11/6,2015/12/17
KKF 434,2015/11/6,2015/11/6
ZEM 131,2015/11/6,2015/12/12
EVH 362,2015/11/6,2015/12/14
DAD 181,2015/11/6,2015/11/17
AYH 859,2015/11/6,2015/12/24
WEX 499,2015/11/6,2015/12/13
JES 976,2015/11/6,2015/11/23
RRE 339,2015/11/6,2015/12/8
ZSA 479,2015/11/6,2015/11/29
WKK 434,2015/11/6,2015/12/10
GSP 633,2015/11/6,2015/11/9
NCD 877,2015/11/6,2015/12/9
MXK 294,2015/11/6,2015/12/14
