Vehicle Registration,Date Stolen,Date Recovered
YRG 879,2017/11/21,2017/12/14
RLV 292,2017/11/21,
BJX 492,2017/11/21,2017/12/2
YTN 751,2017/11/21,2018/1/3
VXV 258,2017/11/21,
RRD 484,2017/11/21,2017/12/13
BJK 745,2017/11/21,2017/12/12
KVY 947,2017/11/21,2017/11/24
PKJ 146,2017/11/21,2017/12/20
GRT 398,2017/11/21,2017/12/21
HCR 262,2017/11/21,2017/11/23
KZS 781,2017/11/21,2017/12/30
PMT 514,2017/11/21,2017/11/25
VDK 672,2017/11/21,2018/1/3
EJR 319,2017/11/21,2017/11/25
JAN 489,2017/11/21,2017/12/12
XWS 422,2017/11/21,2017/12/19
AEH 474,2017/11/21,2017/12/22
CCL 555,2017/11/21,2018/1/4
KFB 987,2017/11/21,2017/12/21
TEV 845,2017/11/21,
VTG 867,2017/11/21,
KFG 749,2017/11/21,2017/12/29
YAA 816,2017/11/21,2017/11/22
NLR 567,2017/11/21,2018/1/4
RLR 731,2017/11/21,2017/11/24
MBN 648,2017/11/21,2017/12/13
KKY 446,2017/11/21,2018/1/6
SYG 213,2017/11/21,2017/12/10
HRC 931,2017/11/21,2017/11/27
ZGH 114,2017/11/21,2018/1/7
AYB 285,2017/11/21,
MLA 379,2017/11/21,2017/12/27
RXG 775,2017/11/21,2017/12/13
FAL 239,2017/11/21,2017/11/28
ZNC 122,2017/11/21,2018/1/4
LBK 818,2017/11/21,
NBJ 223,2017/11/21,2018/1/7
LRY 791,2017/11/21,2017/12/28
GSG 286,2017/11/21,2017/11/25
ZJF 716,2017/11/21,2017/12/8
WKP 259,2017/11/21,2017/11/30
PPP 532,2017/11/21,2018/1/4
HVM 461,2017/11/21,2017/12/2
ZYE 713,2017/11/21,2017/12/13
GMX 645,2017/11/21,2017/11/27
MMM 216,2017/11/21,2017/11/29
LWJ 311,2017/11/21,2018/1/2
ESE 675,2017/11/21,2017/12/27
DTE 733,2017/11/21,2018/1/9
REW 151,2017/11/21,2018/1/5
THF 292,2017/11/21,2017/12/29
RBH 735,2017/11/21,
VDB 344,2017/11/21,
WNR 928,2017/11/21,2017/12/8
VVW 426,2017/11/21,
AXC 293,2017/11/21,
PVE 396,2017/11/21,2017/11/23
TBH 358,2017/11/21,2017/11/28
SDY 572,2017/11/21,2018/1/2
SBF 534,2017/11/21,2017/11/30
BNF 461,2017/11/21,
TMS 232,2017/11/21,
TFL 831,2017/11/21,2017/12/12
YZP 845,2017/11/21,2017/11/23
XTF 967,2017/11/21,2017/12/4
XWS 247,2017/11/21,2017/11/21
MCT 194,2017/11/21,
CVK 644,2017/11/21,2017/12/25
LJF 586,2017/11/21,2017/12/16
ZVY 533,2017/11/21,2017/11/24
ZBH 381,2017/11/21,2017/12/7
LEV 846,2017/11/21,2017/12/4
CMS 155,2017/11/21,2017/12/25
PTB 247,2017/11/21,2017/12/29
SEP 414,2017/11/21,2017/12/10
BTZ 687,2017/11/21,2017/12/23
MLJ 761,2017/11/21,2017/12/29
JJS 192,2017/11/21,2017/11/24
KZC 219,2017/11/21,2017/12/10
CFZ 751,2017/11/21,2017/11/28
CTP 949,2017/11/21,2017/12/4
KEZ 773,2017/11/21,2017/12/16
RFE 865,2017/11/21,2017/12/4
BRR 311,2017/11/21,2018/1/4
FVY 252,2017/11/21,2017/12/8
SKS 897,2017/11/21,2017/11/22
TBB 384,2017/11/21,2017/12/8
LAX 749,2017/11/21,2017/12/20
GPK 943,2017/11/21,2017/12/8
XTC 284,2017/11/21,2017/12/21
PXP 196,2017/11/21,2017/12/19
KHT 536,2017/11/21,2017/11/26
WGN 432,2017/11/21,2017/12/11
SNJ 132,2017/11/21,
KMC 546,2017/11/21,2017/12/14
AML 158,2017/11/21,2017/12/5
RHG 583,2017/11/21,2017/11/23
LDG 425,2017/11/21,2017/12/23
MSB 756,2017/11/21,2017/12/11
WWH 774,2017/11/21,2018/1/4
FCJ 894,2017/11/21,
LRA 231,2017/11/21,2017/12/17
XEM 876,2017/11/21,
YAR 983,2017/11/21,
GKC 127,2017/11/21,
MXF 863,2017/11/21,2018/1/9
HXW 581,2017/11/21,2017/11/26
GHY 872,2017/11/21,
WXX 895,2017/11/21,
XJH 839,2017/11/21,2017/12/10
AYR 953,2017/11/21,2017/12/5
HKV 885,2017/11/21,2017/12/14
PCZ 742,2017/11/21,2017/12/30
NSN 473,2017/11/21,2017/12/10
ZEW 853,2017/11/21,2017/12/26
PRL 575,2017/11/21,2017/12/7
YZF 296,2017/11/21,2017/12/8
CVK 778,2017/11/21,
AKW 667,2017/11/21,2017/12/31
JKC 773,2017/11/21,
JDM 792,2017/11/21,2017/12/8
XZR 789,2017/11/21,2017/12/30
CJL 367,2017/11/21,2017/12/30
EZV 566,2017/11/21,2017/11/29
PHJ 638,2017/11/21,2017/11/27
BNS 711,2017/11/21,2017/12/10
RGP 389,2017/11/21,2017/12/12
HGM 948,2017/11/21,2017/12/27
VVB 562,2017/11/21,2017/12/14
FRD 112,2017/11/21,
NHX 318,2017/11/21,2017/11/24
YTF 132,2017/11/21,2017/12/11
WLX 218,2017/11/21,2018/1/3
WGB 284,2017/11/21,2017/12/20
AKK 195,2017/11/21,2017/11/30
TJP 894,2017/11/21,
FXF 531,2017/11/21,2017/11/25
LJK 779,2017/11/21,2018/1/4
DAA 874,2017/11/21,2017/12/5
GXL 631,2017/11/21,2017/12/17
FZY 811,2017/11/21,
HSP 614,2017/11/21,2017/12/2
MAP 942,2017/11/21,2017/12/11
PYE 465,2017/11/21,2017/12/12
WAM 711,2017/11/21,
BZM 177,2017/11/21,2017/12/6
RRB 346,2017/11/21,
NAG 286,2017/11/21,2017/12/13
GES 195,2017/11/21,2017/12/30
LMW 474,2017/11/21,2017/11/28
PHS 942,2017/11/21,2018/1/7
AME 974,2017/11/21,2017/12/4
NRT 513,2017/11/21,
XNV 976,2017/11/21,
XJM 585,2017/11/21,
FLA 438,2017/11/21,
FJX 176,2017/11/21,2018/1/3
HMA 841,2017/11/21,2017/12/15
EAC 487,2017/11/21,
EPF 536,2017/11/21,
VSS 473,2017/11/21,2017/12/15
MDE 456,2017/11/21,2017/12/27
ZNE 274,2017/11/21,2017/12/3
TXW 144,2017/11/21,2017/11/26
PZA 732,2017/11/21,2017/12/29
NXW 763,2017/11/21,2017/12/16
XAN 747,2017/11/21,2017/12/10
KEP 844,2017/11/21,
BLT 561,2017/11/21,2018/1/5
VGR 766,2017/11/21,2018/1/6
HFE 474,2017/11/21,2017/12/6
PPF 159,2017/11/21,
BRP 159,2017/11/21,2018/1/9
CTX 216,2017/11/21,2017/12/29
GDL 235,2017/11/21,2017/12/11
DXY 988,2017/11/21,2017/12/7
VMS 998,2017/11/21,2018/1/6
FHF 162,2017/11/21,2017/12/30
WHV 453,2017/11/21,2018/1/4
FAY 619,2017/11/21,2017/11/22
JAH 598,2017/11/21,2018/1/8
EBY 924,2017/11/21,2017/11/23
BYC 499,2017/11/21,2017/12/9
RCS 993,2017/11/21,2017/12/7
HYR 683,2017/11/21,
JHD 449,2017/11/21,2017/12/10
ZZN 286,2017/11/21,2017/12/7
PXX 811,2017/11/21,2017/12/17
TRN 375,2017/11/21,2017/11/26
WBB 689,2017/11/21,2017/11/23
SWY 972,2017/11/21,2017/12/10
PEY 943,2017/11/21,2018/1/8
WER 741,2017/11/21,2017/11/29
WTF 857,2017/11/21,2017/12/21
WFC 326,2017/11/21,2017/12/5
FWS 552,2017/11/21,2017/12/15
CTV 633,2017/11/21,2017/12/2
SKC 996,2017/11/21,2017/12/1
NFC 127,2017/11/21,2017/11/29
XDL 646,2017/11/21,2018/1/7
FRS 899,2017/11/21,2017/12/9
AMN 754,2017/11/21,2017/12/19
PVY 314,2017/11/21,2017/12/12
NNS 286,2017/11/21,
LKR 384,2017/11/21,2018/1/8
XMB 624,2017/11/21,2017/12/30
NVY 676,2017/11/21,2017/12/21
FHF 433,2017/11/21,2017/12/29
HMG 173,2017/11/21,2017/12/31
WHK 538,2017/11/21,
TDN 976,2017/11/21,2017/12/5
WVB 526,2017/11/21,2017/12/6
TSG 628,2017/11/21,2018/1/2
ATV 421,2017/11/21,2017/12/18
DCN 168,2017/11/21,2017/12/24
ELE 933,2017/11/21,2017/11/23
AVV 655,2017/11/21,2018/1/9
GGZ 988,2017/11/21,2017/12/20
FNJ 112,2017/11/21,2017/11/21
BMK 769,2017/11/21,2017/11/23
RNK 439,2017/11/21,2018/1/9
CPV 487,2017/11/21,2018/1/9
XKR 689,2017/11/21,2017/11/29
TWM 913,2017/11/21,2017/12/9
FFG 252,2017/11/21,2017/12/15
PTZ 447,2017/11/21,2017/11/30
NCV 234,2017/11/21,2018/1/3
KPR 541,2017/11/21,2017/12/19
FKC 548,2017/11/21,2018/1/4
YJA 217,2017/11/21,
RDJ 952,2017/11/21,2017/11/24
JPV 851,2017/11/21,2018/1/2
DED 966,2017/11/21,2018/1/8
ECE 947,2017/11/21,2017/12/25
FNV 376,2017/11/21,
JGD 891,2017/11/21,2017/12/1
MLZ 864,2017/11/21,2017/12/17
EPT 492,2017/11/21,2017/12/13
YCP 936,2017/11/21,2018/1/3
YCN 352,2017/11/21,
XGH 878,2017/11/21,2017/11/26
AVB 188,2017/11/21,2017/11/24
WMX 843,2017/11/21,2017/12/25
PKW 483,2017/11/21,
WNN 686,2017/11/21,
ZVX 458,2017/11/21,
BJL 938,2017/11/21,2017/12/28
PJF 317,2017/11/21,2018/1/9
GAE 334,2017/11/21,2017/12/10
PWX 643,2017/11/21,2017/12/11
SSH 586,2017/11/21,2017/12/27
WZA 436,2017/11/21,2017/11/21
VCC 565,2017/11/21,2018/1/2
ZEH 591,2017/11/21,2017/11/30
ZKN 345,2017/11/21,2017/11/21
GFK 349,2017/11/21,2018/1/7
WPW 329,2017/11/21,2017/12/1
XRL 623,2017/11/21,2018/1/8
VRK 817,2017/11/21,2018/1/7
BJE 415,2017/11/21,
FJP 438,2017/11/21,
EGK 614,2017/11/21,
FSM 761,2017/11/21,
RNF 778,2017/11/21,2017/12/3
JLH 876,2017/11/21,2017/12/14
LGR 733,2017/11/21,2017/12/2
WEB 396,2017/11/21,
JLT 764,2017/11/21,2017/12/12
BBG 617,2017/11/21,2017/12/7
ERE 343,2017/11/21,2018/1/2
HNY 489,2017/11/21,2017/12/9
ACK 288,2017/11/21,
XGR 216,2017/11/21,
XJC 442,2017/11/21,
PKJ 159,2017/11/21,
SMN 932,2017/11/21,2018/1/2
JDJ 166,2017/11/21,2017/12/7
AVM 481,2017/11/21,2017/12/8
HFN 442,2017/11/21,2017/12/17
TNM 516,2017/11/21,2018/1/2
NRZ 287,2017/11/21,2017/12/21
BSA 752,2017/11/21,2017/12/5
DVP 164,2017/11/21,
RLH 928,2017/11/21,2017/12/22
YVW 212,2017/11/21,2018/1/8
RPH 728,2017/11/21,2017/12/12
GWG 398,2017/11/21,
PVN 436,2017/11/21,2018/1/1
BNT 732,2017/11/21,
VYJ 913,2017/11/21,2018/1/9
BTS 354,2017/11/21,
PSM 366,2017/11/21,
TBR 617,2017/11/21,
FGL 142,2017/11/21,2017/11/23
VTG 685,2017/11/21,2017/12/26
BRB 664,2017/11/21,
NHE 964,2017/11/21,2017/12/28
LNB 385,2017/11/21,2017/12/25
REL 848,2017/11/21,2017/11/28
JYN 477,2017/11/21,2017/12/19
WGK 191,2017/11/21,2017/12/24
ZZB 355,2017/11/21,2018/1/4
ZSY 486,2017/11/21,2018/1/2
EZP 784,2017/11/21,2017/12/21
ZEK 516,2017/11/21,2017/12/10
NAW 478,2017/11/21,2017/12/29
AAL 172,2017/11/21,
LRX 149,2017/11/21,2017/12/23
JGH 314,2017/11/21,2017/12/16
GHV 885,2017/11/21,2017/11/24
ETS 796,2017/11/21,2017/11/23
EEB 474,2017/11/21,2017/11/29
JDY 455,2017/11/21,2018/1/1
MCS 442,2017/11/21,2017/12/10
NMV 738,2017/11/21,2017/12/28
FMB 832,2017/11/21,2017/12/21
DDL 666,2017/11/21,2018/1/3
XZF 886,2017/11/21,
WCV 365,2017/11/21,2017/12/10
KDE 949,2017/11/21,2017/12/12
LVG 367,2017/11/21,2017/12/11
PBV 369,2017/11/21,2018/1/5
EAA 234,2017/11/21,2017/12/5
VZE 449,2017/11/21,2017/12/5
NXG 131,2017/11/21,
SWP 572,2017/11/21,2018/1/4
FNT 493,2017/11/21,
MPL 769,2017/11/21,2017/12/18
VXS 778,2017/11/21,
RYL 587,2017/11/21,2018/1/8
BTD 829,2017/11/21,2018/1/6
VEM 767,2017/11/21,2017/12/15
GXT 842,2017/11/21,2017/12/30
GST 186,2017/11/21,2017/12/6
RVR 887,2017/11/21,2017/12/19
YKZ 536,2017/11/21,2017/12/13
LTD 992,2017/11/21,2017/12/3
ZTN 529,2017/11/21,
XTA 816,2017/11/21,2018/1/3
HXX 923,2017/11/21,2017/11/26
FTN 144,2017/11/21,2017/12/30
NSX 122,2017/11/21,
YVP 566,2017/11/21,2018/1/6
XPN 233,2017/11/21,2017/12/26
RXE 445,2017/11/21,2017/12/28
ZMF 388,2017/11/21,2017/12/11
DWB 476,2017/11/21,2017/11/24
WTD 887,2017/11/21,2017/12/2
AEK 393,2017/11/21,2017/12/24
ADN 146,2017/11/21,
EJY 423,2017/11/21,
WRN 639,2017/11/21,2017/12/21
GZG 642,2017/11/21,2017/12/6
EPJ 591,2017/11/21,2017/12/1
TBP 578,2017/11/21,2017/11/25
EHK 371,2017/11/21,
NGV 434,2017/11/21,
BBF 695,2017/11/21,2017/11/25
KHW 232,2017/11/21,2017/12/19
XPJ 171,2017/11/21,
JGZ 728,2017/11/21,2018/1/7
HMK 665,2017/11/21,2017/12/31
FPV 439,2017/11/21,2017/12/29
SGM 717,2017/11/21,2017/12/10
ZCE 654,2017/11/21,2017/12/21
JLW 879,2017/11/21,2018/1/5
VPT 137,2017/11/21,2018/1/2
NNZ 933,2017/11/21,2017/12/7
DKR 532,2017/11/21,2017/12/6
AEA 829,2017/11/21,2017/12/25
JBX 494,2017/11/21,2017/12/28
GVA 947,2017/11/21,
CER 335,2017/11/21,2017/11/28
GWA 171,2017/11/21,2017/12/5
XEM 248,2017/11/21,2017/12/25
RKD 524,2017/11/21,2017/12/15
WYR 934,2017/11/21,2017/12/17
YGD 137,2017/11/21,2017/12/20
LLA 222,2017/11/21,2017/12/28
MWR 836,2017/11/21,2017/12/12
JSE 744,2017/11/21,2017/12/4
RNF 176,2017/11/21,2017/12/15
WYA 743,2017/11/21,2017/11/30
DKK 577,2017/11/21,2017/12/24
XFT 658,2017/11/21,
EMM 686,2017/11/21,2017/12/15
JRA 467,2017/11/21,
MLP 998,2017/11/21,2017/12/29
XZE 588,2017/11/21,
BXM 886,2017/11/21,2018/1/3
YLB 173,2017/11/21,
TRC 139,2017/11/21,2017/11/29
TMS 851,2017/11/21,2017/11/25
EAF 727,2017/11/21,2017/12/5
PCZ 577,2017/11/21,2017/12/5
HBT 275,2017/11/21,
TCC 391,2017/11/21,2017/11/23
JNW 718,2017/11/21,
JEK 297,2017/11/21,
FCL 439,2017/11/21,2017/12/31
FCA 161,2017/11/21,2017/11/21
BBB 286,2017/11/21,2017/12/16
CSV 516,2017/11/21,
KBA 856,2017/11/21,2017/12/24
TDL 988,2017/11/21,2017/12/14
EWB 865,2017/11/21,2017/11/27
PAG 523,2017/11/21,2017/12/23
YZS 593,2017/11/21,2017/11/23
JPJ 726,2017/11/21,2017/12/20
FKG 363,2017/11/21,2017/12/11
YJD 542,2017/11/21,2017/12/8
LXZ 929,2017/11/21,2017/12/9
VRL 124,2017/11/21,
KAH 714,2017/11/21,2017/11/22
NWM 615,2017/11/21,2017/11/22
FYF 367,2017/11/21,2017/11/27
BHK 884,2017/11/21,2017/12/26
XDB 487,2017/11/21,
WHH 347,2017/11/21,2018/1/5
RFT 223,2017/11/21,2017/12/11
XBN 792,2017/11/21,
DZT 957,2017/11/21,2017/12/14
MDK 348,2017/11/21,2017/12/31
KEF 665,2017/11/21,2017/12/12
THL 717,2017/11/21,2017/11/26
LED 511,2017/11/21,2017/12/29
TDS 982,2017/11/21,
FFG 793,2017/11/21,2017/12/15
NCD 227,2017/11/21,2017/12/15
BTW 274,2017/11/21,2017/12/7
KFV 585,2017/11/21,2017/12/31
YKL 854,2017/11/21,
SMX 886,2017/11/21,
RXX 133,2017/11/21,2017/12/9
YWH 759,2017/11/21,
HME 736,2017/11/21,2017/12/8
ZRK 255,2017/11/21,2017/12/19
