Vehicle Registration,Date Stolen,Date Recovered
PZL 628,2013/8/24,2013/8/26
DPA 862,2013/8/24,
WRS 293,2013/8/24,2013/9/20
PFD 184,2013/8/24,
HMV 623,2013/8/24,2013/9/15
NKM 222,2013/8/24,2013/9/28
TDX 787,2013/8/24,2013/8/31
KAA 979,2013/8/24,2013/9/29
NYL 136,2013/8/24,2013/10/10
EZP 573,2013/8/24,2013/9/8
NEH 654,2013/8/24,2013/9/5
JKD 235,2013/8/24,2013/10/11
SVR 376,2013/8/24,
EHL 826,2013/8/24,
SPH 561,2013/8/24,
RXS 857,2013/8/24,2013/9/9
AAV 971,2013/8/24,2013/9/28
NFK 294,2013/8/24,2013/9/13
VBL 624,2013/8/24,2013/10/12
NLN 887,2013/8/24,2013/9/23
ZVW 287,2013/8/24,2013/9/13
XJZ 461,2013/8/24,2013/9/7
LZB 437,2013/8/24,2013/9/17
ADH 259,2013/8/24,2013/8/27
PAE 163,2013/8/24,
RWT 856,2013/8/24,2013/10/11
DGH 972,2013/8/24,2013/8/31
HFD 742,2013/8/24,
GDT 682,2013/8/24,2013/9/26
BAT 497,2013/8/24,2013/8/30
ETA 252,2013/8/24,2013/8/30
XXT 412,2013/8/24,2013/9/25
TTL 384,2013/8/24,2013/10/2
RCW 657,2013/8/24,2013/9/12
CVL 629,2013/8/24,
AGT 953,2013/8/24,2013/8/30
JGS 228,2013/8/24,2013/9/18
ZCM 435,2013/8/24,
MCF 371,2013/8/24,2013/9/6
GGF 669,2013/8/24,2013/9/16
AAG 212,2013/8/24,2013/9/13
GPR 141,2013/8/24,2013/10/6
HNJ 418,2013/8/24,2013/8/30
AXX 959,2013/8/24,
PEK 328,2013/8/24,2013/9/1
SZA 242,2013/8/24,2013/9/13
KSE 152,2013/8/24,
XXD 135,2013/8/24,2013/9/29
GNL 266,2013/8/24,2013/9/10
JBR 179,2013/8/24,2013/8/25
LRK 873,2013/8/24,2013/9/22
YFK 371,2013/8/24,2013/10/12
FSW 773,2013/8/24,2013/9/24
HSP 452,2013/8/24,2013/9/13
XHP 619,2013/8/24,
AZG 421,2013/8/24,2013/10/5
CKW 123,2013/8/24,2013/8/28
ANL 172,2013/8/24,2013/10/12
VMK 454,2013/8/24,2013/8/31
BVT 793,2013/8/24,2013/9/29
WFH 143,2013/8/24,2013/9/29
FHR 546,2013/8/24,2013/9/10
ZNN 665,2013/8/24,2013/10/6
GLA 454,2013/8/24,2013/9/8
WDE 489,2013/8/24,2013/9/9
VWC 176,2013/8/24,2013/10/9
KXT 461,2013/8/24,2013/9/26
JNT 934,2013/8/24,2013/8/27
AWR 349,2013/8/24,
FCW 847,2013/8/24,2013/8/27
NNY 669,2013/8/24,2013/8/29
LXA 324,2013/8/24,2013/9/1
TFB 816,2013/8/24,2013/8/26
XSC 638,2013/8/24,2013/10/10
LCH 745,2013/8/24,
TXT 597,2013/8/24,2013/10/7
YJA 273,2013/8/24,2013/9/24
MLS 885,2013/8/24,2013/9/20
YJV 114,2013/8/24,2013/8/26
XZB 295,2013/8/24,
VGR 888,2013/8/24,2013/10/10
LLF 975,2013/8/24,2013/9/6
HDP 698,2013/8/24,2013/9/30
HTF 725,2013/8/24,2013/10/12
YMB 597,2013/8/24,
KMN 622,2013/8/24,2013/9/21
SXV 799,2013/8/24,2013/9/4
NDL 153,2013/8/24,2013/8/29
LFA 247,2013/8/24,2013/9/8
HLD 432,2013/8/24,2013/9/9
DVA 373,2013/8/24,2013/8/29
GBZ 737,2013/8/24,
JND 914,2013/8/24,2013/8/25
NDK 488,2013/8/24,2013/9/27
WEY 738,2013/8/24,2013/9/5
DBY 485,2013/8/24,2013/9/10
XZA 794,2013/8/24,2013/8/31
VBS 587,2013/8/24,2013/8/30
JNY 188,2013/8/24,2013/10/11
HYV 147,2013/8/24,
WVM 879,2013/8/24,2013/9/15
BCZ 227,2013/8/24,2013/9/12
YKY 363,2013/8/24,
ZLH 161,2013/8/24,
XRS 123,2013/8/24,2013/9/28
CLZ 788,2013/8/24,2013/9/13
MHC 979,2013/8/24,2013/9/12
YLW 364,2013/8/24,2013/10/4
TXG 594,2013/8/24,2013/9/7
TNC 242,2013/8/24,2013/9/1
BTM 394,2013/8/24,2013/9/10
FEC 744,2013/8/24,2013/9/30
RZY 159,2013/8/24,
BLF 283,2013/8/24,2013/8/31
GRE 996,2013/8/24,2013/8/24
MJE 736,2013/8/24,2013/9/4
VKL 422,2013/8/24,
CHE 522,2013/8/24,
BGJ 728,2013/8/24,
ZPL 178,2013/8/24,2013/10/9
FYJ 477,2013/8/24,
XBT 545,2013/8/24,2013/9/2
FES 925,2013/8/24,2013/8/30
PKJ 676,2013/8/24,2013/9/14
KTF 387,2013/8/24,2013/9/4
TFX 113,2013/8/24,2013/9/29
KCW 529,2013/8/24,2013/9/7
VKV 449,2013/8/24,2013/9/16
RLD 639,2013/8/24,2013/9/22
ZJE 961,2013/8/24,2013/10/5
SYD 689,2013/8/24,2013/8/30
KKK 498,2013/8/24,2013/10/10
VPL 622,2013/8/24,2013/9/4
MGM 774,2013/8/24,2013/9/4
NKR 589,2013/8/24,2013/9/16
HSD 853,2013/8/24,
KLC 953,2013/8/24,2013/9/4
SSB 544,2013/8/24,
ERV 525,2013/8/24,2013/10/8
DTF 494,2013/8/24,2013/10/10
SKH 333,2013/8/24,2013/9/4
ECT 289,2013/8/24,
ACP 852,2013/8/24,2013/10/8
NFW 898,2013/8/24,2013/9/24
TTV 114,2013/8/24,2013/10/3
KKG 177,2013/8/24,
LFJ 881,2013/8/24,2013/10/4
LJT 154,2013/8/24,2013/9/10
LMJ 123,2013/8/24,2013/10/12
GRK 188,2013/8/24,2013/9/4
ERG 747,2013/8/24,2013/9/15
YFM 668,2013/8/24,2013/9/16
BXP 249,2013/8/24,2013/10/12
FSN 268,2013/8/24,2013/9/28
DYV 826,2013/8/24,2013/10/11
BSD 974,2013/8/24,2013/8/25
EKY 921,2013/8/24,2013/9/12
SBM 723,2013/8/24,
MWL 717,2013/8/24,2013/10/5
YXD 771,2013/8/24,2013/9/17
SCZ 287,2013/8/24,
NMC 113,2013/8/24,2013/9/19
RBJ 994,2013/8/24,2013/9/15
PLA 387,2013/8/24,2013/9/17
NPA 148,2013/8/24,2013/9/4
JHD 567,2013/8/24,2013/9/12
JKB 776,2013/8/24,2013/10/12
RKN 472,2013/8/24,2013/9/6
ALM 534,2013/8/24,2013/9/12
WPM 629,2013/8/24,2013/10/8
BJY 468,2013/8/24,
RRK 938,2013/8/24,2013/8/27
BGL 139,2013/8/24,2013/9/12
AGX 114,2013/8/24,2013/9/1
MSH 328,2013/8/24,2013/9/1
MMW 695,2013/8/24,
MGL 958,2013/8/24,
ZAJ 498,2013/8/24,2013/10/9
LSJ 657,2013/8/24,2013/8/26
CFN 718,2013/8/24,2013/10/10
WXM 893,2013/8/24,2013/9/5
CEH 248,2013/8/24,2013/9/9
NPC 328,2013/8/24,2013/9/19
FFV 238,2013/8/24,
