Vehicle Registration,Date Stolen,Date Recovered
KPX 263,2013/12/3,2013/12/22
KZF 568,2013/12/3,2013/12/30
NKY 581,2013/12/3,2014/1/5
EMK 395,2013/12/3,2013/12/23
RPL 557,2013/12/3,2013/12/6
GZM 452,2013/12/3,2013/12/21
KMC 434,2013/12/3,2013/12/31
YAY 181,2013/12/3,2013/12/5
NSV 931,2013/12/3,2013/12/10
HCE 863,2013/12/3,
DLW 441,2013/12/3,2013/12/15
BDP 579,2013/12/3,2014/1/21
YNW 844,2013/12/3,2014/1/3
JFB 227,2013/12/3,2014/1/10
RXY 437,2013/12/3,2013/12/30
KMY 246,2013/12/3,2013/12/8
DAY 956,2013/12/3,2014/1/6
WJA 291,2013/12/3,2013/12/8
JZW 816,2013/12/3,2014/1/19
AFJ 855,2013/12/3,2013/12/3
DTA 278,2013/12/3,
EDM 864,2013/12/3,2014/1/3
JNV 583,2013/12/3,2013/12/16
BSY 228,2013/12/3,2013/12/18
JGZ 219,2013/12/3,2014/1/2
VVP 911,2013/12/3,2014/1/2
PAK 865,2013/12/3,2014/1/17
LLB 189,2013/12/3,2014/1/15
WDL 454,2013/12/3,2013/12/18
ZES 164,2013/12/3,2013/12/27
BHP 254,2013/12/3,2014/1/7
JCT 686,2013/12/3,2014/1/10
YGB 963,2013/12/3,
SZY 588,2013/12/3,
ZCZ 547,2013/12/3,2014/1/16
KRZ 477,2013/12/3,2013/12/30
KXC 436,2013/12/3,2013/12/22
EJL 553,2013/12/3,2014/1/20
XRP 863,2013/12/3,2013/12/25
JRK 938,2013/12/3,2013/12/27
KMA 978,2013/12/3,2014/1/11
SCG 924,2013/12/3,
RKK 127,2013/12/3,
KXZ 624,2013/12/3,2013/12/29
XLB 939,2013/12/3,
XEB 595,2013/12/3,
VFG 845,2013/12/3,2014/1/15
TXN 882,2013/12/3,2013/12/14
PXB 749,2013/12/3,2014/1/19
RJD 973,2013/12/3,2013/12/9
VYW 926,2013/12/3,2013/12/4
PJF 449,2013/12/3,2013/12/11
ZVX 144,2013/12/3,2014/1/4
GPE 939,2013/12/3,2014/1/20
TPB 933,2013/12/3,2013/12/10
XPB 966,2013/12/3,2013/12/15
EKY 851,2013/12/3,2013/12/28
GYP 551,2013/12/3,2013/12/9
KWP 883,2013/12/3,2013/12/22
RYE 837,2013/12/3,2013/12/15
JLT 811,2013/12/3,2014/1/20
CRP 476,2013/12/3,2013/12/27
MKM 895,2013/12/3,2014/1/19
BGF 587,2013/12/3,2013/12/8
SXC 933,2013/12/3,2014/1/4
WYR 261,2013/12/3,2014/1/17
KJG 924,2013/12/3,2014/1/10
MVV 785,2013/12/3,2014/1/15
MBR 855,2013/12/3,2013/12/30
VDZ 187,2013/12/3,
JFB 542,2013/12/3,2013/12/21
CFL 549,2013/12/3,2013/12/27
BFP 641,2013/12/3,2013/12/27
WBC 157,2013/12/3,2013/12/7
LVG 644,2013/12/3,2014/1/21
SKT 311,2013/12/3,2014/1/12
RNZ 528,2013/12/3,2014/1/5
TCR 413,2013/12/3,2014/1/10
DTZ 668,2013/12/3,2014/1/21
FGX 932,2013/12/3,2014/1/19
FGK 975,2013/12/3,2014/1/1
CZX 376,2013/12/3,2013/12/14
RJC 312,2013/12/3,2013/12/13
NHG 897,2013/12/3,2013/12/5
DXC 888,2013/12/3,2014/1/4
DGM 697,2013/12/3,2014/1/16
BLG 917,2013/12/3,
BPH 437,2013/12/3,2014/1/10
YHD 854,2013/12/3,2013/12/28
TMC 865,2013/12/3,2014/1/11
KRT 552,2013/12/3,2013/12/26
FAT 353,2013/12/3,2013/12/21
NCT 651,2013/12/3,2013/12/7
ZLD 668,2013/12/3,2013/12/23
WKZ 693,2013/12/3,2014/1/19
XSN 563,2013/12/3,2013/12/18
CSE 582,2013/12/3,2013/12/21
PBL 998,2013/12/3,2014/1/17
PEK 138,2013/12/3,2013/12/25
DZV 846,2013/12/3,2013/12/3
DSK 868,2013/12/3,2014/1/8
BNZ 889,2013/12/3,2014/1/13
TDX 483,2013/12/3,2013/12/14
FZJ 835,2013/12/3,
BVW 341,2013/12/3,2014/1/11
LSZ 786,2013/12/3,2013/12/24
CVB 376,2013/12/3,2014/1/14
LCP 659,2013/12/3,2013/12/22
NYV 126,2013/12/3,2013/12/30
JDY 235,2013/12/3,2013/12/26
NDS 557,2013/12/3,2013/12/19
YYV 342,2013/12/3,2013/12/16
GKD 974,2013/12/3,2013/12/7
FHX 567,2013/12/3,2014/1/2
RYC 328,2013/12/3,2013/12/6
PGB 273,2013/12/3,2013/12/17
XJW 846,2013/12/3,
BCF 287,2013/12/3,2014/1/15
HWR 519,2013/12/3,2013/12/21
HGG 539,2013/12/3,
BPS 387,2013/12/3,
AYF 169,2013/12/3,2013/12/5
KWX 968,2013/12/3,2013/12/13
ZJM 135,2013/12/3,
GEB 216,2013/12/3,2013/12/21
ENK 173,2013/12/3,2014/1/12
EKA 519,2013/12/3,2013/12/25
JVF 536,2013/12/3,2014/1/12
CBV 498,2013/12/3,2014/1/10
LGS 142,2013/12/3,2013/12/11
PCW 854,2013/12/3,2013/12/8
TWV 349,2013/12/3,2013/12/18
TXZ 654,2013/12/3,2013/12/28
REZ 724,2013/12/3,2014/1/14
PNW 279,2013/12/3,2013/12/8
ZHR 115,2013/12/3,2013/12/26
ZBG 525,2013/12/3,2013/12/12
PLD 344,2013/12/3,2013/12/14
ZMS 812,2013/12/3,2014/1/18
TFS 275,2013/12/3,2013/12/19
TKT 223,2013/12/3,
JPN 388,2013/12/3,2013/12/22
CHB 576,2013/12/3,2013/12/28
DMT 981,2013/12/3,
DZM 962,2013/12/3,2013/12/12
JPK 467,2013/12/3,2014/1/20
WBA 448,2013/12/3,
XYZ 663,2013/12/3,2013/12/15
CKC 834,2013/12/3,2014/1/21
DJC 231,2013/12/3,2013/12/14
NWB 792,2013/12/3,2014/1/10
MLA 726,2013/12/3,
HBG 262,2013/12/3,2014/1/4
CBE 973,2013/12/3,2014/1/13
SLB 725,2013/12/3,2013/12/20
RTG 843,2013/12/3,2014/1/13
GZW 281,2013/12/3,2014/1/17
DRR 998,2013/12/3,2014/1/4
RFZ 754,2013/12/3,2014/1/21
THN 888,2013/12/3,2013/12/3
EPS 747,2013/12/3,2013/12/4
NRN 584,2013/12/3,2013/12/4
CAD 242,2013/12/3,2013/12/9
ZAJ 551,2013/12/3,2013/12/31
RWS 319,2013/12/3,2014/1/14
EGB 885,2013/12/3,2014/1/19
GSS 868,2013/12/3,
LTT 436,2013/12/3,2013/12/13
CEW 177,2013/12/3,
DFY 113,2013/12/3,2013/12/9
BBD 847,2013/12/3,2014/1/7
JRW 324,2013/12/3,2014/1/4
BNS 669,2013/12/3,2014/1/4
XMR 494,2013/12/3,
PGH 344,2013/12/3,2013/12/8
MBP 195,2013/12/3,2013/12/3
NGZ 566,2013/12/3,
KNX 813,2013/12/3,2014/1/17
SRR 914,2013/12/3,2013/12/14
LHB 636,2013/12/3,2014/1/6
MZW 645,2013/12/3,
KEV 853,2013/12/3,2013/12/17
DPG 382,2013/12/3,
BGB 353,2013/12/3,2014/1/16
XKH 153,2013/12/3,2013/12/31
BPL 864,2013/12/3,2013/12/11
BWK 634,2013/12/3,2014/1/4
HSM 244,2013/12/3,
HAY 182,2013/12/3,2014/1/10
BBE 277,2013/12/3,2013/12/28
CWD 683,2013/12/3,2013/12/25
VZT 784,2013/12/3,2014/1/13
AGN 651,2013/12/3,2013/12/19
CPN 335,2013/12/3,2014/1/7
EWB 629,2013/12/3,
NLF 941,2013/12/3,2013/12/3
FLD 429,2013/12/3,
MGM 272,2013/12/3,2013/12/13
FEM 943,2013/12/3,
YLA 984,2013/12/3,
PXA 734,2013/12/3,2013/12/21
PAB 842,2013/12/3,2013/12/23
GYR 351,2013/12/3,2013/12/19
ZCK 793,2013/12/3,
XLP 725,2013/12/3,2013/12/3
WFH 326,2013/12/3,2014/1/2
BPS 982,2013/12/3,2013/12/31
NAV 296,2013/12/3,2013/12/22
XZZ 956,2013/12/3,2013/12/13
YSJ 371,2013/12/3,2014/1/11
MPR 353,2013/12/3,2013/12/18
XAE 268,2013/12/3,2013/12/4
WYK 276,2013/12/3,2013/12/16
JWZ 183,2013/12/3,2014/1/14
FLS 392,2013/12/3,2014/1/14
RGB 541,2013/12/3,
SEK 866,2013/12/3,2014/1/3
JFX 733,2013/12/3,2014/1/14
ERX 227,2013/12/3,2013/12/14
BVM 467,2013/12/3,2014/1/21
RXJ 681,2013/12/3,2014/1/20
WWX 732,2013/12/3,2013/12/20
KLH 829,2013/12/3,2014/1/19
ZTS 813,2013/12/3,2013/12/16
FNA 482,2013/12/3,
REH 385,2013/12/3,2013/12/26
LCY 242,2013/12/3,2013/12/8
YKR 242,2013/12/3,2014/1/2
NGL 729,2013/12/3,2013/12/31
