Vehicle Registration,Date Stolen,Date Recovered
REY 441,2011/5/25,2011/7/6
CTH 368,2011/5/25,2011/5/31
ZHM 183,2011/5/25,
MRW 387,2011/5/25,2011/6/7
GVT 619,2011/5/25,2011/5/29
DCE 626,2011/5/25,2011/6/9
NCW 494,2011/5/25,2011/6/23
MYW 736,2011/5/25,2011/7/4
LJZ 715,2011/5/25,2011/6/20
FNX 711,2011/5/25,2011/7/6
HES 789,2011/5/25,2011/5/28
FHC 223,2011/5/25,2011/6/27
GTE 866,2011/5/25,
NWC 459,2011/5/25,2011/6/11
BYK 191,2011/5/25,2011/6/22
GCM 744,2011/5/25,2011/7/6
XGJ 381,2011/5/25,2011/6/10
RPD 187,2011/5/25,2011/6/10
ZPA 396,2011/5/25,2011/6/28
ERL 518,2011/5/25,
ADK 351,2011/5/25,
NRJ 395,2011/5/25,2011/6/29
TET 746,2011/5/25,2011/5/25
PDC 268,2011/5/25,2011/6/29
XZA 631,2011/5/25,2011/7/5
YAR 334,2011/5/25,2011/6/9
YXT 819,2011/5/25,2011/7/4
DDP 495,2011/5/25,2011/6/14
ZNJ 951,2011/5/25,2011/6/8
HVV 398,2011/5/25,
WLF 718,2011/5/25,2011/6/29
DPL 155,2011/5/25,2011/5/26
PXF 614,2011/5/25,2011/5/31
PBM 325,2011/5/25,2011/6/14
DKM 437,2011/5/25,
XLV 962,2011/5/25,2011/6/2
TKS 154,2011/5/25,2011/5/30
HJC 134,2011/5/25,2011/6/30
ECY 196,2011/5/25,2011/5/30
EDV 662,2011/5/25,2011/6/7
XPN 783,2011/5/25,2011/7/6
HAB 966,2011/5/25,2011/7/3
TCS 532,2011/5/25,
GTX 465,2011/5/25,
CRC 789,2011/5/25,2011/7/8
FDS 952,2011/5/25,2011/6/10
HGX 558,2011/5/25,2011/6/2
SKL 145,2011/5/25,2011/6/5
DZT 951,2011/5/25,2011/6/29
EVE 149,2011/5/25,
KHA 364,2011/5/25,2011/6/23
MHZ 459,2011/5/25,2011/6/17
YXT 654,2011/5/25,2011/5/25
NBG 761,2011/5/25,2011/6/12
VJN 149,2011/5/25,2011/6/3
HKK 224,2011/5/25,2011/6/9
GJE 531,2011/5/25,
HVS 518,2011/5/25,2011/6/30
ZFM 134,2011/5/25,2011/6/13
SYE 198,2011/5/25,2011/5/31
TZK 298,2011/5/25,2011/6/17
TMV 636,2011/5/25,2011/7/2
SAF 883,2011/5/25,2011/7/13
AEV 386,2011/5/25,2011/5/28
RLV 145,2011/5/25,
VVH 867,2011/5/25,
DRG 953,2011/5/25,2011/6/14
ALE 712,2011/5/25,
KFY 887,2011/5/25,
LDB 982,2011/5/25,2011/6/11
MSD 231,2011/5/25,2011/7/12
BFA 948,2011/5/25,2011/5/26
ZFH 489,2011/5/25,2011/6/5
MDL 434,2011/5/25,2011/6/26
DZD 496,2011/5/25,2011/7/2
GNT 673,2011/5/25,2011/7/4
CKA 681,2011/5/25,2011/6/14
LTS 266,2011/5/25,2011/6/1
NET 476,2011/5/25,2011/6/26
LAB 326,2011/5/25,2011/7/2
HXG 841,2011/5/25,
NMX 396,2011/5/25,2011/7/1
KCA 554,2011/5/25,2011/7/9
TSE 892,2011/5/25,2011/6/16
ZJX 734,2011/5/25,2011/6/5
DPW 274,2011/5/25,2011/6/13
FHW 163,2011/5/25,2011/7/3
YVB 782,2011/5/25,2011/6/3
CAG 571,2011/5/25,
