Vehicle Registration,Date Stolen,Date Recovered
WAN 848,2012/3/16,2012/4/3
FPT 935,2012/3/16,2012/3/25
RLP 345,2012/3/16,2012/4/22
BZJ 495,2012/3/16,2012/4/5
YBM 168,2012/3/16,2012/3/24
HEM 977,2012/3/16,
GRS 511,2012/3/16,2012/4/18
GGT 549,2012/3/16,2012/3/16
EFZ 392,2012/3/16,2012/3/16
GXY 218,2012/3/16,2012/4/11
CFC 379,2012/3/16,2012/4/9
JES 417,2012/3/16,2012/3/30
ESS 576,2012/3/16,
RXD 125,2012/3/16,2012/3/31
TJH 287,2012/3/16,2012/3/19
TCW 756,2012/3/16,2012/4/21
PNZ 321,2012/3/16,2012/4/16
CAP 874,2012/3/16,2012/4/21
XGP 742,2012/3/16,2012/4/14
RKV 674,2012/3/16,
DMM 651,2012/3/16,2012/3/31
VVB 823,2012/3/16,2012/4/9
JZX 211,2012/3/16,2012/3/28
ZLR 731,2012/3/16,2012/4/24
JNR 382,2012/3/16,2012/4/2
ZWY 518,2012/3/16,2012/4/2
YKF 855,2012/3/16,
GBP 146,2012/3/16,2012/4/11
AJJ 663,2012/3/16,2012/4/9
PAF 227,2012/3/16,
DFT 879,2012/3/16,2012/3/21
MMY 853,2012/3/16,2012/4/10
HDM 748,2012/3/16,2012/4/27
YZE 528,2012/3/16,2012/3/17
TKX 197,2012/3/16,
GLA 137,2012/3/16,2012/4/20
LXW 926,2012/3/16,2012/4/24
JBW 886,2012/3/16,2012/4/21
LJB 144,2012/3/16,2012/4/6
DMK 988,2012/3/16,2012/4/2
GXA 311,2012/3/16,
PNS 882,2012/3/16,2012/3/26
THN 966,2012/3/16,
LEW 728,2012/3/16,2012/4/12
SPM 954,2012/3/16,2012/4/16
ZXL 876,2012/3/16,2012/4/21
GTD 424,2012/3/16,2012/4/16
BZW 827,2012/3/16,2012/5/3
ABC 373,2012/3/16,2012/3/25
SCZ 729,2012/3/16,2012/4/2
LYJ 472,2012/3/16,2012/4/5
ZWW 658,2012/3/16,2012/3/29
YSW 755,2012/3/16,2012/3/27
MWS 149,2012/3/16,
PAH 335,2012/3/16,2012/3/19
RVG 856,2012/3/16,2012/4/24
WSV 427,2012/3/16,
SKX 843,2012/3/16,
FVY 559,2012/3/16,2012/5/2
RYA 724,2012/3/16,2012/4/11
BVF 712,2012/3/16,2012/4/30
RGN 962,2012/3/16,2012/4/8
WFP 673,2012/3/16,2012/4/4
TJT 276,2012/3/16,2012/4/28
XZV 613,2012/3/16,
XAX 241,2012/3/16,2012/4/23
LRX 978,2012/3/16,2012/3/26
KJY 747,2012/3/16,2012/3/28
KFA 648,2012/3/16,2012/3/31
FMT 732,2012/3/16,2012/4/6
PGS 179,2012/3/16,
VZE 643,2012/3/16,
TXV 212,2012/3/16,2012/3/19
HGR 215,2012/3/16,2012/4/9
ZEB 193,2012/3/16,2012/3/27
PZW 477,2012/3/16,2012/3/28
VNY 443,2012/3/16,2012/4/18
FCS 534,2012/3/16,2012/5/1
MZR 226,2012/3/16,2012/3/25
RHN 136,2012/3/16,2012/4/30
ASK 561,2012/3/16,2012/4/25
MPX 857,2012/3/16,
BPX 711,2012/3/16,2012/4/24
JJT 166,2012/3/16,2012/3/26
EBK 694,2012/3/16,2012/4/16
DYR 673,2012/3/16,2012/5/4
DJA 772,2012/3/16,2012/4/16
XED 237,2012/3/16,2012/3/18
JGR 536,2012/3/16,2012/3/25
ZKN 152,2012/3/16,
KWY 365,2012/3/16,2012/4/25
KMS 734,2012/3/16,2012/3/22
XTE 465,2012/3/16,2012/4/16
EJS 365,2012/3/16,2012/4/8
TCV 588,2012/3/16,2012/3/30
LSB 884,2012/3/16,2012/4/3
GCE 791,2012/3/16,2012/4/5
EHB 285,2012/3/16,2012/4/2
AAA 266,2012/3/16,
KHY 948,2012/3/16,2012/4/22
AEZ 547,2012/3/16,2012/4/20
SWG 571,2012/3/16,2012/3/18
HDT 842,2012/3/16,2012/4/28
LCF 624,2012/3/16,2012/4/9
PGE 658,2012/3/16,2012/4/12
GJL 842,2012/3/16,2012/4/3
GYR 329,2012/3/16,2012/4/5
GHB 351,2012/3/16,2012/4/11
JZW 584,2012/3/16,2012/4/9
PLM 171,2012/3/16,2012/4/1
TXH 282,2012/3/16,2012/3/26
XKG 273,2012/3/16,2012/4/23
WFK 449,2012/3/16,2012/4/9
KDR 644,2012/3/16,2012/3/19
AVL 674,2012/3/16,
TDN 523,2012/3/16,2012/4/20
SFE 569,2012/3/16,2012/4/29
KMT 656,2012/3/16,2012/3/30
HBD 982,2012/3/16,2012/4/12
VFP 241,2012/3/16,
