Vehicle Registration,Date Stolen,Date Recovered
GNX 124,2014/7/3,
HLF 451,2014/7/3,2014/8/2
RLW 664,2014/7/3,2014/7/7
CPG 266,2014/7/3,2014/7/20
EWY 963,2014/7/3,2014/7/7
ELH 959,2014/7/3,2014/7/16
BAM 365,2014/7/3,2014/7/7
LPX 619,2014/7/3,2014/7/24
DHE 717,2014/7/3,2014/7/11
JCH 112,2014/7/3,
HTD 621,2014/7/3,2014/7/17
TAK 945,2014/7/3,2014/8/2
BPV 276,2014/7/3,2014/7/24
WEY 521,2014/7/3,2014/8/17
WTF 488,2014/7/3,
BNY 133,2014/7/3,2014/8/15
LCA 437,2014/7/3,2014/7/23
HVT 928,2014/7/3,2014/7/24
CBC 733,2014/7/3,2014/7/24
ZSB 264,2014/7/3,2014/7/10
HBZ 195,2014/7/3,
HLZ 117,2014/7/3,2014/8/18
CEZ 212,2014/7/3,2014/7/29
RVJ 662,2014/7/3,
PDN 183,2014/7/3,2014/8/9
BZH 834,2014/7/3,2014/7/12
VVB 541,2014/7/3,
NTK 224,2014/7/3,
KZJ 828,2014/7/3,2014/7/26
KJC 287,2014/7/3,2014/8/19
PCV 826,2014/7/3,2014/8/3
RLM 196,2014/7/3,2014/7/25
KEJ 313,2014/7/3,2014/7/11
GFZ 994,2014/7/3,2014/7/16
WEN 167,2014/7/3,2014/8/20
HTF 645,2014/7/3,2014/8/17
ZLT 636,2014/7/3,2014/7/14
YXN 866,2014/7/3,2014/8/7
DRE 794,2014/7/3,2014/8/20
FPY 315,2014/7/3,2014/8/1
JCA 466,2014/7/3,
ZGC 721,2014/7/3,2014/7/9
BYL 732,2014/7/3,2014/8/16
MAK 779,2014/7/3,2014/7/13
GSM 563,2014/7/3,2014/8/4
CBT 732,2014/7/3,
LFD 219,2014/7/3,
EKY 628,2014/7/3,2014/7/25
CSL 566,2014/7/3,2014/7/4
GYM 252,2014/7/3,2014/7/16
KGE 581,2014/7/3,2014/7/22
BHH 241,2014/7/3,2014/7/19
PTN 672,2014/7/3,2014/7/29
EJW 144,2014/7/3,
DPE 969,2014/7/3,
HCJ 338,2014/7/3,2014/7/25
PFN 767,2014/7/3,2014/7/30
TGF 423,2014/7/3,2014/8/20
PGA 784,2014/7/3,2014/8/3
NNF 673,2014/7/3,2014/8/2
YNL 281,2014/7/3,2014/7/21
BWE 477,2014/7/3,
DSR 987,2014/7/3,2014/7/23
PZD 159,2014/7/3,2014/7/31
SWL 688,2014/7/3,2014/8/13
