Vehicle Registration,Date Stolen,Date Recovered
FWD 845,2010/8/17,2010/9/5
NZY 279,2010/8/17,
KYF 959,2010/8/17,
BTE 837,2010/8/17,2010/9/11
YVT 946,2010/8/17,2010/8/20
ATV 756,2010/8/17,
RLX 278,2010/8/17,2010/9/17
CAS 635,2010/8/17,2010/9/11
LEF 926,2010/8/17,2010/9/24
WSZ 729,2010/8/17,2010/9/20
PBE 883,2010/8/17,
DLV 484,2010/8/17,2010/8/28
FYF 342,2010/8/17,
SAH 989,2010/8/17,
HGA 337,2010/8/17,
FCV 784,2010/8/17,2010/8/18
LKL 274,2010/8/17,2010/8/17
CDB 891,2010/8/17,2010/8/28
GRA 549,2010/8/17,2010/8/28
XCA 342,2010/8/17,2010/8/28
ZXM 449,2010/8/17,2010/9/5
GRD 263,2010/8/17,2010/8/24
XMK 245,2010/8/17,2010/8/19
EZG 647,2010/8/17,2010/8/17
YVV 158,2010/8/17,2010/9/27
GCG 781,2010/8/17,2010/9/30
ZVK 871,2010/8/17,2010/10/2
WZE 568,2010/8/17,2010/9/11
RFE 851,2010/8/17,
SBW 323,2010/8/17,
CRP 632,2010/8/17,2010/8/25
WGF 564,2010/8/17,2010/9/22
PSC 681,2010/8/17,2010/8/25
BHD 737,2010/8/17,2010/9/1
HCH 929,2010/8/17,2010/8/29
BJA 283,2010/8/17,2010/9/9
HHP 521,2010/8/17,
LSM 995,2010/8/17,
ZTD 517,2010/8/17,2010/9/2
LPM 519,2010/8/17,2010/8/23
XVH 918,2010/8/17,2010/9/1
XGM 543,2010/8/17,2010/9/11
WWE 119,2010/8/17,2010/9/2
AXA 657,2010/8/17,2010/8/19
NTB 227,2010/8/17,
KYR 738,2010/8/17,2010/9/4
CZR 271,2010/8/17,2010/9/23
LSW 287,2010/8/17,
FAX 623,2010/8/17,
VBR 236,2010/8/17,
MVM 618,2010/8/17,2010/9/23
ZDS 588,2010/8/17,2010/9/2
EML 397,2010/8/17,2010/8/17
NLH 746,2010/8/17,2010/9/16
GRS 122,2010/8/17,2010/8/19
FJR 169,2010/8/17,2010/9/2
TXY 812,2010/8/17,2010/8/28
VTA 651,2010/8/17,2010/8/20
MVD 223,2010/8/17,
LDZ 519,2010/8/17,2010/8/26
DJX 568,2010/8/17,
KXF 425,2010/8/17,
HFL 882,2010/8/17,2010/9/26
HWH 927,2010/8/17,2010/9/21
NKK 225,2010/8/17,2010/9/21
AAS 312,2010/8/17,
GVE 854,2010/8/17,2010/9/27
NKE 858,2010/8/17,2010/10/3
DKW 717,2010/8/17,2010/10/4
NTT 755,2010/8/17,
