Vehicle Registration,Date Stolen,Date Recovered
ARS 123,2014/6/28,
PHT 531,2014/6/28,2014/7/31
GYV 233,2014/6/28,2014/8/14
WJT 531,2014/6/28,2014/8/8
APG 351,2014/6/28,2014/7/19
FZS 446,2014/6/28,2014/7/19
NGY 448,2014/6/28,2014/7/7
SWE 855,2014/6/28,2014/8/1
MGL 684,2014/6/28,2014/7/3
MKY 355,2014/6/28,2014/7/22
YWY 114,2014/6/28,2014/7/1
KMN 686,2014/6/28,2014/8/9
GDY 128,2014/6/28,
ERY 988,2014/6/28,2014/7/8
HZY 767,2014/6/28,
FFE 385,2014/6/28,2014/7/23
PEA 464,2014/6/28,
STV 452,2014/6/28,2014/7/16
HJG 862,2014/6/28,2014/7/3
RWW 968,2014/6/28,2014/7/17
CZH 688,2014/6/28,2014/7/29
XVZ 881,2014/6/28,
XPY 427,2014/6/28,2014/7/12
CJT 762,2014/6/28,2014/7/22
HBG 577,2014/6/28,2014/8/3
TJY 823,2014/6/28,2014/8/5
ESA 189,2014/6/28,2014/7/28
RYM 418,2014/6/28,2014/7/16
GBM 871,2014/6/28,
XKS 774,2014/6/28,2014/7/9
RDN 825,2014/6/28,2014/6/29
LXW 823,2014/6/28,2014/7/21
AFM 279,2014/6/28,
JWC 438,2014/6/28,2014/7/30
SRV 835,2014/6/28,2014/7/22
ACH 835,2014/6/28,2014/8/14
ZVT 581,2014/6/28,2014/7/5
HKL 446,2014/6/28,2014/7/5
EPD 556,2014/6/28,2014/7/25
TSD 669,2014/6/28,2014/8/8
XML 522,2014/6/28,2014/7/15
LCM 812,2014/6/28,2014/7/22
YTR 734,2014/6/28,2014/7/4
FFV 295,2014/6/28,2014/7/1
PNK 827,2014/6/28,
FMB 417,2014/6/28,2014/7/17
ESR 832,2014/6/28,2014/7/25
JCD 832,2014/6/28,2014/8/2
BCF 577,2014/6/28,2014/7/12
FNK 847,2014/6/28,2014/7/14
XEZ 282,2014/6/28,2014/7/5
AZK 156,2014/6/28,
WBG 948,2014/6/28,2014/8/11
KKP 777,2014/6/28,2014/7/4
VNZ 225,2014/6/28,2014/7/5
YWL 733,2014/6/28,2014/8/2
VJZ 354,2014/6/28,
GKT 465,2014/6/28,2014/8/2
WTF 966,2014/6/28,2014/8/9
YLA 642,2014/6/28,
SYX 488,2014/6/28,2014/7/7
JZV 777,2014/6/28,2014/7/10
CFX 517,2014/6/28,
MRH 946,2014/6/28,
DPS 654,2014/6/28,
NWN 781,2014/6/28,
EML 238,2014/6/28,2014/7/4
YTW 252,2014/6/28,2014/6/30
HRP 216,2014/6/28,2014/8/14
