Vehicle Registration,Date Stolen,Date Recovered
FMX 676,2011/8/30,2011/9/3
NPS 865,2011/8/30,
WVP 251,2011/8/30,2011/9/23
DHN 268,2011/8/30,2011/10/10
BPY 858,2011/8/30,2011/10/15
DKL 184,2011/8/30,
AXC 651,2011/8/30,2011/10/10
AGL 419,2011/8/30,2011/10/12
TET 954,2011/8/30,2011/9/24
WAB 154,2011/8/30,2011/10/8
NLB 772,2011/8/30,2011/10/16
VSV 345,2011/8/30,
NVG 668,2011/8/30,2011/9/27
JCV 598,2011/8/30,2011/10/2
LSV 682,2011/8/30,2011/10/16
FTD 863,2011/8/30,2011/9/27
LXL 712,2011/8/30,2011/9/5
YKH 644,2011/8/30,2011/10/18
ADT 779,2011/8/30,2011/9/13
WTH 877,2011/8/30,
NLA 239,2011/8/30,2011/9/26
NCR 483,2011/8/30,2011/9/7
VDV 458,2011/8/30,2011/9/27
NCX 483,2011/8/30,
KEB 948,2011/8/30,
RLD 638,2011/8/30,2011/9/28
NMB 696,2011/8/30,2011/10/1
YLM 212,2011/8/30,2011/9/22
CLA 633,2011/8/30,2011/9/21
KSV 169,2011/8/30,2011/9/10
MHV 324,2011/8/30,2011/9/11
NHA 935,2011/8/30,2011/9/3
AXM 889,2011/8/30,2011/9/15
BDC 386,2011/8/30,2011/9/1
FVS 642,2011/8/30,2011/9/4
FEB 835,2011/8/30,2011/9/28
NHA 844,2011/8/30,2011/10/13
ALF 139,2011/8/30,2011/10/18
GAP 584,2011/8/30,2011/9/2
TXN 695,2011/8/30,2011/9/2
NER 563,2011/8/30,2011/9/29
YEP 881,2011/8/30,2011/9/16
EDN 391,2011/8/30,
FDA 583,2011/8/30,2011/9/27
KTK 235,2011/8/30,
JVP 682,2011/8/30,2011/10/17
MHK 898,2011/8/30,2011/9/28
BME 532,2011/8/30,2011/10/18
PBK 272,2011/8/30,2011/10/16
XMW 255,2011/8/30,
DJZ 587,2011/8/30,2011/10/2
DYA 837,2011/8/30,2011/10/8
VYA 778,2011/8/30,2011/10/18
JSY 415,2011/8/30,2011/9/1
DDH 825,2011/8/30,2011/10/11
JWA 722,2011/8/30,
TNH 556,2011/8/30,2011/9/16
JRC 283,2011/8/30,2011/9/28
WLP 249,2011/8/30,2011/9/4
BDJ 883,2011/8/30,2011/9/6
FVP 525,2011/8/30,2011/9/4
VZM 547,2011/8/30,
FHX 753,2011/8/30,2011/10/2
KAL 325,2011/8/30,
LXX 172,2011/8/30,2011/9/26
HBH 546,2011/8/30,2011/10/17
EGP 534,2011/8/30,2011/10/5
CVA 218,2011/8/30,2011/9/17
LHA 589,2011/8/30,
VNJ 592,2011/8/30,2011/9/19
ACC 981,2011/8/30,
DZY 824,2011/8/30,2011/9/13
SAZ 165,2011/8/30,2011/9/27
YMS 713,2011/8/30,2011/10/15
JDC 975,2011/8/30,2011/9/21
MYG 815,2011/8/30,2011/10/16
GWV 934,2011/8/30,2011/9/11
MWZ 431,2011/8/30,2011/8/31
BAL 934,2011/8/30,2011/10/11
NMM 627,2011/8/30,2011/9/11
NHL 259,2011/8/30,
YPK 852,2011/8/30,2011/9/7
YKT 199,2011/8/30,2011/9/1
ZNJ 786,2011/8/30,2011/9/14
PMV 968,2011/8/30,
HLB 791,2011/8/30,2011/10/5
HAS 893,2011/8/30,2011/9/21
GNE 969,2011/8/30,2011/9/6
GPE 943,2011/8/30,
ASR 594,2011/8/30,2011/10/18
VYH 895,2011/8/30,2011/10/9
BEP 165,2011/8/30,2011/9/24
HVK 387,2011/8/30,
DNT 369,2011/8/30,2011/10/2
NFC 663,2011/8/30,2011/9/17
VWX 268,2011/8/30,2011/9/24
EGE 297,2011/8/30,
WFS 475,2011/8/30,
MRL 438,2011/8/30,2011/10/7
KRL 999,2011/8/30,2011/9/24
BDC 375,2011/8/30,2011/9/1
BBV 461,2011/8/30,2011/8/31
BSP 942,2011/8/30,2011/9/12
MET 322,2011/8/30,2011/9/6
TJF 645,2011/8/30,
PPG 314,2011/8/30,2011/9/16
PEY 245,2011/8/30,2011/10/15
XVV 587,2011/8/30,2011/10/3
YYP 374,2011/8/30,2011/10/11
FNH 781,2011/8/30,
WHR 939,2011/8/30,
LHS 679,2011/8/30,2011/9/11
YJG 282,2011/8/30,
JJY 722,2011/8/30,2011/8/31
NRR 417,2011/8/30,2011/9/30
JKV 472,2011/8/30,2011/10/10
HMW 571,2011/8/30,2011/9/14
TLP 917,2011/8/30,2011/8/30
GWB 138,2011/8/30,2011/10/5
TGV 442,2011/8/30,
MPK 745,2011/8/30,2011/9/5
HXS 617,2011/8/30,2011/10/17
KLC 917,2011/8/30,2011/8/30
VPT 439,2011/8/30,2011/9/19
AKH 444,2011/8/30,2011/10/15
SNS 421,2011/8/30,
HDY 826,2011/8/30,2011/9/1
PXX 787,2011/8/30,2011/9/11
LDP 646,2011/8/30,
NHE 516,2011/8/30,2011/9/19
LSB 216,2011/8/30,2011/9/19
JNT 552,2011/8/30,
HGX 955,2011/8/30,2011/10/1
WWF 845,2011/8/30,2011/10/3
LEF 162,2011/8/30,2011/9/18
TDG 888,2011/8/30,2011/9/30
JEE 874,2011/8/30,
BGF 236,2011/8/30,2011/9/4
XVZ 398,2011/8/30,2011/9/18
XZE 328,2011/8/30,
EWJ 249,2011/8/30,
AFB 383,2011/8/30,
BKX 184,2011/8/30,2011/9/24
VZY 738,2011/8/30,
HFY 539,2011/8/30,
MYF 681,2011/8/30,2011/9/16
HBF 799,2011/8/30,2011/9/6
HXH 495,2011/8/30,
HWZ 632,2011/8/30,
XXL 928,2011/8/30,2011/10/6
PFK 262,2011/8/30,2011/9/10
BCC 462,2011/8/30,
CBG 917,2011/8/30,
EDW 152,2011/8/30,2011/10/2
CPS 717,2011/8/30,2011/9/25
PNN 215,2011/8/30,2011/9/25
WLW 158,2011/8/30,2011/10/1
YFZ 532,2011/8/30,2011/10/16
LPF 953,2011/8/30,2011/10/18
NBG 522,2011/8/30,2011/9/4
PCE 946,2011/8/30,2011/10/16
YVV 871,2011/8/30,2011/10/16
RSS 535,2011/8/30,2011/9/13
LJM 552,2011/8/30,2011/10/6
DGW 299,2011/8/30,2011/9/22
RYA 652,2011/8/30,2011/10/4
CVX 556,2011/8/30,
WRM 915,2011/8/30,2011/10/8
BBR 438,2011/8/30,2011/9/26
EWV 456,2011/8/30,2011/8/31
SAH 733,2011/8/30,2011/9/10
ZSH 355,2011/8/30,
CFN 453,2011/8/30,2011/9/10
FEG 689,2011/8/30,
PEG 121,2011/8/30,2011/9/26
WCK 553,2011/8/30,2011/9/10
ARG 316,2011/8/30,2011/10/5
WBK 196,2011/8/30,
CCR 337,2011/8/30,
RVN 487,2011/8/30,2011/10/10
ZNP 264,2011/8/30,
LXE 165,2011/8/30,2011/10/9
KHK 469,2011/8/30,2011/9/22
PFN 313,2011/8/30,
EKC 495,2011/8/30,2011/9/20
ZPT 459,2011/8/30,2011/9/16
ZGZ 535,2011/8/30,2011/9/17
BHP 478,2011/8/30,
HBW 344,2011/8/30,2011/9/14
YRJ 122,2011/8/30,2011/10/5
XJG 741,2011/8/30,2011/10/11
BCH 681,2011/8/30,
PPA 522,2011/8/30,2011/10/10
ZAP 624,2011/8/30,2011/10/8
PZL 453,2011/8/30,2011/10/10
FBD 317,2011/8/30,2011/9/3
RFJ 613,2011/8/30,2011/9/22
NTT 343,2011/8/30,2011/9/30
GHA 966,2011/8/30,2011/9/27
VSF 195,2011/8/30,2011/9/24
YTY 892,2011/8/30,2011/10/13
MSW 855,2011/8/30,
KKZ 762,2011/8/30,
RZW 414,2011/8/30,
ELJ 637,2011/8/30,
LSJ 977,2011/8/30,2011/10/13
TEP 568,2011/8/30,2011/9/29
MWE 935,2011/8/30,
XWP 113,2011/8/30,2011/10/6
SWE 983,2011/8/30,2011/9/17
CNP 883,2011/8/30,2011/9/21
WRC 457,2011/8/30,2011/10/9
KGB 829,2011/8/30,2011/9/8
LXV 766,2011/8/30,
LHX 785,2011/8/30,2011/9/12
JED 423,2011/8/30,2011/9/6
AFN 535,2011/8/30,2011/10/5
JEH 957,2011/8/30,2011/10/8
SYY 281,2011/8/30,2011/9/5
ALL 977,2011/8/30,
TXT 415,2011/8/30,
NRJ 624,2011/8/30,2011/9/4
KYT 349,2011/8/30,2011/9/2
CPL 898,2011/8/30,2011/9/21
ZED 694,2011/8/30,2011/9/4
AYP 265,2011/8/30,2011/10/10
HVM 819,2011/8/30,2011/10/6
VVF 591,2011/8/30,2011/8/31
ETS 925,2011/8/30,2011/10/5
VLF 538,2011/8/30,2011/9/13
TWL 236,2011/8/30,2011/9/30
LHV 226,2011/8/30,2011/9/14
XWZ 979,2011/8/30,2011/9/21
BNA 573,2011/8/30,2011/9/24
LPS 168,2011/8/30,2011/9/27
CSK 875,2011/8/30,
DGP 584,2011/8/30,2011/10/13
JPC 761,2011/8/30,2011/9/12
WWS 592,2011/8/30,
FJV 156,2011/8/30,2011/9/4
SWH 461,2011/8/30,
SXS 979,2011/8/30,
KFA 983,2011/8/30,2011/9/13
YMF 568,2011/8/30,2011/9/17
MMY 878,2011/8/30,2011/9/26
TPV 154,2011/8/30,2011/9/14
KTP 352,2011/8/30,2011/10/5
MJL 286,2011/8/30,2011/9/22
MXL 292,2011/8/30,2011/9/13
SFD 253,2011/8/30,2011/9/22
FXA 832,2011/8/30,2011/9/13
WMF 444,2011/8/30,
DYM 691,2011/8/30,2011/9/19
LAM 315,2011/8/30,2011/10/17
YYX 966,2011/8/30,2011/9/30
PDJ 499,2011/8/30,2011/9/11
GAB 578,2011/8/30,
LVJ 361,2011/8/30,2011/9/10
NZK 451,2011/8/30,2011/9/25
GDZ 779,2011/8/30,2011/9/15
TGZ 144,2011/8/30,
GTK 834,2011/8/30,2011/10/7
YBX 958,2011/8/30,2011/10/5
MME 688,2011/8/30,2011/9/20
KWL 312,2011/8/30,
JHC 867,2011/8/30,2011/9/14
JJW 614,2011/8/30,2011/8/31
NTM 921,2011/8/30,2011/9/9
GYJ 495,2011/8/30,2011/9/27
ETN 279,2011/8/30,2011/9/30
EGD 518,2011/8/30,
WNV 379,2011/8/30,2011/10/14
DSL 749,2011/8/30,2011/8/30
WCK 388,2011/8/30,2011/9/6
CTS 987,2011/8/30,2011/9/17
MGN 373,2011/8/30,2011/9/1
XEA 149,2011/8/30,2011/9/19
GFP 941,2011/8/30,2011/9/11
KDD 931,2011/8/30,2011/9/25
HZD 147,2011/8/30,2011/9/11
BEK 682,2011/8/30,
HJN 614,2011/8/30,2011/9/5
BNX 512,2011/8/30,2011/10/17
SPS 484,2011/8/30,2011/10/15
ZBW 266,2011/8/30,2011/9/5
YAN 849,2011/8/30,2011/9/14
WTZ 877,2011/8/30,2011/9/21
EPX 247,2011/8/30,2011/9/17
LYP 169,2011/8/30,2011/10/7
KNN 151,2011/8/30,2011/9/20
GWN 142,2011/8/30,2011/10/11
RYZ 179,2011/8/30,
RPK 533,2011/8/30,2011/9/14
ZPH 224,2011/8/30,
DDX 623,2011/8/30,2011/9/28
CHJ 797,2011/8/30,2011/10/1
RJL 979,2011/8/30,
MRC 886,2011/8/30,2011/9/6
MWX 614,2011/8/30,2011/8/30
ACJ 996,2011/8/30,2011/10/15
YVM 785,2011/8/30,
SXB 528,2011/8/30,2011/9/23
EBD 281,2011/8/30,2011/9/24
JCX 665,2011/8/30,2011/9/4
SXW 124,2011/8/30,
JSY 235,2011/8/30,2011/9/4
PYV 858,2011/8/30,2011/9/18
GEJ 768,2011/8/30,2011/9/28
VDV 495,2011/8/30,2011/9/13
RCT 214,2011/8/30,2011/8/31
ARY 763,2011/8/30,2011/9/19
LXS 916,2011/8/30,2011/9/22
CSH 277,2011/8/30,
RAE 413,2011/8/30,2011/10/10
DLS 999,2011/8/30,2011/9/28
TXX 174,2011/8/30,2011/10/8
REA 419,2011/8/30,2011/9/9
HTA 611,2011/8/30,2011/10/11
BVT 595,2011/8/30,
CWJ 893,2011/8/30,2011/9/20
FET 834,2011/8/30,2011/10/13
FKN 289,2011/8/30,2011/9/21
ARZ 963,2011/8/30,
RWG 254,2011/8/30,
HTJ 831,2011/8/30,2011/10/18
YLF 594,2011/8/30,
JRT 335,2011/8/30,2011/10/4
CPD 427,2011/8/30,2011/10/7
BKW 256,2011/8/30,
RJA 196,2011/8/30,2011/9/7
MDV 862,2011/8/30,2011/10/14
AKT 786,2011/8/30,2011/9/22
SKJ 552,2011/8/30,2011/9/28
FSP 856,2011/8/30,2011/10/18
LXX 199,2011/8/30,2011/9/8
NAC 287,2011/8/30,
XVJ 627,2011/8/30,2011/10/7
NZP 951,2011/8/30,2011/9/15
KEE 975,2011/8/30,2011/9/13
ELY 515,2011/8/30,2011/10/18
MMZ 724,2011/8/30,2011/9/18
CML 933,2011/8/30,2011/9/20
SRS 653,2011/8/30,2011/9/17
LPH 773,2011/8/30,
ZCJ 916,2011/8/30,
VKW 214,2011/8/30,2011/9/20
AKV 474,2011/8/30,2011/10/15
DNE 617,2011/8/30,2011/9/1
FJZ 285,2011/8/30,
KSW 242,2011/8/30,
EJS 358,2011/8/30,2011/9/14
ECV 546,2011/8/30,
JAX 643,2011/8/30,2011/9/5
ZSZ 158,2011/8/30,2011/10/13
DBJ 797,2011/8/30,2011/9/13
BJZ 769,2011/8/30,2011/10/4
TTT 438,2011/8/30,2011/10/7
FCG 882,2011/8/30,2011/9/3
EWJ 333,2011/8/30,2011/9/4
TLM 134,2011/8/30,
ZEH 815,2011/8/30,2011/9/30
GKL 855,2011/8/30,2011/9/25
GPL 864,2011/8/30,2011/9/25
PDP 837,2011/8/30,2011/10/4
FFW 683,2011/8/30,2011/9/16
EAA 873,2011/8/30,2011/9/5
ZRS 691,2011/8/30,2011/9/23
SWD 998,2011/8/30,2011/9/5
TRP 368,2011/8/30,2011/8/30
FWP 647,2011/8/30,2011/10/6
AHW 611,2011/8/30,
TFZ 124,2011/8/30,2011/10/5
XLA 168,2011/8/30,
RTJ 159,2011/8/30,2011/9/10
BVX 696,2011/8/30,2011/9/24
TLL 499,2011/8/30,2011/10/11
BDS 976,2011/8/30,
RTY 378,2011/8/30,2011/10/3
AAY 352,2011/8/30,2011/9/24
YHH 243,2011/8/30,2011/9/9
XNA 334,2011/8/30,2011/9/11
BTY 263,2011/8/30,2011/8/30
TRJ 815,2011/8/30,2011/9/14
RJZ 436,2011/8/30,2011/10/5
MFJ 184,2011/8/30,2011/9/29
TLF 723,2011/8/30,2011/10/2
HKJ 793,2011/8/30,2011/9/29
FBP 849,2011/8/30,2011/9/6
AMR 489,2011/8/30,2011/9/6
BSC 535,2011/8/30,2011/10/8
SFA 821,2011/8/30,2011/9/23
RZW 777,2011/8/30,2011/9/13
HVS 673,2011/8/30,2011/10/12
FAR 231,2011/8/30,2011/9/5
FGC 293,2011/8/30,
BKT 814,2011/8/30,2011/9/28
KFE 582,2011/8/30,2011/10/2
JNP 243,2011/8/30,2011/10/18
WCL 562,2011/8/30,
LSP 351,2011/8/30,2011/9/16
KHV 987,2011/8/30,
PRT 372,2011/8/30,2011/10/1
KDZ 991,2011/8/30,2011/10/2
GDZ 254,2011/8/30,2011/10/14
ETS 151,2011/8/30,
FHX 946,2011/8/30,2011/9/17
AWV 414,2011/8/30,2011/10/16
RMS 777,2011/8/30,2011/9/28
VJC 946,2011/8/30,2011/9/11
KVS 637,2011/8/30,2011/10/12
VPB 765,2011/8/30,2011/9/15
VJH 931,2011/8/30,2011/9/24
TRE 954,2011/8/30,2011/10/15
NHZ 374,2011/8/30,2011/9/3
RBX 178,2011/8/30,2011/9/28
BGD 133,2011/8/30,2011/9/6
GFV 658,2011/8/30,2011/9/5
SSD 361,2011/8/30,2011/9/4
GHH 325,2011/8/30,2011/10/9
BYY 239,2011/8/30,2011/9/3
ENZ 565,2011/8/30,2011/9/22
YMH 973,2011/8/30,2011/10/3
ETS 999,2011/8/30,2011/9/11
KXL 699,2011/8/30,2011/9/4
NWB 926,2011/8/30,2011/10/11
XNH 618,2011/8/30,2011/9/7
FZA 522,2011/8/30,2011/9/18
HCA 719,2011/8/30,2011/10/10
JNJ 837,2011/8/30,2011/10/9
XXB 366,2011/8/30,2011/10/4
