Vehicle Registration,Date Stolen,Date Recovered
EHX 388,2010/7/12,
VAX 794,2010/7/12,
TEL 565,2010/7/12,2010/8/23
PTD 738,2010/7/12,2010/8/20
LKF 971,2010/7/12,2010/8/20
TAK 591,2010/7/12,2010/7/30
MVE 427,2010/7/12,2010/7/24
LNP 174,2010/7/12,2010/8/22
FCG 524,2010/7/12,2010/8/4
JAV 514,2010/7/12,2010/7/31
JVF 564,2010/7/12,2010/8/12
DNL 147,2010/7/12,2010/8/18
ELG 878,2010/7/12,
GMZ 297,2010/7/12,
EZR 814,2010/7/12,2010/7/26
MNH 694,2010/7/12,2010/7/24
FJG 616,2010/7/12,2010/8/25
RCD 245,2010/7/12,2010/8/20
YHX 518,2010/7/12,2010/7/27
ELF 255,2010/7/12,2010/7/24
FHW 541,2010/7/12,2010/7/16
CDF 922,2010/7/12,
TXS 558,2010/7/12,2010/8/7
BLK 647,2010/7/12,
XEX 163,2010/7/12,2010/7/13
FGH 964,2010/7/12,
BFK 787,2010/7/12,2010/8/3
WLL 965,2010/7/12,2010/7/24
ECB 924,2010/7/12,2010/7/29
WTG 246,2010/7/12,2010/8/17
WHM 133,2010/7/12,
TKE 281,2010/7/12,2010/7/27
BZS 536,2010/7/12,2010/8/23
YYW 143,2010/7/12,2010/7/14
STB 312,2010/7/12,2010/7/17
XXF 822,2010/7/12,2010/8/15
KPC 592,2010/7/12,2010/8/2
LWD 442,2010/7/12,2010/8/21
JAL 111,2010/7/12,2010/8/16
XTR 441,2010/7/12,2010/8/7
FCR 826,2010/7/12,2010/7/27
GWT 217,2010/7/12,2010/8/8
BTK 276,2010/7/12,2010/8/16
XEN 261,2010/7/12,2010/8/23
GHC 351,2010/7/12,2010/7/25
SZV 235,2010/7/12,
DXH 664,2010/7/12,2010/7/17
JGX 912,2010/7/12,2010/8/27
AHW 763,2010/7/12,
LRK 785,2010/7/12,2010/7/16
JLZ 772,2010/7/12,2010/8/21
FLX 223,2010/7/12,2010/8/18
AMD 972,2010/7/12,2010/8/3
RHD 994,2010/7/12,2010/8/19
ENN 523,2010/7/12,2010/8/10
MZK 241,2010/7/12,
YWR 442,2010/7/12,2010/8/13
ABA 418,2010/7/12,2010/8/26
SAA 672,2010/7/12,2010/8/3
YJL 773,2010/7/12,2010/8/8
KZA 274,2010/7/12,
YHM 133,2010/7/12,2010/8/17
BNL 413,2010/7/12,2010/8/4
JXK 169,2010/7/12,2010/8/7
MKX 187,2010/7/12,2010/7/18
NYR 464,2010/7/12,2010/8/8
RVR 282,2010/7/12,
LGT 815,2010/7/12,
VVM 846,2010/7/12,2010/8/22
LEV 161,2010/7/12,2010/7/15
HTH 834,2010/7/12,2010/8/26
WTP 593,2010/7/12,
MRN 887,2010/7/12,
ZJR 645,2010/7/12,2010/8/8
FTL 316,2010/7/12,2010/8/19
XEY 693,2010/7/12,
YSM 952,2010/7/12,2010/7/17
KHX 873,2010/7/12,2010/8/25
DFG 281,2010/7/12,2010/8/30
XEZ 787,2010/7/12,2010/7/13
BMS 716,2010/7/12,
RXW 769,2010/7/12,2010/8/13
GPK 711,2010/7/12,2010/7/29
SMB 434,2010/7/12,2010/8/19
GFV 362,2010/7/12,2010/7/28
JFN 923,2010/7/12,2010/7/27
MJJ 233,2010/7/12,2010/8/11
DVB 565,2010/7/12,2010/8/20
CDK 424,2010/7/12,
GXH 754,2010/7/12,2010/8/17
EBV 816,2010/7/12,
PWB 818,2010/7/12,2010/8/30
LHW 179,2010/7/12,
JEX 498,2010/7/12,2010/8/2
ANF 579,2010/7/12,2010/7/18
VJV 332,2010/7/12,2010/7/15
XKG 257,2010/7/12,2010/8/15
FSK 879,2010/7/12,2010/7/18
JGT 565,2010/7/12,2010/7/22
EHF 426,2010/7/12,2010/8/20
DKN 563,2010/7/12,2010/7/22
XXF 153,2010/7/12,2010/8/21
GAX 146,2010/7/12,2010/8/21
FTY 253,2010/7/12,2010/7/22
XES 346,2010/7/12,
CKP 732,2010/7/12,2010/8/30
MJB 278,2010/7/12,2010/8/20
PEF 839,2010/7/12,2010/8/23
SNC 356,2010/7/12,2010/8/5
VTY 991,2010/7/12,
TZS 131,2010/7/12,
KDP 244,2010/7/12,
NAA 717,2010/7/12,2010/8/1
XLG 988,2010/7/12,2010/8/12
BEB 337,2010/7/12,2010/7/28
PAX 493,2010/7/12,2010/7/22
YVJ 914,2010/7/12,
NTF 871,2010/7/12,2010/7/22
MBB 335,2010/7/12,2010/8/21
SKB 181,2010/7/12,2010/8/30
FXA 147,2010/7/12,2010/8/4
EAT 556,2010/7/12,2010/8/22
VFX 839,2010/7/12,2010/7/18
ZNE 649,2010/7/12,2010/7/23
VRM 992,2010/7/12,2010/7/21
PKA 373,2010/7/12,
NMF 622,2010/7/12,2010/7/27
TPB 858,2010/7/12,2010/7/27
VET 819,2010/7/12,2010/8/10
BBF 898,2010/7/12,2010/8/14
FBB 876,2010/7/12,2010/8/1
HFD 413,2010/7/12,2010/7/26
CSL 565,2010/7/12,2010/7/18
YNL 185,2010/7/12,2010/7/28
ZJR 575,2010/7/12,
VBL 772,2010/7/12,2010/8/11
VKR 342,2010/7/12,2010/7/17
YKX 123,2010/7/12,2010/8/21
YGJ 678,2010/7/12,2010/7/16
