Vehicle Registration,Date Stolen,Date Recovered
GWD 943,2014/12/23,2015/1/6
HPC 814,2014/12/23,2015/1/5
ZXR 229,2014/12/23,2015/1/15
HYD 773,2014/12/23,
BJJ 752,2014/12/23,2014/12/31
LPJ 866,2014/12/23,2015/2/8
ARZ 396,2014/12/23,2015/1/16
HPN 525,2014/12/23,
HZT 616,2014/12/23,2015/1/27
TYS 666,2014/12/23,2015/2/6
ZTT 139,2014/12/23,2014/12/31
XBG 967,2014/12/23,2015/1/22
MFN 693,2014/12/23,2015/1/11
YDN 999,2014/12/23,2015/1/25
SYL 471,2014/12/23,2015/2/2
WHT 938,2014/12/23,
HTB 413,2014/12/23,2015/1/30
HHC 142,2014/12/23,2015/1/14
JNE 733,2014/12/23,2015/1/1
KEV 565,2014/12/23,
ZMP 383,2014/12/23,2015/1/27
DVA 497,2014/12/23,2015/2/6
XTN 765,2014/12/23,
NRY 852,2014/12/23,2014/12/26
EZC 963,2014/12/23,
WVM 437,2014/12/23,2015/1/12
GER 894,2014/12/23,2015/1/17
TMR 248,2014/12/23,2015/2/6
TCF 161,2014/12/23,2014/12/24
RLX 814,2014/12/23,2015/2/4
FFM 353,2014/12/23,2014/12/23
LRD 169,2014/12/23,
XNR 254,2014/12/23,2014/12/27
DAD 467,2014/12/23,2015/1/13
RXY 136,2014/12/23,2015/1/11
BLM 981,2014/12/23,2014/12/27
TWZ 577,2014/12/23,2015/1/4
DFD 526,2014/12/23,2015/1/2
ETJ 616,2014/12/23,2015/1/26
DEB 182,2014/12/23,
YKS 779,2014/12/23,2015/1/27
RBY 148,2014/12/23,2015/1/9
FTS 164,2014/12/23,
DSF 572,2014/12/23,
VAR 795,2014/12/23,2014/12/25
BKA 976,2014/12/23,2015/2/2
WNV 143,2014/12/23,2015/1/17
SPM 173,2014/12/23,2015/1/5
BXF 426,2014/12/23,2015/1/20
SLB 248,2014/12/23,2015/1/9
WYP 149,2014/12/23,2015/1/20
MDZ 391,2014/12/23,2015/1/18
DNW 844,2014/12/23,
ZAJ 933,2014/12/23,2014/12/26
FZD 862,2014/12/23,
HVX 173,2014/12/23,2015/1/31
YFB 895,2014/12/23,2014/12/31
VKC 456,2014/12/23,2015/1/2
BCB 987,2014/12/23,
LRL 651,2014/12/23,2015/1/18
FSA 133,2014/12/23,2015/2/8
VTZ 217,2014/12/23,2015/1/24
NSZ 638,2014/12/23,2015/2/2
BBJ 316,2014/12/23,2015/2/6
XJB 862,2014/12/23,2015/2/8
CHE 279,2014/12/23,2015/2/9
AVA 829,2014/12/23,2015/1/16
XVY 287,2014/12/23,2015/1/26
WFG 668,2014/12/23,2014/12/29
TCK 967,2014/12/23,
BPF 351,2014/12/23,2015/1/21
XPY 837,2014/12/23,2014/12/23
PZG 563,2014/12/23,
RRC 156,2014/12/23,
JWC 244,2014/12/23,2015/1/25
RJT 184,2014/12/23,2014/12/28
BZF 649,2014/12/23,2015/1/14
NBP 996,2014/12/23,2015/1/13
VTK 468,2014/12/23,
GNW 361,2014/12/23,2015/1/6
MCY 532,2014/12/23,2015/1/31
JJR 488,2014/12/23,
YKF 297,2014/12/23,2015/1/10
ZBJ 812,2014/12/23,2014/12/31
TGH 869,2014/12/23,2015/2/10
ZZB 326,2014/12/23,2015/1/9
TTH 272,2014/12/23,2015/1/10
TPM 389,2014/12/23,
ECP 549,2014/12/23,
KRD 961,2014/12/23,2014/12/31
TXB 389,2014/12/23,2015/1/30
YLC 147,2014/12/23,
PWB 118,2014/12/23,2014/12/25
GGS 114,2014/12/23,2015/1/2
LDM 981,2014/12/23,2015/1/8
HAP 974,2014/12/23,2015/1/24
YCH 812,2014/12/23,2015/1/8
VEA 637,2014/12/23,2015/1/19
GMN 228,2014/12/23,2014/12/29
MWR 122,2014/12/23,2014/12/27
PAD 914,2014/12/23,2015/1/20
WPC 617,2014/12/23,2015/2/8
LBR 384,2014/12/23,
ZSG 253,2014/12/23,2015/1/27
CCY 356,2014/12/23,2015/1/14
YFJ 675,2014/12/23,2015/1/22
XYM 258,2014/12/23,
MBY 424,2014/12/23,2015/1/29
XKM 887,2014/12/23,2015/1/1
PTH 618,2014/12/23,2015/1/12
CMH 686,2014/12/23,2015/1/3
CTT 471,2014/12/23,2015/1/30
MWT 397,2014/12/23,2015/2/7
TSL 754,2014/12/23,2014/12/29
RJF 612,2014/12/23,2015/1/29
EET 197,2014/12/23,2014/12/27
ATC 212,2014/12/23,2015/1/20
PCV 115,2014/12/23,2015/2/3
PBT 382,2014/12/23,2015/1/18
CLB 798,2014/12/23,
RYS 739,2014/12/23,2015/1/20
WXZ 947,2014/12/23,2014/12/31
HBL 917,2014/12/23,2015/1/29
ETC 618,2014/12/23,2015/1/13
XVK 282,2014/12/23,2015/1/11
MFL 926,2014/12/23,2015/2/9
GKJ 844,2014/12/23,2015/2/10
DWL 589,2014/12/23,
KEB 639,2014/12/23,2015/1/31
RVJ 738,2014/12/23,2015/1/23
VSH 755,2014/12/23,2015/1/13
VMA 968,2014/12/23,2015/2/4
WLL 164,2014/12/23,2014/12/30
PDE 693,2014/12/23,2015/1/22
EXT 267,2014/12/23,2015/1/18
TMT 798,2014/12/23,2015/1/20
YWY 836,2014/12/23,2014/12/24
MZA 348,2014/12/23,2015/1/19
YRV 717,2014/12/23,
YPF 174,2014/12/23,2015/1/10
NJR 238,2014/12/23,2014/12/23
WJN 672,2014/12/23,2015/1/19
ZDW 318,2014/12/23,
WWW 749,2014/12/23,
PET 934,2014/12/23,
RDY 724,2014/12/23,2015/1/9
BHB 561,2014/12/23,2015/2/1
PLG 593,2014/12/23,2015/1/3
RKZ 556,2014/12/23,2015/1/24
XSP 881,2014/12/23,2014/12/23
LCR 192,2014/12/23,2015/1/19
JZH 728,2014/12/23,2014/12/29
ZAB 748,2014/12/23,2015/1/4
SLP 849,2014/12/23,2015/2/5
