Vehicle Registration,Date Stolen,Date Recovered
WEK 651,2014/11/4,
EKR 965,2014/11/4,
TKH 525,2014/11/4,2014/11/14
MKW 697,2014/11/4,
LXG 396,2014/11/4,2014/11/26
GEF 122,2014/11/4,
YKL 712,2014/11/4,2014/11/5
ALA 124,2014/11/4,2014/11/18
TPL 724,2014/11/4,
ZXD 932,2014/11/4,2014/12/13
NRS 529,2014/11/4,2014/11/5
WZG 464,2014/11/4,2014/11/17
XSG 572,2014/11/4,2014/12/21
EJT 291,2014/11/4,2014/11/6
SSL 678,2014/11/4,2014/11/20
PDX 318,2014/11/4,2014/11/27
RFB 683,2014/11/4,2014/12/4
SDG 829,2014/11/4,2014/11/20
YLS 997,2014/11/4,
JLX 637,2014/11/4,2014/11/27
XDL 715,2014/11/4,2014/12/21
CAX 555,2014/11/4,2014/12/7
WCG 626,2014/11/4,2014/12/8
ZZE 441,2014/11/4,2014/11/15
RYY 146,2014/11/4,2014/12/10
MHW 887,2014/11/4,2014/11/30
VDT 248,2014/11/4,2014/11/15
LNT 135,2014/11/4,
VXX 666,2014/11/4,2014/11/19
JWC 878,2014/11/4,2014/11/8
KHP 331,2014/11/4,2014/12/1
SPM 887,2014/11/4,2014/11/12
HTB 989,2014/11/4,
XMT 674,2014/11/4,2014/12/2
LKP 997,2014/11/4,2014/12/13
HBX 924,2014/11/4,2014/11/23
RCK 972,2014/11/4,2014/11/29
AMH 749,2014/11/4,2014/11/6
AXJ 412,2014/11/4,2014/11/8
ZJP 713,2014/11/4,2014/12/23
DBX 696,2014/11/4,2014/12/20
YCY 441,2014/11/4,2014/11/22
APY 319,2014/11/4,2014/12/5
AXA 468,2014/11/4,2014/11/25
MYP 314,2014/11/4,2014/11/18
ZBL 937,2014/11/4,2014/11/10
AES 547,2014/11/4,
KKR 166,2014/11/4,
REX 541,2014/11/4,2014/11/18
HMG 956,2014/11/4,2014/11/13
TBH 419,2014/11/4,2014/11/21
MKW 672,2014/11/4,2014/12/16
HHG 186,2014/11/4,2014/11/29
YAD 854,2014/11/4,2014/12/8
FHH 534,2014/11/4,2014/11/6
XCZ 136,2014/11/4,
RXP 242,2014/11/4,
NKK 185,2014/11/4,
TBJ 484,2014/11/4,2014/11/11
FNE 765,2014/11/4,2014/12/8
DAE 685,2014/11/4,
XEY 891,2014/11/4,2014/12/17
WXG 235,2014/11/4,2014/11/18
TSX 897,2014/11/4,
SDX 837,2014/11/4,2014/11/18
SFM 644,2014/11/4,2014/12/21
SVW 725,2014/11/4,2014/11/4
SYW 266,2014/11/4,
SXC 811,2014/11/4,
PBL 996,2014/11/4,2014/12/19
TRB 297,2014/11/4,
DFC 382,2014/11/4,
BKY 532,2014/11/4,2014/11/11
RSD 211,2014/11/4,
AKJ 951,2014/11/4,2014/11/12
AYS 898,2014/11/4,2014/11/18
KJY 574,2014/11/4,2014/11/12
LJL 267,2014/11/4,
MAG 486,2014/11/4,2014/11/30
FZM 343,2014/11/4,2014/12/12
KTS 712,2014/11/4,2014/11/22
FTL 269,2014/11/4,2014/11/20
WNH 958,2014/11/4,2014/12/3
WYG 798,2014/11/4,2014/11/14
PRV 814,2014/11/4,2014/11/5
RSD 124,2014/11/4,2014/11/21
RFL 898,2014/11/4,2014/11/18
CYX 286,2014/11/4,2014/12/10
MFN 925,2014/11/4,2014/11/16
MAF 875,2014/11/4,2014/12/3
PAC 743,2014/11/4,2014/11/18
HFT 258,2014/11/4,
ZTM 974,2014/11/4,
ZBH 965,2014/11/4,2014/12/16
HJN 851,2014/11/4,2014/11/6
ZWP 972,2014/11/4,2014/12/19
NEW 997,2014/11/4,2014/12/9
XXS 394,2014/11/4,2014/11/9
JDV 236,2014/11/4,2014/11/29
SGY 972,2014/11/4,2014/11/29
DSH 469,2014/11/4,2014/12/4
RHZ 647,2014/11/4,2014/11/15
TTN 547,2014/11/4,2014/11/19
SYG 778,2014/11/4,2014/11/27
JWD 317,2014/11/4,2014/11/18
NDL 968,2014/11/4,2014/12/1
BJD 169,2014/11/4,2014/11/29
JJS 669,2014/11/4,2014/12/20
XGF 569,2014/11/4,
LCZ 233,2014/11/4,2014/11/24
JHP 465,2014/11/4,2014/11/9
GTX 716,2014/11/4,2014/12/16
ERC 361,2014/11/4,
WCN 593,2014/11/4,
ZWF 336,2014/11/4,2014/11/13
EVF 818,2014/11/4,2014/11/6
FJZ 622,2014/11/4,2014/11/13
BLM 696,2014/11/4,2014/11/27
PWS 246,2014/11/4,2014/11/19
LSC 874,2014/11/4,2014/11/7
ASF 645,2014/11/4,2014/12/16
RXE 816,2014/11/4,2014/11/28
HFG 329,2014/11/4,2014/11/27
BHD 514,2014/11/4,2014/12/5
KMM 238,2014/11/4,
ZXL 545,2014/11/4,2014/12/4
FMM 528,2014/11/4,
FPM 144,2014/11/4,2014/12/15
FMK 513,2014/11/4,2014/11/17
NDF 359,2014/11/4,2014/11/17
SGF 582,2014/11/4,2014/11/30
SKZ 746,2014/11/4,2014/12/11
BCF 811,2014/11/4,2014/12/13
FBY 966,2014/11/4,2014/12/6
HYG 123,2014/11/4,
AWW 635,2014/11/4,2014/11/9
