Vehicle Registration,Date Stolen,Date Recovered
DBY 678,2014/9/2,2014/9/18
YGN 873,2014/9/2,2014/9/30
ZGB 449,2014/9/2,2014/9/26
GJK 939,2014/9/2,
KWD 289,2014/9/2,
KSW 352,2014/9/2,
SWZ 947,2014/9/2,
NYG 344,2014/9/2,2014/9/23
NKJ 814,2014/9/2,
FXY 623,2014/9/2,
GHD 498,2014/9/2,2014/10/12
HZR 867,2014/9/2,2014/10/11
FWR 182,2014/9/2,2014/9/2
SYR 588,2014/9/2,2014/9/5
LEA 131,2014/9/2,2014/9/3
RSM 273,2014/9/2,2014/9/25
CZJ 365,2014/9/2,
HWS 124,2014/9/2,2014/10/15
XGJ 477,2014/9/2,2014/10/8
VXJ 279,2014/9/2,2014/10/4
KDH 858,2014/9/2,
ZYT 431,2014/9/2,2014/10/3
VBE 481,2014/9/2,2014/10/12
FDL 711,2014/9/2,2014/9/23
DGN 911,2014/9/2,
NJK 893,2014/9/2,2014/10/19
FCH 673,2014/9/2,2014/9/30
HZP 331,2014/9/2,2014/10/20
MHF 146,2014/9/2,2014/9/16
BCW 571,2014/9/2,2014/9/21
ERJ 988,2014/9/2,2014/10/9
SEP 147,2014/9/2,2014/10/11
KNG 619,2014/9/2,2014/9/20
WNN 641,2014/9/2,2014/10/6
NRD 761,2014/9/2,2014/9/5
NHG 213,2014/9/2,2014/9/18
HGB 177,2014/9/2,2014/10/16
GVC 332,2014/9/2,2014/9/26
MHK 752,2014/9/2,2014/10/14
LNB 762,2014/9/2,2014/9/30
EEF 216,2014/9/2,2014/9/29
TXJ 898,2014/9/2,2014/9/24
WSR 786,2014/9/2,2014/10/13
KSP 262,2014/9/2,
EMA 194,2014/9/2,2014/10/1
VPA 679,2014/9/2,2014/9/23
DRX 958,2014/9/2,2014/10/9
JBR 494,2014/9/2,2014/9/11
FFR 484,2014/9/2,2014/9/26
CTY 362,2014/9/2,2014/9/25
FYA 937,2014/9/2,2014/10/4
VJR 873,2014/9/2,2014/10/19
JJJ 541,2014/9/2,2014/10/13
EKW 795,2014/9/2,2014/9/6
NEC 142,2014/9/2,2014/9/18
NGP 576,2014/9/2,2014/10/9
VLW 279,2014/9/2,2014/9/7
CGV 889,2014/9/2,2014/9/21
GLG 529,2014/9/2,
BWY 154,2014/9/2,2014/9/3
SYZ 579,2014/9/2,2014/9/23
CXZ 145,2014/9/2,2014/10/6
YGD 333,2014/9/2,2014/10/7
KPC 911,2014/9/2,2014/10/9
FEC 999,2014/9/2,2014/9/30
ARJ 391,2014/9/2,2014/10/9
DFC 237,2014/9/2,2014/9/14
FBA 185,2014/9/2,
CFW 347,2014/9/2,
TVF 785,2014/9/2,2014/10/19
XMV 896,2014/9/2,2014/9/25
ZSS 885,2014/9/2,2014/9/29
BHC 725,2014/9/2,2014/9/12
LCJ 556,2014/9/2,2014/9/29
CPE 378,2014/9/2,2014/9/6
VHF 719,2014/9/2,2014/9/8
FSP 533,2014/9/2,2014/9/13
HKG 831,2014/9/2,2014/10/19
DXT 333,2014/9/2,2014/10/14
FPY 835,2014/9/2,2014/9/16
ADE 891,2014/9/2,2014/9/24
JWZ 353,2014/9/2,2014/9/15
JXM 228,2014/9/2,2014/10/17
WGG 744,2014/9/2,2014/9/7
DSW 182,2014/9/2,
KXX 536,2014/9/2,2014/10/11
HDK 412,2014/9/2,
FFZ 677,2014/9/2,2014/9/26
SEC 852,2014/9/2,2014/10/19
KJS 394,2014/9/2,2014/10/7
MGH 297,2014/9/2,
FSV 527,2014/9/2,2014/9/22
KXT 151,2014/9/2,
EDY 642,2014/9/2,2014/9/9
NTC 443,2014/9/2,
KBM 744,2014/9/2,2014/9/7
ZAW 266,2014/9/2,2014/10/8
TEZ 772,2014/9/2,
MZZ 469,2014/9/2,
WTR 558,2014/9/2,2014/10/8
BFR 441,2014/9/2,2014/9/10
APR 233,2014/9/2,2014/9/13
KLE 447,2014/9/2,2014/9/3
TSG 993,2014/9/2,2014/9/3
LES 553,2014/9/2,2014/10/5
VBK 131,2014/9/2,2014/10/14
MJA 953,2014/9/2,2014/9/21
FRN 773,2014/9/2,2014/10/20
NSS 157,2014/9/2,
WSP 431,2014/9/2,2014/10/5
WSJ 531,2014/9/2,
VHF 879,2014/9/2,2014/10/9
BSK 647,2014/9/2,2014/9/2
RXD 871,2014/9/2,2014/9/6
ZYW 194,2014/9/2,2014/9/25
FMG 259,2014/9/2,2014/9/23
ZCF 661,2014/9/2,
SNX 486,2014/9/2,2014/9/25
FAX 827,2014/9/2,2014/10/2
FXJ 858,2014/9/2,2014/9/18
LHX 685,2014/9/2,2014/10/6
PTH 451,2014/9/2,2014/10/4
BNY 516,2014/9/2,2014/10/5
LNH 675,2014/9/2,2014/10/4
FDX 578,2014/9/2,2014/10/19
HYD 443,2014/9/2,
