Vehicle Registration,Date Stolen,Date Recovered
ACT 142,2017/5/22,2017/7/2
CGB 636,2017/5/22,2017/6/14
TKW 454,2017/5/22,2017/7/7
RSG 198,2017/5/22,2017/6/18
VGF 662,2017/5/22,2017/5/23
VNR 583,2017/5/22,
APE 739,2017/5/22,2017/5/28
EFJ 797,2017/5/22,2017/6/23
SMW 148,2017/5/22,2017/7/7
JDP 974,2017/5/22,2017/6/25
KCB 378,2017/5/22,2017/6/2
DPK 473,2017/5/22,
YJT 343,2017/5/22,
SNG 233,2017/5/22,2017/7/6
NZG 874,2017/5/22,2017/6/20
GZW 756,2017/5/22,
HNZ 374,2017/5/22,
GXN 151,2017/5/22,2017/6/19
SRV 811,2017/5/22,2017/6/8
VXY 541,2017/5/22,
TFW 736,2017/5/22,
ADL 885,2017/5/22,2017/6/7
JYB 871,2017/5/22,2017/5/22
FKM 755,2017/5/22,2017/6/25
ELG 328,2017/5/22,
NRT 956,2017/5/22,2017/6/28
NSB 599,2017/5/22,2017/6/8
FNL 813,2017/5/22,2017/6/23
LEP 321,2017/5/22,2017/5/24
GZE 131,2017/5/22,2017/6/30
REE 752,2017/5/22,2017/6/7
CNA 648,2017/5/22,2017/7/10
AFK 394,2017/5/22,2017/5/27
RMD 973,2017/5/22,
TVD 918,2017/5/22,2017/5/23
XGD 614,2017/5/22,2017/5/29
ZZB 175,2017/5/22,2017/6/26
BSD 914,2017/5/22,2017/6/20
CXX 671,2017/5/22,
FDK 635,2017/5/22,2017/6/15
JRA 725,2017/5/22,2017/6/15
CXW 471,2017/5/22,2017/6/2
SGL 256,2017/5/22,2017/7/2
VYV 511,2017/5/22,2017/7/9
EXN 438,2017/5/22,2017/6/25
JNL 737,2017/5/22,
YYY 914,2017/5/22,2017/6/26
WDY 379,2017/5/22,
YFF 858,2017/5/22,2017/5/31
PWT 911,2017/5/22,
MRN 111,2017/5/22,2017/6/18
ETL 294,2017/5/22,2017/7/9
GJW 956,2017/5/22,
TBJ 268,2017/5/22,2017/6/26
MWT 142,2017/5/22,2017/7/9
SJR 849,2017/5/22,
WHR 736,2017/5/22,2017/6/20
BMH 164,2017/5/22,2017/6/4
ASR 169,2017/5/22,
KXG 197,2017/5/22,2017/6/24
CEH 221,2017/5/22,2017/6/18
FVZ 989,2017/5/22,2017/6/6
CFV 738,2017/5/22,2017/6/16
JNF 445,2017/5/22,2017/5/23
WPY 411,2017/5/22,2017/6/4
DVV 891,2017/5/22,2017/5/31
PYZ 699,2017/5/22,2017/6/11
SJW 572,2017/5/22,2017/6/18
VSB 318,2017/5/22,
ZVM 516,2017/5/22,2017/7/9
JTT 454,2017/5/22,2017/6/6
DSS 627,2017/5/22,2017/6/3
FAB 399,2017/5/22,2017/6/16
PYR 258,2017/5/22,
KND 152,2017/5/22,2017/6/5
JEC 326,2017/5/22,2017/7/2
NPG 167,2017/5/22,2017/6/6
FAV 672,2017/5/22,2017/6/11
MRF 663,2017/5/22,
SRX 782,2017/5/22,2017/6/17
CKP 861,2017/5/22,2017/6/14
FRV 447,2017/5/22,2017/6/25
WVV 542,2017/5/22,2017/6/23
CEJ 985,2017/5/22,
LVL 365,2017/5/22,2017/6/27
EMK 951,2017/5/22,2017/6/30
ZRY 941,2017/5/22,2017/6/19
TFS 476,2017/5/22,2017/7/6
YTY 534,2017/5/22,2017/6/24
BGG 977,2017/5/22,
JJY 267,2017/5/22,2017/6/22
FMM 383,2017/5/22,2017/6/30
PSZ 713,2017/5/22,2017/6/26
ARX 176,2017/5/22,
JPZ 367,2017/5/22,2017/5/28
CLG 784,2017/5/22,2017/6/13
MRG 172,2017/5/22,
RHC 985,2017/5/22,2017/6/26
JLY 245,2017/5/22,2017/5/22
NTP 699,2017/5/22,2017/6/25
FCN 142,2017/5/22,
NWP 362,2017/5/22,2017/6/11
VSH 453,2017/5/22,
RLL 965,2017/5/22,2017/5/30
RLS 796,2017/5/22,2017/6/3
CSP 587,2017/5/22,2017/5/31
JAV 363,2017/5/22,2017/5/31
SML 864,2017/5/22,
RYP 257,2017/5/22,
LCG 769,2017/5/22,2017/5/31
GCN 569,2017/5/22,2017/5/24
GSZ 524,2017/5/22,2017/6/21
CLW 911,2017/5/22,2017/7/2
LPV 595,2017/5/22,2017/6/10
HMN 581,2017/5/22,2017/6/14
XEW 871,2017/5/22,
MMP 123,2017/5/22,2017/7/1
GYB 125,2017/5/22,2017/6/12
GED 681,2017/5/22,
ABB 921,2017/5/22,2017/7/7
NTA 483,2017/5/22,
TGF 814,2017/5/22,2017/6/22
VAM 594,2017/5/22,2017/6/1
NPB 129,2017/5/22,2017/5/26
ASL 459,2017/5/22,
MCX 681,2017/5/22,2017/5/22
KSC 254,2017/5/22,
MNW 326,2017/5/22,2017/7/3
EZW 393,2017/5/22,2017/6/30
BMA 856,2017/5/22,2017/6/19
PLN 589,2017/5/22,2017/7/1
FGW 927,2017/5/22,2017/6/30
FBH 837,2017/5/22,2017/6/22
YGB 946,2017/5/22,2017/6/21
ZHR 714,2017/5/22,2017/5/22
DFB 648,2017/5/22,2017/6/23
TCN 537,2017/5/22,2017/6/4
WJN 588,2017/5/22,2017/6/1
SZZ 811,2017/5/22,2017/7/3
ABS 969,2017/5/22,
PTE 312,2017/5/22,2017/6/19
BTX 785,2017/5/22,2017/6/12
AKZ 488,2017/5/22,2017/6/2
FSL 393,2017/5/22,2017/6/5
MKX 169,2017/5/22,2017/6/20
JRS 422,2017/5/22,2017/5/24
